date,currency,valueInUSD
15/09/2011,AFN,9.4409
15/09/2011,ALL,2.0023
15/09/2011,DZD,3.9027
15/09/2011,AOA,6.8902
15/09/2011,ARS,22.6297
15/09/2011,AMD,12.4131
15/09/2011,AWG,9.9676
15/09/2011,AUD,73.5478
15/09/2011,AZN,6.4292
15/09/2011,BSD,5.0712
15/09/2011,BHD,3.4444
15/09/2011,BDT,8.4109
15/09/2011,BBD,89.9471
15/09/2011,BYR,8.2867
15/09/2011,BZD,6.2405
15/09/2011,BMD,1.1508
15/09/2011,BTN,8.0049
15/09/2011,BOB,33.1427
15/09/2011,BAM,0.3799
15/09/2011,BWP,2.9107
15/09/2011,BRL,11.09
15/09/2011,GBP,10.4659
15/09/2011,BND,0.3622
15/09/2011,BGN,0.1188
15/09/2011,BIF,1.5656
15/09/2011,XOF,5.0853
15/09/2011,XAF,4.5777
15/09/2011,XPF,0.3788
15/09/2011,KHR,2.8307
15/09/2011,CAD,22.368
15/09/2011,CVE,9.8441
15/09/2011,KYD,6.523
15/09/2011,CLP,8.8896
15/09/2011,CNY,6.6504
15/09/2011,COP,69.2029
15/09/2011,KMF,5.0194
15/09/2011,CDF,0.2347
15/09/2011,CRC,1.2067
15/09/2011,HRK,111.9515
15/09/2011,CUC,4.9401
15/09/2011,CUP,2.5799
15/09/2011,CZK,4.9913
15/09/2011,DKK,1.3978
15/09/2011,DJF,8.7479
15/09/2011,DOP,7.5408
15/09/2011,XCD,38.141
15/09/2011,EGP,5.6038
15/09/2011,SVC,4.441
15/09/2011,ETB,12.7815
15/09/2011,FKP,8.1133
15/09/2011,FJD,10.6031
15/09/2011,GMD,8.2747
15/09/2011,GEL,4.1035
15/09/2011,GHS,8.9594
15/09/2011,GIP,7.1665
15/09/2011,GTQ,0.6906
15/09/2011,GNF,111.1849
15/09/2011,GYD,3.9476
15/09/2011,HTG,28.7082
15/09/2011,HNL,2.3091
15/09/2011,HKD,4.0273
15/09/2011,HUF,2.9382
15/09/2011,ISK,3.4006
15/09/2011,INR,34.2246
15/09/2011,IDR,4.9908
15/09/2011,IRR,10.5648
15/09/2011,IQD,10.0018
15/09/2011,ILS,9.7993
15/09/2011,JMD,0.8207
15/09/2011,JPY,0.0458
15/09/2011,JOD,2.6492
15/09/2011,KZT,3.7895
15/09/2011,KES,6.3306
15/09/2011,KWD,6.521
15/09/2011,KGS,7.5493
15/09/2011,LAK,5.4036
15/09/2011,LBP,8.9576
15/09/2011,LSL,2.2937
15/09/2011,LRD,4.6101
15/09/2011,LYD,11.313
15/09/2011,MOP,0.8985
15/09/2011,MKD,4.686
15/09/2011,MGA,4.3022
15/09/2011,MWK,6.8388
15/09/2011,MYR,55.5442
15/09/2011,MVR,8.9627
15/09/2011,MRO,2.901
15/09/2011,MUR,84.6556
15/09/2011,MXN,6.9875
15/09/2011,MDL,7.0348
15/09/2011,MNT,0.1852
15/09/2011,MAD,2.3696
15/09/2011,MZN,5.9875
15/09/2011,MMK,3.0616
15/09/2011,ANG,7.775
15/09/2011,NAD,2.6361
15/09/2011,NPR,1.4003
15/09/2011,NZD,2.6432
15/09/2011,NIO,1.7424
15/09/2011,NGN,0.1521
15/09/2011,KPW,2.3144
15/09/2011,NOK,1.0854
15/09/2011,OMR,4.3308
15/09/2011,PKR,9.9513
15/09/2011,PAB,13.9434
15/09/2011,PGK,2.4151
15/09/2011,PYG,9.2699
15/09/2011,PEN,0.2342
15/09/2011,PHP,65.1375
15/09/2011,PLN,0.1882
15/09/2011,QAR,3.1461
15/09/2011,RON,1.5056
15/09/2011,RUB,15.3655
15/09/2011,RWF,6.1979
15/09/2011,WST,2.6545
15/09/2011,STD,5.4879
15/09/2011,SAR,7.64
15/09/2011,RSD,1.1244
15/09/2011,SCR,3.9823
15/09/2011,SLL,2.828
15/09/2011,SGD,5.7617
15/09/2011,SBD,9.0811
15/09/2011,SOS,3.0082
15/09/2011,ZAR,5.3856
15/09/2011,KRW,0.262
15/09/2011,LKR,1.8133
15/09/2011,SHP,4.4741
15/09/2011,SDG,6.82
15/09/2011,SRD,7.8263
15/09/2011,SZL,5.4592
15/09/2011,SEK,4.0136
15/09/2011,CHF,7.3394
15/09/2011,SYP,4.3831
15/09/2011,TWD,438.5527
15/09/2011,TZS,9.55
15/09/2011,THB,0.9004
15/09/2011,TOP,7.7538
15/09/2011,TTD,4.4436
15/09/2011,TND,5.626
15/09/2011,TRY,0.6456
15/09/2011,TMM,3.6208
15/09/2011,USD,1
15/09/2011,UGX,10.6559
15/09/2011,UAH,31.8343
15/09/2011,UYU,44.3141
15/09/2011,AED,1.2558
15/09/2011,VUV,27.9442
15/09/2011,VEB,1.7076
15/09/2011,VND,7.027
15/09/2011,YER,7.6329
15/09/2011,ZMK,5.711
15/09/2011,ZWD,5.5896
