date,currency,valueInUSD
20/09/2011,AFN,9.7001
20/09/2011,ALL,2.0402
20/09/2011,DZD,3.9081
20/09/2011,AOA,6.7381
20/09/2011,ARS,22.0274
20/09/2011,AMD,12.5373
20/09/2011,AWG,9.8939
20/09/2011,AUD,71.6176
20/09/2011,AZN,6.5713
20/09/2011,BSD,4.9298
20/09/2011,BHD,3.3574
20/09/2011,BDT,8.3665
20/09/2011,BBD,87.7518
20/09/2011,BYR,8.2759
20/09/2011,BZD,6.2168
20/09/2011,BMD,1.1332
20/09/2011,BTN,7.8687
20/09/2011,BOB,32.6038
20/09/2011,BAM,0.3784
20/09/2011,BWP,2.874
20/09/2011,BRL,11.3125
20/09/2011,GBP,10.3335
20/09/2011,BND,0.3669
20/09/2011,BGN,0.1186
20/09/2011,BIF,1.5562
20/09/2011,XOF,5.0445
20/09/2011,XAF,4.557
20/09/2011,XPF,0.3712
20/09/2011,KHR,2.8647
20/09/2011,CAD,22.5799
20/09/2011,CVE,9.8885
20/09/2011,KYD,6.3873
20/09/2011,CLP,8.7587
20/09/2011,CNY,6.4943
20/09/2011,COP,69.9212
20/09/2011,KMF,4.9579
20/09/2011,CDF,0.2375
20/09/2011,CRC,1.1796
20/09/2011,HRK,117.3887
20/09/2011,CUC,4.9105
20/09/2011,CUP,2.5897
20/09/2011,CZK,4.9575
20/09/2011,DKK,1.4003
20/09/2011,DJF,8.5953
20/09/2011,DOP,7.3128
20/09/2011,XCD,38.3891
20/09/2011,EGP,5.7149
20/09/2011,SVC,4.4219
20/09/2011,ETB,13.0756
20/09/2011,FKP,8.1166
20/09/2011,FJD,10.4431
20/09/2011,GMD,8.3397
20/09/2011,GEL,4.0846
20/09/2011,GHS,8.9858
20/09/2011,GIP,7.1281
20/09/2011,GTQ,0.6809
20/09/2011,GNF,111.522
20/09/2011,GYD,3.9323
20/09/2011,HTG,28.5712
20/09/2011,HNL,2.3713
20/09/2011,HKD,4.0793
20/09/2011,HUF,2.9178
20/09/2011,ISK,3.3338
20/09/2011,INR,34.8223
20/09/2011,IDR,4.9894
20/09/2011,IRR,10.6506
20/09/2011,IQD,9.6867
20/09/2011,ILS,9.5722
20/09/2011,JMD,0.8123
20/09/2011,JPY,0.0449
20/09/2011,JOD,2.6367
20/09/2011,KZT,3.8801
20/09/2011,KES,6.2222
20/09/2011,KWD,6.4304
20/09/2011,KGS,7.623
20/09/2011,LAK,5.4125
20/09/2011,LBP,8.8216
20/09/2011,LSL,2.3
20/09/2011,LRD,4.5487
20/09/2011,LYD,11.1582
20/09/2011,MOP,0.8955
20/09/2011,MKD,4.8108
20/09/2011,MGA,4.251
20/09/2011,MWK,6.7879
20/09/2011,MYR,54.9469
20/09/2011,MVR,8.7938
20/09/2011,MRO,2.9666
20/09/2011,MUR,85.0581
20/09/2011,MXN,7.2229
20/09/2011,MDL,7.275
20/09/2011,MNT,0.1826
20/09/2011,MAD,2.4132
20/09/2011,MZN,6.0449
20/09/2011,MMK,3.0646
20/09/2011,ANG,7.991
20/09/2011,NAD,2.7116
20/09/2011,NPR,1.4349
20/09/2011,NZD,2.6061
20/09/2011,NIO,1.7006
20/09/2011,NGN,0.1535
20/09/2011,KPW,2.3626
20/09/2011,NOK,1.101
20/09/2011,OMR,4.3383
20/09/2011,PKR,10.0405
20/09/2011,PAB,14.0183
20/09/2011,PGK,2.3514
20/09/2011,PYG,9.2639
20/09/2011,PEN,0.2305
20/09/2011,PHP,64.28
20/09/2011,PLN,0.1966
20/09/2011,QAR,3.093
20/09/2011,RON,1.4968
20/09/2011,RUB,15.6326
20/09/2011,RWF,6.2918
20/09/2011,WST,2.6472
20/09/2011,STD,5.4977
20/09/2011,SAR,7.6026
20/09/2011,RSD,1.1448
20/09/2011,SCR,3.8826
20/09/2011,SLL,2.7954
20/09/2011,SGD,5.7498
20/09/2011,SBD,9.138
20/09/2011,SOS,3.0101
20/09/2011,ZAR,5.2366
20/09/2011,KRW,0.2605
20/09/2011,LKR,1.8401
20/09/2011,SHP,4.5098
20/09/2011,SDG,6.9374
20/09/2011,SRD,7.7393
20/09/2011,SZL,5.4415
20/09/2011,SEK,4.0752
20/09/2011,CHF,7.2531
20/09/2011,SYP,4.5154
20/09/2011,TWD,447.9789
20/09/2011,TZS,9.6322
20/09/2011,THB,0.9207
20/09/2011,TOP,7.8053
20/09/2011,TTD,4.4818
20/09/2011,TND,5.5641
20/09/2011,TRY,0.6561
20/09/2011,TMM,3.6387
20/09/2011,USD,1
20/09/2011,UGX,10.7953
20/09/2011,UAH,32.0908
20/09/2011,UYU,44.1798
20/09/2011,AED,1.2775
20/09/2011,VUV,28.5741
20/09/2011,VEB,1.6636
20/09/2011,VND,6.842
20/09/2011,YER,7.7754
20/09/2011,ZMK,5.68
20/09/2011,ZWD,5.4774
