date,currency,valueInUSD
04/05/2019,AFN,19.477
04/05/2019,ALL,1.4768
04/05/2019,DZD,5.1102
04/05/2019,AOA,6.0906
04/05/2019,ARS,11.4333
04/05/2019,AMD,8.3404
04/05/2019,AWG,4.7041
04/05/2019,AUD,58.1934
04/05/2019,AZN,4.8818
04/05/2019,BSD,5.2346
04/05/2019,BHD,5.637
04/05/2019,BDT,6.5153
04/05/2019,BBD,49.9281
04/05/2019,BYR,6.5572
04/05/2019,BZD,9.2123
04/05/2019,BMD,1.0249
04/05/2019,BTN,6.0593
04/05/2019,BOB,47.1127
04/05/2019,BAM,0.2617
04/05/2019,BWP,4.9831
04/05/2019,BRL,11.1607
04/05/2019,GBP,12.6232
04/05/2019,BND,0.3987
04/05/2019,BGN,0.0875
04/05/2019,BIF,1.1976
04/05/2019,XOF,4.9202
04/05/2019,XAF,2.3006
04/05/2019,XPF,0.1543
04/05/2019,KHR,1.5305
04/05/2019,CAD,18.3708
04/05/2019,CVE,8.9942
04/05/2019,KYD,5.8752
04/05/2019,CLP,7.8882
04/05/2019,CNY,6.8949
04/05/2019,COP,51.6209
04/05/2019,KMF,3.6697
04/05/2019,CDF,0.2343
04/05/2019,CRC,0.7793
04/05/2019,HRK,196.6636
04/05/2019,CUC,4.9861
04/05/2019,CUP,1.9946
04/05/2019,CZK,3.2054
04/05/2019,DKK,0.8998
04/05/2019,DJF,7.5704
04/05/2019,DOP,9.8115
04/05/2019,XCD,32.7843
04/05/2019,EGP,3.3886
04/05/2019,SVC,4.2203
04/05/2019,ETB,8.4978
04/05/2019,FKP,4.6586
04/05/2019,FJD,6.8439
04/05/2019,GMD,10.8968
04/05/2019,GEL,3.9541
04/05/2019,GHS,6.719
04/05/2019,GIP,8.6716
04/05/2019,GTQ,0.4196
04/05/2019,GNF,110.7423
04/05/2019,GYD,3.2541
04/05/2019,HTG,17.4738
04/05/2019,HNL,2.7325
04/05/2019,HKD,3.1948
04/05/2019,HUF,3.6642
04/05/2019,ISK,1.9715
04/05/2019,INR,44.2127
04/05/2019,IDR,4.172
04/05/2019,IRR,11.2751
04/05/2019,IQD,13.069
04/05/2019,ILS,6.6832
04/05/2019,JMD,0.7264
04/05/2019,JPY,0.0476
04/05/2019,JOD,1.9942
04/05/2019,KZT,2.8334
04/05/2019,KES,6.9729
04/05/2019,KWD,3.4315
04/05/2019,KGS,3.9986
04/05/2019,LAK,2.8852
04/05/2019,LBP,13.6389
04/05/2019,LSL,3.2696
04/05/2019,LRD,4.8698
04/05/2019,LYD,20.1557
04/05/2019,MOP,1.1214
04/05/2019,MKD,3.8089
04/05/2019,MGA,5.8449
04/05/2019,MWK,6.4078
04/05/2019,MYR,34.9535
04/05/2019,MVR,6.0382
04/05/2019,MRO,3.2118
04/05/2019,MUR,76.4395
04/05/2019,MXN,9.2858
04/05/2019,MDL,5.1825
04/05/2019,MNT,0.0633
04/05/2019,MAD,1.7294
04/05/2019,MZN,5.3824
04/05/2019,MMK,4.2419
04/05/2019,ANG,7.184
04/05/2019,NAD,1.3517
04/05/2019,NPR,0.9727
04/05/2019,NZD,1.6391
04/05/2019,NIO,2.6833
04/05/2019,NGN,0.1379
04/05/2019,KPW,1.7114
04/05/2019,NOK,0.9216
04/05/2019,OMR,4.3473
04/05/2019,PKR,11.4004
04/05/2019,PAB,11.6124
04/05/2019,PGK,4.3906
04/05/2019,PYG,6.3748
04/05/2019,PEN,0.3519
04/05/2019,PHP,155.2907
04/05/2019,PLN,0.2905
04/05/2019,QAR,2.2551
04/05/2019,RON,2.2457
04/05/2019,RUB,8.2842
04/05/2019,RWF,5.6589
04/05/2019,WST,2.8447
04/05/2019,STD,4.5239
04/05/2019,SAR,4.8258
04/05/2019,RSD,0.7987
04/05/2019,SCR,3.0488
04/05/2019,SLL,2.3337
04/05/2019,SGD,5.6499
04/05/2019,SBD,8.1572
04/05/2019,SOS,2.0648
04/05/2019,ZAR,5.6109
04/05/2019,KRW,0.1711
04/05/2019,LKR,1.7852
04/05/2019,SHP,3.99
04/05/2019,SDG,6.2789
04/05/2019,SRD,3.1115
04/05/2019,SZL,5.4323
04/05/2019,SEK,3.6776
04/05/2019,CHF,8.2347
04/05/2019,SYP,4.614
04/05/2019,TWD,332.511
04/05/2019,TZS,11.4394
04/05/2019,THB,1.2076
04/05/2019,TOP,8.3197
04/05/2019,TTD,4.2979
04/05/2019,TND,4.4051
04/05/2019,TRY,0.5089
04/05/2019,TMM,5.35
04/05/2019,USD,1
04/05/2019,UGX,6.716
04/05/2019,UAH,35.4778
04/05/2019,UYU,42.6622
04/05/2019,AED,0.8788
04/05/2019,VUV,33.6377
04/05/2019,VEB,0.7966
04/05/2019,VND,5.2912
04/05/2019,YER,7.1246
04/05/2019,ZMK,5.8456
04/05/2019,ZWD,4.1485
