date,currency,valueInUSD
12/04/2015,AFN,16.0856
12/04/2015,ALL,1.7952
12/04/2015,DZD,5.4315
12/04/2015,AOA,6.4063
12/04/2015,ARS,17.589
12/04/2015,AMD,9.8577
12/04/2015,AWG,5.7778
12/04/2015,AUD,59.6779
12/04/2015,AZN,6.5813
12/04/2015,BSD,7.6251
12/04/2015,BHD,4.3297
12/04/2015,BDT,6.3248
12/04/2015,BBD,72.1409
12/04/2015,BYR,6.8155
12/04/2015,BZD,7.8034
12/04/2015,BMD,0.9297
12/04/2015,BTN,6.8508
12/04/2015,BOB,40.6668
12/04/2015,BAM,0.3231
12/04/2015,BWP,2.8747
12/04/2015,BRL,13.5049
12/04/2015,GBP,11.8944
12/04/2015,BND,0.339
12/04/2015,BGN,0.1009
12/04/2015,BIF,1.1336
12/04/2015,XOF,6.5029
12/04/2015,XAF,2.8256
12/04/2015,XPF,0.2667
12/04/2015,KHR,1.8461
12/04/2015,CAD,15.335
12/04/2015,CVE,10.738
12/04/2015,KYD,7.631
12/04/2015,CLP,6.7356
12/04/2015,CNY,7.7584
12/04/2015,COP,61.3106
12/04/2015,KMF,4.8521
12/04/2015,CDF,0.2586
12/04/2015,CRC,0.9165
12/04/2015,HRK,130.8635
12/04/2015,CUC,6.0465
12/04/2015,CUP,3.0664
12/04/2015,CZK,3.8932
12/04/2015,DKK,1.3246
12/04/2015,DJF,9.5779
12/04/2015,DOP,8.015
12/04/2015,XCD,22.6286
12/04/2015,EGP,4.6734
12/04/2015,SVC,3.3722
12/04/2015,ETB,10.2478
12/04/2015,FKP,7.1551
12/04/2015,FJD,9.7609
12/04/2015,GMD,8.5332
12/04/2015,GEL,6.2188
12/04/2015,GHS,7.6672
12/04/2015,GIP,8.662
12/04/2015,GTQ,0.5656
12/04/2015,GNF,113.6673
12/04/2015,GYD,4.3663
12/04/2015,HTG,15.0013
12/04/2015,HNL,2.0359
12/04/2015,HKD,4.9775
12/04/2015,HUF,3.8241
12/04/2015,ISK,2.6692
12/04/2015,INR,21.0955
12/04/2015,IDR,4.4865
12/04/2015,IRR,11.1606
12/04/2015,IQD,13.8613
12/04/2015,ILS,8.0327
12/04/2015,JMD,0.7944
12/04/2015,JPY,0.0365
12/04/2015,JOD,2.5504
12/04/2015,KZT,2.7507
12/04/2015,KES,7.2934
12/04/2015,KWD,5.5446
12/04/2015,KGS,6.4327
12/04/2015,LAK,2.2373
12/04/2015,LBP,8.875
12/04/2015,LSL,2.3961
12/04/2015,LRD,4.6539
12/04/2015,LYD,14.8982
12/04/2015,MOP,0.9846
12/04/2015,MKD,4.1569
12/04/2015,MGA,6.0631
12/04/2015,MWK,4.7225
12/04/2015,MYR,39.1141
12/04/2015,MVR,6.2246
12/04/2015,MRO,3.318
12/04/2015,MUR,56.1714
12/04/2015,MXN,7.001
12/04/2015,MDL,7.285
12/04/2015,MNT,0.1442
12/04/2015,MAD,2.6771
12/04/2015,MZN,5.3261
12/04/2015,MMK,3.0805
12/04/2015,ANG,8.8541
12/04/2015,NAD,1.5969
12/04/2015,NPR,0.6581
12/04/2015,NZD,2.4212
12/04/2015,NIO,1.7669
12/04/2015,NGN,0.16
12/04/2015,KPW,1.7966
12/04/2015,NOK,1.0067
12/04/2015,OMR,5.1781
12/04/2015,PKR,9.5226
12/04/2015,PAB,10.7618
12/04/2015,PGK,2.8667
12/04/2015,PYG,6.3145
12/04/2015,PEN,0.228
12/04/2015,PHP,81.6095
12/04/2015,PLN,0.2667
12/04/2015,QAR,2.6317
12/04/2015,RON,1.7047
12/04/2015,RUB,17.7504
12/04/2015,RWF,5.6257
12/04/2015,WST,2.475
12/04/2015,STD,3.6059
12/04/2015,SAR,6.0121
12/04/2015,RSD,0.8753
12/04/2015,SCR,4.1782
12/04/2015,SLL,2.9528
12/04/2015,SGD,6.9897
12/04/2015,SBD,9.9239
12/04/2015,SOS,3.0969
12/04/2015,ZAR,4.1532
12/04/2015,KRW,0.2355
12/04/2015,LKR,1.3628
12/04/2015,SHP,3.3692
12/04/2015,SDG,6.7438
12/04/2015,SRD,3.9436
12/04/2015,SZL,4.6207
12/04/2015,SEK,4.1727
12/04/2015,CHF,10.9722
12/04/2015,SYP,4.8036
12/04/2015,TWD,657.5109
12/04/2015,TZS,9.4243
12/04/2015,THB,0.7351
12/04/2015,TOP,8.3806
12/04/2015,TTD,4.0195
12/04/2015,TND,4.7026
12/04/2015,TRY,0.5553
12/04/2015,TMM,4.0804
12/04/2015,USD,1
12/04/2015,UGX,8.9012
12/04/2015,UAH,38.3296
12/04/2015,UYU,34.5592
12/04/2015,AED,1.658
12/04/2015,VUV,29.048
12/04/2015,VEB,1.1573
12/04/2015,VND,6.5991
12/04/2015,YER,6.8421
12/04/2015,ZMK,4.0979
12/04/2015,ZWD,5.0212
