date,companyID,stockPrice
25/12/2012,QETH27,2.0
25/12/2012,DVVB31,200.09
25/12/2012,EMNK67,226.56
25/12/2012,KTLA69,122.9
25/12/2012,EIWJ22,91.13
25/12/2012,SFZS08,201.44
25/12/2012,YSSR29,50.23
25/12/2012,SWGF93,46.26
25/12/2012,YTAI13,133.62
25/12/2012,NGBA40,94.74
25/12/2012,CMZC67,77.33
25/12/2012,PJKH65,17.32
25/12/2012,HWHS51,214.9
25/12/2012,ZBIO05,20.95
25/12/2012,YWMD69,196.48
25/12/2012,EPZN28,33.44
25/12/2012,VAHJ53,57.29
25/12/2012,HWJF09,189.49
25/12/2012,AGBH66,163.68
25/12/2012,TFLS35,21.91
25/12/2012,VPTI00,62.74
25/12/2012,FORM54,15.06
25/12/2012,QLCE04,85.82
25/12/2012,WIZJ73,10.39
25/12/2012,UFAY59,107.03
25/12/2012,DJNE62,125.99
25/12/2012,GBEZ65,72.97
25/12/2012,SXHU74,94.63
25/12/2012,DOGG07,30.87
25/12/2012,HPTP65,211.16
25/12/2012,GIWG34,2.81
25/12/2012,QHXJ50,88.35
25/12/2012,ERHJ34,230.72
25/12/2012,ZEHM52,98.58
25/12/2012,TBVE46,147.13
25/12/2012,RJUD59,13.67
25/12/2012,PKBF70,205.12
25/12/2012,BPLN25,110.06
25/12/2012,WVEI17,106.01
25/12/2012,VESX21,144.6
25/12/2012,UWUK72,120.14
25/12/2012,SHXQ48,78.21
25/12/2012,TRFG21,3.12
25/12/2012,SEKK26,82.07
25/12/2012,EKXA24,75.61
25/12/2012,PNFK78,176.41
25/12/2012,HFLM11,135.5
25/12/2012,VIMV38,177.97
25/12/2012,DDIB11,17.59
25/12/2012,LBKT00,8.46
25/12/2012,WVHK10,123.28
25/12/2012,EWUY52,191.27
25/12/2012,UHOG52,28.41
25/12/2012,GYWU23,16.52
25/12/2012,THJF58,24.72
25/12/2012,QAZT26,292.34
25/12/2012,MEOQ86,5.9
25/12/2012,KKZA87,41.08
25/12/2012,CQPJ57,57.79
25/12/2012,SAAM06,128.01
25/12/2012,QOKP03,332.92
25/12/2012,LKPN86,58.82
25/12/2012,SFEO61,4.49
25/12/2012,OKYS51,13.49
25/12/2012,MHFC34,113.3
25/12/2012,UIKN63,154.34
25/12/2012,CIXF70,52.82
25/12/2012,WYFO79,85.66
25/12/2012,SBUT62,63.86
25/12/2012,DREA89,62.85
25/12/2012,RNZB01,8.0
25/12/2012,ZFHD93,86.59
25/12/2012,NFAH30,280.43
25/12/2012,KUWI70,9.03
25/12/2012,CVMG22,62.38
25/12/2012,HSWX88,22.7
25/12/2012,VLJL11,278.13
25/12/2012,VCSF07,31.32
25/12/2012,IIZF28,108.14
25/12/2012,VVXA11,255.36
25/12/2012,BDBU00,109.81
25/12/2012,FTFI87,218.06
25/12/2012,DNIL23,213.77
25/12/2012,ZVEN26,40.68
25/12/2012,CBOX52,232.64
25/12/2012,LIIS96,149.31
25/12/2012,FDWI64,20.52
25/12/2012,NCYN50,13.29
25/12/2012,MRAH32,99.98
25/12/2012,FGVK43,32.29
25/12/2012,IJPI82,85.62
25/12/2012,AHMZ79,145.98
25/12/2012,TVQQ54,78.67
25/12/2012,SUOX82,162.52
25/12/2012,QODV38,114.25
25/12/2012,TGZI54,317.89
25/12/2012,BMRZ75,325.72
25/12/2012,QWOA67,191.43
25/12/2012,UEVD88,228.78
25/12/2012,ITTS26,179.4
25/12/2012,ZELV96,15.7
25/12/2012,RFZG50,62.07
25/12/2012,PIFN94,437.48
25/12/2012,YLGZ72,67.17
25/12/2012,ZSXF19,62.69
25/12/2012,IZLM67,80.6
25/12/2012,ORQH73,291.36
25/12/2012,QLMY86,222.78
25/12/2012,VGYT30,154.97
25/12/2012,DGTY64,18.42
25/12/2012,RJCA92,20.76
25/12/2012,JXGF57,112.09
25/12/2012,ZDAI73,176.53
25/12/2012,TKVF94,29.05
25/12/2012,XRBV61,203.33
25/12/2012,QCRG59,169.68
25/12/2012,GZED20,227.25
25/12/2012,VTKE98,68.23
25/12/2012,TYAE14,71.65
25/12/2012,OPET16,6.06
25/12/2012,KEVJ11,12.88
25/12/2012,DBCS17,79.68
25/12/2012,IZTD25,100.53
25/12/2012,KKGI60,158.57
25/12/2012,XHYN07,29.89
25/12/2012,OPZI26,31.37
25/12/2012,HNLV68,62.4
25/12/2012,ZNQA84,108.91
25/12/2012,IBLA29,374.21
25/12/2012,SZRJ90,209.14
25/12/2012,HYSJ42,228.08
25/12/2012,RLZK87,172.07
25/12/2012,NCCX02,177.49
25/12/2012,PVAZ61,164.16
25/12/2012,QBVN33,78.73
25/12/2012,RDBE21,22.37
25/12/2012,FGQR22,14.66
25/12/2012,KKGY69,125.74
25/12/2012,NCXS33,152.55
25/12/2012,NQJL85,64.9
25/12/2012,BBAX06,30.91
25/12/2012,PQSW95,21.54
25/12/2012,VXSM31,80.25
25/12/2012,LAUA80,174.73
25/12/2012,QXFF29,32.88
25/12/2012,LWGE44,9.96
25/12/2012,AMBT33,14.24
25/12/2012,MFZY76,131.62
25/12/2012,BBJG05,207.09
25/12/2012,UACN81,18.51
25/12/2012,NXTO39,114.96
25/12/2012,INIL60,44.54
25/12/2012,MKHA46,217.34
25/12/2012,OUNH49,126.42
25/12/2012,MYXF05,13.87
25/12/2012,GSTD71,93.71
25/12/2012,TQSJ85,203.59
25/12/2012,GGLV00,25.24
25/12/2012,AYIH50,116.61
25/12/2012,RQGG65,63.9
25/12/2012,OHKH76,22.95
25/12/2012,WWNS72,227.32
25/12/2012,SRYE59,2.78
25/12/2012,MFJJ99,66.2
25/12/2012,VVBY18,39.89
25/12/2012,KRRO64,289.59
25/12/2012,JZTC69,205.92
25/12/2012,KRXZ15,241.81
25/12/2012,QMZU44,189.45
25/12/2012,OQXV70,6.74
25/12/2012,FYYD57,144.78
25/12/2012,OCQF34,140.47
25/12/2012,EDYH00,66.97
25/12/2012,ISWT83,151.37
25/12/2012,QBAP68,15.25
25/12/2012,AMRO66,58.86
25/12/2012,YOQG45,27.44
25/12/2012,ESPL27,59.49
25/12/2012,VKMV12,74.89
25/12/2012,FAWI50,254.6
25/12/2012,SMYT95,150.12
25/12/2012,YCZA59,107.18
25/12/2012,ZMLP81,44.49
25/12/2012,MDEQ10,73.33
25/12/2012,JVHD93,6.06
25/12/2012,SXTM39,147.12
25/12/2012,HHFP66,164.41
25/12/2012,JCWS17,208.64
25/12/2012,HHOA99,11.04
25/12/2012,MSHS03,109.28
25/12/2012,YFAM59,71.27
25/12/2012,CAVR54,130.73
25/12/2012,HXDA52,220.98
25/12/2012,PBFW95,165.57
25/12/2012,CMOI26,219.49
25/12/2012,FJOI82,107.78
25/12/2012,WHPS18,33.5
25/12/2012,CUVZ50,74.43
25/12/2012,ZXVX98,120.4
25/12/2012,LIJW00,111.02
25/12/2012,AWYB85,132.48
25/12/2012,DILF10,183.68
