date,currency,valueInUSD
17/10/2010,AFN,11.49
17/10/2010,ALL,1.9996
17/10/2010,DZD,3.7051
17/10/2010,AOA,6.321
17/10/2010,ARS,25.9368
17/10/2010,AMD,10.7846
17/10/2010,AWG,9.2985
17/10/2010,AUD,72.8063
17/10/2010,AZN,6.3279
17/10/2010,BSD,5.6769
17/10/2010,BHD,2.9049
17/10/2010,BDT,7.5397
17/10/2010,BBD,86.4264
17/10/2010,BYR,7.1433
17/10/2010,BZD,5.033
17/10/2010,BMD,1.227
17/10/2010,BTN,7.4088
17/10/2010,BOB,28.1344
17/10/2010,BAM,0.372
17/10/2010,BWP,3.1708
17/10/2010,BRL,10.3483
17/10/2010,GBP,9.4467
17/10/2010,BND,0.2784
17/10/2010,BGN,0.128
17/10/2010,BIF,1.9932
17/10/2010,XOF,5.4435
17/10/2010,XAF,4.5066
17/10/2010,XPF,0.381
17/10/2010,KHR,3.4549
17/10/2010,CAD,26.9853
17/10/2010,CVE,9.9377
17/10/2010,KYD,6.9475
17/10/2010,CLP,6.9912
17/10/2010,CNY,7.3689
17/10/2010,COP,62.5551
17/10/2010,KMF,5.4004
17/10/2010,CDF,0.2231
17/10/2010,CRC,1.4278
17/10/2010,HRK,124.4344
17/10/2010,CUC,5.7513
17/10/2010,CUP,2.4336
17/10/2010,CZK,4.5825
17/10/2010,DKK,1.2688
17/10/2010,DJF,9.0051
17/10/2010,DOP,6.9197
17/10/2010,XCD,44.856
17/10/2010,EGP,6.01
17/10/2010,SVC,3.9551
17/10/2010,ETB,12.3656
17/10/2010,FKP,8.555
17/10/2010,FJD,10.5373
17/10/2010,GMD,9.0934
17/10/2010,GEL,4.5492
17/10/2010,GHS,8.721
17/10/2010,GIP,6.3841
17/10/2010,GTQ,0.7339
17/10/2010,GNF,96.8176
17/10/2010,GYD,3.9857
17/10/2010,HTG,31.3077
17/10/2010,HNL,2.7492
17/10/2010,HKD,3.8117
17/10/2010,HUF,2.9974
17/10/2010,ISK,3.1501
17/10/2010,INR,34.393
17/10/2010,IDR,5.2231
17/10/2010,IRR,8.2765
17/10/2010,IQD,10.3788
17/10/2010,ILS,8.208
17/10/2010,JMD,0.7822
17/10/2010,JPY,0.0453
17/10/2010,JOD,2.9511
17/10/2010,KZT,4.3772
17/10/2010,KES,5.6496
17/10/2010,KWD,7.6288
17/10/2010,KGS,8.6848
17/10/2010,LAK,6.1894
17/10/2010,LBP,9.4902
17/10/2010,LSL,1.894
17/10/2010,LRD,6.2279
17/10/2010,LYD,11.7652
17/10/2010,MOP,0.9942
17/10/2010,MKD,6.4493
17/10/2010,MGA,5.0529
17/10/2010,MWK,8.5727
17/10/2010,MYR,51.0103
17/10/2010,MVR,8.3173
17/10/2010,MRO,2.7577
17/10/2010,MUR,95.0886
17/10/2010,MXN,5.0574
17/10/2010,MDL,7.1387
17/10/2010,MNT,0.2206
17/10/2010,MAD,2.6588
17/10/2010,MZN,7.5436
17/10/2010,MMK,2.9243
17/10/2010,ANG,6.676
17/10/2010,NAD,3.0362
17/10/2010,NPR,1.1395
17/10/2010,NZD,2.6012
17/10/2010,NIO,1.5818
17/10/2010,NGN,0.1388
17/10/2010,KPW,2.5273
17/10/2010,NOK,1.1535
17/10/2010,OMR,4.1336
17/10/2010,PKR,9.0832
17/10/2010,PAB,12.7953
17/10/2010,PGK,2.5173
17/10/2010,PYG,9.6626
17/10/2010,PEN,0.3108
17/10/2010,PHP,63.753
17/10/2010,PLN,0.2123
17/10/2010,QAR,2.873
17/10/2010,RON,1.5346
17/10/2010,RUB,12.5507
17/10/2010,RWF,7.2095
17/10/2010,WST,2.643
17/10/2010,STD,4.7303
17/10/2010,SAR,6.2725
17/10/2010,RSD,1.2071
17/10/2010,SCR,3.5722
17/10/2010,SLL,3.3364
17/10/2010,SGD,4.6639
17/10/2010,SBD,9.1723
17/10/2010,SOS,3.2278
17/10/2010,ZAR,6.4062
17/10/2010,KRW,0.3216
17/10/2010,LKR,1.8051
17/10/2010,SHP,4.1435
17/10/2010,SDG,5.8585
17/10/2010,SRD,8.4199
17/10/2010,SZL,4.7929
17/10/2010,SEK,4.6925
17/10/2010,CHF,8.0406
17/10/2010,SYP,5.0711
17/10/2010,TWD,532.4575
17/10/2010,TZS,8.5555
17/10/2010,THB,1.1424
17/10/2010,TOP,8.3504
17/10/2010,TTD,4.5714
17/10/2010,TND,5.153
17/10/2010,TRY,0.7206
17/10/2010,TMM,4.0129
17/10/2010,USD,1
17/10/2010,UGX,9.429
17/10/2010,UAH,33.474
17/10/2010,UYU,45.1319
17/10/2010,AED,1.3031
17/10/2010,VUV,27.4298
17/10/2010,VEB,1.4763
17/10/2010,VND,8.0862
17/10/2010,YER,6.8029
17/10/2010,ZMK,6.599
17/10/2010,ZWD,5.2442
