date,currency,valueInUSD
21/11/2019,AFN,20.1718
21/11/2019,ALL,1.2218
21/11/2019,DZD,5.5864
21/11/2019,AOA,5.9259
21/11/2019,ARS,11.3948
21/11/2019,AMD,8.3225
21/11/2019,AWG,4.0327
21/11/2019,AUD,61.7213
21/11/2019,AZN,5.3983
21/11/2019,BSD,5.363
21/11/2019,BHD,5.721
21/11/2019,BDT,5.8613
21/11/2019,BBD,45.2184
21/11/2019,BYR,5.7839
21/11/2019,BZD,8.5688
21/11/2019,BMD,1.0577
21/11/2019,BTN,5.5441
21/11/2019,BOB,49.4971
21/11/2019,BAM,0.2102
21/11/2019,BWP,4.2928
21/11/2019,BRL,9.4505
21/11/2019,GBP,10.7018
21/11/2019,BND,0.3842
21/11/2019,BGN,0.0915
21/11/2019,BIF,1.4312
21/11/2019,XOF,4.802
21/11/2019,XAF,2.243
21/11/2019,XPF,0.1569
21/11/2019,KHR,1.1097
21/11/2019,CAD,17.628
21/11/2019,CVE,9.5805
21/11/2019,KYD,6.549
21/11/2019,CLP,8.1902
21/11/2019,CNY,8.3009
21/11/2019,COP,51.3652
21/11/2019,KMF,3.2046
21/11/2019,CDF,0.243
21/11/2019,CRC,0.6146
21/11/2019,HRK,205.9318
21/11/2019,CUC,5.4295
21/11/2019,CUP,1.9986
21/11/2019,CZK,2.7747
21/11/2019,DKK,0.8508
21/11/2019,DJF,7.4985
21/11/2019,DOP,8.6676
21/11/2019,XCD,30.4607
21/11/2019,EGP,3.4627
21/11/2019,SVC,4.2203
21/11/2019,ETB,7.6633
21/11/2019,FKP,4.4682
21/11/2019,FJD,6.9427
21/11/2019,GMD,10.8769
21/11/2019,GEL,3.8371
21/11/2019,GHS,6.736
21/11/2019,GIP,8.3405
21/11/2019,GTQ,0.3757
21/11/2019,GNF,101.0916
21/11/2019,GYD,2.864
21/11/2019,HTG,19.3949
21/11/2019,HNL,3.3383
21/11/2019,HKD,3.287
21/11/2019,HUF,3.9849
21/11/2019,ISK,2.2083
21/11/2019,INR,44.7679
21/11/2019,IDR,4.5244
21/11/2019,IRR,10.8558
21/11/2019,IQD,13.5505
21/11/2019,ILS,6.3301
21/11/2019,JMD,0.7057
21/11/2019,JPY,0.0458
21/11/2019,JOD,1.9752
21/11/2019,KZT,2.3683
21/11/2019,KES,6.2838
21/11/2019,KWD,3.5457
21/11/2019,KGS,4.916
21/11/2019,LAK,3.1263
21/11/2019,LBP,12.0013
21/11/2019,LSL,3.5638
21/11/2019,LRD,5.339
21/11/2019,LYD,19.4508
21/11/2019,MOP,1.3052
21/11/2019,MKD,3.6113
21/11/2019,MGA,6.148
21/11/2019,MWK,5.5444
21/11/2019,MYR,36.7878
21/11/2019,MVR,5.5946
21/11/2019,MRO,3.1847
21/11/2019,MUR,76.3308
21/11/2019,MXN,8.4599
21/11/2019,MDL,6.42
21/11/2019,MNT,0.0574
21/11/2019,MAD,1.4275
21/11/2019,MZN,6.2561
21/11/2019,MMK,3.9994
21/11/2019,ANG,6.7881
21/11/2019,NAD,1.3774
21/11/2019,NPR,1.1444
21/11/2019,NZD,1.7199
21/11/2019,NIO,2.1667
21/11/2019,NGN,0.1544
21/11/2019,KPW,1.7739
21/11/2019,NOK,1.0684
21/11/2019,OMR,4.4785
21/11/2019,PKR,12.4135
21/11/2019,PAB,12.7353
21/11/2019,PGK,3.4045
21/11/2019,PYG,6.8954
21/11/2019,PEN,0.3398
21/11/2019,PHP,132.2709
21/11/2019,PLN,0.3572
21/11/2019,QAR,2.4602
21/11/2019,RON,1.9613
21/11/2019,RUB,7.6226
21/11/2019,RWF,5.3897
21/11/2019,WST,2.784
21/11/2019,STD,3.8183
21/11/2019,SAR,4.272
21/11/2019,RSD,0.7672
21/11/2019,SCR,2.9446
21/11/2019,SLL,2.1135
21/11/2019,SGD,6.5852
21/11/2019,SBD,8.6973
21/11/2019,SOS,1.9983
21/11/2019,ZAR,5.7335
21/11/2019,KRW,0.1904
21/11/2019,LKR,1.531
21/11/2019,SHP,4.2429
21/11/2019,SDG,7.9591
21/11/2019,SRD,3.6614
21/11/2019,SZL,5.0083
21/11/2019,SEK,4.5769
21/11/2019,CHF,9.8614
21/11/2019,SYP,4.514
21/11/2019,TWD,320.7611
21/11/2019,TZS,12.1468
21/11/2019,THB,1.1283
21/11/2019,TOP,7.8065
21/11/2019,TTD,4.9864
21/11/2019,TND,3.9438
21/11/2019,TRY,0.4887
21/11/2019,TMM,5.1934
21/11/2019,USD,1
21/11/2019,UGX,8.5914
21/11/2019,UAH,37.5267
21/11/2019,UYU,46.2298
21/11/2019,AED,0.9512
21/11/2019,VUV,35.2512
21/11/2019,VEB,0.7471
21/11/2019,VND,5.1971
21/11/2019,YER,6.5331
21/11/2019,ZMK,6.3468
21/11/2019,ZWD,4.4964
