date,product,marketPrice
13/05/2013,Moloko Plus,59.37
13/05/2013,Pan-Galactic Gargle Blaster,488.37
13/05/2013,Victory Gin,38.66
13/05/2013,Vesper,381.04
13/05/2013,Duff,251.74
13/05/2013,Dark Planet Cola,80.21
13/05/2013,Slurm,163.61
13/05/2013,Nuka-cola,37.27
13/05/2013,Ent-draught,26.3
13/05/2013,Ambrosia,57.76
13/05/2013,Romulan Ale,114.24
13/05/2013,Astro Boys,1196.82
13/05/2013,Marvins,52.19
13/05/2013,K-9s,139.69
13/05/2013,Autobots,43.94
13/05/2013,Decepticons,53.2
13/05/2013,Golems,16.66
13/05/2013,Master Balls,107.76
13/05/2013,Ultra Balls,72.63
13/05/2013,T-800s,273.86
13/05/2013,T-1000s,74.81
13/05/2013,Flubbers,448.3
13/05/2013,Spyders,194.11
13/05/2013,B-4s,36.42
13/05/2013,Ultrons,223.0
13/05/2013,Ruby Slippers,37.54
13/05/2013,Catbuses,785.72
13/05/2013,Evangelions,514.2
13/05/2013,Behelits,1036.87
13/05/2013,Lightsabres,12.93
13/05/2013,Devil Fruits,218.44
13/05/2013,SMILEs,217.37
13/05/2013,Cornballers,309.01
13/05/2013,Sabor de Soledad Chips,168.45
13/05/2013,Red Apple Cigarettes,412.16
13/05/2013,Wonka Bars,219.37
13/05/2013,Bags of Holding,284.1
13/05/2013,Sending Stones,633.54
13/05/2013,Elder Wands,296.85
13/05/2013,Dornish Red,210.12
13/05/2013,Valaryian Steel Bars,239.89
13/05/2013,Dragon Eggs,518.69
13/05/2013,Cranium Inflolinks,184.93
13/05/2013,LiDAR Mark-Trackers,355.92
13/05/2013,Arm Nanoblades,455.31
13/05/2013,Replicants,10.83
13/05/2013,Venom Canisters,114.4
13/05/2013,Atium Bars,134.41
13/05/2013,Otataral Bars,16.69
13/05/2013,Night Dust,243.34
13/05/2013,Dragon Scales,254.44
13/05/2013,Teeth of the Dragon,517.92
13/05/2013,Chunin Headband,146.59
13/05/2013,Djinns,179.68
13/05/2013,Flying Brooms,13.93
13/05/2013,Flying Carpets,243.42
13/05/2013,Mjolnirs,729.37
13/05/2013,Infinity Stones,111.16
13/05/2013,Infinity Gauntlets,16.78
13/05/2013,Repulsor Beams,423.84
13/05/2013,Super Soldier Serums,122.66
13/05/2013,Vibranium Bars,487.65
13/05/2013,Adamantium Bars,157.93
13/05/2013,Mithril Bars,2.49
13/05/2013,Rune Bars,316.6
13/05/2013,True Names,112.39
13/05/2013,Sigils,124.48
13/05/2013,Strongest Potions,87.9
13/05/2013,Knightmare Frames,330.66
13/05/2013,Mirrors of Erised,388.02
13/05/2013,Pensieves,72.75
13/05/2013,Veritaserums,409.91
13/05/2013,Felix Felicis,376.86
13/05/2013,Horcuxes,186.81
13/05/2013,Philosopher Stones,108.26
13/05/2013,Sorceror Stones,20.95
13/05/2013,Dragon Balls,81.21
13/05/2013,Wind Shurikens,96.84
13/05/2013,Time Turners,430.45
13/05/2013,Moranth Burners,361.06
13/05/2013,Moranth Crackers,150.55
13/05/2013,Moranth Cussers,155.34
13/05/2013,Moranth Flamers,384.75
13/05/2013,Moranth Melters,221.72
13/05/2013,Moranth Shapers,103.06
13/05/2013,Moranth Smokers,96.3
13/05/2013,Finnests,174.01
13/05/2013,Terondais,156.19
13/05/2013,White Gold Rings,107.4
13/05/2013,Hurtloam,273.94
13/05/2013,Rare Candies,109.31
13/05/2013,PP Ups,334.54
13/05/2013,Phoenix Downs,14.85
13/05/2013,Zanpakutos,8.47
13/05/2013,Sensu Beans,390.12
13/05/2013,Namekian Spring Water,15.14
13/05/2013,Australium Bars,110.84
13/05/2013,Aether Tanks,29.59
13/05/2013,Mana Ore,96.59
13/05/2013,Dilithium Crystals,356.74
13/05/2013,Dust Cannisters,542.49
13/05/2013,Energon Cubes,676.19
13/05/2013,Jumbonium Atoms,234.41
13/05/2013,Katchin Bars,22.26
13/05/2013,Krytonite Ore,318.81
13/05/2013,Nanomachines,235.59
13/05/2013,Octiron Bars,201.24
13/05/2013,Redstone Blocks,438.4
13/05/2013,Seastone Cuffs,99.55
13/05/2013,Z-crystals,237.67
13/05/2013,Digivices,84.19
13/05/2013,Pym Particles,14.14
13/05/2013,Wild Card Virus Vials,53.9
13/05/2013,Tachyons,220.97
13/05/2013,Hope,196.42
13/05/2013,Decks of Many Things,224.07
13/05/2013,Golden Fleeces,148.74
13/05/2013,Argonaughts,368.39
13/05/2013,Vestiges,521.48
13/05/2013,Tricorders,120.66
13/05/2013,Replicators,93.04
13/05/2013,Transporters,344.18
13/05/2013,Sonic Screwdrivers,227.68
13/05/2013,Holy Grails,467.82
13/05/2013,Nails of Helena,438.38
13/05/2013,Shrouds of Turin,312.3
13/05/2013,Hoverboards,33.67
13/05/2013,Holodecks,175.06
13/05/2013,Neuralizers,167.99
13/05/2013,Symbiotes,200.73
13/05/2013,Meow Meow Beans,274.26
13/05/2013,6IV Shiny Dittos,394.89
13/05/2013,Holy Hand Grenades,225.68
13/05/2013,Alpha-Omega Bombs,591.01
13/05/2013,Fatmans,92.0
13/05/2013,BFG 9000s,133.66
13/05/2013,Noisy Crickets,131.88
13/05/2013,Lawgivers,101.17
13/05/2013,Phasers,176.19
13/05/2013,Pulse Rifles,23.9
13/05/2013,Vorpal Swords,255.27
13/05/2013,Sausages inna bun,12.81
13/05/2013,Gundams,325.12
13/05/2013,HALs,710.87
13/05/2013,Agents,152.52
13/05/2013,Pipboys,172.5
13/05/2013,Scouters,72.75
13/05/2013,Daemons,328.6
13/05/2013,Pacts,95.79
13/05/2013,Souls,84.61
13/05/2013,Key of Kings,121.66
13/05/2013,Horns of Gondor,284.24
13/05/2013,Excalibers,36.8
13/05/2013,Thousand Sunnys,160.71
13/05/2013,Ampules,229.08
13/05/2013,Badgers,569.33
13/05/2013,Blinds,137.76
13/05/2013,Butterflys,225.79
13/05/2013,Cancellers,253.08
13/05/2013,Carpenters,210.52
13/05/2013,Centipedes,318.28
13/05/2013,Chainsaws,60.82
13/05/2013,Cocoons,270.71
13/05/2013,Drops,245.52
13/05/2013,Diverseys,126.3
13/05/2013,Fridays,103.58
13/05/2013,Full Faces,492.5
13/05/2013,Fumbles,265.92
13/05/2013,Gauntlets,402.85
13/05/2013,Javelins,367.72
13/05/2013,Lavenders,274.72
13/05/2013,Beams,23.44
13/05/2013,Pressures,560.52
13/05/2013,Rapids,194.95
13/05/2013,Reflectors,612.4
13/05/2013,Scripts,73.51
13/05/2013,Shooters,30.02
13/05/2013,Stalkers,269.71
13/05/2013,Stations,274.44
13/05/2013,Stickers,293.75
13/05/2013,Stoles,346.43
13/05/2013,Stringers,649.86
13/05/2013,Surfacers,57.73
13/05/2013,Surrounders,55.25
13/05/2013,Tasters,407.11
13/05/2013,Tortures,49.93
13/05/2013,3D Maneuver Gears,3.01
13/05/2013,Red Orbs,450.24
13/05/2013,Blue Orbs,306.75
13/05/2013,Choice Bands,114.57
13/05/2013,Choice Scarfs,57.54
13/05/2013,Choice Specs,133.67
13/05/2013,Binding Bands,350.76
13/05/2013,Damp Rocks,36.67
13/05/2013,Grip Claws,327.88
13/05/2013,Heat Rocks,17.25
13/05/2013,Icy Rocks,349.55
13/05/2013,Light Clays,66.55
13/05/2013,Smooth Rocks,330.96
13/05/2013,Terrain Extenders,265.73
13/05/2013,Mental Herbs,282.07
13/05/2013,Power Herbs,147.69
13/05/2013,White Herbs,427.18
13/05/2013,Big Roots,276.25
13/05/2013,Leftovers,259.01
13/05/2013,Shell Bells,550.2
13/05/2013,Absorb Bulbs,180.64
13/05/2013,Assault Vests,410.89
13/05/2013,Berserk Genes,72.24
13/05/2013,Cell Batteries,36.85
13/05/2013,Electric Seeds,281.79
13/05/2013,Expert Belts,328.99
13/05/2013,Grassy Seeds,7.97
13/05/2013,Life Orbs,15.59
13/05/2013,Metronomes,97.77
13/05/2013,Misty Seeds,225.38
13/05/2013,Muscle Bands,341.66
13/05/2013,Psychic Seeds,175.22
13/05/2013,Scope Lens,14.11
13/05/2013,Snowballs,54.97
13/05/2013,Weakness Policies,239.68
13/05/2013,Wide Lenses,55.99
13/05/2013,Wise Glasses,235.6
13/05/2013,Zoom Lens,238.57
13/05/2013,Lagging Tails,179.42
13/05/2013,Quick Claws,59.54
13/05/2013,Focus Bands,465.21
13/05/2013,Focus Sashes,27.92
13/05/2013,Flame Orbs,122.25
13/05/2013,Toxic Orbs,20.49
13/05/2013,Sticky Barbs,169.65
13/05/2013,Iron Balls,224.94
13/05/2013,Black Sludges,317.94
13/05/2013,Ring Targets,453.35
13/05/2013,Adrenaline Orbs,233.65
13/05/2013,Air Balloons,60.01
13/05/2013,Amulet Coins,309.07
13/05/2013,Bright Powders,206.45
13/05/2013,Destiny Knots,24.68
13/05/2013,Eject Buttons,51.21
13/05/2013,Float Stones,347.45
13/05/2013,King Rocks,281.71
13/05/2013,Protective Pads,148.06
13/05/2013,Razor Claws,35.69
13/05/2013,Razor Fangs,13.89
13/05/2013,Red Cards,402.72
13/05/2013,Rocky Helmets,268.81
13/05/2013,Safety Goggles,410.43
13/05/2013,Shed Shells,66.68
13/05/2013,Smoke Balls,622.1
13/05/2013,Cainhurst Badges,352.77
13/05/2013,Blood Dregs,139.72
13/05/2013,Blue Elixirs,346.77
13/05/2013,Bold Hunter's Marks,90.17
13/05/2013,Bolt Papers,195.23
13/05/2013,Bone Marrow Ashes,56.57
13/05/2013,Coldblood Dews,272.72
13/05/2013,Fire Papers,173.51
13/05/2013,Frenzied Coldbloods,459.59
13/05/2013,Gold Pendants,453.21
13/05/2013,Great One's Wisdoms,336.32
13/05/2013,Hand Lanterns,575.7
13/05/2013,Lead Elixirs,120.39
13/05/2013,Madman's Knowledges,375.06
13/05/2013,Quicksilver Bullets,140.16
13/05/2013,Red Jewelled Brooches,58.25
13/05/2013,Shaman Bone Blades,139.81
13/05/2013,Deck of Dragons,252.75
13/05/2013,Shining Coins,368.97
13/05/2013,Tear Stones,156.63
13/05/2013,Cainhurt Summons,319.46
13/05/2013,Celestial Dials,169.99
13/05/2013,Old Hunter Bells,279.18
13/05/2013,Tonsil Stones,275.86
13/05/2013,Gorgon Heads,207.14
13/05/2013,Niflheim Alloy Bars,22.72
13/05/2013,Pandora Boxes,150.77
13/05/2013,Wings of Icarus,116.9
13/05/2013,Flames of Apollo,205.59
13/05/2013,Keys of the Ram,342.74
13/05/2013,Owls of Athena,247.09
13/05/2013,Nemean Cestuses,619.04
13/05/2013,Nemesis Whips,42.29
13/05/2013,Primordial Flames,26.24
13/05/2013,Spears of Destiny,22.32
13/05/2013,Gauntlets of Zeus,132.78
13/05/2013,Titan Horns,260.01
13/05/2013,Hades Helms,489.88
13/05/2013,Urns of Power,253.2
13/05/2013,Unity Stones,248.39
13/05/2013,Cerebros,393.4
13/05/2013,Radioactive Spiders,374.92
13/05/2013,Potora Earrings,11.01
13/05/2013,Rejuvenation Tanks,717.79
13/05/2013,Death Notes,386.2
13/05/2013,Shinigami Eyes,102.09
13/05/2013,Protopacks,293.43
13/05/2013,Scooby Snacks,125.69
13/05/2013,Blasting Rods,185.53
13/05/2013,Millennium Puzzles,14.6
13/05/2013,Millennium Eyes,370.72
13/05/2013,Millennium Rings,13.1
13/05/2013,Millennium Keys,495.58
13/05/2013,Millennium Rods,285.23
13/05/2013,Millennium Necklaces,292.68
13/05/2013,Millennium Scales,66.7
13/05/2013,Bolts,419.06
13/05/2013,Gadgetrons,25.4
13/05/2013,Raritanium Ore,392.54
13/05/2013,Nanotech Crates,518.83
13/05/2013,Armour Magnetizers,224.67
13/05/2013,Zoni Vessels,190.24
13/05/2013,Box Basher 2000s,220.98
13/05/2013,Nefarious Security Cards,280.04
13/05/2013,Omnigaskets,384.69
13/05/2013,Treasure Mappers,137.74
13/05/2013,Gold Bolts,322.43
13/05/2013,Qwark Statuettes,48.36
13/05/2013,Electrolyzers,367.97
13/05/2013,Levitators,89.46
13/05/2013,Infiltrators,541.4
13/05/2013,Megacorp Helmets,107.07
13/05/2013,Momentum Gliders,166.69
13/05/2013,Platinum Bolts,127.86
13/05/2013,Infobots,275.18
13/05/2013,Rift Crackers,116.85
13/05/2013,Clank Model Robots,91.53
13/05/2013,CodeBots,48.41
13/05/2013,Persuaders,383.56
13/05/2013,Map-o-matics,615.91
13/05/2013,Ultra Nanotech,69.04
13/05/2013,Premium Nanotech,326.34
13/05/2013,Gadgebot Upgrade Chips,98.25
13/05/2013,Nano-paks,729.89
13/05/2013,Mr. Zerkons,138.81
13/05/2013,Golden Lucky Cats,279.69
13/05/2013,Peace Bells,74.07
13/05/2013,Wood Mats,247.22
13/05/2013,Fog Pots,189.55
13/05/2013,Golden Ink Pots,476.38
13/05/2013,Thief Gloves,499.67
13/05/2013,Fire Tablets,219.03
13/05/2013,Water Tablets,57.05
13/05/2013,Lucky Cat Paws,198.27
13/05/2013,Scent Charms,23.27
13/05/2013,String of Beads,3.62
13/05/2013,Feedbags,106.57
13/05/2013,Holy Bones,341.82
13/05/2013,Exorcism Slips,175.17
13/05/2013,Inkfinity Stones,61.14
13/05/2013,Traveler Charms,217.1
13/05/2013,Goldy Charms,28.68
13/05/2013,Steel Soul Sake,128.38
13/05/2013,Gold Dust,55.96
13/05/2013,Mermaid Coins,113.98
13/05/2013,Golden Peaches,333.48
13/05/2013,Elven Boots,7.7
13/05/2013,Fumble Boots,96.77
13/05/2013,Jumping Boots,74.55
13/05/2013,Kicking Boots,80.38
13/05/2013,Levitation Boots,80.26
13/05/2013,Speed Boots,317.59
13/05/2013,Water Walking Boots,264.07
