date,companyID,stockPrice
16/07/2014,QETH27,2.29
16/07/2014,DVVB31,176.98
16/07/2014,EMNK67,154.46
16/07/2014,KTLA69,123.59
16/07/2014,EIWJ22,64.67
16/07/2014,SFZS08,90.88
16/07/2014,YSSR29,50.21
16/07/2014,SWGF93,28.95
16/07/2014,YTAI13,180.21
16/07/2014,NGBA40,97.83
16/07/2014,CMZC67,61.78
16/07/2014,PJKH65,17.86
16/07/2014,HWHS51,302.82
16/07/2014,ZBIO05,15.34
16/07/2014,YWMD69,164.62
16/07/2014,EPZN28,48.15
16/07/2014,VAHJ53,73.02
16/07/2014,HWJF09,257.84
16/07/2014,AGBH66,122.99
16/07/2014,TFLS35,35.56
16/07/2014,VPTI00,45.27
16/07/2014,FORM54,14.33
16/07/2014,QLCE04,102.38
16/07/2014,WIZJ73,8.32
16/07/2014,UFAY59,99.69
16/07/2014,DJNE62,119.97
16/07/2014,GBEZ65,111.17
16/07/2014,SXHU74,78.15
16/07/2014,DOGG07,33.26
16/07/2014,HPTP65,176.64
16/07/2014,GIWG34,3.4
16/07/2014,QHXJ50,110.43
16/07/2014,ERHJ34,292.58
16/07/2014,ZEHM52,52.51
16/07/2014,TBVE46,136.58
16/07/2014,RJUD59,12.35
16/07/2014,PKBF70,199.23
16/07/2014,BPLN25,117.62
16/07/2014,WVEI17,84.52
16/07/2014,VESX21,169.68
16/07/2014,UWUK72,81.9
16/07/2014,SHXQ48,89.13
16/07/2014,TRFG21,3.12
16/07/2014,SEKK26,69.67
16/07/2014,EKXA24,69.98
16/07/2014,PNFK78,273.42
16/07/2014,HFLM11,124.96
16/07/2014,VIMV38,273.67
16/07/2014,DDIB11,15.92
16/07/2014,LBKT00,6.57
16/07/2014,WVHK10,131.79
16/07/2014,EWUY52,187.55
16/07/2014,UHOG52,38.35
16/07/2014,GYWU23,30.84
16/07/2014,THJF58,19.03
16/07/2014,QAZT26,254.59
16/07/2014,MEOQ86,5.48
16/07/2014,KKZA87,33.72
16/07/2014,CQPJ57,51.74
16/07/2014,SAAM06,145.1
16/07/2014,QOKP03,563.47
16/07/2014,LKPN86,41.34
16/07/2014,SFEO61,4.23
16/07/2014,OKYS51,15.87
16/07/2014,MHFC34,90.22
16/07/2014,UIKN63,185.52
16/07/2014,CIXF70,44.94
16/07/2014,WYFO79,78.09
16/07/2014,SBUT62,63.06
16/07/2014,DREA89,47.29
16/07/2014,RNZB01,7.02
16/07/2014,ZFHD93,81.62
16/07/2014,NFAH30,230.84
16/07/2014,KUWI70,15.17
16/07/2014,CVMG22,47.97
16/07/2014,HSWX88,21.52
16/07/2014,VLJL11,312.64
16/07/2014,VCSF07,40.88
16/07/2014,IIZF28,116.12
16/07/2014,VVXA11,219.41
16/07/2014,BDBU00,88.54
16/07/2014,FTFI87,183.79
16/07/2014,DNIL23,197.99
16/07/2014,ZVEN26,33.59
16/07/2014,CBOX52,252.5
16/07/2014,LIIS96,151.92
16/07/2014,FDWI64,18.3
16/07/2014,NCYN50,10.78
16/07/2014,MRAH32,101.32
16/07/2014,FGVK43,22.85
16/07/2014,IJPI82,66.54
16/07/2014,AHMZ79,170.55
16/07/2014,TVQQ54,65.14
16/07/2014,SUOX82,146.67
16/07/2014,QODV38,82.83
16/07/2014,TGZI54,378.34
16/07/2014,BMRZ75,276.35
16/07/2014,QWOA67,145.64
16/07/2014,UEVD88,352.22
16/07/2014,ITTS26,233.46
16/07/2014,ZELV96,13.12
16/07/2014,RFZG50,73.49
16/07/2014,PIFN94,365.87
16/07/2014,YLGZ72,68.53
16/07/2014,ZSXF19,50.03
16/07/2014,IZLM67,81.36
16/07/2014,ORQH73,173.43
16/07/2014,QLMY86,241.94
16/07/2014,VGYT30,144.94
16/07/2014,DGTY64,19.32
16/07/2014,RJCA92,17.61
16/07/2014,JXGF57,101.15
16/07/2014,ZDAI73,142.31
16/07/2014,TKVF94,27.7
16/07/2014,XRBV61,269.4
16/07/2014,QCRG59,181.5
16/07/2014,GZED20,287.33
16/07/2014,VTKE98,69.38
16/07/2014,TYAE14,53.05
16/07/2014,OPET16,3.77
16/07/2014,KEVJ11,12.71
16/07/2014,DBCS17,58.1
16/07/2014,IZTD25,78.47
16/07/2014,KKGI60,102.65
16/07/2014,XHYN07,31.3
16/07/2014,OPZI26,23.42
16/07/2014,HNLV68,69.34
16/07/2014,ZNQA84,96.6
16/07/2014,IBLA29,256.75
16/07/2014,SZRJ90,293.45
16/07/2014,HYSJ42,192.13
16/07/2014,RLZK87,168.59
16/07/2014,NCCX02,347.73
16/07/2014,PVAZ61,206.76
16/07/2014,QBVN33,56.92
16/07/2014,RDBE21,21.14
16/07/2014,FGQR22,11.68
16/07/2014,KKGY69,92.34
16/07/2014,NCXS33,141.46
16/07/2014,NQJL85,51.23
16/07/2014,BBAX06,28.33
16/07/2014,PQSW95,19.78
16/07/2014,VXSM31,82.97
16/07/2014,LAUA80,211.34
16/07/2014,QXFF29,14.89
16/07/2014,LWGE44,8.92
16/07/2014,AMBT33,16.02
16/07/2014,MFZY76,175.39
16/07/2014,BBJG05,229.75
16/07/2014,UACN81,20.4
16/07/2014,NXTO39,142.36
16/07/2014,INIL60,61.0
16/07/2014,MKHA46,215.94
16/07/2014,OUNH49,108.49
16/07/2014,MYXF05,17.56
16/07/2014,GSTD71,67.72
16/07/2014,TQSJ85,308.67
16/07/2014,GGLV00,18.65
16/07/2014,AYIH50,114.54
16/07/2014,RQGG65,50.68
16/07/2014,OHKH76,28.17
16/07/2014,WWNS72,214.66
16/07/2014,SRYE59,2.47
16/07/2014,MFJJ99,52.15
16/07/2014,VVBY18,38.03
16/07/2014,KRRO64,324.07
16/07/2014,JZTC69,200.66
16/07/2014,KRXZ15,246.98
16/07/2014,QMZU44,232.68
16/07/2014,OQXV70,6.85
16/07/2014,FYYD57,104.13
16/07/2014,OCQF34,132.79
16/07/2014,EDYH00,49.41
16/07/2014,ISWT83,114.99
16/07/2014,QBAP68,12.13
16/07/2014,AMRO66,51.84
16/07/2014,YOQG45,37.21
16/07/2014,ESPL27,54.29
16/07/2014,VKMV12,69.95
16/07/2014,FAWI50,229.26
16/07/2014,SMYT95,166.01
16/07/2014,YCZA59,83.31
16/07/2014,ZMLP81,25.19
16/07/2014,MDEQ10,70.24
16/07/2014,JVHD93,5.95
16/07/2014,SXTM39,100.76
16/07/2014,HHFP66,223.05
16/07/2014,JCWS17,244.51
16/07/2014,HHOA99,14.96
16/07/2014,MSHS03,118.07
16/07/2014,YFAM59,68.38
16/07/2014,CAVR54,119.77
16/07/2014,HXDA52,251.12
16/07/2014,PBFW95,118.77
16/07/2014,CMOI26,233.92
16/07/2014,FJOI82,94.88
16/07/2014,WHPS18,30.88
16/07/2014,CUVZ50,99.9
16/07/2014,ZXVX98,74.52
16/07/2014,LIJW00,138.77
16/07/2014,AWYB85,153.12
16/07/2014,DILF10,207.84
