date,companyID,stockPrice
22/11/2010,QETH27,2.36
22/11/2010,DVVB31,205.27
22/11/2010,EMNK67,166.33
22/11/2010,KTLA69,141.54
22/11/2010,EIWJ22,110.07
22/11/2010,SFZS08,180.35
22/11/2010,YSSR29,59.61
22/11/2010,SWGF93,39.93
22/11/2010,YTAI13,122.95
22/11/2010,NGBA40,138.79
22/11/2010,CMZC67,57.97
22/11/2010,PJKH65,23.86
22/11/2010,HWHS51,190.31
22/11/2010,ZBIO05,24.43
22/11/2010,YWMD69,302.25
22/11/2010,EPZN28,86.71
22/11/2010,VAHJ53,62.64
22/11/2010,HWJF09,189.59
22/11/2010,AGBH66,164.48
22/11/2010,TFLS35,25.09
22/11/2010,VPTI00,75.83
22/11/2010,FORM54,34.14
22/11/2010,QLCE04,85.62
22/11/2010,WIZJ73,9.7
22/11/2010,UFAY59,104.96
22/11/2010,DJNE62,131.31
22/11/2010,GBEZ65,57.14
22/11/2010,SXHU74,131.24
22/11/2010,DOGG07,45.48
22/11/2010,HPTP65,216.85
22/11/2010,GIWG34,4.21
22/11/2010,QHXJ50,122.56
22/11/2010,ERHJ34,217.49
22/11/2010,ZEHM52,115.33
22/11/2010,TBVE46,136.17
22/11/2010,RJUD59,7.25
22/11/2010,PKBF70,149.27
22/11/2010,BPLN25,88.69
22/11/2010,WVEI17,134.49
22/11/2010,VESX21,213.28
22/11/2010,UWUK72,119.69
22/11/2010,SHXQ48,117.05
22/11/2010,TRFG21,3.12
22/11/2010,SEKK26,160.97
22/11/2010,EKXA24,132.56
22/11/2010,PNFK78,124.08
22/11/2010,HFLM11,157.13
22/11/2010,VIMV38,163.75
22/11/2010,DDIB11,9.52
22/11/2010,LBKT00,9.02
22/11/2010,WVHK10,102.44
22/11/2010,EWUY52,266.8
22/11/2010,UHOG52,38.13
22/11/2010,GYWU23,19.97
22/11/2010,THJF58,22.55
22/11/2010,QAZT26,196.36
22/11/2010,MEOQ86,4.81
22/11/2010,KKZA87,42.93
22/11/2010,CQPJ57,53.49
22/11/2010,SAAM06,223.43
22/11/2010,QOKP03,340.82
22/11/2010,LKPN86,68.79
22/11/2010,SFEO61,4.17
22/11/2010,OKYS51,16.03
22/11/2010,MHFC34,120.16
22/11/2010,UIKN63,150.06
22/11/2010,CIXF70,125.55
22/11/2010,WYFO79,47.11
22/11/2010,SBUT62,76.35
22/11/2010,DREA89,72.67
22/11/2010,RNZB01,9.64
22/11/2010,ZFHD93,86.12
22/11/2010,NFAH30,203.22
22/11/2010,KUWI70,5.04
22/11/2010,CVMG22,76.41
22/11/2010,HSWX88,19.88
22/11/2010,VLJL11,246.54
22/11/2010,VCSF07,30.02
22/11/2010,IIZF28,93.1
22/11/2010,VVXA11,244.53
22/11/2010,BDBU00,140.24
22/11/2010,FTFI87,205.65
22/11/2010,DNIL23,228.66
22/11/2010,ZVEN26,62.3
22/11/2010,CBOX52,242.15
22/11/2010,LIIS96,136.32
22/11/2010,FDWI64,41.33
22/11/2010,NCYN50,17.19
22/11/2010,MRAH32,78.35
22/11/2010,FGVK43,50.95
22/11/2010,IJPI82,150.7
22/11/2010,AHMZ79,158.85
22/11/2010,TVQQ54,93.07
22/11/2010,SUOX82,154.63
22/11/2010,QODV38,183.73
22/11/2010,TGZI54,328.33
22/11/2010,BMRZ75,189.18
22/11/2010,QWOA67,210.06
22/11/2010,UEVD88,176.15
22/11/2010,ITTS26,229.34
22/11/2010,ZELV96,33.79
22/11/2010,RFZG50,47.49
22/11/2010,PIFN94,415.04
22/11/2010,YLGZ72,73.33
22/11/2010,ZSXF19,108.19
22/11/2010,IZLM67,104.14
22/11/2010,ORQH73,285.04
22/11/2010,QLMY86,195.31
22/11/2010,VGYT30,95.27
22/11/2010,DGTY64,19.26
22/11/2010,RJCA92,15.89
22/11/2010,JXGF57,125.94
22/11/2010,ZDAI73,218.26
22/11/2010,TKVF94,25.92
22/11/2010,XRBV61,115.2
22/11/2010,QCRG59,156.95
22/11/2010,GZED20,154.5
22/11/2010,VTKE98,74.57
22/11/2010,TYAE14,92.5
22/11/2010,OPET16,8.66
22/11/2010,KEVJ11,15.75
22/11/2010,DBCS17,93.5
22/11/2010,IZTD25,89.02
22/11/2010,KKGI60,135.7
22/11/2010,XHYN07,27.54
22/11/2010,OPZI26,36.68
22/11/2010,HNLV68,104.14
22/11/2010,ZNQA84,74.59
22/11/2010,IBLA29,192.37
22/11/2010,SZRJ90,154.43
22/11/2010,HYSJ42,249.52
22/11/2010,RLZK87,225.45
22/11/2010,NCCX02,194.35
22/11/2010,PVAZ61,158.01
22/11/2010,QBVN33,68.92
22/11/2010,RDBE21,22.52
22/11/2010,FGQR22,25.47
22/11/2010,KKGY69,181.54
22/11/2010,NCXS33,156.97
22/11/2010,NQJL85,72.08
22/11/2010,BBAX06,62.37
22/11/2010,PQSW95,16.38
22/11/2010,VXSM31,153.57
22/11/2010,LAUA80,177.1
22/11/2010,QXFF29,40.51
22/11/2010,LWGE44,10.33
22/11/2010,AMBT33,22.95
22/11/2010,MFZY76,189.7
22/11/2010,BBJG05,213.32
22/11/2010,UACN81,9.7
22/11/2010,NXTO39,167.64
22/11/2010,INIL60,36.78
22/11/2010,MKHA46,280.07
22/11/2010,OUNH49,136.21
22/11/2010,MYXF05,17.07
