date,product,marketPrice
14/08/2016,Moloko Plus,49.93
14/08/2016,Pan-Galactic Gargle Blaster,1205.17
14/08/2016,Victory Gin,45.14
14/08/2016,Vesper,308.52
14/08/2016,Duff,326.98
14/08/2016,Dark Planet Cola,86.98
14/08/2016,Slurm,131.73
14/08/2016,Nuka-cola,29.58
14/08/2016,Ent-draught,26.06
14/08/2016,Ambrosia,61.44
14/08/2016,Romulan Ale,117.57
14/08/2016,Astro Boys,2343.18
14/08/2016,Marvins,70.24
14/08/2016,K-9s,57.41
14/08/2016,Autobots,53.69
14/08/2016,Decepticons,41.66
14/08/2016,Golems,11.11
14/08/2016,Master Balls,50.99
14/08/2016,Ultra Balls,47.23
14/08/2016,T-800s,251.6
14/08/2016,T-1000s,38.45
14/08/2016,Flubbers,271.76
14/08/2016,Spyders,160.11
14/08/2016,B-4s,41.12
14/08/2016,Ultrons,201.88
14/08/2016,Ruby Slippers,46.18
14/08/2016,Catbuses,881.76
14/08/2016,Evangelions,502.37
14/08/2016,Behelits,566.12
14/08/2016,Lightsabres,10.15
14/08/2016,Devil Fruits,191.08
14/08/2016,SMILEs,211.85
14/08/2016,Cornballers,264.8
14/08/2016,Sabor de Soledad Chips,166.53
14/08/2016,Red Apple Cigarettes,349.59
14/08/2016,Wonka Bars,351.95
14/08/2016,Bags of Holding,208.76
14/08/2016,Sending Stones,892.59
14/08/2016,Elder Wands,172.38
14/08/2016,Dornish Red,154.72
14/08/2016,Valaryian Steel Bars,260.62
14/08/2016,Dragon Eggs,389.41
14/08/2016,Cranium Inflolinks,90.29
14/08/2016,LiDAR Mark-Trackers,220.59
14/08/2016,Arm Nanoblades,515.53
14/08/2016,Replicants,7.28
14/08/2016,Venom Canisters,160.29
14/08/2016,Atium Bars,198.97
14/08/2016,Otataral Bars,21.01
14/08/2016,Night Dust,143.93
14/08/2016,Dragon Scales,238.57
14/08/2016,Teeth of the Dragon,371.38
14/08/2016,Chunin Headband,186.73
14/08/2016,Djinns,194.9
14/08/2016,Flying Brooms,8.92
14/08/2016,Flying Carpets,115.29
14/08/2016,Mjolnirs,387.03
14/08/2016,Infinity Stones,115.47
14/08/2016,Infinity Gauntlets,15.6
14/08/2016,Repulsor Beams,622.94
14/08/2016,Super Soldier Serums,94.05
14/08/2016,Vibranium Bars,596.94
14/08/2016,Adamantium Bars,294.17
14/08/2016,Mithril Bars,3.22
14/08/2016,Rune Bars,229.9
14/08/2016,True Names,79.74
14/08/2016,Sigils,113.92
14/08/2016,Strongest Potions,77.23
14/08/2016,Knightmare Frames,478.71
14/08/2016,Mirrors of Erised,239.72
14/08/2016,Pensieves,122.72
14/08/2016,Veritaserums,335.05
14/08/2016,Felix Felicis,258.88
14/08/2016,Horcuxes,147.75
14/08/2016,Philosopher Stones,160.87
14/08/2016,Sorceror Stones,14.09
14/08/2016,Dragon Balls,75.92
14/08/2016,Wind Shurikens,126.95
14/08/2016,Time Turners,310.6
14/08/2016,Moranth Burners,374.43
14/08/2016,Moranth Crackers,153.18
14/08/2016,Moranth Cussers,196.64
14/08/2016,Moranth Flamers,201.68
14/08/2016,Moranth Melters,162.35
14/08/2016,Moranth Shapers,81.82
14/08/2016,Moranth Smokers,106.07
14/08/2016,Finnests,97.29
14/08/2016,Terondais,203.69
14/08/2016,White Gold Rings,79.63
14/08/2016,Hurtloam,270.46
14/08/2016,Rare Candies,131.1
14/08/2016,PP Ups,430.12
14/08/2016,Phoenix Downs,16.18
14/08/2016,Zanpakutos,13.33
14/08/2016,Sensu Beans,171.62
14/08/2016,Namekian Spring Water,11.34
14/08/2016,Australium Bars,82.1
14/08/2016,Aether Tanks,21.95
14/08/2016,Mana Ore,76.42
14/08/2016,Dilithium Crystals,172.83
14/08/2016,Dust Cannisters,418.78
14/08/2016,Energon Cubes,748.57
14/08/2016,Jumbonium Atoms,181.8
14/08/2016,Katchin Bars,20.62
14/08/2016,Krytonite Ore,269.81
14/08/2016,Nanomachines,218.74
14/08/2016,Octiron Bars,192.04
14/08/2016,Redstone Blocks,427.04
14/08/2016,Seastone Cuffs,81.7
14/08/2016,Z-crystals,190.94
14/08/2016,Digivices,104.54
14/08/2016,Pym Particles,13.92
14/08/2016,Wild Card Virus Vials,70.58
14/08/2016,Tachyons,222.41
14/08/2016,Hope,229.8
14/08/2016,Decks of Many Things,275.64
14/08/2016,Golden Fleeces,137.76
14/08/2016,Argonaughts,550.69
14/08/2016,Vestiges,803.07
14/08/2016,Tricorders,117.99
14/08/2016,Replicators,84.42
14/08/2016,Transporters,230.25
14/08/2016,Sonic Screwdrivers,417.91
14/08/2016,Holy Grails,418.87
14/08/2016,Nails of Helena,294.68
14/08/2016,Shrouds of Turin,224.19
14/08/2016,Hoverboards,29.26
14/08/2016,Holodecks,205.23
14/08/2016,Neuralizers,119.44
14/08/2016,Symbiotes,321.65
14/08/2016,Meow Meow Beans,357.84
14/08/2016,6IV Shiny Dittos,531.83
14/08/2016,Holy Hand Grenades,215.19
14/08/2016,Alpha-Omega Bombs,927.06
14/08/2016,Fatmans,69.67
14/08/2016,BFG 9000s,76.75
14/08/2016,Noisy Crickets,119.77
14/08/2016,Lawgivers,50.83
14/08/2016,Phasers,234.11
14/08/2016,Pulse Rifles,16.74
14/08/2016,Vorpal Swords,350.67
14/08/2016,Sausages inna bun,15.13
14/08/2016,Gundams,408.13
14/08/2016,HALs,381.23
14/08/2016,Agents,154.35
14/08/2016,Pipboys,280.21
14/08/2016,Scouters,43.11
14/08/2016,Daemons,165.68
14/08/2016,Pacts,99.23
14/08/2016,Souls,71.14
14/08/2016,Key of Kings,128.15
14/08/2016,Horns of Gondor,427.85
14/08/2016,Excalibers,17.91
14/08/2016,Thousand Sunnys,199.77
14/08/2016,Ampules,153.12
14/08/2016,Badgers,547.31
14/08/2016,Blinds,144.14
14/08/2016,Butterflys,121.95
14/08/2016,Cancellers,149.65
14/08/2016,Carpenters,254.01
14/08/2016,Centipedes,142.83
