dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
07/03/2010 00:00,HDVXTEMZ99830437,Hearts of Onaga,FTFI87,RJUD59,29897700.0,USD,70000,11/05/2014,2504.96,CUC,473.42
07/03/2010 00:00,TFWQCYSQ30639764,Megacorp Helmets,BMRZ75,AHMZ79,110100.0,USD,2000,28/03/2011,55.05,USD,62.24
07/03/2010 00:00,HSFLODQZ52695484,Stringers,EDYH00,ZELV96,43338.0,USD,100,28/11/2013,433.38,USD,460.81
07/03/2010 00:00,EHBJJRPZ69576897,Rift Crackers,VCSF07,LKPN86,511750.38,MXN,700,12/01/2015,146.08,USD,624.08
07/03/2010 00:00,LXAWGUWL97229617,Steel Soul Sake,MSHS03,WHPS18,639058.4,XOF,700,20/07/2011,140.58,USD,926.66
07/03/2010 00:00,GNREQGBW84564977,Iron Sands,YCZA59,YTAI13,320157.0,USD,900,18/07/2014,355.73,USD,385.54
07/03/2010 00:00,EXOHWLFA82020328,Razor-rimmed Hats,EWUY52,THJF58,105264.0,USD,600,29/03/2014,175.44,USD,154.77
07/03/2010 00:01,LPVQZBID65306214,Stocks,SXHU74,ZDAI73,1650177.43,FJD,1000,15/04/2015,166.87,USD,1591.09
07/03/2010 00:01,ASKYWRRC99297708,Finnests,OQXV70,TGZI54,1656000.0,USD,9000,14/07/2012,184.0,USD,197.91
07/03/2010 00:02,XEKEIFAE77376842,Stocks,EMNK67,GIWG34,3840.0,USD,800,24/12/2014,4.8,USD,5.29
07/03/2010 00:02,NNJHGOLJ67424306,Rings of Gain Constitution,EPZN28,YSSR29,766000.0,USD,4000,22/11/2012,191.5,USD,205.18
07/03/2010 00:02,UKRQKYHX13396963,Stocks,FORM54,FDWI64,135648.2,AWG,400,01/05/2013,38.2,USD,360.64
07/03/2010 00:03,BNRWWGZC68132436,Pandora Boxes,LBKT00,VIMV38,47085.81,CUP,100,08/08/2012,188.11,USD,400.66
07/03/2010 00:03,RIJSMQYH38835631,Hades Helms,BDBU00,ZELV96,103854.0,USD,300,24/02/2013,346.18,USD,379.59
07/03/2010 00:03,FQNXCYEI47757277,Stocks,CMZC67,YSSR29,32865.0,USD,500,23/05/2015,65.73,USD,60.27
07/03/2010 00:03,PDNVFZZH72170896,Stocks,VAHJ53,TKVF94,11870.0,USD,500,17/02/2015,23.74,USD,25.63
07/03/2010 00:03,BTFQVPAI88447435,Gauntlets of FUmbling,OKYS51,NQJL85,18116.0,USD,100,01/11/2014,181.16,USD,164.95
07/03/2010 00:03,GBPNWDFA84696685,Stocks,INIL60,KKGY69,118158.21,MGA,100,30/09/2012,211.81,USD,1371.87
07/03/2010 00:04,JMAWSIGK88567186,Stocks,YFAM59,TFLS35,6732.0,USD,300,30/03/2011,22.44,USD,19.84
07/03/2010 00:04,SYZILMYI87777854,Flying Brooms,ORQH73,WVEI17,4389.0,USD,700,10/03/2011,6.27,USD,5.6
07/03/2010 00:04,PJVUMECD11014627,Stocks,TGZI54,QXFF29,364210.0,USD,7000,10/11/2012,92.05,LKR,58.71
07/03/2010 00:04,MDHTVJKB77281713,Cranium Inflolinks,QWOA67,ZVEN26,105748.0,USD,400,02/04/2015,264.37,USD,322.44
07/03/2010 00:04,ICEWFJJX83028800,Golden Peaches,AHMZ79,HPTP65,2955160.49,ETB,600,21/05/2012,359.9,USD,5469.68
07/03/2010 00:04,JMPKILAM76015118,Primordial Flames,WVEI17,HSWX88,36463.0,USD,700,12/02/2015,3430.62,AUD,51.0
07/03/2010 00:04,HKXHWZKG25544567,Stocks,KRRO64,HXDA52,14990497.36,ANG,8000,19/02/2013,235.67,USD,1614.59
07/03/2010 00:04,RQOHKPYM35059299,Stocks,MYXF05,SZRJ90,34270.0,USD,200,24/06/2011,430.41,PGK,193.24
07/03/2010 00:05,DBDHURSN42582835,Stocks,RJUD59,CAVR54,428426.19,CNY,400,24/12/2013,130.79,USD,981.99
07/03/2010 00:05,CCWHEDXT99932279,Choice Scarfs,AMBT33,PVAZ61,101514.0,USD,700,03/06/2013,145.02,USD,119.53
07/03/2010 00:05,YUXRTGOJ07137693,Stocks,BBJG05,HNLV68,7954800.0,USD,70000,05/10/2014,113.64,USD,117.0
07/03/2010 00:05,IUOFNFJP70581846,Stocks,CMZC67,LKPN86,43635224.24,BTN,80000,29/12/2015,77.89,USD,502.7
07/03/2010 00:05,JYUYFDPG70028802,Electric Seeds,IZLM67,EIWJ22,2420640.0,USD,9000,12/09/2014,268.96,USD,298.17
07/03/2010 00:05,FLCVVFUW32670475,Kamidogus,ISWT83,EWUY52,659118005.28,UYU,80000,05/08/2011,183.51,USD,9254.74
07/03/2010 00:05,MPESQQJM78047258,Cocoons,GSTD71,FGQR22,118174167.54,STD,90000,02/06/2012,275.74,USD,1402.38
07/03/2010 00:05,MPHYVHRE41842338,Stocks,TQSJ85,JCWS17,1780290.0,USD,9000,20/05/2011,197.81,USD,164.45
07/03/2010 00:06,LJBPFVHY83609279,Stocks,YFAM59,RLZK87,51892.0,USD,200,28/03/2014,259.46,USD,296.36
07/03/2010 00:06,NSDPQTIB21618363,Gauntlets of Power,VTKE98,NFAH30,55459208.27,UAH,8000,24/02/2012,197.86,USD,7496.49
07/03/2010 00:06,DNFWERFQ68871225,Feedbags,MDEQ10,SUOX82,14167.0,USD,100,14/01/2014,44.5,PEN,164.04
07/03/2010 00:06,ZROLZRCV36121331,Stocks,WWNS72,BBJG05,45440.0,USD,200,09/12/2015,227.2,USD,192.42
07/03/2010 00:06,RWBWKBYV53071621,Speed Boots,CIXF70,VVBY18,307181.71,NZD,700,23/06/2013,159.32,USD,428.36
07/03/2010 00:06,DJTUIZKX67766017,Cranium Inflolinks,TVQQ54,ZVEN26,692813.31,QAR,900,20/05/2013,94.06,BAM,734.98
07/03/2010 00:06,LDJZGDIW10063179,Pandora Boxes,DNIL23,VIMV38,9405500.0,USD,50000,09/04/2014,188.11,USD,159.54
07/03/2010 00:06,PLSUSOMG80559999,Zanpakutos,WVEI17,UIKN63,78590.97,VUV,300,02/05/2014,9.06,USD,278.33
07/03/2010 00:07,VTWOJUHV41428568,Stocks,XRBV61,BPLN25,229820.0,USD,2000,25/03/2011,114.91,USD,131.36
07/03/2010 00:07,CEQZBGKH68832967,Stocks,CIXF70,GSTD71,28052.0,USD,200,20/12/2012,140.26,USD,133.15
07/03/2010 00:08,WRGTBUJJ31094789,Dream Powder,SBUT62,LIIS96,123792.0,USD,800,25/11/2015,154.74,USD,135.75
07/03/2010 00:08,VXLYJJLM60132437,Samehadas,AMRO66,ZMLP81,2686500.0,USD,9000,31/07/2015,298.5,USD,336.71
07/03/2010 00:08,IJLDGGJX10160179,Wonka Bars,ZDAI73,AWYB85,1683000.0,USD,4000,17/05/2013,420.75,USD,475.81
07/03/2010 00:08,EMCKRXPG86523882,Stocks,JXGF57,WYFO79,3623200.0,USD,80000,16/11/2013,45.29,USD,41.96
07/03/2010 00:08,TKZDZHQL41230784,Stocks,VKMV12,CMOI26,14959800.0,USD,90000,24/05/2013,166.22,USD,137.37
07/03/2010 00:08,RSIXWSOG74420689,Baku Disks,ZXVX98,QWOA67,21992466.0,ANG,60000,03/10/2013,46.1,USD,331.18
07/03/2010 00:08,TKAQQOTV15116330,Stocks,IJPI82,HWHS51,286373.78,VEB,800,03/06/2013,202.15,USD,298.14
07/03/2010 00:09,JPJKYSGI44692949,Scrolls of Blank Paper,VLJL11,EPZN28,115892.0,USD,700,04/09/2013,165.56,USD,183.37
07/03/2010 00:09,DEXEDZSP16675931,Gauntlets,OUNH49,YWMD69,44568.0,USD,200,08/12/2013,222.84,USD,189.42
07/03/2010 00:09,KJORTGIK42852574,Vorpal Swords,JXGF57,OQXV70,60734.0,USD,200,14/07/2012,303.67,USD,344.09
07/03/2010 00:10,VCFLHXZK25018218,Niflheim Alloy Bars,OHKH76,HPTP65,18790.0,USD,1000,18/01/2013,18.79,USD,18.7
