date,product,marketPrice
24/09/2010,Moloko Plus,63.34
24/09/2010,Pan-Galactic Gargle Blaster,531.18
24/09/2010,Victory Gin,49.38
24/09/2010,Vesper,432.73
24/09/2010,Duff,417.92
24/09/2010,Dark Planet Cola,142.99
24/09/2010,Slurm,127.43
24/09/2010,Nuka-cola,38.5
24/09/2010,Ent-draught,27.77
24/09/2010,Ambrosia,38.48
24/09/2010,Romulan Ale,135.34
24/09/2010,Astro Boys,645.05
24/09/2010,Marvins,86.99
24/09/2010,K-9s,253.45
24/09/2010,Autobots,47.32
24/09/2010,Decepticons,79.67
24/09/2010,Golems,20.67
24/09/2010,Master Balls,139.92
24/09/2010,Ultra Balls,124.48
24/09/2010,T-800s,257.87
24/09/2010,T-1000s,124.52
24/09/2010,Flubbers,440.87
24/09/2010,Spyders,187.48
24/09/2010,B-4s,50.16
24/09/2010,Ultrons,243.79
24/09/2010,Ruby Slippers,48.97
24/09/2010,Catbuses,635.41
24/09/2010,Evangelions,363.21
24/09/2010,Behelits,503.84
24/09/2010,Lightsabres,10.48
24/09/2010,Devil Fruits,227.72
24/09/2010,SMILEs,371.34
24/09/2010,Cornballers,206.36
24/09/2010,Sabor de Soledad Chips,96.84
24/09/2010,Red Apple Cigarettes,354.36
24/09/2010,Wonka Bars,367.87
24/09/2010,Bags of Holding,261.02
24/09/2010,Sending Stones,447.79
24/09/2010,Elder Wands,323.91
24/09/2010,Dornish Red,424.26
24/09/2010,Valaryian Steel Bars,371.28
24/09/2010,Dragon Eggs,334.0
24/09/2010,Cranium Inflolinks,216.97
24/09/2010,LiDAR Mark-Trackers,403.15
24/09/2010,Arm Nanoblades,391.63
24/09/2010,Replicants,18.38
24/09/2010,Venom Canisters,132.77
24/09/2010,Atium Bars,165.51
24/09/2010,Otataral Bars,19.58
24/09/2010,Night Dust,401.87
24/09/2010,Dragon Scales,247.38
24/09/2010,Teeth of the Dragon,504.69
24/09/2010,Chunin Headband,217.93
24/09/2010,Djinns,321.52
24/09/2010,Flying Brooms,6.55
24/09/2010,Flying Carpets,177.32
24/09/2010,Mjolnirs,524.6
24/09/2010,Infinity Stones,237.45
24/09/2010,Infinity Gauntlets,8.49
24/09/2010,Repulsor Beams,415.73
24/09/2010,Super Soldier Serums,187.37
24/09/2010,Vibranium Bars,365.16
24/09/2010,Adamantium Bars,198.18
24/09/2010,Mithril Bars,2.72
24/09/2010,Rune Bars,363.15
24/09/2010,True Names,100.43
24/09/2010,Sigils,214.01
24/09/2010,Strongest Potions,111.58
24/09/2010,Knightmare Frames,381.32
24/09/2010,Mirrors of Erised,420.79
24/09/2010,Pensieves,63.44
24/09/2010,Veritaserums,494.23
24/09/2010,Felix Felicis,297.49
24/09/2010,Horcuxes,353.11
24/09/2010,Philosopher Stones,146.95
24/09/2010,Sorceror Stones,26.88
24/09/2010,Dragon Balls,115.36
24/09/2010,Wind Shurikens,106.76
24/09/2010,Time Turners,522.93
24/09/2010,Moranth Burners,369.24
24/09/2010,Moranth Crackers,165.24
24/09/2010,Moranth Cussers,278.61
24/09/2010,Moranth Flamers,414.72
24/09/2010,Moranth Melters,420.24
24/09/2010,Moranth Shapers,99.99
24/09/2010,Moranth Smokers,132.5
24/09/2010,Finnests,172.45
24/09/2010,Terondais,271.34
24/09/2010,White Gold Rings,108.94
24/09/2010,Hurtloam,312.48
24/09/2010,Rare Candies,154.99
24/09/2010,PP Ups,522.91
24/09/2010,Phoenix Downs,28.27
