date,currency,valueInUSD
06/02/2019,AFN,18.8582
06/02/2019,ALL,1.3845
06/02/2019,DZD,5.4025
06/02/2019,AOA,5.5876
06/02/2019,ARS,11.009
06/02/2019,AMD,9.1767
06/02/2019,AWG,4.8159
06/02/2019,AUD,62.381
06/02/2019,AZN,4.4318
06/02/2019,BSD,4.7733
06/02/2019,BHD,4.6452
06/02/2019,BDT,7.3494
06/02/2019,BBD,43.2973
06/02/2019,BYR,6.9641
06/02/2019,BZD,8.0323
06/02/2019,BMD,1.1526
06/02/2019,BTN,6.7769
06/02/2019,BOB,41.3859
06/02/2019,BAM,0.2947
06/02/2019,BWP,4.7485
06/02/2019,BRL,11.5376
06/02/2019,GBP,11.7134
06/02/2019,BND,0.372
06/02/2019,BGN,0.0897
06/02/2019,BIF,1.3066
06/02/2019,XOF,5.0716
06/02/2019,XAF,2.1698
06/02/2019,XPF,0.1824
06/02/2019,KHR,1.7095
06/02/2019,CAD,19.8353
06/02/2019,CVE,9.2155
06/02/2019,KYD,6.1436
06/02/2019,CLP,7.3207
06/02/2019,CNY,6.8685
06/02/2019,COP,52.6095
06/02/2019,KMF,3.9269
06/02/2019,CDF,0.2345
06/02/2019,CRC,0.8667
06/02/2019,HRK,194.8669
06/02/2019,CUC,5.7665
06/02/2019,CUP,2.1789
06/02/2019,CZK,3.0595
06/02/2019,DKK,0.911
06/02/2019,DJF,7.2057
06/02/2019,DOP,9.6624
06/02/2019,XCD,31.0202
06/02/2019,EGP,3.6151
06/02/2019,SVC,4.4263
06/02/2019,ETB,8.1542
06/02/2019,FKP,4.5355
06/02/2019,FJD,6.9884
06/02/2019,GMD,11.3129
06/02/2019,GEL,4.1808
06/02/2019,GHS,6.9831
06/02/2019,GIP,8.5422
06/02/2019,GTQ,0.429
06/02/2019,GNF,112.7478
06/02/2019,GYD,3.6759
06/02/2019,HTG,18.9428
06/02/2019,HNL,2.5911
06/02/2019,HKD,3.4076
06/02/2019,HUF,3.2327
06/02/2019,ISK,2.2415
06/02/2019,INR,48.3562
06/02/2019,IDR,4.3975
06/02/2019,IRR,11.6432
06/02/2019,IQD,14.9705
06/02/2019,ILS,6.6868
06/02/2019,JMD,0.7506
06/02/2019,JPY,0.05
06/02/2019,JOD,2.2166
06/02/2019,KZT,2.9554
06/02/2019,KES,6.8132
06/02/2019,KWD,3.7811
06/02/2019,KGS,4.2595
06/02/2019,LAK,2.8172
06/02/2019,LBP,11.4088
06/02/2019,LSL,3.2487
06/02/2019,LRD,5.2134
06/02/2019,LYD,18.5899
06/02/2019,MOP,0.886
06/02/2019,MKD,4.0764
06/02/2019,MGA,6.2233
06/02/2019,MWK,6.4073
06/02/2019,MYR,32.9121
06/02/2019,MVR,5.8065
06/02/2019,MRO,3.0456
06/02/2019,MUR,77.4648
06/02/2019,MXN,8.7337
06/02/2019,MDL,5.3004
06/02/2019,MNT,0.0638
06/02/2019,MAD,1.648
06/02/2019,MZN,5.2751
06/02/2019,MMK,4.5948
06/02/2019,ANG,6.8364
06/02/2019,NAD,1.2895
06/02/2019,NPR,0.9628
06/02/2019,NZD,1.5226
06/02/2019,NIO,2.9017
06/02/2019,NGN,0.1384
06/02/2019,KPW,1.5799
06/02/2019,NOK,0.9034
06/02/2019,OMR,4.487
06/02/2019,PKR,12.453
06/02/2019,PAB,11.4566
06/02/2019,PGK,4.5652
06/02/2019,PYG,5.603
06/02/2019,PEN,0.338
06/02/2019,PHP,151.3861
06/02/2019,PLN,0.2632
06/02/2019,QAR,2.3
06/02/2019,RON,1.9599
06/02/2019,RUB,8.5425
06/02/2019,RWF,5.5116
06/02/2019,WST,2.9462
06/02/2019,STD,4.6476
06/02/2019,SAR,4.981
06/02/2019,RSD,0.7957
06/02/2019,SCR,3.2857
06/02/2019,SLL,2.1849
06/02/2019,SGD,6.1238
06/02/2019,SBD,7.7735
06/02/2019,SOS,2.212
06/02/2019,ZAR,5.5027
06/02/2019,KRW,0.1869
06/02/2019,LKR,1.85
06/02/2019,SHP,4.1324
06/02/2019,SDG,6.2965
06/02/2019,SRD,2.9537
06/02/2019,SZL,4.9541
06/02/2019,SEK,3.7434
06/02/2019,CHF,8.2284
06/02/2019,SYP,4.2857
06/02/2019,TWD,335.5987
06/02/2019,TZS,12.5834
06/02/2019,THB,1.192
06/02/2019,TOP,7.9842
06/02/2019,TTD,4.0488
06/02/2019,TND,4.1855
06/02/2019,TRY,0.5905
06/02/2019,TMM,5.0548
06/02/2019,USD,1
06/02/2019,UGX,7.1808
06/02/2019,UAH,30.5634
06/02/2019,UYU,40.5154
06/02/2019,AED,0.9468
06/02/2019,VUV,33.4309
06/02/2019,VEB,0.7959
06/02/2019,VND,5.8822
06/02/2019,YER,7.7716
06/02/2019,ZMK,5.9499
06/02/2019,ZWD,4.0092
