dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
24/04/2010 00:00,GGLJVMXK10724885,Stocks,ZVEN26,VLJL11,1801440.0,USD,8000,22/10/2011,225.18,USD,181.97
24/04/2010 00:01,NBFVRRPR41568721,Stocks,VPTI00,EIWJ22,1856000.0,USD,20000,28/05/2011,92.8,USD,83.12
24/04/2010 00:01,LVSBPXUM07045652,Blank Spellbooks,NCCX02,ISWT83,8243224.08,BAM,60000,05/02/2011,408.04,USD,125.38
24/04/2010 00:02,EPNFUJHW13003539,Joy Cans,TFLS35,ZEHM52,294360.0,USD,1000,18/04/2013,294.36,USD,271.08
24/04/2010 00:02,LTLOLYAC52917960,Eyes of Agamotto,MHFC34,BPLN25,38453331.08,PGK,40000,13/12/2015,390.77,USD,865.72
24/04/2010 00:03,TEDHUZVR21599991,Stocks,ZSXF19,VLJL11,225180.0,USD,1000,23/06/2013,225.18,USD,268.45
24/04/2010 00:03,UCGHLOLT45576557,Stocks,DREA89,NQJL85,4036956.07,PKR,5000,05/05/2015,93.79,USD,805.67
24/04/2010 00:03,CWGXUZEK33271142,Stocks,MRAH32,YCZA59,498680.0,USD,7000,21/01/2014,71.24,USD,79.04
24/04/2010 00:03,DTYDSBHN47738018,Stocks,YLGZ72,SFZS08,2464714.08,THB,10000,13/05/2015,222.93,USD,262.0
24/04/2010 00:05,MDVKHTUC31277186,Surfacers,QBAP68,UACN81,2419800.0,USD,20000,09/01/2014,120.99,USD,107.71
24/04/2010 00:05,YUUOPCCX74579128,Stocks,BBJG05,NFAH30,191934.0,USD,900,31/12/2015,213.26,USD,229.39
24/04/2010 00:05,ZJEVOJTN44049828,Stocks,HWHS51,HXDA52,217456.0,USD,800,13/06/2013,271.82,USD,281.76
24/04/2010 00:05,SBQBDJYM36664488,Stocks,ZXVX98,IBLA29,69669.0,USD,300,17/06/2015,232.23,USD,219.48
24/04/2010 00:05,NKZEDAYP81619571,Stocks,BPLN25,SEKK26,42802634.4,SZL,50000,18/09/2014,190.56,USD,963.88
24/04/2010 00:05,IFOUQJNI41517948,HALs,ZMLP81,WYFO79,192604.0,USD,400,22/06/2014,481.51,USD,535.97
24/04/2010 00:06,QKHLQKAR30611140,Blinds,MSHS03,ZEHM52,41013.0,USD,300,01/09/2013,136.71,USD,159.57
24/04/2010 00:06,FWYUCWUR60114719,Stocks,UACN81,VKMV12,15257192.34,HRK,700,16/06/2011,187.81,USD,20504.9
24/04/2010 00:06,KBZGSXQD15771685,Stocks,ZVEN26,AMRO66,569900.0,USD,10000,21/11/2013,56.99,USD,62.33
24/04/2010 00:07,DJNOOUBO24128167,Stocks,WIZJ73,AHMZ79,105060.0,USD,600,01/10/2015,175.1,USD,147.27
24/04/2010 00:07,FTEGLTUV65716997,Quick Claws,WWNS72,INIL60,10974358.98,ZAR,20000,09/05/2014,82.29,USD,499.99
24/04/2010 00:07,JGFBNITM95107794,Stocks,TVQQ54,QBAP68,343200.0,USD,20000,25/06/2013,17.16,USD,14.19
24/04/2010 00:07,JWBCYJKT68889240,Ghost Disks,RLZK87,NCCX02,2160000.0,USD,80000,31/12/2015,27.0,USD,22.97
24/04/2010 00:08,YOBMBKYH88098921,Pressures,SHXQ48,SWGF93,200290.0,USD,500,16/02/2011,400.58,USD,338.56
24/04/2010 00:08,AUMENCED26426162,Stocks,MFZY76,CIXF70,50332.0,USD,400,17/11/2011,125.83,USD,130.34
24/04/2010 00:08,KMLCVKZH76418899,Stocks,GSTD71,KRRO64,130968.0,USD,600,02/10/2014,218.28,USD,189.0
24/04/2010 00:08,JANDOBRM53009802,Stocks,BDBU00,KEVJ11,54657.18,ILS,400,28/06/2011,13.65,TRY,144.3
24/04/2010 00:08,HMCXLJIC63995902,Stocks,BBAX06,FGQR22,24453.0,USD,900,04/10/2014,27.17,USD,23.19
24/04/2010 00:09,JLLYNACB93880484,Stocks,NCXS33,RLZK87,975689.73,ZAR,600,24/10/2015,243.87,USD,1760.56
24/04/2010 00:10,TQDGTIMJ65865468,Stocks,RJUD59,EDYH00,21870.0,USD,300,12/05/2013,72.9,USD,58.92
24/04/2010 00:10,SHCQNEQJ75893871,Scrolls of Mail,WVHK10,UACN81,92077.12,CAD,100,02/07/2014,31.62,USD,1049.8
24/04/2010 00:10,YPNANOHN49212097,Agents,QODV38,GSTD71,11604.88,MNT,400,05/12/2012,136.85,USD,29.52
24/04/2010 00:11,EHNPCSLH72693647,Stocks,MHFC34,ZMLP81,36220.0,USD,1000,28/09/2015,113.6,SOS,38.14
24/04/2010 00:11,KEVHGAJC15545679,Stocks,NQJL85,YOQG45,165920.0,USD,4000,23/02/2011,41.48,USD,41.09
24/04/2010 00:11,UIZSCLLT87616593,Dilithium Crystals,KUWI70,IZTD25,449946.0,USD,900,18/07/2014,499.94,USD,539.22
24/04/2010 00:11,KNKXRPAA34238321,Repulsor Beams,KKGY69,XRBV61,26151033.55,CVE,6000,11/10/2014,427.07,USD,3874.16
24/04/2010 00:12,JXBEYBPB38824796,Stocks,JXGF57,JVHD93,5256.0,USD,800,19/12/2015,6.57,USD,5.43
24/04/2010 00:12,JJACUKRN00270119,SMILEs,QAZT26,WVHK10,16822800.0,USD,40000,01/12/2012,420.57,USD,369.15
24/04/2010 00:12,VRCHUHHS85767199,Stocks,MRAH32,SRYE59,35640.0,USD,6000,11/08/2011,5.94,USD,5.11
24/04/2010 00:13,FQINBASA45994283,Stocks,OHKH76,CUVZ50,705840.0,USD,8000,06/01/2012,88.23,USD,75.48
24/04/2010 00:13,TJLMORXI35887242,Shell Bells,FTFI87,TRFG21,3895830.0,USD,9000,14/01/2012,432.87,USD,361.26
24/04/2010 00:13,FRDAGBSF74336412,Cancellers,ISWT83,DILF10,142651.39,NGN,2000,26/01/2015,481.28,USD,81.5
24/04/2010 00:14,VTWKYTCQ85903838,Stocks,OCQF34,CAVR54,133947.0,USD,900,29/09/2012,148.83,USD,131.34
24/04/2010 00:14,IPJXJIHW97889761,Stocks,DGTY64,SWGF93,7940.0,USD,200,18/10/2015,39.7,USD,30.41
24/04/2010 00:15,QLQZCWGR84343866,Stocks,TGZI54,QWOA67,129108.0,USD,700,02/04/2012,184.44,USD,201.39
24/04/2010 00:15,VMYAZJSH15167321,Stocks,PKBF70,KKGI60,2749752.68,ARS,600,05/10/2013,160.92,USD,5012.86
24/04/2010 00:16,LYOXICIR60526211,Stocks,ORQH73,SXHU74,1062160.0,USD,8000,19/12/2013,132.77,USD,107.11
24/04/2010 00:17,LVIZJFJI53496335,Stocks,PQSW95,UEVD88,14277731.64,WST,40000,17/04/2012,181.07,USD,286.45
24/04/2010 00:17,HGLFXIRB00071826,Zoom Lens,BPLN25,CMOI26,188721.0,USD,900,30/12/2014,70.6,BAM,228.65
24/04/2010 00:18,ULJIQWDR45415441,Stocks,QAZT26,OKYS51,11683.0,USD,700,07/09/2013,16.69,USD,16.28
24/04/2010 00:18,IFYRYDXA15046237,Stocks,FDWI64,MKHA46,46898.0,USD,200,24/10/2011,234.49,USD,218.13
24/04/2010 00:18,IYSTWLSZ15480338,Stocks,SAAM06,KKGY69,6463748.06,BBD,400,29/09/2013,930.03,GEL,17598.39
24/04/2010 00:20,SKWXLIQP57506585,Stocks,WYFO79,TBVE46,1657802.16,MMK,3000,13/12/2011,174.3,USD,487.47
24/04/2010 00:20,JXUYDAPI78910017,Stocks,HWJF09,VAHJ53,26236.0,USD,400,11/09/2012,65.59,USD,62.51
24/04/2010 00:21,YTBMTEGA08179730,Potions of Acid,VKMV12,RJCA92,2277590.0,USD,7000,09/09/2015,325.37,USD,286.65
24/04/2010 00:21,IWNZJIVG29282154,Knightmare Frames,QAZT26,YFAM59,2555160.0,USD,6000,04/07/2011,34778.54,BBD,411.6
24/04/2010 00:21,GWWZXPRK49772518,Stocks,HFLM11,ISWT83,488000.0,USD,4000,03/02/2011,122.0,USD,138.33
24/04/2010 00:21,AADECMVQ35439736,Tasters,ZNQA84,MKHA46,444910.0,USD,1000,13/07/2014,444.91,USD,446.9
24/04/2010 00:21,ABIALOSX93900413,Stocks,ZXVX98,QWOA67,36888.0,USD,200,18/06/2013,184.44,USD,174.65
24/04/2010 00:22,RHNNOBAB56400686,Rings of Polymorph Control,FJOI82,SMYT95,209007.18,MRO,500,16/03/2015,163.6,USD,478.15
24/04/2010 00:22,YMQDJEJZ37132916,Stocks,QLCE04,TBVE46,52290.0,USD,300,09/07/2012,174.3,USD,191.77
24/04/2010 00:22,RXWFQYEK18340818,Stocks,OKYS51,SUOX82,2344468.74,CUP,5000,02/12/2013,899.64,CZK,445.52
24/04/2010 00:23,NYUKLACK66672983,Razor-rimmed Hats,FORM54,THJF58,12207300.0,USD,70000,14/06/2015,174.39,USD,191.44
24/04/2010 00:23,UQYEYCXA14886262,Stocks,YSSR29,ZFHD93,570780.0,USD,7000,14/05/2015,81.54,USD,73.74
24/04/2010 00:23,MWPBXNPJ21359946,Stocks,HHFP66,EWUY52,450120.0,USD,2000,06/11/2015,225.06,USD,198.19
24/04/2010 00:23,KKELWAHU02812372,Blasting Rods,QLCE04,CUVZ50,9284645.07,XAF,5000,18/10/2012,356.43,USD,2013.15
24/04/2010 00:24,UPPKRQHK13954907,Potions of Acid,FJOI82,RJCA92,32537.0,USD,100,30/11/2015,1293.57,DZD,338.0
24/04/2010 00:24,WSPGKIZS54637893,Stocks,FGQR22,SMYT95,945760.0,USD,4000,13/09/2011,236.44,USD,257.24
24/04/2010 00:25,TMUOJKGC19425359,Time Turners,QBAP68,DJNE62,212872.0,USD,400,21/09/2013,4636.83,IRR,602.07
24/04/2010 00:25,EVOOZXUY58036590,Potions of Oil,HXDA52,TKVF94,8871.0,USD,300,29/12/2014,29.57,USD,33.48
24/04/2010 00:25,JBYUMGFU60775492,Power Herbs,FTFI87,SFZS08,668460.0,USD,3000,10/01/2011,222.82,USD,257.73
24/04/2010 00:25,RLBRVADG60198867,Replicators,AMRO66,SXTM39,31473.0,USD,300,15/10/2014,104.91,USD,111.67
24/04/2010 00:25,BQRARSNC23178083,Fire Papers,CIXF70,HHFP66,1042184.02,XAF,900,21/06/2011,222.27,USD,1085.17
24/04/2010 00:26,NKSHVWPB94805932,Stocks,YFAM59,RLZK87,17955416.49,MVR,10000,11/09/2014,243.87,USD,1769.24
24/04/2010 00:26,IRQPOWJM95923864,Scrolls of Mail,MKHA46,UACN81,221340.0,USD,7000,25/04/2014,287.66,ILS,33.92
24/04/2010 00:26,EAONRNSU82333921,Gadgebot Upgrade Chips,PKBF70,SEKK26,717969.6,BTN,1000,21/03/2015,102.45,USD,664.46
24/04/2010 00:27,NQHWQXHL97520930,Leftovers,AWYB85,NXTO39,26816055.0,BHD,40000,07/05/2011,226.25,USD,616.6
