date,currency,valueInUSD
20/08/2014,AFN,15.6398
20/08/2014,ALL,1.9467
20/08/2014,DZD,5.2149
20/08/2014,AOA,6.832
20/08/2014,ARS,19.4742
20/08/2014,AMD,11.5804
20/08/2014,AWG,7.8463
20/08/2014,AUD,61.4619
20/08/2014,AZN,7.1112
20/08/2014,BSD,8.0305
20/08/2014,BHD,4.0839
20/08/2014,BDT,6.7808
20/08/2014,BBD,77.0896
20/08/2014,BYR,7.386
20/08/2014,BZD,7.3461
20/08/2014,BMD,0.9047
20/08/2014,BTN,6.7948
20/08/2014,BOB,32.9185
20/08/2014,BAM,0.3458
20/08/2014,BWP,3.004
20/08/2014,BRL,11.8955
20/08/2014,GBP,10.4008
20/08/2014,BND,0.339
20/08/2014,BGN,0.0939
20/08/2014,BIF,1.2251
20/08/2014,XOF,6.7454
20/08/2014,XAF,3.2187
20/08/2014,XPF,0.2475
20/08/2014,KHR,2.343
20/08/2014,CAD,16.8823
20/08/2014,CVE,9.0473
20/08/2014,KYD,7.269
20/08/2014,CLP,6.8255
20/08/2014,CNY,7.7022
20/08/2014,COP,64.0941
20/08/2014,KMF,5.1813
20/08/2014,CDF,0.2302
20/08/2014,CRC,0.9662
20/08/2014,HRK,110.3245
20/08/2014,CUC,5.7275
20/08/2014,CUP,2.6873
20/08/2014,CZK,4.29
20/08/2014,DKK,1.276
20/08/2014,DJF,8.8581
20/08/2014,DOP,7.6506
20/08/2014,XCD,22.3333
20/08/2014,EGP,4.3852
20/08/2014,SVC,3.7563
20/08/2014,ETB,9.3492
20/08/2014,FKP,8.0363
20/08/2014,FJD,10.004
20/08/2014,GMD,9.1797
20/08/2014,GEL,5.5491
20/08/2014,GHS,7.5541
20/08/2014,GIP,7.3825
20/08/2014,GTQ,0.5885
20/08/2014,GNF,119.6985
20/08/2014,GYD,4.3609
20/08/2014,HTG,16.3926
20/08/2014,HNL,2.2398
20/08/2014,HKD,5.12
20/08/2014,HUF,3.7204
20/08/2014,ISK,2.489
20/08/2014,INR,25.6583
20/08/2014,IDR,4.6318
20/08/2014,IRR,12.9203
20/08/2014,IQD,12.5295
20/08/2014,ILS,8.2261
20/08/2014,JMD,0.8354
20/08/2014,JPY,0.0386
20/08/2014,JOD,2.8676
20/08/2014,KZT,3.2921
20/08/2014,KES,6.4613
20/08/2014,KWD,5.3519
20/08/2014,KGS,6.9079
20/08/2014,LAK,3.0104
20/08/2014,LBP,8.5817
20/08/2014,LSL,2.6572
20/08/2014,LRD,4.9581
20/08/2014,LYD,11.8971
20/08/2014,MOP,0.9309
20/08/2014,MKD,3.9288
20/08/2014,MGA,4.5027
20/08/2014,MWK,4.7406
20/08/2014,MYR,42.4464
20/08/2014,MVR,6.571
20/08/2014,MRO,3.2515
20/08/2014,MUR,55.6396
20/08/2014,MXN,7.0373
20/08/2014,MDL,6.9146
20/08/2014,MNT,0.1791
20/08/2014,MAD,2.6264
20/08/2014,MZN,6.4472
20/08/2014,MMK,3.541
20/08/2014,ANG,9.4449
20/08/2014,NAD,1.9556
20/08/2014,NPR,0.7095
20/08/2014,NZD,2.1376
20/08/2014,NIO,1.9317
20/08/2014,NGN,0.1621
20/08/2014,KPW,2.0472
20/08/2014,NOK,1.2007
20/08/2014,OMR,4.3497
20/08/2014,PKR,8.9236
20/08/2014,PAB,11.5821
20/08/2014,PGK,2.7451
20/08/2014,PYG,6.2308
20/08/2014,PEN,0.2156
20/08/2014,PHP,64.5058
20/08/2014,PLN,0.2298
20/08/2014,QAR,2.7778
20/08/2014,RON,1.7122
20/08/2014,RUB,16.4154
20/08/2014,RWF,6.5101
20/08/2014,WST,2.6262
20/08/2014,STD,3.7476
20/08/2014,SAR,6.6309
20/08/2014,RSD,0.9466
20/08/2014,SCR,4.7151
20/08/2014,SLL,3.541
20/08/2014,SGD,6.8468
20/08/2014,SBD,8.8144
20/08/2014,SOS,3.1682
20/08/2014,ZAR,5.2637
20/08/2014,KRW,0.2654
20/08/2014,LKR,1.2076
20/08/2014,SHP,4.0045
20/08/2014,SDG,7.0513
20/08/2014,SRD,4.3176
20/08/2014,SZL,3.9702
20/08/2014,SEK,3.7243
20/08/2014,CHF,9.9085
20/08/2014,SYP,4.9461
20/08/2014,TWD,549.3559
20/08/2014,TZS,10.7537
20/08/2014,THB,0.8281
20/08/2014,TOP,8.793
20/08/2014,TTD,4.3218
20/08/2014,TND,5.0383
20/08/2014,TRY,0.5041
20/08/2014,TMM,4.5442
20/08/2014,USD,1
20/08/2014,UGX,9.4724
20/08/2014,UAH,40.7995
20/08/2014,UYU,37.1931
20/08/2014,AED,1.5862
20/08/2014,VUV,31.6718
20/08/2014,VEB,1.3007
20/08/2014,VND,6.0736
20/08/2014,YER,6.8111
20/08/2014,ZMK,4.0236
20/08/2014,ZWD,4.6206
