date,currency,valueInUSD
02/06/2015,AFN,15.7835
02/06/2015,ALL,1.7854
02/06/2015,DZD,5.6596
02/06/2015,AOA,6.7851
02/06/2015,ARS,16.8755
02/06/2015,AMD,9.7944
02/06/2015,AWG,5.7906
02/06/2015,AUD,59.3892
02/06/2015,AZN,6.4543
02/06/2015,BSD,6.9724
02/06/2015,BHD,4.179
02/06/2015,BDT,6.1469
02/06/2015,BBD,72.817
02/06/2015,BYR,7.0527
02/06/2015,BZD,7.5771
02/06/2015,BMD,1.0123
02/06/2015,BTN,6.7226
02/06/2015,BOB,37.9381
02/06/2015,BAM,0.2945
02/06/2015,BWP,2.9894
02/06/2015,BRL,12.4933
02/06/2015,GBP,10.989
02/06/2015,BND,0.3181
02/06/2015,BGN,0.1063
02/06/2015,BIF,1.1309
02/06/2015,XOF,6.7758
02/06/2015,XAF,2.919
02/06/2015,XPF,0.2875
02/06/2015,KHR,2.038
02/06/2015,CAD,16.0207
02/06/2015,CVE,10.7868
02/06/2015,KYD,7.75
02/06/2015,CLP,7.3221
02/06/2015,CNY,7.5737
02/06/2015,COP,62.9518
02/06/2015,KMF,4.8482
02/06/2015,CDF,0.2505
02/06/2015,CRC,0.8328
02/06/2015,HRK,135.2655
02/06/2015,CUC,6.2925
02/06/2015,CUP,2.8883
02/06/2015,CZK,3.5823
02/06/2015,DKK,1.307
02/06/2015,DJF,9.0836
02/06/2015,DOP,8.5151
02/06/2015,XCD,23.5598
02/06/2015,EGP,4.4848
02/06/2015,SVC,3.2281
02/06/2015,ETB,10.4596
02/06/2015,FKP,6.993
02/06/2015,FJD,8.5317
02/06/2015,GMD,8.5613
02/06/2015,GEL,6.0265
02/06/2015,GHS,7.5455
02/06/2015,GIP,8.8063
02/06/2015,GTQ,0.5437
02/06/2015,GNF,112.8519
02/06/2015,GYD,4.2891
02/06/2015,HTG,15.6757
02/06/2015,HNL,2.143
02/06/2015,HKD,4.7681
02/06/2015,HUF,4.0898
02/06/2015,ISK,2.4778
02/06/2015,INR,23.7698
02/06/2015,IDR,4.85
02/06/2015,IRR,12.0414
02/06/2015,IQD,13.1361
02/06/2015,ILS,7.8988
02/06/2015,JMD,0.8041
02/06/2015,JPY,0.0317
02/06/2015,JOD,2.4127
02/06/2015,KZT,2.5715
02/06/2015,KES,7.6383
02/06/2015,KWD,5.5028
02/06/2015,KGS,6.6476
02/06/2015,LAK,2.1621
02/06/2015,LBP,10.2301
02/06/2015,LSL,2.1977
02/06/2015,LRD,4.5816
02/06/2015,LYD,15.6825
02/06/2015,MOP,1.0563
02/06/2015,MKD,3.9992
02/06/2015,MGA,5.8728
02/06/2015,MWK,5.1126
02/06/2015,MYR,38.4018
02/06/2015,MVR,6.0728
02/06/2015,MRO,3.3692
02/06/2015,MUR,57.006
02/06/2015,MXN,7.0932
02/06/2015,MDL,7.3362
02/06/2015,MNT,0.153
02/06/2015,MAD,2.5374
02/06/2015,MZN,5.4744
02/06/2015,MMK,3.043
02/06/2015,ANG,8.9396
02/06/2015,NAD,1.5357
02/06/2015,NPR,0.6812
02/06/2015,NZD,2.2118
02/06/2015,NIO,1.6881
02/06/2015,NGN,0.1566
02/06/2015,KPW,1.7911
02/06/2015,NOK,0.9836
02/06/2015,OMR,5.2912
02/06/2015,PKR,9.9499
02/06/2015,PAB,9.788
02/06/2015,PGK,2.9201
02/06/2015,PYG,6.1511
02/06/2015,PEN,0.2175
02/06/2015,PHP,83.73
02/06/2015,PLN,0.2437
02/06/2015,QAR,2.5636
02/06/2015,RON,1.5877
02/06/2015,RUB,16.6042
02/06/2015,RWF,5.5412
02/06/2015,WST,2.5913
02/06/2015,STD,3.7425
02/06/2015,SAR,5.8585
02/06/2015,RSD,0.8495
02/06/2015,SCR,4.023
02/06/2015,SLL,3.0929
02/06/2015,SGD,6.7164
02/06/2015,SBD,9.5495
02/06/2015,SOS,2.8462
02/06/2015,ZAR,3.9414
02/06/2015,KRW,0.2247
02/06/2015,LKR,1.428
02/06/2015,SHP,3.3127
02/06/2015,SDG,7.112
02/06/2015,SRD,3.9802
02/06/2015,SZL,4.8674
02/06/2015,SEK,4.0614
02/06/2015,CHF,11.2933
02/06/2015,SYP,4.7292
02/06/2015,TWD,626.7912
02/06/2015,TZS,10.5771
02/06/2015,THB,0.695
02/06/2015,TOP,8.2857
02/06/2015,TTD,3.9562
02/06/2015,TND,4.6133
02/06/2015,TRY,0.519
02/06/2015,TMM,4.0852
02/06/2015,USD,1
02/06/2015,UGX,8.7412
02/06/2015,UAH,38.8644
02/06/2015,UYU,35.4422
02/06/2015,AED,1.6919
02/06/2015,VUV,29.1394
02/06/2015,VEB,1.1317
02/06/2015,VND,7.1189
02/06/2015,YER,7.2418
02/06/2015,ZMK,3.9974
02/06/2015,ZWD,4.8912
