date,product,marketPrice
15/03/2014,Moloko Plus,53.36
15/03/2014,Pan-Galactic Gargle Blaster,602.58
15/03/2014,Victory Gin,48.0
15/03/2014,Vesper,333.25
15/03/2014,Duff,247.3
15/03/2014,Dark Planet Cola,73.5
15/03/2014,Slurm,145.77
15/03/2014,Nuka-cola,37.71
15/03/2014,Ent-draught,25.52
15/03/2014,Ambrosia,45.45
15/03/2014,Romulan Ale,96.11
15/03/2014,Astro Boys,1326.33
15/03/2014,Marvins,54.24
15/03/2014,K-9s,107.01
15/03/2014,Autobots,37.72
15/03/2014,Decepticons,60.45
15/03/2014,Golems,12.24
15/03/2014,Master Balls,107.15
15/03/2014,Ultra Balls,69.12
15/03/2014,T-800s,263.52
15/03/2014,T-1000s,76.29
15/03/2014,Flubbers,576.84
15/03/2014,Spyders,141.0
15/03/2014,B-4s,48.67
15/03/2014,Ultrons,197.25
15/03/2014,Ruby Slippers,47.89
15/03/2014,Catbuses,1005.92
15/03/2014,Evangelions,459.78
15/03/2014,Behelits,877.13
15/03/2014,Lightsabres,14.79
15/03/2014,Devil Fruits,183.34
15/03/2014,SMILEs,240.57
15/03/2014,Cornballers,279.71
15/03/2014,Sabor de Soledad Chips,150.57
15/03/2014,Red Apple Cigarettes,304.43
15/03/2014,Wonka Bars,200.96
15/03/2014,Bags of Holding,256.34
15/03/2014,Sending Stones,823.94
15/03/2014,Elder Wands,287.91
15/03/2014,Dornish Red,180.54
15/03/2014,Valaryian Steel Bars,178.77
15/03/2014,Dragon Eggs,563.34
15/03/2014,Cranium Inflolinks,137.94
15/03/2014,LiDAR Mark-Trackers,327.02
15/03/2014,Arm Nanoblades,524.65
15/03/2014,Replicants,7.9
15/03/2014,Venom Canisters,116.42
15/03/2014,Atium Bars,136.56
15/03/2014,Otataral Bars,17.08
15/03/2014,Night Dust,216.06
15/03/2014,Dragon Scales,232.05
15/03/2014,Teeth of the Dragon,413.46
15/03/2014,Chunin Headband,170.93
15/03/2014,Djinns,212.65
15/03/2014,Flying Brooms,12.17
15/03/2014,Flying Carpets,229.98
15/03/2014,Mjolnirs,590.71
15/03/2014,Infinity Stones,117.07
15/03/2014,Infinity Gauntlets,12.35
15/03/2014,Repulsor Beams,386.79
15/03/2014,Super Soldier Serums,134.17
15/03/2014,Vibranium Bars,487.21
15/03/2014,Adamantium Bars,191.05
15/03/2014,Mithril Bars,2.41
15/03/2014,Rune Bars,326.87
15/03/2014,True Names,78.1
15/03/2014,Sigils,107.24
15/03/2014,Strongest Potions,74.11
15/03/2014,Knightmare Frames,400.06
15/03/2014,Mirrors of Erised,437.15
15/03/2014,Pensieves,71.73
15/03/2014,Veritaserums,439.85
15/03/2014,Felix Felicis,357.56
15/03/2014,Horcuxes,180.99
15/03/2014,Philosopher Stones,106.09
15/03/2014,Sorceror Stones,23.21
15/03/2014,Dragon Balls,72.44
15/03/2014,Wind Shurikens,131.46
15/03/2014,Time Turners,483.8
15/03/2014,Moranth Burners,291.77
15/03/2014,Moranth Crackers,185.21
15/03/2014,Moranth Cussers,230.62
15/03/2014,Moranth Flamers,265.11
15/03/2014,Moranth Melters,189.86
15/03/2014,Moranth Shapers,95.53
15/03/2014,Moranth Smokers,98.82
15/03/2014,Finnests,172.65
15/03/2014,Terondais,165.76
15/03/2014,White Gold Rings,103.26
15/03/2014,Hurtloam,243.24
15/03/2014,Rare Candies,107.94
15/03/2014,PP Ups,445.89
15/03/2014,Phoenix Downs,14.8
15/03/2014,Zanpakutos,9.46
15/03/2014,Sensu Beans,266.02
15/03/2014,Namekian Spring Water,14.2
15/03/2014,Australium Bars,106.02
15/03/2014,Aether Tanks,22.61
15/03/2014,Mana Ore,103.65
15/03/2014,Dilithium Crystals,271.61
15/03/2014,Dust Cannisters,480.7
15/03/2014,Energon Cubes,637.54
15/03/2014,Jumbonium Atoms,214.37
15/03/2014,Katchin Bars,16.07
15/03/2014,Krytonite Ore,311.03
15/03/2014,Nanomachines,221.03
15/03/2014,Octiron Bars,163.09
15/03/2014,Redstone Blocks,347.34
15/03/2014,Seastone Cuffs,111.35
15/03/2014,Z-crystals,218.85
15/03/2014,Digivices,99.35
15/03/2014,Pym Particles,19.71
15/03/2014,Wild Card Virus Vials,50.23
15/03/2014,Tachyons,231.59
15/03/2014,Hope,204.96
15/03/2014,Decks of Many Things,209.17
15/03/2014,Golden Fleeces,126.25
15/03/2014,Argonaughts,382.47
15/03/2014,Vestiges,725.87
15/03/2014,Tricorders,142.58
15/03/2014,Replicators,90.03
15/03/2014,Transporters,389.83
15/03/2014,Sonic Screwdrivers,212.6
15/03/2014,Holy Grails,336.94
15/03/2014,Nails of Helena,399.6
15/03/2014,Shrouds of Turin,361.1
15/03/2014,Hoverboards,24.95
15/03/2014,Holodecks,189.43
15/03/2014,Neuralizers,154.43
15/03/2014,Symbiotes,205.42
15/03/2014,Meow Meow Beans,341.76
15/03/2014,6IV Shiny Dittos,461.62
15/03/2014,Holy Hand Grenades,259.06
15/03/2014,Alpha-Omega Bombs,794.86
15/03/2014,Fatmans,68.89
15/03/2014,BFG 9000s,117.17
15/03/2014,Noisy Crickets,101.47
15/03/2014,Lawgivers,113.76
15/03/2014,Phasers,212.11
15/03/2014,Pulse Rifles,31.16
15/03/2014,Vorpal Swords,234.99
15/03/2014,Sausages inna bun,13.43
15/03/2014,Gundams,436.79
15/03/2014,HALs,490.61
15/03/2014,Agents,192.3
15/03/2014,Pipboys,174.64
15/03/2014,Scouters,52.55
15/03/2014,Daemons,265.17
15/03/2014,Pacts,98.2
15/03/2014,Souls,78.2
15/03/2014,Key of Kings,162.44
15/03/2014,Horns of Gondor,234.72
15/03/2014,Excalibers,32.16
15/03/2014,Thousand Sunnys,161.56
15/03/2014,Ampules,200.83
15/03/2014,Badgers,661.54
15/03/2014,Blinds,163.71
15/03/2014,Butterflys,221.38
15/03/2014,Cancellers,252.88
15/03/2014,Carpenters,165.11
15/03/2014,Centipedes,243.23
15/03/2014,Chainsaws,64.35
15/03/2014,Cocoons,191.84
15/03/2014,Drops,233.73
15/03/2014,Diverseys,90.13
15/03/2014,Fridays,110.53
15/03/2014,Full Faces,435.68
15/03/2014,Fumbles,243.26
15/03/2014,Gauntlets,313.93
15/03/2014,Javelins,360.68
15/03/2014,Lavenders,285.15
15/03/2014,Beams,16.5
15/03/2014,Pressures,548.55
15/03/2014,Rapids,176.72
15/03/2014,Reflectors,806.58
