date,companyID,stockPrice
22/06/2016,QETH27,2.1
22/06/2016,DVVB31,132.68
22/06/2016,EMNK67,124.65
22/06/2016,KTLA69,108.62
22/06/2016,EIWJ22,31.97
22/06/2016,SFZS08,66.25
22/06/2016,YSSR29,47.65
22/06/2016,SWGF93,20.54
22/06/2016,YTAI13,264.45
22/06/2016,NGBA40,93.14
22/06/2016,CMZC67,55.62
22/06/2016,PJKH65,14.38
22/06/2016,HWHS51,243.63
22/06/2016,ZBIO05,9.41
22/06/2016,YWMD69,139.23
22/06/2016,EPZN28,52.72
22/06/2016,VAHJ53,75.5
22/06/2016,HWJF09,341.9
22/06/2016,AGBH66,114.12
22/06/2016,TFLS35,29.57
22/06/2016,VPTI00,71.18
22/06/2016,FORM54,10.63
22/06/2016,QLCE04,139.67
22/06/2016,WIZJ73,10.5
22/06/2016,UFAY59,96.7
22/06/2016,DJNE62,94.93
22/06/2016,GBEZ65,95.45
22/06/2016,SXHU74,86.05
22/06/2016,DOGG07,21.4
22/06/2016,HPTP65,104.19
22/06/2016,GIWG34,2.07
22/06/2016,QHXJ50,99.74
22/06/2016,ERHJ34,446.6
22/06/2016,ZEHM52,53.98
22/06/2016,TBVE46,152.86
22/06/2016,RJUD59,18.13
22/06/2016,PKBF70,166.5
22/06/2016,BPLN25,215.21
22/06/2016,WVEI17,67.34
22/06/2016,VESX21,241.01
22/06/2016,UWUK72,88.06
22/06/2016,SHXQ48,85.03
22/06/2016,TRFG21,3.12
22/06/2016,SEKK26,76.64
22/06/2016,EKXA24,42.64
22/06/2016,PNFK78,339.37
22/06/2016,HFLM11,168.9
22/06/2016,VIMV38,176.91
22/06/2016,DDIB11,16.39
22/06/2016,LBKT00,4.76
22/06/2016,WVHK10,123.14
22/06/2016,EWUY52,252.84
22/06/2016,UHOG52,57.48
22/06/2016,GYWU23,28.87
22/06/2016,THJF58,17.62
22/06/2016,QAZT26,319.83
22/06/2016,MEOQ86,5.28
22/06/2016,KKZA87,39.21
22/06/2016,CQPJ57,61.9
22/06/2016,SAAM06,137.95
22/06/2016,QOKP03,569.01
22/06/2016,LKPN86,47.54
22/06/2016,SFEO61,8.82
22/06/2016,OKYS51,16.51
22/06/2016,MHFC34,145.32
22/06/2016,UIKN63,157.96
22/06/2016,CIXF70,41.24
22/06/2016,WYFO79,123.88
22/06/2016,SBUT62,57.49
22/06/2016,DREA89,44.37
22/06/2016,RNZB01,9.82
22/06/2016,ZFHD93,108.22
22/06/2016,NFAH30,164.56
22/06/2016,KUWI70,12.64
22/06/2016,CVMG22,39.06
22/06/2016,HSWX88,25.01
22/06/2016,VLJL11,221.27
22/06/2016,VCSF07,39.98
22/06/2016,IIZF28,112.2
22/06/2016,VVXA11,298.02
22/06/2016,BDBU00,145.01
22/06/2016,FTFI87,311.27
22/06/2016,DNIL23,214.07
22/06/2016,ZVEN26,43.89
22/06/2016,CBOX52,469.7
22/06/2016,LIIS96,141.14
22/06/2016,FDWI64,21.07
22/06/2016,NCYN50,14.06
22/06/2016,MRAH32,114.03
22/06/2016,FGVK43,19.49
22/06/2016,IJPI82,54.6
22/06/2016,AHMZ79,149.36
22/06/2016,TVQQ54,75.33
