date,companyID,stockPrice
10/01/2015,QETH27,2.56
10/01/2015,DVVB31,189.91
10/01/2015,EMNK67,140.48
10/01/2015,KTLA69,103.15
10/01/2015,EIWJ22,39.56
10/01/2015,SFZS08,80.35
10/01/2015,YSSR29,47.36
10/01/2015,SWGF93,27.61
10/01/2015,YTAI13,159.35
10/01/2015,NGBA40,88.45
10/01/2015,CMZC67,62.39
10/01/2015,PJKH65,14.6
10/01/2015,HWHS51,266.13
10/01/2015,ZBIO05,12.67
10/01/2015,YWMD69,137.73
10/01/2015,EPZN28,60.05
10/01/2015,VAHJ53,89.97
10/01/2015,HWJF09,258.61
10/01/2015,AGBH66,121.14
10/01/2015,TFLS35,29.47
10/01/2015,VPTI00,55.02
10/01/2015,FORM54,14.59
10/01/2015,QLCE04,131.85
10/01/2015,WIZJ73,8.31
10/01/2015,UFAY59,95.16
10/01/2015,DJNE62,105.86
10/01/2015,GBEZ65,128.8
10/01/2015,SXHU74,76.26
10/01/2015,DOGG07,30.77
10/01/2015,HPTP65,167.24
10/01/2015,GIWG34,3.14
10/01/2015,QHXJ50,106.23
10/01/2015,ERHJ34,309.04
10/01/2015,ZEHM52,49.69
10/01/2015,TBVE46,142.12
10/01/2015,RJUD59,11.84
10/01/2015,PKBF70,207.25
10/01/2015,BPLN25,137.75
10/01/2015,WVEI17,78.92
10/01/2015,VESX21,167.63
10/01/2015,UWUK72,68.3
10/01/2015,SHXQ48,84.83
10/01/2015,TRFG21,3.12
10/01/2015,SEKK26,72.79
10/01/2015,EKXA24,66.19
10/01/2015,PNFK78,246.11
10/01/2015,HFLM11,134.55
10/01/2015,VIMV38,290.84
10/01/2015,DDIB11,17.67
10/01/2015,LBKT00,6.52
10/01/2015,WVHK10,135.67
10/01/2015,EWUY52,262.39
10/01/2015,UHOG52,36.13
10/01/2015,GYWU23,28.95
10/01/2015,THJF58,22.46
10/01/2015,QAZT26,306.91
10/01/2015,MEOQ86,4.71
10/01/2015,KKZA87,27.11
10/01/2015,CQPJ57,51.41
10/01/2015,SAAM06,116.32
10/01/2015,QOKP03,645.25
10/01/2015,LKPN86,40.34
10/01/2015,SFEO61,4.25
10/01/2015,OKYS51,14.52
10/01/2015,MHFC34,97.6
10/01/2015,UIKN63,144.09
10/01/2015,CIXF70,54.41
10/01/2015,WYFO79,100.32
10/01/2015,SBUT62,66.45
10/01/2015,DREA89,43.57
10/01/2015,RNZB01,7.68
10/01/2015,ZFHD93,83.99
10/01/2015,NFAH30,255.47
10/01/2015,KUWI70,14.75
10/01/2015,CVMG22,47.5
10/01/2015,HSWX88,24.42
10/01/2015,VLJL11,262.45
10/01/2015,VCSF07,41.11
10/01/2015,IIZF28,88.68
10/01/2015,VVXA11,251.76
10/01/2015,BDBU00,87.03
10/01/2015,FTFI87,194.28
10/01/2015,DNIL23,193.64
10/01/2015,ZVEN26,31.13
10/01/2015,CBOX52,323.58
10/01/2015,LIIS96,96.54
10/01/2015,FDWI64,16.79
10/01/2015,NCYN50,11.84
10/01/2015,MRAH32,137.84
10/01/2015,FGVK43,22.12
10/01/2015,IJPI82,59.72
10/01/2015,AHMZ79,173.61
10/01/2015,TVQQ54,51.72
10/01/2015,SUOX82,142.08
10/01/2015,QODV38,101.5
10/01/2015,TGZI54,358.19
10/01/2015,BMRZ75,239.83
10/01/2015,QWOA67,127.51
10/01/2015,UEVD88,463.31
10/01/2015,ITTS26,209.17
10/01/2015,ZELV96,13.24
10/01/2015,RFZG50,58.85
10/01/2015,PIFN94,448.23
10/01/2015,YLGZ72,59.43
10/01/2015,ZSXF19,46.44
10/01/2015,IZLM67,105.31
10/01/2015,ORQH73,166.08
10/01/2015,QLMY86,285.11
10/01/2015,VGYT30,161.74
