date,companyID,stockPrice
28/05/2011,QETH27,2.63
28/05/2011,DVVB31,223.59
28/05/2011,EMNK67,171.22
28/05/2011,KTLA69,141.32
28/05/2011,EIWJ22,123.38
28/05/2011,SFZS08,214.36
28/05/2011,YSSR29,56.5
28/05/2011,SWGF93,39.74
28/05/2011,YTAI13,102.47
28/05/2011,NGBA40,137.76
28/05/2011,CMZC67,64.75
28/05/2011,PJKH65,19.27
28/05/2011,HWHS51,206.76
28/05/2011,ZBIO05,25.41
28/05/2011,YWMD69,234.6
28/05/2011,EPZN28,67.26
28/05/2011,VAHJ53,52.39
28/05/2011,HWJF09,185.48
28/05/2011,AGBH66,164.2
28/05/2011,TFLS35,18.81
28/05/2011,VPTI00,64.77
28/05/2011,FORM54,33.25
28/05/2011,QLCE04,80.06
28/05/2011,WIZJ73,10.74
28/05/2011,UFAY59,142.79
28/05/2011,DJNE62,119.52
28/05/2011,GBEZ65,65.91
28/05/2011,SXHU74,152.92
28/05/2011,DOGG07,40.46
28/05/2011,HPTP65,223.9
28/05/2011,GIWG34,3.42
28/05/2011,QHXJ50,100.0
28/05/2011,ERHJ34,226.42
28/05/2011,ZEHM52,156.08
28/05/2011,TBVE46,153.37
28/05/2011,RJUD59,10.13
28/05/2011,PKBF70,127.83
28/05/2011,BPLN25,104.72
28/05/2011,WVEI17,107.22
28/05/2011,VESX21,187.36
28/05/2011,UWUK72,151.92
28/05/2011,SHXQ48,113.06
28/05/2011,TRFG21,3.12
28/05/2011,SEKK26,124.7
28/05/2011,EKXA24,108.3
28/05/2011,PNFK78,135.83
28/05/2011,HFLM11,149.41
28/05/2011,VIMV38,150.71
28/05/2011,DDIB11,9.84
28/05/2011,LBKT00,9.42
28/05/2011,WVHK10,104.56
28/05/2011,EWUY52,225.05
28/05/2011,UHOG52,34.03
28/05/2011,GYWU23,29.12
28/05/2011,THJF58,21.23
28/05/2011,QAZT26,265.31
28/05/2011,MEOQ86,5.39
28/05/2011,KKZA87,36.09
28/05/2011,CQPJ57,48.35
28/05/2011,SAAM06,149.78
28/05/2011,QOKP03,393.79
28/05/2011,LKPN86,73.99
28/05/2011,SFEO61,4.06
28/05/2011,OKYS51,15.52
28/05/2011,MHFC34,126.7
28/05/2011,UIKN63,143.8
28/05/2011,CIXF70,102.97
28/05/2011,WYFO79,50.4
28/05/2011,SBUT62,83.04
