date,product,marketPrice
15/11/2014,Moloko Plus,41.13
15/11/2014,Pan-Galactic Gargle Blaster,715.58
15/11/2014,Victory Gin,57.58
15/11/2014,Vesper,337.05
15/11/2014,Duff,389.54
15/11/2014,Dark Planet Cola,82.87
15/11/2014,Slurm,144.41
15/11/2014,Nuka-cola,34.41
15/11/2014,Ent-draught,26.76
15/11/2014,Ambrosia,48.12
15/11/2014,Romulan Ale,118.66
15/11/2014,Astro Boys,2149.4
15/11/2014,Marvins,50.72
15/11/2014,K-9s,78.02
15/11/2014,Autobots,49.42
15/11/2014,Decepticons,64.92
15/11/2014,Golems,17.69
15/11/2014,Master Balls,111.91
15/11/2014,Ultra Balls,61.62
15/11/2014,T-800s,240.4
15/11/2014,T-1000s,70.28
15/11/2014,Flubbers,317.82
15/11/2014,Spyders,131.41
15/11/2014,B-4s,53.0
15/11/2014,Ultrons,186.95
15/11/2014,Ruby Slippers,48.62
15/11/2014,Catbuses,873.85
15/11/2014,Evangelions,442.79
15/11/2014,Behelits,713.55
15/11/2014,Lightsabres,16.61
15/11/2014,Devil Fruits,188.04
15/11/2014,SMILEs,245.78
15/11/2014,Cornballers,227.59
15/11/2014,Sabor de Soledad Chips,186.82
15/11/2014,Red Apple Cigarettes,279.78
15/11/2014,Wonka Bars,219.02
15/11/2014,Bags of Holding,348.15
15/11/2014,Sending Stones,1071.21
15/11/2014,Elder Wands,242.8
15/11/2014,Dornish Red,252.28
15/11/2014,Valaryian Steel Bars,184.73
15/11/2014,Dragon Eggs,579.98
15/11/2014,Cranium Inflolinks,77.5
15/11/2014,LiDAR Mark-Trackers,326.65
15/11/2014,Arm Nanoblades,470.5
15/11/2014,Replicants,8.21
15/11/2014,Venom Canisters,153.08
15/11/2014,Atium Bars,147.45
15/11/2014,Otataral Bars,17.88
15/11/2014,Night Dust,241.84
15/11/2014,Dragon Scales,261.47
15/11/2014,Teeth of the Dragon,358.55
15/11/2014,Chunin Headband,165.07
15/11/2014,Djinns,238.83
15/11/2014,Flying Brooms,12.43
15/11/2014,Flying Carpets,161.81
15/11/2014,Mjolnirs,692.72
15/11/2014,Infinity Stones,115.65
15/11/2014,Infinity Gauntlets,10.85
15/11/2014,Repulsor Beams,405.37
15/11/2014,Super Soldier Serums,156.92
15/11/2014,Vibranium Bars,433.73
15/11/2014,Adamantium Bars,191.15
15/11/2014,Mithril Bars,2.35
15/11/2014,Rune Bars,287.02
15/11/2014,True Names,66.7
15/11/2014,Sigils,101.26
15/11/2014,Strongest Potions,76.35
15/11/2014,Knightmare Frames,604.23
15/11/2014,Mirrors of Erised,474.13
15/11/2014,Pensieves,71.24
15/11/2014,Veritaserums,387.27
15/11/2014,Felix Felicis,304.26
15/11/2014,Horcuxes,209.05
15/11/2014,Philosopher Stones,88.39
15/11/2014,Sorceror Stones,23.78
15/11/2014,Dragon Balls,72.79
15/11/2014,Wind Shurikens,90.09
15/11/2014,Time Turners,413.68
15/11/2014,Moranth Burners,423.09
15/11/2014,Moranth Crackers,148.73
15/11/2014,Moranth Cussers,259.31
15/11/2014,Moranth Flamers,240.52
15/11/2014,Moranth Melters,146.27
15/11/2014,Moranth Shapers,111.13
15/11/2014,Moranth Smokers,93.9
15/11/2014,Finnests,163.57
15/11/2014,Terondais,193.77
15/11/2014,White Gold Rings,114.28
15/11/2014,Hurtloam,252.65
15/11/2014,Rare Candies,94.02
15/11/2014,PP Ups,439.01
15/11/2014,Phoenix Downs,15.16
15/11/2014,Zanpakutos,10.97
15/11/2014,Sensu Beans,269.98
15/11/2014,Namekian Spring Water,12.66
15/11/2014,Australium Bars,89.23
15/11/2014,Aether Tanks,18.04
15/11/2014,Mana Ore,94.92
15/11/2014,Dilithium Crystals,244.05
15/11/2014,Dust Cannisters,352.55
15/11/2014,Energon Cubes,678.17
15/11/2014,Jumbonium Atoms,192.48
15/11/2014,Katchin Bars,21.17
15/11/2014,Krytonite Ore,257.63
15/11/2014,Nanomachines,204.71
15/11/2014,Octiron Bars,185.04
15/11/2014,Redstone Blocks,533.67
15/11/2014,Seastone Cuffs,105.76
15/11/2014,Z-crystals,224.86
15/11/2014,Digivices,104.22
15/11/2014,Pym Particles,15.63
15/11/2014,Wild Card Virus Vials,56.51
15/11/2014,Tachyons,243.51
15/11/2014,Hope,286.21
15/11/2014,Decks of Many Things,177.5
15/11/2014,Golden Fleeces,122.36
15/11/2014,Argonaughts,424.61
15/11/2014,Vestiges,617.24
15/11/2014,Tricorders,164.25
15/11/2014,Replicators,88.37
15/11/2014,Transporters,305.5
15/11/2014,Sonic Screwdrivers,235.94
15/11/2014,Holy Grails,413.63
15/11/2014,Nails of Helena,298.45
15/11/2014,Shrouds of Turin,327.66
15/11/2014,Hoverboards,28.1
15/11/2014,Holodecks,214.03
15/11/2014,Neuralizers,137.02
15/11/2014,Symbiotes,225.3
15/11/2014,Meow Meow Beans,327.66
15/11/2014,6IV Shiny Dittos,676.84
15/11/2014,Holy Hand Grenades,217.87
15/11/2014,Alpha-Omega Bombs,866.74
15/11/2014,Fatmans,71.78
15/11/2014,BFG 9000s,101.49
15/11/2014,Noisy Crickets,111.6
15/11/2014,Lawgivers,98.27
15/11/2014,Phasers,253.54
15/11/2014,Pulse Rifles,21.47
15/11/2014,Vorpal Swords,228.77
15/11/2014,Sausages inna bun,11.02
