date,companyID,stockPrice
11/10/2018,QETH27,1.5
11/10/2018,DVVB31,76.26
11/10/2018,EMNK67,108.43
11/10/2018,KTLA69,126.46
11/10/2018,EIWJ22,32.95
11/10/2018,SFZS08,66.02
11/10/2018,YSSR29,28.44
11/10/2018,SWGF93,17.76
11/10/2018,YTAI13,213.61
11/10/2018,NGBA40,195.81
11/10/2018,CMZC67,50.43
11/10/2018,PJKH65,13.86
11/10/2018,HWHS51,204.4
11/10/2018,ZBIO05,8.43
11/10/2018,YWMD69,142.37
11/10/2018,EPZN28,54.39
11/10/2018,VAHJ53,58.34
11/10/2018,HWJF09,470.8
11/10/2018,AGBH66,89.0
11/10/2018,TFLS35,15.95
11/10/2018,VPTI00,75.09
11/10/2018,FORM54,10.9
11/10/2018,QLCE04,131.86
11/10/2018,WIZJ73,11.01
11/10/2018,UFAY59,62.05
11/10/2018,DJNE62,73.3
11/10/2018,GBEZ65,45.65
11/10/2018,SXHU74,69.88
11/10/2018,DOGG07,25.24
11/10/2018,HPTP65,138.81
11/10/2018,GIWG34,2.61
11/10/2018,QHXJ50,159.23
11/10/2018,ERHJ34,611.27
11/10/2018,ZEHM52,42.35
11/10/2018,TBVE46,151.24
11/10/2018,RJUD59,11.55
11/10/2018,PKBF70,156.81
11/10/2018,BPLN25,198.51
11/10/2018,WVEI17,89.82
11/10/2018,VESX21,349.65
11/10/2018,UWUK72,71.84
11/10/2018,SHXQ48,113.14
11/10/2018,TRFG21,3.12
11/10/2018,SEKK26,51.27
11/10/2018,EKXA24,31.0
11/10/2018,PNFK78,273.29
11/10/2018,HFLM11,112.75
11/10/2018,VIMV38,305.4
11/10/2018,DDIB11,28.63
11/10/2018,LBKT00,5.46
11/10/2018,WVHK10,157.04
11/10/2018,EWUY52,269.01
11/10/2018,UHOG52,57.99
11/10/2018,GYWU23,29.05
11/10/2018,THJF58,19.8
11/10/2018,QAZT26,312.42
11/10/2018,MEOQ86,6.04
11/10/2018,KKZA87,36.51
11/10/2018,CQPJ57,51.48
11/10/2018,SAAM06,156.13
11/10/2018,QOKP03,555.36
11/10/2018,LKPN86,67.54
11/10/2018,SFEO61,13.45
11/10/2018,OKYS51,6.02
11/10/2018,MHFC34,116.31
11/10/2018,UIKN63,165.34
11/10/2018,CIXF70,41.1
11/10/2018,WYFO79,152.23
11/10/2018,SBUT62,70.77
11/10/2018,DREA89,31.24
11/10/2018,RNZB01,4.77
11/10/2018,ZFHD93,125.72
11/10/2018,NFAH30,199.05
11/10/2018,KUWI70,11.22
11/10/2018,CVMG22,29.48
11/10/2018,HSWX88,32.03
11/10/2018,VLJL11,198.41
11/10/2018,VCSF07,40.17
11/10/2018,IIZF28,67.87
11/10/2018,VVXA11,191.11
11/10/2018,BDBU00,124.34
11/10/2018,FTFI87,606.83
11/10/2018,DNIL23,245.67
11/10/2018,ZVEN26,28.0
11/10/2018,CBOX52,507.35
11/10/2018,LIIS96,142.01
11/10/2018,FDWI64,18.59
11/10/2018,NCYN50,16.25
11/10/2018,MRAH32,98.97
11/10/2018,FGVK43,14.15
11/10/2018,IJPI82,34.69
11/10/2018,AHMZ79,159.87
11/10/2018,TVQQ54,70.4
11/10/2018,SUOX82,80.02
11/10/2018,QODV38,88.05
11/10/2018,TGZI54,144.35
11/10/2018,BMRZ75,273.07
11/10/2018,QWOA67,243.13
11/10/2018,UEVD88,251.24
11/10/2018,ITTS26,112.62
11/10/2018,ZELV96,15.67
11/10/2018,RFZG50,61.46
11/10/2018,PIFN94,465.38
11/10/2018,YLGZ72,77.07
11/10/2018,ZSXF19,49.87
11/10/2018,IZLM67,74.3
11/10/2018,ORQH73,224.1
11/10/2018,QLMY86,365.91
11/10/2018,VGYT30,182.91
11/10/2018,DGTY64,17.28
11/10/2018,RJCA92,24.73
11/10/2018,JXGF57,164.54
11/10/2018,ZDAI73,209.36
11/10/2018,TKVF94,44.44
11/10/2018,XRBV61,515.83
11/10/2018,QCRG59,251.68
11/10/2018,GZED20,196.87
11/10/2018,VTKE98,99.5
11/10/2018,TYAE14,62.45
11/10/2018,OPET16,4.06
11/10/2018,KEVJ11,17.58
11/10/2018,DBCS17,128.22
11/10/2018,IZTD25,22.2
11/10/2018,KKGI60,78.83
11/10/2018,XHYN07,27.61
11/10/2018,OPZI26,14.36
11/10/2018,HNLV68,49.41
11/10/2018,ZNQA84,135.78
11/10/2018,IBLA29,312.04
11/10/2018,SZRJ90,228.81
11/10/2018,HYSJ42,93.37
11/10/2018,RLZK87,108.69
11/10/2018,NCCX02,906.59
11/10/2018,PVAZ61,121.52
11/10/2018,QBVN33,32.08
11/10/2018,RDBE21,16.56
11/10/2018,FGQR22,7.97
11/10/2018,KKGY69,96.2
11/10/2018,NCXS33,97.98
11/10/2018,NQJL85,37.22
11/10/2018,BBAX06,55.1
11/10/2018,PQSW95,24.7
11/10/2018,VXSM31,106.72
11/10/2018,LAUA80,379.08
11/10/2018,QXFF29,9.08
11/10/2018,LWGE44,5.7
11/10/2018,AMBT33,20.05
11/10/2018,MFZY76,183.5
11/10/2018,BBJG05,140.0
11/10/2018,UACN81,18.18
11/10/2018,NXTO39,95.96
11/10/2018,INIL60,23.6
11/10/2018,MKHA46,282.71
11/10/2018,OUNH49,89.48
11/10/2018,MYXF05,7.71
11/10/2018,GSTD71,52.11
11/10/2018,TQSJ85,613.56
11/10/2018,GGLV00,18.99
11/10/2018,AYIH50,254.89
11/10/2018,RQGG65,37.23
11/10/2018,OHKH76,27.54
11/10/2018,WWNS72,519.23
11/10/2018,SRYE59,2.14
11/10/2018,MFJJ99,47.73
11/10/2018,VVBY18,36.12
11/10/2018,KRRO64,623.25
11/10/2018,JZTC69,158.87
11/10/2018,KRXZ15,180.34
11/10/2018,QMZU44,102.09
11/10/2018,OQXV70,10.68
11/10/2018,FYYD57,105.45
11/10/2018,OCQF34,76.92
11/10/2018,EDYH00,124.4
11/10/2018,ISWT83,173.2
11/10/2018,QBAP68,15.8
11/10/2018,AMRO66,28.0
11/10/2018,YOQG45,42.15
11/10/2018,ESPL27,71.44
11/10/2018,VKMV12,55.57
11/10/2018,FAWI50,146.12
11/10/2018,SMYT95,78.51
11/10/2018,YCZA59,110.34
11/10/2018,ZMLP81,26.68
11/10/2018,MDEQ10,36.79
11/10/2018,JVHD93,13.63
11/10/2018,SXTM39,140.52
11/10/2018,HHFP66,292.15
11/10/2018,JCWS17,80.78
11/10/2018,HHOA99,7.7
11/10/2018,MSHS03,226.82
11/10/2018,YFAM59,89.45
11/10/2018,CAVR54,81.58
11/10/2018,HXDA52,158.93
11/10/2018,PBFW95,105.37
11/10/2018,CMOI26,104.36
11/10/2018,FJOI82,136.59
11/10/2018,WHPS18,62.42
11/10/2018,CUVZ50,74.99
11/10/2018,ZXVX98,43.31
11/10/2018,LIJW00,316.36
11/10/2018,AWYB85,123.3
11/10/2018,DILF10,310.52
