date,product,marketPrice
18/09/2011,Moloko Plus,63.82
18/09/2011,Pan-Galactic Gargle Blaster,545.78
18/09/2011,Victory Gin,38.18
18/09/2011,Vesper,475.48
18/09/2011,Duff,287.96
18/09/2011,Dark Planet Cola,128.23
18/09/2011,Slurm,136.98
18/09/2011,Nuka-cola,34.69
18/09/2011,Ent-draught,36.19
18/09/2011,Ambrosia,44.97
18/09/2011,Romulan Ale,143.7
18/09/2011,Astro Boys,695.98
18/09/2011,Marvins,70.71
18/09/2011,K-9s,278.96
18/09/2011,Autobots,59.34
18/09/2011,Decepticons,60.79
18/09/2011,Golems,15.76
18/09/2011,Master Balls,136.87
18/09/2011,Ultra Balls,101.8
18/09/2011,T-800s,249.32
18/09/2011,T-1000s,94.53
18/09/2011,Flubbers,384.79
18/09/2011,Spyders,137.12
18/09/2011,B-4s,33.77
18/09/2011,Ultrons,185.03
18/09/2011,Ruby Slippers,76.5
18/09/2011,Catbuses,685.73
18/09/2011,Evangelions,318.58
18/09/2011,Behelits,527.89
18/09/2011,Lightsabres,11.51
18/09/2011,Devil Fruits,277.32
18/09/2011,SMILEs,306.25
18/09/2011,Cornballers,242.39
18/09/2011,Sabor de Soledad Chips,87.24
18/09/2011,Red Apple Cigarettes,347.77
18/09/2011,Wonka Bars,317.35
18/09/2011,Bags of Holding,366.43
18/09/2011,Sending Stones,508.82
18/09/2011,Elder Wands,294.25
18/09/2011,Dornish Red,273.92
18/09/2011,Valaryian Steel Bars,420.63
18/09/2011,Dragon Eggs,657.86
18/09/2011,Cranium Inflolinks,195.57
18/09/2011,LiDAR Mark-Trackers,452.17
18/09/2011,Arm Nanoblades,458.61
18/09/2011,Replicants,23.25
18/09/2011,Venom Canisters,92.82
18/09/2011,Atium Bars,120.13
18/09/2011,Otataral Bars,17.02
18/09/2011,Night Dust,310.19
18/09/2011,Dragon Scales,333.76
18/09/2011,Teeth of the Dragon,622.91
18/09/2011,Chunin Headband,178.86
18/09/2011,Djinns,231.21
18/09/2011,Flying Brooms,6.44
18/09/2011,Flying Carpets,181.69
18/09/2011,Mjolnirs,662.9
18/09/2011,Infinity Stones,208.03
18/09/2011,Infinity Gauntlets,11.41
