dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
08/04/2013 00:00,JAHNZVMH80004197,Stocks,AMRO66,UEVD88,100568.0,USD,400,08/02/2015,235.08,THB,252.46
08/04/2013 00:00,NVWCKXLL58793844,Chunin Headband,XRBV61,EIWJ22,41479192.5,ZMK,60000,24/05/2017,141.25,USD,690.22
08/04/2013 00:00,XAPOHCBN87899581,Stocks,ERHJ34,XRBV61,16028600.0,USD,70000,17/12/2017,228.98,USD,258.22
08/04/2013 00:00,SVWFTJYW77529378,Stocks,QMZU44,AHMZ79,104615.0,USD,700,14/05/2014,149.45,USD,160.46
08/04/2013 00:00,KUZQGPUP42201261,Flubbers,OHKH76,HWHS51,136911.0,USD,300,18/03/2014,456.37,USD,511.65
08/04/2013 00:00,HGCIFALK35263266,Carpenters,THJF58,FGVK43,2107260.0,USD,9000,03/04/2016,234.14,USD,216.96
08/04/2013 00:00,MWMTUSWT53673828,Stocks,GGLV00,NCYN50,31356.61,BHD,900,29/09/2016,11.21,USD,31.84
08/04/2013 00:00,BUJUOKOQ82944553,Stocks,OUNH49,RNZB01,48763.65,CAD,400,04/03/2017,405.47,MUR,110.33
08/04/2013 00:01,HMHDFYME04291927,Stocks,WHPS18,RJCA92,5259.0,USD,300,21/01/2014,17.53,USD,18.36
08/04/2013 00:01,EFRSCSBG61461441,Eyes of Agamotto,OHKH76,BPLN25,12194116.97,MKD,9000,29/08/2016,333.58,USD,1061.06
08/04/2013 00:01,COKQCMPE95662703,Stocks,ITTS26,THJF58,102218.75,STD,900,07/03/2015,24.74,USD,101.62
08/04/2013 00:01,QIFZJUIW65557771,Stocks,KKGY69,YTAI13,112941.0,USD,900,30/07/2015,125.49,USD,117.5
08/04/2013 00:01,SIKVLGAP90044942,Blue Digizoids,DJNE62,INIL60,161093770.5,HRK,3000,06/11/2014,517.75,USD,45971.13
08/04/2013 00:01,BMCAHPQF58107955,Stocks,LBKT00,HHOA99,7086.0,USD,600,19/02/2017,11.81,USD,10.79
08/04/2013 00:01,UBTREIXE95055350,Stocks,QBAP68,AWYB85,328053.12,ANG,300,24/06/2018,108.82,USD,1116.33
08/04/2013 00:01,MOZWPKEZ02960232,Red Apple Cigarettes,ZNQA84,DNIL23,352800.0,USD,800,14/09/2014,441.0,USD,386.11
08/04/2013 00:01,MIIZMOLM44505646,Lightsabres,MSHS03,LKPN86,6092.0,USD,400,22/03/2017,15.23,USD,15.54
08/04/2013 00:01,VQDICMYY65830530,Moloko Plus,BDBU00,BPLN25,47844.0,USD,900,25/04/2016,53.16,USD,59.38
08/04/2013 00:01,RPSDMUOD11101921,Levitation Boots,PVAZ61,FAWI50,16338.0,USD,200,27/03/2017,81.69,USD,87.04
08/04/2013 00:01,NUPQYITN97047723,Amulets of Unchanging,ZMLP81,FGVK43,146872.0,USD,800,22/10/2018,183.59,USD,215.7
08/04/2013 00:02,JSVVEIXM17227942,Expert Belts,DVVB31,HXDA52,478470.96,JMD,2000,04/06/2016,301.57,USD,269.95
08/04/2013 00:02,OPXEEDVM85379044,Mimett Greens,SBUT62,NFAH30,46950.0,USD,500,02/12/2016,93.9,USD,90.31
08/04/2013 00:02,APMDXFNB21288015,Stocks,YOQG45,EPZN28,100330.2,WST,900,25/09/2017,38.09,USD,98.4
08/04/2013 00:02,HYYDSTAR46871500,Stocks,ERHJ34,HPTP65,283711.32,MAD,600,25/12/2017,374.93,HNL,392.82
08/04/2013 00:02,VPEMQWTH80713872,Baku Disks,GGLV00,QWOA67,233700.0,USD,10000,14/03/2015,23.37,USD,24.98
08/04/2013 00:02,BWZTCVIN99895180,Stocks,AWYB85,HYSJ42,28378.0,USD,100,30/11/2018,283.78,USD,306.44
08/04/2013 00:02,HIDJKFOO53217626,Stocks,GYWU23,MEOQ86,960.0,USD,200,30/09/2016,32.88,GIP,5.16
08/04/2013 00:02,BLBLTQDJ81591152,Nails of Helena,GBEZ65,JVHD93,83878.0,USD,200,04/09/2016,419.39,USD,381.2
08/04/2013 00:03,DTXEIHIZ73158959,Amulets of Shinnok,IZTD25,VTKE98,2201939.08,BSD,8000,22/01/2017,33.77,USD,251.01
08/04/2013 00:03,ZZILBJSW07510014,Stocks,LAUA80,ZSXF19,26145.0,USD,300,07/10/2018,87.15,USD,70.91
08/04/2013 00:03,NUIKAOGZ98146695,Repulsor Beams,ZNQA84,XRBV61,32640800.0,USD,80000,15/10/2017,408.01,USD,374.73
08/04/2013 00:03,PWKCYXFR50240345,Stocks,EKXA24,KKZA87,21301446.24,ANG,60000,19/09/2015,35.33,USD,342.5
08/04/2013 00:03,BRWFDBQM38021271,Life Orbs,VAHJ53,QBVN33,479137.62,GHS,3000,12/05/2018,16.93,USD,175.6
08/04/2013 00:03,ZFGNLGVM04269543,Megacorp Helmets,LWGE44,AHMZ79,8502300.0,USD,90000,11/05/2018,94.47,USD,98.3
08/04/2013 00:04,CVGQKLOT40822874,Stocks,TKVF94,OPET16,123800.0,USD,20000,23/12/2017,6.19,USD,5.93
08/04/2013 00:04,OKUMBESJ33799927,Stocks,CBOX52,BBAX06,23646.0,USD,700,22/01/2017,33.78,USD,29.81
08/04/2013 00:04,ZBQEHLCJ28085201,Hope,FGVK43,RJUD59,62037.0,USD,300,10/04/2018,206.79,USD,187.96
08/04/2013 00:04,UYKZNWJE40680518,Flame Orbs,MRAH32,BDBU00,949830.0,USD,7000,05/12/2016,135.69,USD,153.9
08/04/2013 00:05,QUWJPXXU62158443,Stocks,SMYT95,HPTP65,165006.0,USD,900,22/07/2015,183.34,USD,207.62
08/04/2013 00:05,GJAKFSWK36212304,Cancellers,LAUA80,DILF10,1218659.93,AMD,500,23/08/2016,220.54,USD,2164.66
08/04/2013 00:05,RBECBFXO27418130,Madman's Knowledges,KKGY69,CAVR54,2834480.0,USD,8000,12/03/2015,354.31,USD,384.4
08/04/2013 00:05,TTCGPQNM70170639,Hope,ZVEN26,RJUD59,16543200.0,USD,80000,24/06/2018,206.79,USD,210.95
08/04/2013 00:05,YYHYHFXX17373005,Destiny Knots,RNZB01,XRBV61,952400.0,USD,40000,26/02/2016,23.81,USD,19.22
08/04/2013 00:06,NVFHFFGR70818818,Stocks,VLJL11,ITTS26,129108.0,USD,600,19/09/2018,215.18,USD,248.64
08/04/2013 00:06,VGJHLOZA36344728,Stocks,MKHA46,HHFP66,1545210.0,USD,9000,21/02/2014,171.69,USD,192.52
08/04/2013 00:06,QOIOWJXE70487946,Stocks,VCSF07,TYAE14,56907.0,USD,900,06/12/2018,63.23,USD,71.34
08/04/2013 00:07,CFEPMZGN30262804,Stocks,ERHJ34,DNIL23,218754.53,LKR,700,07/01/2015,222.98,USD,359.91
08/04/2013 00:07,GYVRXVNF25552056,Radioactive Spiders,GBEZ65,RJCA92,5853518.03,ISK,5000,28/11/2014,371.11,USD,1343.37
