date,companyID,stockPrice
30/09/2015,QETH27,2.87
30/09/2015,DVVB31,183.92
30/09/2015,EMNK67,138.54
30/09/2015,KTLA69,131.23
30/09/2015,EIWJ22,29.52
30/09/2015,SFZS08,76.86
30/09/2015,YSSR29,37.23
30/09/2015,SWGF93,24.42
30/09/2015,YTAI13,208.56
30/09/2015,NGBA40,111.64
30/09/2015,CMZC67,59.29
30/09/2015,PJKH65,12.11
30/09/2015,HWHS51,236.34
30/09/2015,ZBIO05,10.58
30/09/2015,YWMD69,147.77
30/09/2015,EPZN28,40.88
30/09/2015,VAHJ53,92.65
30/09/2015,HWJF09,247.47
30/09/2015,AGBH66,112.31
30/09/2015,TFLS35,24.8
30/09/2015,VPTI00,76.29
30/09/2015,FORM54,15.21
30/09/2015,QLCE04,134.16
30/09/2015,WIZJ73,10.51
30/09/2015,UFAY59,93.36
30/09/2015,DJNE62,97.1
30/09/2015,GBEZ65,100.77
30/09/2015,SXHU74,91.68
30/09/2015,DOGG07,22.82
30/09/2015,HPTP65,136.21
30/09/2015,GIWG34,2.43
30/09/2015,QHXJ50,119.16
30/09/2015,ERHJ34,345.18
30/09/2015,ZEHM52,42.56
30/09/2015,TBVE46,128.49
30/09/2015,RJUD59,14.45
30/09/2015,PKBF70,204.4
30/09/2015,BPLN25,186.08
30/09/2015,WVEI17,79.1
30/09/2015,VESX21,192.79
30/09/2015,UWUK72,69.33
30/09/2015,SHXQ48,73.37
30/09/2015,TRFG21,3.12
30/09/2015,SEKK26,70.98
30/09/2015,EKXA24,59.5
30/09/2015,PNFK78,245.02
30/09/2015,HFLM11,160.01
30/09/2015,VIMV38,225.61
30/09/2015,DDIB11,13.5
30/09/2015,LBKT00,6.3
30/09/2015,WVHK10,152.42
30/09/2015,EWUY52,228.33
30/09/2015,UHOG52,42.15
30/09/2015,GYWU23,29.68
30/09/2015,THJF58,19.61
30/09/2015,QAZT26,303.78
30/09/2015,MEOQ86,4.8
30/09/2015,KKZA87,23.73
30/09/2015,CQPJ57,60.92
30/09/2015,SAAM06,119.77
30/09/2015,QOKP03,652.0
30/09/2015,LKPN86,44.01
30/09/2015,SFEO61,7.13
30/09/2015,OKYS51,13.43
30/09/2015,MHFC34,126.8
30/09/2015,UIKN63,173.94
30/09/2015,CIXF70,46.36
30/09/2015,WYFO79,104.95
30/09/2015,SBUT62,63.93
30/09/2015,DREA89,50.95
30/09/2015,RNZB01,9.73
30/09/2015,ZFHD93,106.53
30/09/2015,NFAH30,200.52
30/09/2015,KUWI70,14.68
30/09/2015,CVMG22,38.09
30/09/2015,HSWX88,33.13
30/09/2015,VLJL11,254.42
30/09/2015,VCSF07,37.26
30/09/2015,IIZF28,100.5
30/09/2015,VVXA11,267.45
30/09/2015,BDBU00,132.53
30/09/2015,FTFI87,228.23
30/09/2015,DNIL23,187.34
30/09/2015,ZVEN26,37.39
30/09/2015,CBOX52,569.9
30/09/2015,LIIS96,117.09
30/09/2015,FDWI64,25.8
30/09/2015,NCYN50,11.49
30/09/2015,MRAH32,122.41
30/09/2015,FGVK43,19.21
30/09/2015,IJPI82,51.15
30/09/2015,AHMZ79,161.76
30/09/2015,TVQQ54,56.83
30/09/2015,SUOX82,107.98
30/09/2015,QODV38,110.75
30/09/2015,TGZI54,264.09
30/09/2015,BMRZ75,224.19
30/09/2015,QWOA67,147.01
30/09/2015,UEVD88,310.46
30/09/2015,ITTS26,165.22
30/09/2015,ZELV96,10.29
30/09/2015,RFZG50,53.48
30/09/2015,PIFN94,447.6
30/09/2015,YLGZ72,46.82
30/09/2015,ZSXF19,52.14
30/09/2015,IZLM67,100.72
30/09/2015,ORQH73,170.98
30/09/2015,QLMY86,375.29
30/09/2015,VGYT30,169.67
30/09/2015,DGTY64,17.51
30/09/2015,RJCA92,20.07
30/09/2015,JXGF57,127.1
30/09/2015,ZDAI73,155.96
30/09/2015,TKVF94,40.19
30/09/2015,XRBV61,378.28
30/09/2015,QCRG59,237.48
30/09/2015,GZED20,266.68
30/09/2015,VTKE98,76.02
30/09/2015,TYAE14,49.19
30/09/2015,OPET16,4.59
30/09/2015,KEVJ11,18.8
30/09/2015,DBCS17,111.13
30/09/2015,IZTD25,73.76
30/09/2015,KKGI60,126.13
30/09/2015,XHYN07,23.48
30/09/2015,OPZI26,17.8
30/09/2015,HNLV68,75.43
30/09/2015,ZNQA84,97.17
30/09/2015,IBLA29,306.8
30/09/2015,SZRJ90,353.01
30/09/2015,HYSJ42,117.61
30/09/2015,RLZK87,126.13
30/09/2015,NCCX02,427.15
30/09/2015,PVAZ61,140.91
30/09/2015,QBVN33,37.78
30/09/2015,RDBE21,23.96
30/09/2015,FGQR22,10.46
30/09/2015,KKGY69,92.29
30/09/2015,NCXS33,110.93
30/09/2015,NQJL85,47.37
30/09/2015,BBAX06,37.25
30/09/2015,PQSW95,19.77
30/09/2015,VXSM31,92.55
30/09/2015,LAUA80,239.31
30/09/2015,QXFF29,10.18
30/09/2015,LWGE44,7.81
30/09/2015,AMBT33,17.63
30/09/2015,MFZY76,147.65
30/09/2015,BBJG05,268.05
30/09/2015,UACN81,20.38
30/09/2015,NXTO39,136.39
30/09/2015,INIL60,49.17
30/09/2015,MKHA46,299.13
30/09/2015,OUNH49,119.82
30/09/2015,MYXF05,9.43
30/09/2015,GSTD71,57.65
30/09/2015,TQSJ85,420.81
30/09/2015,GGLV00,14.53
30/09/2015,AYIH50,143.21
30/09/2015,RQGG65,42.3
30/09/2015,OHKH76,29.69
30/09/2015,WWNS72,241.25
30/09/2015,SRYE59,2.75
30/09/2015,MFJJ99,31.99
30/09/2015,VVBY18,26.74
30/09/2015,KRRO64,489.53
30/09/2015,JZTC69,212.52
30/09/2015,KRXZ15,248.28
30/09/2015,QMZU44,215.08
30/09/2015,OQXV70,9.82
30/09/2015,FYYD57,109.46
30/09/2015,OCQF34,84.1
30/09/2015,EDYH00,112.4
30/09/2015,ISWT83,138.78
30/09/2015,QBAP68,18.82
30/09/2015,AMRO66,42.49
30/09/2015,YOQG45,60.8
30/09/2015,ESPL27,52.69
30/09/2015,VKMV12,64.2
30/09/2015,FAWI50,203.22
30/09/2015,SMYT95,121.15
30/09/2015,YCZA59,82.33
30/09/2015,ZMLP81,27.11
30/09/2015,MDEQ10,43.93
30/09/2015,JVHD93,8.63
30/09/2015,SXTM39,102.8
30/09/2015,HHFP66,197.09
30/09/2015,JCWS17,205.26
30/09/2015,HHOA99,14.59
30/09/2015,MSHS03,139.65
30/09/2015,YFAM59,70.65
30/09/2015,CAVR54,107.47
30/09/2015,HXDA52,189.09
30/09/2015,PBFW95,141.08
30/09/2015,CMOI26,188.94
30/09/2015,FJOI82,89.79
30/09/2015,WHPS18,27.18
30/09/2015,CUVZ50,77.76
30/09/2015,ZXVX98,45.08
30/09/2015,LIJW00,201.89
30/09/2015,AWYB85,206.13
30/09/2015,DILF10,255.47
