date,product,marketPrice
16/11/2019,Moloko Plus,31.56
16/11/2019,Pan-Galactic Gargle Blaster,1143.63
16/11/2019,Victory Gin,17.75
16/11/2019,Vesper,270.79
16/11/2019,Duff,272.56
16/11/2019,Dark Planet Cola,69.5
16/11/2019,Slurm,73.17
16/11/2019,Nuka-cola,39.56
16/11/2019,Ent-draught,21.17
16/11/2019,Ambrosia,83.65
16/11/2019,Romulan Ale,128.59
16/11/2019,Astro Boys,1916.57
16/11/2019,Marvins,93.57
16/11/2019,K-9s,93.23
16/11/2019,Autobots,42.57
16/11/2019,Decepticons,48.56
16/11/2019,Golems,7.77
16/11/2019,Master Balls,48.51
16/11/2019,Ultra Balls,46.43
16/11/2019,T-800s,210.79
16/11/2019,T-1000s,33.26
16/11/2019,Flubbers,147.95
16/11/2019,Spyders,317.04
16/11/2019,B-4s,45.21
16/11/2019,Ultrons,156.16
16/11/2019,Ruby Slippers,44.74
16/11/2019,Catbuses,653.96
16/11/2019,Evangelions,845.46
16/11/2019,Behelits,415.01
16/11/2019,Lightsabres,10.31
16/11/2019,Devil Fruits,191.31
16/11/2019,SMILEs,155.68
16/11/2019,Cornballers,168.15
16/11/2019,Sabor de Soledad Chips,143.1
16/11/2019,Red Apple Cigarettes,307.06
16/11/2019,Wonka Bars,210.23
16/11/2019,Bags of Holding,180.82
16/11/2019,Sending Stones,731.38
16/11/2019,Elder Wands,191.69
16/11/2019,Dornish Red,123.41
16/11/2019,Valaryian Steel Bars,303.62
16/11/2019,Dragon Eggs,583.53
16/11/2019,Cranium Inflolinks,73.17
16/11/2019,LiDAR Mark-Trackers,168.92
16/11/2019,Arm Nanoblades,241.85
16/11/2019,Replicants,4.94
16/11/2019,Venom Canisters,76.76
16/11/2019,Atium Bars,253.56
16/11/2019,Otataral Bars,20.3
16/11/2019,Night Dust,157.1
16/11/2019,Dragon Scales,222.92
16/11/2019,Teeth of the Dragon,387.03
16/11/2019,Chunin Headband,337.37
16/11/2019,Djinns,152.91
16/11/2019,Flying Brooms,6.24
16/11/2019,Flying Carpets,123.69
16/11/2019,Mjolnirs,773.1
16/11/2019,Infinity Stones,104.49
16/11/2019,Infinity Gauntlets,12.83
16/11/2019,Repulsor Beams,504.3
16/11/2019,Super Soldier Serums,81.62
16/11/2019,Vibranium Bars,496.06
16/11/2019,Adamantium Bars,523.82
16/11/2019,Mithril Bars,3.69
16/11/2019,Rune Bars,167.16
16/11/2019,True Names,75.4
16/11/2019,Sigils,181.79
16/11/2019,Strongest Potions,48.64
16/11/2019,Knightmare Frames,567.39
16/11/2019,Mirrors of Erised,233.66
16/11/2019,Pensieves,60.05
16/11/2019,Veritaserums,281.6
16/11/2019,Felix Felicis,277.97
16/11/2019,Horcuxes,129.19
16/11/2019,Philosopher Stones,111.95
16/11/2019,Sorceror Stones,6.95
16/11/2019,Dragon Balls,61.71
16/11/2019,Wind Shurikens,87.7
16/11/2019,Time Turners,340.86
