date,currency,valueInUSD
19/07/2015,AFN,17.123
19/07/2015,ALL,1.8253
19/07/2015,DZD,5.8242
19/07/2015,AOA,6.5316
19/07/2015,ARS,15.9113
19/07/2015,AMD,9.447
19/07/2015,AWG,5.3201
19/07/2015,AUD,56.4323
19/07/2015,AZN,6.3827
19/07/2015,BSD,6.6874
19/07/2015,BHD,4.2211
19/07/2015,BDT,6.1309
19/07/2015,BBD,74.8949
19/07/2015,BYR,6.7346
19/07/2015,BZD,7.5045
19/07/2015,BMD,1.0999
19/07/2015,BTN,6.8506
19/07/2015,BOB,36.8433
19/07/2015,BAM,0.2913
19/07/2015,BWP,2.9046
19/07/2015,BRL,13.1692
19/07/2015,GBP,10.691
19/07/2015,BND,0.3363
19/07/2015,BGN,0.1047
19/07/2015,BIF,1.0473
19/07/2015,XOF,6.4066
19/07/2015,XAF,2.8099
19/07/2015,XPF,0.275
19/07/2015,KHR,2.0718
19/07/2015,CAD,14.8524
19/07/2015,CVE,10.7643
19/07/2015,KYD,7.3782
19/07/2015,CLP,7.7557
19/07/2015,CNY,7.3593
19/07/2015,COP,62.6251
19/07/2015,KMF,5.0124
19/07/2015,CDF,0.2402
19/07/2015,CRC,0.8316
19/07/2015,HRK,143.174
19/07/2015,CUC,6.7035
19/07/2015,CUP,2.9437
19/07/2015,CZK,3.5719
19/07/2015,DKK,1.2727
19/07/2015,DJF,9.2366
19/07/2015,DOP,8.1152
19/07/2015,XCD,25.1657
19/07/2015,EGP,4.3598
19/07/2015,SVC,3.2535
19/07/2015,ETB,10.0619
19/07/2015,FKP,6.7101
19/07/2015,FJD,7.9947
19/07/2015,GMD,8.4623
19/07/2015,GEL,5.9493
19/07/2015,GHS,7.0582
19/07/2015,GIP,8.8787
19/07/2015,GTQ,0.5695
19/07/2015,GNF,114.9975
19/07/2015,GYD,4.2992
19/07/2015,HTG,14.005
19/07/2015,HNL,2.1931
19/07/2015,HKD,4.8209
19/07/2015,HUF,4.0457
19/07/2015,ISK,2.1554
19/07/2015,INR,22.0374
19/07/2015,IDR,4.9455
19/07/2015,IRR,12.4116
19/07/2015,IQD,12.1472
19/07/2015,ILS,7.8438
19/07/2015,JMD,0.7945
19/07/2015,JPY,0.032
19/07/2015,JOD,2.189
19/07/2015,KZT,2.6635
19/07/2015,KES,7.8452
19/07/2015,KWD,5.3961
19/07/2015,KGS,6.6516
19/07/2015,LAK,2.1723
19/07/2015,LBP,9.6526
19/07/2015,LSL,2.3748
19/07/2015,LRD,4.42
19/07/2015,LYD,15.8048
19/07/2015,MOP,1.0693
19/07/2015,MKD,3.9936
19/07/2015,MGA,6.3519
19/07/2015,MWK,5.1863
19/07/2015,MYR,38.7495
19/07/2015,MVR,5.9602
19/07/2015,MRO,3.769
19/07/2015,MUR,54.2337
19/07/2015,MXN,6.9438
19/07/2015,MDL,7.3121
19/07/2015,MNT,0.1396
19/07/2015,MAD,2.5149
19/07/2015,MZN,5.6216
19/07/2015,MMK,3.2189
19/07/2015,ANG,8.354
19/07/2015,NAD,1.4484
19/07/2015,NPR,0.6331
19/07/2015,NZD,2.1572
19/07/2015,NIO,1.7098
19/07/2015,NGN,0.1678
19/07/2015,KPW,1.6859
19/07/2015,NOK,0.9848
19/07/2015,OMR,5.6114
19/07/2015,PKR,9.419
19/07/2015,PAB,10.0654
19/07/2015,PGK,2.7325
19/07/2015,PYG,6.2698
19/07/2015,PEN,0.2098
19/07/2015,PHP,77.4487
19/07/2015,PLN,0.2505
19/07/2015,QAR,2.5916
19/07/2015,RON,1.6681
19/07/2015,RUB,15.6425
19/07/2015,RWF,4.9229
19/07/2015,WST,2.5388
19/07/2015,STD,3.8875
19/07/2015,SAR,6.2313
19/07/2015,RSD,0.806
19/07/2015,SCR,4.149
19/07/2015,SLL,3.1969
19/07/2015,SGD,6.8933
19/07/2015,SBD,10.6013
19/07/2015,SOS,2.6312
19/07/2015,ZAR,3.6404
19/07/2015,KRW,0.2236
19/07/2015,LKR,1.4214
19/07/2015,SHP,3.4803
19/07/2015,SDG,7.4167
19/07/2015,SRD,4.132
19/07/2015,SZL,4.7197
19/07/2015,SEK,4.0982
19/07/2015,CHF,12.6137
19/07/2015,SYP,5.0661
19/07/2015,TWD,609.1055
19/07/2015,TZS,11.2355
19/07/2015,THB,0.7862
19/07/2015,TOP,8.3025
19/07/2015,TTD,3.8026
19/07/2015,TND,4.5776
19/07/2015,TRY,0.5133
19/07/2015,TMM,4.2077
19/07/2015,USD,1
19/07/2015,UGX,8.928
19/07/2015,UAH,41.7178
19/07/2015,UYU,35.4352
19/07/2015,AED,1.5985
19/07/2015,VUV,27.6999
19/07/2015,VEB,1.0944
19/07/2015,VND,7.2128
19/07/2015,YER,7.6724
19/07/2015,ZMK,4.0798
19/07/2015,ZWD,5.0803
