date,product,marketPrice
30/10/2011,Moloko Plus,61.92
30/10/2011,Pan-Galactic Gargle Blaster,663.46
30/10/2011,Victory Gin,38.53
30/10/2011,Vesper,473.12
30/10/2011,Duff,298.58
30/10/2011,Dark Planet Cola,129.02
30/10/2011,Slurm,119.06
30/10/2011,Nuka-cola,31.89
30/10/2011,Ent-draught,35.56
30/10/2011,Ambrosia,50.59
30/10/2011,Romulan Ale,126.61
30/10/2011,Astro Boys,678.01
30/10/2011,Marvins,73.71
30/10/2011,K-9s,266.39
30/10/2011,Autobots,56.16
30/10/2011,Decepticons,64.11
30/10/2011,Golems,15.55
30/10/2011,Master Balls,142.74
30/10/2011,Ultra Balls,80.96
30/10/2011,T-800s,253.75
30/10/2011,T-1000s,88.7
30/10/2011,Flubbers,387.85
30/10/2011,Spyders,147.86
30/10/2011,B-4s,38.73
30/10/2011,Ultrons,189.25
30/10/2011,Ruby Slippers,73.78
30/10/2011,Catbuses,649.68
30/10/2011,Evangelions,316.36
30/10/2011,Behelits,630.37
30/10/2011,Lightsabres,12.37
30/10/2011,Devil Fruits,258.43
30/10/2011,SMILEs,288.12
30/10/2011,Cornballers,221.02
30/10/2011,Sabor de Soledad Chips,87.51
30/10/2011,Red Apple Cigarettes,338.85
30/10/2011,Wonka Bars,307.04
30/10/2011,Bags of Holding,334.76
30/10/2011,Sending Stones,511.43
30/10/2011,Elder Wands,267.47
30/10/2011,Dornish Red,251.97
30/10/2011,Valaryian Steel Bars,393.93
30/10/2011,Dragon Eggs,646.64
30/10/2011,Cranium Inflolinks,216.18
30/10/2011,LiDAR Mark-Trackers,453.87
30/10/2011,Arm Nanoblades,486.35
30/10/2011,Replicants,21.72
30/10/2011,Venom Canisters,93.47
30/10/2011,Atium Bars,138.22
30/10/2011,Otataral Bars,17.58
30/10/2011,Night Dust,305.62
30/10/2011,Dragon Scales,304.92
30/10/2011,Teeth of the Dragon,554.68
30/10/2011,Chunin Headband,166.4
30/10/2011,Djinns,247.32
30/10/2011,Flying Brooms,6.61
30/10/2011,Flying Carpets,194.36
30/10/2011,Mjolnirs,652.29
30/10/2011,Infinity Stones,208.85
30/10/2011,Infinity Gauntlets,11.71
30/10/2011,Repulsor Beams,444.75
30/10/2011,Super Soldier Serums,150.61
30/10/2011,Vibranium Bars,361.07
30/10/2011,Adamantium Bars,170.24
30/10/2011,Mithril Bars,2.71
30/10/2011,Rune Bars,296.67
30/10/2011,True Names,109.11
30/10/2011,Sigils,171.03
30/10/2011,Strongest Potions,79.35
30/10/2011,Knightmare Frames,388.33
30/10/2011,Mirrors of Erised,459.48
30/10/2011,Pensieves,63.98
30/10/2011,Veritaserums,567.57
30/10/2011,Felix Felicis,381.94
30/10/2011,Horcuxes,354.46
30/10/2011,Philosopher Stones,122.34
30/10/2011,Sorceror Stones,23.83
30/10/2011,Dragon Balls,106.33
30/10/2011,Wind Shurikens,109.7
30/10/2011,Time Turners,436.9
30/10/2011,Moranth Burners,279.65
30/10/2011,Moranth Crackers,158.5
30/10/2011,Moranth Cussers,211.77
30/10/2011,Moranth Flamers,318.19
30/10/2011,Moranth Melters,303.53
30/10/2011,Moranth Shapers,106.58
30/10/2011,Moranth Smokers,110.25
30/10/2011,Finnests,112.71
30/10/2011,Terondais,257.98
30/10/2011,White Gold Rings,103.41
30/10/2011,Hurtloam,359.11
30/10/2011,Rare Candies,170.65
30/10/2011,PP Ups,460.82
30/10/2011,Phoenix Downs,20.22
30/10/2011,Zanpakutos,10.76
30/10/2011,Sensu Beans,343.59
30/10/2011,Namekian Spring Water,12.11
30/10/2011,Australium Bars,229.67
30/10/2011,Aether Tanks,28.83
30/10/2011,Mana Ore,148.84
30/10/2011,Dilithium Crystals,499.88
30/10/2011,Dust Cannisters,478.56
30/10/2011,Energon Cubes,456.37
30/10/2011,Jumbonium Atoms,152.62
30/10/2011,Katchin Bars,17.11
30/10/2011,Krytonite Ore,241.4
30/10/2011,Nanomachines,248.15
30/10/2011,Octiron Bars,227.82
30/10/2011,Redstone Blocks,417.6
30/10/2011,Seastone Cuffs,79.74
30/10/2011,Z-crystals,200.98
30/10/2011,Digivices,74.5
30/10/2011,Pym Particles,12.03
30/10/2011,Wild Card Virus Vials,46.18
30/10/2011,Tachyons,213.32
30/10/2011,Hope,229.98
30/10/2011,Decks of Many Things,280.0
30/10/2011,Golden Fleeces,225.11
30/10/2011,Argonaughts,273.52
30/10/2011,Vestiges,436.37
30/10/2011,Tricorders,114.55
30/10/2011,Replicators,91.13
30/10/2011,Transporters,415.04
30/10/2011,Sonic Screwdrivers,204.48
30/10/2011,Holy Grails,238.41
30/10/2011,Nails of Helena,383.47
30/10/2011,Shrouds of Turin,275.8
30/10/2011,Hoverboards,30.36
30/10/2011,Holodecks,159.14
30/10/2011,Neuralizers,250.84
30/10/2011,Symbiotes,180.71
30/10/2011,Meow Meow Beans,384.11
30/10/2011,6IV Shiny Dittos,469.27
30/10/2011,Holy Hand Grenades,139.93
30/10/2011,Alpha-Omega Bombs,392.09
30/10/2011,Fatmans,102.53
30/10/2011,BFG 9000s,135.92
30/10/2011,Noisy Crickets,192.03
30/10/2011,Lawgivers,75.28
30/10/2011,Phasers,213.33
30/10/2011,Pulse Rifles,30.57
30/10/2011,Vorpal Swords,295.19
30/10/2011,Sausages inna bun,7.91
30/10/2011,Gundams,388.84
30/10/2011,HALs,545.18
30/10/2011,Agents,118.32
30/10/2011,Pipboys,153.29
30/10/2011,Scouters,60.1
30/10/2011,Daemons,414.3
30/10/2011,Pacts,88.73
30/10/2011,Souls,85.81
30/10/2011,Key of Kings,163.46
30/10/2011,Horns of Gondor,395.21
30/10/2011,Excalibers,33.26
30/10/2011,Thousand Sunnys,255.54
30/10/2011,Ampules,296.04
30/10/2011,Badgers,577.27
30/10/2011,Blinds,130.24
30/10/2011,Butterflys,232.62
30/10/2011,Cancellers,279.24
30/10/2011,Carpenters,162.07
30/10/2011,Centipedes,347.23
30/10/2011,Chainsaws,66.56
30/10/2011,Cocoons,254.44
30/10/2011,Drops,366.45
30/10/2011,Diverseys,205.8
30/10/2011,Fridays,134.43
30/10/2011,Full Faces,536.95
30/10/2011,Fumbles,286.01
30/10/2011,Gauntlets,276.9
30/10/2011,Javelins,278.46
30/10/2011,Lavenders,357.88
30/10/2011,Beams,38.64
30/10/2011,Pressures,422.96
30/10/2011,Rapids,170.39
30/10/2011,Reflectors,689.04
30/10/2011,Scripts,55.11
