dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
26/11/2019 00:00,SIKIORLP99016722,Helms of Brilliance,QCRG59,UFAY59,14947800.0,USD,60000,19/01/2024,249.13,USD,268.27
26/11/2019 00:00,NSGFDZSX25219645,X-genes,PJKH65,YFAM59,23988502.81,TWD,400,14/12/2022,189.76,USD,64887.1
26/11/2019 00:00,ULBWLWAC02321241,Stocks,YSSR29,OCQF34,40524.0,USD,400,15/11/2020,101.31,USD,86.81
26/11/2019 00:00,ULQBKQNC34147411,Stocks,KUWI70,SAAM06,5255400.0,USD,60000,28/08/2023,131.86,LKR,87.88
26/11/2019 00:00,MKMLWJQR99456831,Stocks,NQJL85,YSSR29,768600.0,USD,30000,27/01/2021,25.62,USD,29.43
26/11/2019 00:00,JFRXBTOO11957282,Stocks,FTFI87,ORQH73,24405.0,USD,100,23/10/2023,244.05,USD,238.08
26/11/2019 00:00,YQBJEXQN30900769,Rings of Increase Accuracy,EPZN28,RLZK87,31599780.55,BYR,50000,19/05/2024,107.77,USD,535.51
26/11/2019 00:00,HXKFBTLQ78943507,Stocks,FAWI50,QWOA67,28558400.0,USD,80000,13/02/2020,356.98,USD,310.01
26/11/2019 00:00,LWPENJUQ10733395,Stocks,VVXA11,FJOI82,82388488.0,ARS,50000,05/06/2022,145.6,USD,1563.95
26/11/2019 00:00,FHCLYNFI21086001,Stocks,AYIH50,ZMLP81,306600.0,USD,10000,24/04/2023,30.66,USD,33.55
26/11/2019 00:00,FFHYKTDR96515783,Stocks,YSSR29,YWMD69,8319203.09,GMD,8000,18/11/2023,95.93,USD,875.77
26/11/2019 00:00,HGFTAZTP02089952,Palantiris,SEKK26,GIWG34,59119200.0,USD,90000,20/12/2024,656.88,USD,611.24
26/11/2019 00:01,IFXNRJUP89336362,Stocks,QODV38,HWJF09,368304.0,USD,800,14/01/2021,460.38,USD,396.78
26/11/2019 00:01,LZYBUCWX46794322,Stocks,HWHS51,MDEQ10,853200.0,USD,20000,02/04/2022,42.66,USD,38.1
26/11/2019 00:01,OEGGPMOI60894175,Soma Drops,YCZA59,OCQF34,39006.0,USD,600,08/06/2021,65.01,USD,58.43
26/11/2019 00:01,ETVZEPLF04319548,Great One's Wisdoms,VVBY18,QHXJ50,231040.0,USD,500,13/10/2022,462.08,USD,400.42
26/11/2019 00:01,TUQHTFOP39561870,Stocks,OPZI26,WYFO79,16835.0,USD,100,19/08/2023,168.35,USD,157.57
26/11/2019 00:01,IQXJHSFO84098749,Stocks,SXTM39,OCQF34,709170.0,USD,7000,03/07/2020,101.31,USD,81.5
26/11/2019 00:01,URIYTZSQ29735846,Nano-paks,IZLM67,VLJL11,715336.0,USD,800,11/04/2020,894.17,USD,722.06
26/11/2019 00:01,GZAQKOVX03927277,Stocks,UFAY59,JVHD93,20180.2,KZT,500,30/07/2024,17.12,USD,36.89
26/11/2019 00:02,CYKKHLOQ57227036,Falco Disks,FTFI87,CBOX52,37571274.3,RUB,60000,09/11/2020,80.15,USD,695.92
26/11/2019 00:02,WPEUUUYZ23707601,Pan-Galactic Gargle Blaster,PIFN94,AYIH50,112050.0,USD,100,28/11/2023,1120.5,USD,1224.89
26/11/2019 00:02,DBXXAUVR27310050,Stocks,WVHK10,JZTC69,6168305.31,BYR,8000,26/12/2021,131.48,USD,659.36
26/11/2019 00:02,QGWIAYHC63236818,Sonic Screwdrivers,GSTD71,PVAZ61,2023320.0,USD,6000,25/08/2021,337.22,USD,278.71
26/11/2019 00:02,WXJWANAP42045333,Dazers,HWHS51,MRAH32,180916.0,USD,400,07/04/2023,151.52,PEN,502.97
26/11/2019 00:02,NRXNCELQ33452232,Stocks,EPZN28,LWGE44,7177.75,LKR,800,05/05/2023,5.96,USD,8.33
26/11/2019 00:02,LJMSTPOO69686152,Stocks,ITTS26,FGQR22,13940.0,USD,2000,30/05/2020,6.97,USD,6.56
26/11/2019 00:03,EAJHPGSY96714461,Stocks,WVHK10,KRXZ15,8744000.0,USD,40000,02/02/2023,218.6,USD,205.01
26/11/2019 00:03,COWVDUKF63527301,Amulets of ESP,PQSW95,PIFN94,3795171.36,AWG,80000,10/04/2023,11.87,USD,49.94
26/11/2019 00:03,JHUAVGJR59023997,Rings of Warning,QLMY86,HNLV68,127690.0,USD,1000,02/03/2022,127.69,USD,115.47
26/11/2019 00:03,MTFGRWCA07857363,Rift Crackers,RQGG65,LKPN86,5165.91,BGN,900,19/05/2024,60.42,USD,6.02
26/11/2019 00:03,BZQPWTJO69085280,Ultra Balls,QOKP03,SAAM06,944000.0,USD,20000,15/12/2021,47.2,USD,41.48
26/11/2019 00:03,IRMPWTSB51115189,Deku Sticks,PNFK78,HFLM11,961660.0,USD,2000,23/04/2024,480.83,USD,554.53
26/11/2019 00:03,CFGYRSTZ20957831,Stocks,CUVZ50,FYYD57,267810.0,USD,3000,04/09/2024,89.27,USD,95.3
26/11/2019 00:04,NMYQBCKP09000692,Helms of Brilliance,EMNK67,UFAY59,620453.28,TZS,200,28/12/2022,249.13,USD,3199.47
26/11/2019 00:04,XPYTNLAR71527197,Unity Stones,EIWJ22,SMYT95,15205500.0,USD,90000,18/04/2024,168.95,USD,188.37
26/11/2019 00:04,CXUGVJKZ11090231,Orcarinas of Time,PKBF70,PIFN94,1900240.0,USD,8000,12/11/2022,237.53,USD,207.96
26/11/2019 00:04,ODUUKGLK91148805,Amulet Coins,TQSJ85,ESPL27,3653730.0,USD,9000,14/10/2023,405.97,USD,348.03
26/11/2019 00:04,NHQVTNXW38264817,Dunce Caps,KTLA69,HWJF09,10237.0,USD,100,19/08/2022,102.37,USD,93.23
26/11/2019 00:04,PPCLUTWM29597173,Stocks,HXDA52,CMOI26,611887.15,YER,800,25/02/2021,116.27,USD,594.87
26/11/2019 00:05,YLSWYQQG38223915,Stocks,KKGY69,MRAH32,32449.08,NAD,200,24/03/2024,117.68,USD,126.33
26/11/2019 00:05,NMCLSWDM56575082,Stocks,KKGI60,QBAP68,117950.0,USD,5000,06/08/2024,23.59,USD,20.98
26/11/2019 00:05,MHYMVWMR26520476,Stocks,ZEHM52,PIFN94,2772240.0,USD,6000,08/11/2022,462.04,USD,432.45
26/11/2019 00:05,LIDUXYIO39047901,Millennium Eyes,NGBA40,CIXF70,1011250.2,CAD,200,29/10/2020,278.29,USD,5702.12
26/11/2019 00:05,ZCPTTDKW89744916,Elder Wands,MEOQ86,LKPN86,108195.09,MWK,100,20/09/2020,191.1,USD,1244.91
26/11/2019 00:05,ILCYZOWP91416305,Stocks,MFJJ99,HFLM11,828165.73,IRR,700,12/12/2022,631.73,MWK,1257.95
26/11/2019 00:05,CHXJOLIG40555861,Stocks,YLGZ72,SFZS08,4302392.74,BTN,9000,15/02/2024,86.53,USD,519.51
26/11/2019 00:06,WVUEDCHI57057167,Stocks,MFZY76,JCWS17,14822.0,USD,200,25/08/2023,74.11,USD,81.84
26/11/2019 00:06,TLRBCTFZ40148046,Stocks,TRFG21,CVMG22,18508.0,USD,700,02/11/2020,26.44,USD,25.7
26/11/2019 00:06,SUMDZBLV61990094,Stocks,RJCA92,MKHA46,85362.0,USD,300,20/08/2022,284.54,USD,309.73
26/11/2019 00:06,UPSNDEBD25618642,Redstone Blocks,BMRZ75,CAVR54,169992.0,USD,400,08/04/2020,424.98,USD,387.35
