dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
14/08/2016 00:00,IXVATYCH67223986,Golden Lucky Cats,YSSR29,KRRO64,464012.44,KWD,500,08/09/2017,196.15,USD,848.04
14/08/2016 00:00,GUWMXBGX93227605,Sausages inna bun,SMYT95,CMOI26,9403.14,PYG,100,12/06/2017,15.13,USD,111.04
14/08/2016 00:01,MECDWLWN68222744,Stocks,ESPL27,LAUA80,320390.2,PGK,500,02/07/2017,218.19,USD,611.69
14/08/2016 00:01,SJVSEYWE85337206,Stocks,GZED20,VTKE98,6141.94,PLN,200,11/04/2021,106.52,USD,29.1
14/08/2016 00:01,GXYESCRY00488529,Tonsil Stones,KUWI70,LAUA80,795240.0,USD,3000,14/05/2017,265.08,USD,236.01
14/08/2016 00:01,WLQBXAKB79741410,Stocks,KUWI70,YTAI13,1169480.0,USD,4000,14/07/2021,292.37,USD,287.56
14/08/2016 00:02,UEKJTZSH65278643,Stocks,ZMLP81,VVXA11,1916460.0,USD,6000,15/05/2018,319.41,USD,348.3
14/08/2016 00:02,JXBQIIHW13212254,Stocks,ERHJ34,LAUA80,87276.0,USD,400,25/03/2017,218.19,USD,229.91
14/08/2016 00:02,ALLEWFFU89741162,Stocks,HPTP65,WHPS18,27528.0,USD,800,04/01/2017,34.41,USD,39.07
14/08/2016 00:02,SGSXKKRH56527132,Stocks,FGQR22,GGLV00,87320.0,USD,4000,07/01/2020,21.83,USD,25.52
14/08/2016 00:03,BYLSNBQH50381144,Stocks,FORM54,INIL60,243840.0,USD,6000,24/10/2021,40.64,USD,35.25
14/08/2016 00:03,TUBJDJEJ25801422,Stocks,SBUT62,SXHU74,2587200.0,USD,30000,06/02/2021,86.24,USD,96.68
14/08/2016 00:03,YCOJMSOJ51168420,Stocks,RQGG65,YLGZ72,2677800.0,USD,60000,19/05/2020,44.63,USD,45.98
14/08/2016 00:04,XYNSZDBW69323378,Stocks,KTLA69,FGVK43,15464.0,USD,800,26/08/2019,19.33,USD,18.04
14/08/2016 00:04,MJCXUCCO17537212,Stocks,CAVR54,IZLM67,8541000.0,USD,90000,20/01/2021,94.9,USD,109.1
14/08/2016 00:05,KLTGBFKG06637441,Phasers,MEOQ86,DGTY64,70233.0,USD,300,11/11/2021,234.11,USD,263.16
14/08/2016 00:05,QILNMXVI96323101,Stocks,FAWI50,AHMZ79,11227300.0,USD,70000,14/05/2018,160.39,USD,138.96
14/08/2016 00:06,SSOFWIFA13278940,Stocks,QWOA67,BPLN25,14682500.0,USD,70000,20/01/2019,209.75,USD,191.21
14/08/2016 00:06,NYFCQMQU98725962,Stocks,DREA89,QXFF29,105840.0,USD,9000,21/02/2019,11.76,USD,12.75
