dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
30/04/2014 00:00,FZPWZVKO56771879,Stocks,HHOA99,TRFG21,4340.86,AOA,200,20/01/2019,3.12,USD,19.55
30/04/2014 00:00,JTUEQOJR27273796,Stocks,PNFK78,FTFI87,1383130.0,USD,7000,23/02/2019,197.59,USD,165.23
30/04/2014 00:00,MPESLIHT09806855,Stamina Pluses,LKPN86,EMNK67,351800.0,USD,10000,27/10/2015,35.18,USD,28.59
30/04/2014 00:01,UMDFSPNV97833346,Stocks,QOKP03,JXGF57,17006.0,USD,200,16/12/2016,85.03,USD,73.16
30/04/2014 00:01,XCWEQMHK14062042,Stocks,MRAH32,VAHJ53,3651600.0,USD,60000,14/05/2018,60.86,USD,49.25
30/04/2014 00:02,PMGOHQFN30990426,Stocks,XRBV61,QOKP03,405581.25,VEB,500,03/10/2015,596.18,USD,722.99
30/04/2014 00:02,XDQKJYVS53391574,Rings of Teleport Control,YWMD69,VGYT30,3017100.0,USD,6000,17/05/2017,502.85,USD,551.12
30/04/2014 00:02,RSPSIOEY94599979,Omnigaskets,FJOI82,CBOX52,5752800.0,USD,9000,29/10/2018,639.2,USD,764.07
30/04/2014 00:02,EXQECYSS36011296,Vesper,PJKH65,VXSM31,296168.0,USD,800,14/11/2019,370.21,USD,408.6
30/04/2014 00:02,WEVNCSSF68407505,Stocks,PNFK78,OUNH49,394200.0,USD,4000,09/01/2015,98.55,USD,91.16
30/04/2014 00:02,YJNKVSIP05372815,Stocks,OQXV70,RLZK87,7979244.63,AOA,7000,17/10/2017,163.86,USD,1324.69
30/04/2014 00:02,FVDKJGJQ07722236,Stocks,BBAX06,KUWI70,13500.0,USD,1000,08/10/2016,13.5,USD,11.47
30/04/2014 00:03,JCBNVWGS54223569,Millennium Eyes,ZDAI73,CIXF70,23298154.26,UGX,7000,19/12/2018,362.32,USD,3180.02
30/04/2014 00:03,OUMJPKGF70436972,Stocks,GZED20,LWGE44,865.0,USD,100,10/10/2016,61.62,MDL,9.86
30/04/2014 00:03,IPRHYUQH77765656,Moranth Shapers,MDEQ10,ERHJ34,529950.0,USD,5000,11/04/2019,105.99,USD,114.41
30/04/2014 00:04,JCCJPSLB21899168,Gauntlets of Power,BPLN25,NFAH30,353822.0,USD,700,31/12/2015,505.46,USD,579.7
30/04/2014 00:05,ILIMCRKC41604427,Razor Claws,DDIB11,UWUK72,31414.36,GYD,200,25/05/2017,37.11,USD,151.24
30/04/2014 00:05,CPLNQOSX48946153,Leftovers,FORM54,NXTO39,28731326.4,IDR,20000,12/02/2015,332.4,USD,1333.74
30/04/2014 00:06,YFJYKHII46368598,Stocks,DREA89,KKGI60,696480.0,USD,6000,23/07/2015,116.08,USD,131.67
30/04/2014 00:06,XNZOBRWL34026783,Stocks,NQJL85,KKGY69,8057600.0,USD,80000,24/09/2015,100.72,USD,89.89
30/04/2014 00:06,CIJXXORO30065469,Lagging Tails,CAVR54,YOQG45,38145.0,USD,300,04/10/2018,11694.04,BBD,119.31
30/04/2014 00:07,JEPQMOLV63780979,Rocky Helmets,BDBU00,AHMZ79,235368.0,USD,900,23/04/2017,261.52,USD,255.57
30/04/2014 00:07,LGVUQKGO94272000,Cloaks of Displacement,IBLA29,NXTO39,63571.3,QAR,300,05/09/2015,69.47,USD,200.41
30/04/2014 00:07,SYUDKCPU71997381,Super Soldier Serums,CAVR54,YOQG45,14877.0,USD,100,16/10/2016,148.77,USD,160.85
30/04/2014 00:07,FHFDSAXK76679848,Luckstones,AHMZ79,VKMV12,576780.0,USD,3000,02/01/2016,192.26,USD,235.44
30/04/2014 00:07,IDNSKBZE65009501,Stocks,RFZG50,NCYN50,1867092.76,MYR,4000,01/02/2019,11.21,USD,486.25
30/04/2014 00:07,VNTKSLEX15302453,Expert Belts,HNLV68,HXDA52,28716000.0,USD,80000,24/09/2015,358.95,USD,332.15
30/04/2014 00:08,LAYIZIEZ88893496,Namekian Spring Water,HHOA99,OPET16,6731.83,JMD,500,30/01/2017,15.38,USD,15.17
30/04/2014 00:08,KUFQDQRT51000067,Absorbing Eyes,AMRO66,HYSJ42,3076077.96,ALL,40000,30/08/2017,39.33,USD,70.81
30/04/2014 00:09,NVROYJRJ33075011,Nitro Powder Blocks,SFEO61,LWGE44,14277900.0,USD,70000,27/06/2017,178.56,JMD,188.12
30/04/2014 00:09,ZTXEWWFW47701868,Goliath Serum,OHKH76,ESPL27,142376.0,USD,800,28/02/2015,177.97,USD,159.97
30/04/2014 00:09,XGVWSEBM48832780,Shields of Reflection,GIWG34,CQPJ57,6386187.71,IQD,5000,09/01/2019,98.97,USD,1324.64
30/04/2014 00:09,SMELRTNM92196414,Learning Beds,NCXS33,OCQF34,73640.0,USD,1000,12/01/2016,73.64,USD,65.01
30/04/2014 00:09,SQTUHCNX43037352,Stocks,VXSM31,UHOG52,11802.0,USD,300,31/03/2019,39.34,USD,32.35
30/04/2014 00:10,OAFMBIMP51955387,Grassy Seeds,UHOG52,XHYN07,86100.0,USD,10000,25/06/2016,8.61,USD,7.32
30/04/2014 00:10,UEFBSZTJ83052466,Stocks,CIXF70,KEVJ11,5355.0,USD,500,15/06/2017,10.71,USD,10.31
30/04/2014 00:10,HQVGEDBA18775147,Vampire Fangs,EKXA24,PNFK78,232148.98,TMM,400,05/01/2016,135.96,USD,507.3
30/04/2014 00:10,ZSTQPXKJ60624638,Lightsabres,LWGE44,LKPN86,9702.0,USD,700,02/10/2015,13.86,USD,13.17
30/04/2014 00:11,OFWEKTCL21961895,Stocks,FORM54,BBAX06,20916.0,USD,700,21/06/2019,29.88,USD,32.31
30/04/2014 00:11,PBGRLYYL71019521,Stocks,TVQQ54,FJOI82,94970.0,USD,1000,12/04/2016,94.97,USD,97.6
30/04/2014 00:11,ZUGJUIRP80424709,Stocks,TYAE14,UWUK72,441200.0,USD,5000,22/03/2019,88.24,USD,81.13
30/04/2014 00:11,WPWYCNVE72277458,Gauntlets of Zeus,MRAH32,FDWI64,2813200.0,USD,20000,01/11/2019,140.66,USD,137.74
30/04/2014 00:11,RFCUOQBE69342869,Decks of Many Things,DOGG07,UFAY59,1290480.0,USD,6000,21/07/2018,994.04,ZWD,182.72
30/04/2014 00:11,HVWNOTPV75552911,Books of Cagliostro,CAVR54,MSHS03,288016.75,DOP,400,10/11/2019,526.97,LRD,886.18
30/04/2014 00:12,BHTEWLJB03326187,Bright Powders,RLZK87,FORM54,45537.0,USD,300,25/11/2019,151.79,USD,140.04
30/04/2014 00:12,EHLPXSHP60001167,Stocks,LBKT00,ORQH73,14050400.0,USD,70000,24/06/2015,200.72,USD,168.27
30/04/2014 00:12,REZUYQAJ71842196,Stocks,JCWS17,SEKK26,3957000.0,USD,60000,15/08/2019,65.95,USD,75.33
30/04/2014 00:13,JIGGHXGX59618951,Stocks,AMRO66,IJPI82,264440.0,USD,4000,11/09/2018,66.11,USD,70.48
30/04/2014 00:13,HYIACMFZ75739471,L-Viruses,OPZI26,MHFC34,117297.0,USD,900,08/02/2015,130.33,USD,143.57
30/04/2014 00:13,JMVQEXFG70047669,Stocks,SUOX82,SBUT62,13216.0,USD,200,04/02/2018,66.08,USD,72.69
30/04/2014 00:13,NHQBJCKL06295994,Absorbing Eyes,YSSR29,HYSJ42,15732.0,USD,400,17/02/2018,39.33,USD,42.57
30/04/2014 00:13,FQLNEISM78249695,Stocks,AHMZ79,FAWI50,209223.0,USD,900,26/03/2019,232.47,USD,260.4
30/04/2014 00:14,BHLLXSVC03294785,Rings of Stealth,QLMY86,RLZK87,675090.0,USD,3000,18/09/2016,451.23,HNL,252.12
30/04/2014 00:14,LWKDJCVB61051504,Books of Cagliostro,PKBF70,MSHS03,997380.0,USD,9000,20/05/2018,110.82,USD,122.38
30/04/2014 00:15,LOYZBGLU07594123,Diverseys,SBUT62,TQSJ85,221120.0,USD,2000,10/02/2017,110.56,USD,111.34
30/04/2014 00:15,XJAGYRWN17003266,Decepticons,TFLS35,SXHU74,5780.0,USD,100,26/04/2019,57.8,USD,58.16
30/04/2014 00:15,GDMXFZOG28137574,Mjolnirs,HWHS51,FORM54,227044.0,USD,400,07/06/2019,567.61,USD,522.78
30/04/2014 00:15,KGPJJOQP59122439,Iron Spiders,YFAM59,ZFHD93,35312.05,CDF,500,24/05/2018,256.07,USD,69.34
30/04/2014 00:15,JJSOZGHM09986995,Rings of Adornment,DOGG07,VVXA11,62604.0,USD,400,15/06/2016,156.51,USD,151.15
30/04/2014 00:15,RIOFFRNV32618166,Stocks,YTAI13,CIXF70,136957.02,SHP,700,09/08/2018,48.89,USD,164.9
30/04/2014 00:15,RFSECJEI97734108,Electric Seeds,FAWI50,EIWJ22,1616814.37,GIP,600,13/08/2015,375.53,USD,2389.96
30/04/2014 00:15,DTFVJZOS05830738,Baku Disks,WHPS18,QWOA67,4170.0,USD,200,30/12/2018,20.85,USD,19.56
30/04/2014 00:15,DRWXKKAQ63805008,Rings of Cold Resistance,AWYB85,DGTY64,235018.0,USD,700,02/11/2017,335.74,USD,309.9
30/04/2014 00:16,VMZDFEMG24298612,Stocks,WYFO79,GSTD71,9301319.82,MYR,3000,09/02/2017,74.46,USD,3415.58
30/04/2014 00:16,OAHSLSUV67109966,Kunais,GBEZ65,SUOX82,90432.0,USD,300,16/10/2019,301.44,USD,339.32
30/04/2014 00:16,GYUEGDVN17873181,Goliath Serum,EDYH00,ESPL27,563134.45,EGP,700,31/01/2016,177.97,USD,941.69
30/04/2014 00:16,XNJYEJLT35639714,Smoke Balls,BPLN25,QODV38,439777116.8,FJD,80000,24/06/2015,2323.76,BHD,5888.98
30/04/2014 00:16,ITHJVYBG45326140,T-1000s,MKHA46,GBEZ65,32212.0,USD,400,30/03/2018,80.53,USD,88.04
