date,currency,valueInUSD
28/09/2016,AFN,13.7235
28/09/2016,ALL,2.0675
28/09/2016,DZD,5.7781
28/09/2016,AOA,7.035
28/09/2016,ARS,15.7852
28/09/2016,AMD,7.4667
28/09/2016,AWG,4.9203
28/09/2016,AUD,52.1422
28/09/2016,AZN,5.3761
28/09/2016,BSD,5.1556
28/09/2016,BHD,3.3869
28/09/2016,BDT,7.016
28/09/2016,BBD,49.7329
28/09/2016,BYR,6.3078
28/09/2016,BZD,6.0687
28/09/2016,BMD,1.1403
28/09/2016,BTN,6.4107
28/09/2016,BOB,32.1817
28/09/2016,BAM,0.2947
28/09/2016,BWP,3.7636
28/09/2016,BRL,13.1677
28/09/2016,GBP,11.9099
28/09/2016,BND,0.2793
28/09/2016,BGN,0.0892
28/09/2016,BIF,1.0068
28/09/2016,XOF,7.1588
28/09/2016,XAF,2.4253
28/09/2016,XPF,0.2686
28/09/2016,KHR,1.7887
28/09/2016,CAD,13.8768
28/09/2016,CVE,8.7538
28/09/2016,KYD,8.5755
28/09/2016,CLP,8.1098
28/09/2016,CNY,7.8868
28/09/2016,COP,61.8071
28/09/2016,KMF,4.3706
28/09/2016,CDF,0.2541
28/09/2016,CRC,0.9305
28/09/2016,HRK,202.1631
28/09/2016,CUC,7.1618
28/09/2016,CUP,2.3283
28/09/2016,CZK,3.197
28/09/2016,DKK,1.2338
28/09/2016,DJF,7.5221
28/09/2016,DOP,6.2448
28/09/2016,XCD,26.1387
28/09/2016,EGP,4.0431
28/09/2016,SVC,3.0329
28/09/2016,ETB,9.2108
28/09/2016,FKP,6.3394
28/09/2016,FJD,10.4544
28/09/2016,GMD,9.095
28/09/2016,GEL,5.7287
28/09/2016,GHS,6.1383
28/09/2016,GIP,9.4108
28/09/2016,GTQ,0.649
28/09/2016,GNF,154.1901
28/09/2016,GYD,4.5023
28/09/2016,HTG,15.9287
28/09/2016,HNL,2.2557
28/09/2016,HKD,4.2573
28/09/2016,HUF,3.3846
28/09/2016,ISK,1.9778
28/09/2016,INR,29.6256
28/09/2016,IDR,4.8358
28/09/2016,IRR,10.9582
28/09/2016,IQD,12.6873
28/09/2016,ILS,7.7117
28/09/2016,JMD,0.8087
28/09/2016,JPY,0.0391
28/09/2016,JOD,1.9867
28/09/2016,KZT,3.7318
28/09/2016,KES,8.0915
28/09/2016,KWD,5.1128
28/09/2016,KGS,5.2866
28/09/2016,LAK,2.7197
28/09/2016,LBP,10.3013
28/09/2016,LSL,2.9189
28/09/2016,LRD,3.9282
28/09/2016,LYD,14.9696
28/09/2016,MOP,0.8628
28/09/2016,MKD,4.8592
28/09/2016,MGA,5.9824
28/09/2016,MWK,6.0741
28/09/2016,MYR,40.1887
28/09/2016,MVR,5.7578
28/09/2016,MRO,2.9967
28/09/2016,MUR,61.5858
28/09/2016,MXN,6.0527
28/09/2016,MDL,6.4541
28/09/2016,MNT,0.1141
28/09/2016,MAD,1.8895
28/09/2016,MZN,5.0955
28/09/2016,MMK,3.4588
28/09/2016,ANG,8.1112
28/09/2016,NAD,1.4173
28/09/2016,NPR,0.7812
28/09/2016,NZD,2.1278
28/09/2016,NIO,1.7264
28/09/2016,NGN,0.1774
28/09/2016,KPW,1.5764
28/09/2016,NOK,0.9873
28/09/2016,OMR,5.7934
28/09/2016,PKR,9.451
28/09/2016,PAB,11.2765
28/09/2016,PGK,3.2166
28/09/2016,PYG,6.1272
28/09/2016,PEN,0.2543
28/09/2016,PHP,98.9837
28/09/2016,PLN,0.2995
28/09/2016,QAR,2.3993
28/09/2016,RON,1.7657
28/09/2016,RUB,11.9978
28/09/2016,RWF,4.9856
28/09/2016,WST,2.589
28/09/2016,STD,4.6693
28/09/2016,SAR,7.2351
28/09/2016,RSD,0.998
28/09/2016,SCR,4.2625
28/09/2016,SLL,2.8804
28/09/2016,SGD,6.5138
28/09/2016,SBD,9.8952
28/09/2016,SOS,2.2854
28/09/2016,ZAR,4.807
28/09/2016,KRW,0.191
28/09/2016,LKR,1.8073
28/09/2016,SHP,3.124
28/09/2016,SDG,7.1753
28/09/2016,SRD,3.6304
28/09/2016,SZL,4.8667
28/09/2016,SEK,3.7688
28/09/2016,CHF,11.8058
28/09/2016,SYP,4.8185
28/09/2016,TWD,418.0918
28/09/2016,TZS,10.2544
28/09/2016,THB,0.8288
28/09/2016,TOP,8.0369
28/09/2016,TTD,4.8588
28/09/2016,TND,4.3459
28/09/2016,TRY,0.4421
28/09/2016,TMM,3.767
28/09/2016,USD,1
28/09/2016,UGX,7.9737
28/09/2016,UAH,36.7652
28/09/2016,UYU,33.2881
28/09/2016,AED,1.6083
28/09/2016,VUV,30.1625
28/09/2016,VEB,1.1182
28/09/2016,VND,6.6434
28/09/2016,YER,7.8987
28/09/2016,ZMK,4.3277
28/09/2016,ZWD,5.6227
