dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
24/01/2013 00:00,OGPEYQSD77610594,Rings of Teleportation,SHXQ48,CBOX52,251178.57,NIO,900,23/04/2015,182.41,USD,319.09
24/01/2013 00:00,ELFGFSKM62041763,Rings of Searching,QOKP03,IZLM67,301016.06,TZS,1000,28/05/2016,30.72,USD,263.69
24/01/2013 00:00,EENYRTTL71566113,Stocks,ERHJ34,OUNH49,12028.0,USD,100,07/08/2016,120.28,USD,109.38
24/01/2013 00:01,KAPCMVSR01868776,Crests,CAVR54,BMRZ75,524772.0,USD,900,17/07/2015,583.08,USD,595.07
24/01/2013 00:01,ZEEWVKYA37294215,Death Notes,NQJL85,FJOI82,2013240.21,BSD,700,04/04/2014,373.48,USD,2637.48
24/01/2013 00:02,YGPZSPYZ09862491,Stocks,HXDA52,CMOI26,8620369.94,CLP,5000,19/09/2014,222.04,USD,1530.05
24/01/2013 00:02,RALYYHTI92219011,Stocks,AMBT33,FGVK43,3114.0,USD,100,06/10/2018,31.14,USD,26.23
24/01/2013 00:03,SETNQNLN69086798,Stocks,HFLM11,ZELV96,16860.0,USD,1000,28/01/2015,16.86,USD,19.27
24/01/2013 00:03,AJTYYAKA02583203,Stocks,XHYN07,CMOI26,599687.85,FJD,300,23/07/2014,222.04,USD,1987.79
24/01/2013 00:04,TYZXTQZF11561520,Javelins,CIXF70,QHXJ50,363670.0,USD,1000,24/11/2015,363.67,USD,326.58
24/01/2013 00:04,IIADMRIZ60118501,Tortures,DGTY64,DVVB31,2077600.0,USD,40000,06/05/2016,51.94,USD,59.34
24/01/2013 00:05,BEEXJTWG48420226,Astro Boys,SXTM39,VPTI00,108335.0,USD,100,13/01/2016,1083.35,USD,1004.85
24/01/2013 00:05,DBVNCNCQ69803213,Stocks,ZFHD93,RJCA92,107850.0,USD,5000,04/11/2017,21.57,USD,19.53
24/01/2013 00:06,TGQLJDTV20387134,Stocks,KRXZ15,MFZY76,2572739.37,SCR,4000,16/10/2016,139.07,USD,705.73
24/01/2013 00:06,USXYFOPS81604316,Chainsaws,YSSR29,VESX21,51800.0,USD,800,09/09/2017,64.75,USD,56.5
24/01/2013 00:06,IPGFUUVG01822800,Focus Sashes,JZTC69,SZRJ90,19224.0,USD,600,17/09/2017,32.04,USD,34.73
24/01/2013 00:07,SXDBMIRW27449120,Stocks,YLGZ72,KRRO64,8412600.0,USD,30000,06/06/2018,280.42,USD,272.51
24/01/2013 00:07,TPZGARWR78764912,Ethers,VKMV12,PQSW95,2382846.56,SEK,5000,02/04/2014,138.08,USD,436.94
24/01/2013 00:07,BKVIBVRX10637208,Behelits,HXDA52,QCRG59,450545.0,USD,500,01/06/2014,901.09,USD,946.28
24/01/2013 00:07,APOOPMXP79384336,Stocks,NXTO39,PQSW95,121020.0,USD,6000,31/03/2017,20.17,USD,16.43
24/01/2013 00:08,GMOBYOOQ79608806,Stocks,IZLM67,WIZJ73,5145.0,USD,500,29/03/2018,10.29,USD,8.87
24/01/2013 00:08,PDZGNXLH69356542,V-Tamer Taags,NCXS33,RDBE21,121662.0,USD,900,24/05/2017,135.18,USD,161.36
24/01/2013 00:08,HCPREPUA78172902,Stocks,THJF58,DGTY64,1692000.0,USD,90000,18/01/2015,18.8,USD,20.4
24/01/2013 00:09,BVAKVNAF81052172,Stocks,QOKP03,MKHA46,8024800.0,USD,40000,23/02/2018,200.62,USD,175.29
24/01/2013 00:09,LXKFWBNI02838828,Stocks,HHOA99,RNZB01,70830.0,USD,9000,07/04/2014,7.87,USD,7.23
24/01/2013 00:10,IWLZPERQ06621047,Stocks,UEVD88,LWGE44,599400.0,USD,60000,30/10/2017,9.99,USD,8.64
24/01/2013 00:10,LIGLBAAX85154668,Stocks,CBOX52,QLCE04,414600.0,USD,5000,28/04/2018,82.92,USD,87.61
24/01/2013 00:10,JYEBWBRF06475904,Stocks,ZSXF19,OQXV70,419778.58,UAH,2000,31/10/2015,15.35,NZD,219.34
24/01/2013 00:11,BJSYIYHN28299136,Stocks,LBKT00,GSTD71,396600.0,USD,4000,16/05/2014,99.15,USD,103.71
24/01/2013 00:11,XDGIQYMQ89605270,Fire Tablets,FJOI82,UIKN63,2099200.0,USD,10000,08/08/2017,209.92,USD,183.99
24/01/2013 00:11,OUYWLRAV48639627,Stocks,RQGG65,QMZU44,9749.22,GTQ,100,13/05/2014,200.56,USD,115.19
24/01/2013 00:11,LPJOMBCQ51750625,Limit Break Manuals,SXTM39,HSWX88,49385.0,USD,500,15/10/2016,98.77,USD,109.98
24/01/2013 00:11,TINIUDEL84581195,Stocks,SFZS08,VXSM31,31252.0,USD,400,02/01/2015,78.13,USD,65.42
