date,currency,valueInUSD
13/06/2012,AFN,10.6864
13/06/2012,ALL,2.051
13/06/2012,DZD,3.4734
13/06/2012,AOA,7.0004
13/06/2012,ARS,20.6303
13/06/2012,AMD,13.9435
13/06/2012,AWG,8.1753
13/06/2012,AUD,94.3031
13/06/2012,AZN,6.3631
13/06/2012,BSD,5.7791
13/06/2012,BHD,3.4893
13/06/2012,BDT,8.8859
13/06/2012,BBD,97.1051
13/06/2012,BYR,7.2963
13/06/2012,BZD,5.6907
13/06/2012,BMD,1.0523
13/06/2012,BTN,7.9379
13/06/2012,BOB,41.8598
13/06/2012,BAM,0.4296
13/06/2012,BWP,2.8561
13/06/2012,BRL,11.0135
13/06/2012,GBP,12.6761
13/06/2012,BND,0.3911
13/06/2012,BGN,0.1056
13/06/2012,BIF,1.6435
13/06/2012,XOF,5.6253
13/06/2012,XAF,4.014
13/06/2012,XPF,0.2965
13/06/2012,KHR,2.5402
13/06/2012,CAD,20.0576
13/06/2012,CVE,10.9617
13/06/2012,KYD,7.1869
13/06/2012,CLP,7.6653
13/06/2012,CNY,6.574
13/06/2012,COP,77.2882
13/06/2012,KMF,7.2014
13/06/2012,CDF,0.229
13/06/2012,CRC,1.1862
13/06/2012,HRK,112.4561
13/06/2012,CUC,4.8069
13/06/2012,CUP,2.2107
13/06/2012,CZK,5.4104
13/06/2012,DKK,1.7757
13/06/2012,DJF,9.3413
13/06/2012,DOP,7.1285
13/06/2012,XCD,30.062
13/06/2012,EGP,4.7157
13/06/2012,SVC,4.5908
13/06/2012,ETB,9.9316
13/06/2012,FKP,7.3001
13/06/2012,FJD,8.2772
13/06/2012,GMD,8.382
13/06/2012,GEL,4.4457
13/06/2012,GHS,9.3398
13/06/2012,GIP,6.5131
13/06/2012,GTQ,0.6143
13/06/2012,GNF,114.4205
13/06/2012,GYD,3.9635
13/06/2012,HTG,23.6797
13/06/2012,HNL,2.1441
13/06/2012,HKD,4.655
13/06/2012,HUF,3.1875
13/06/2012,ISK,3.2633
13/06/2012,INR,35.5436
13/06/2012,IDR,6.3888
13/06/2012,IRR,10.974
13/06/2012,IQD,9.9913
13/06/2012,ILS,7.7458
13/06/2012,JMD,0.7808
13/06/2012,JPY,0.0426
13/06/2012,JOD,2.7499
13/06/2012,KZT,4.6174
13/06/2012,KES,6.1666
13/06/2012,KWD,5.7581
13/06/2012,KGS,7.0382
13/06/2012,LAK,4.8676
13/06/2012,LBP,10.6663
13/06/2012,LSL,1.9095
13/06/2012,LRD,3.8883
13/06/2012,LYD,10.5361
13/06/2012,MOP,0.8236
13/06/2012,MKD,4.1739
13/06/2012,MGA,4.2596
13/06/2012,MWK,5.7883
13/06/2012,MYR,55.3728
13/06/2012,MVR,8.2093
13/06/2012,MRO,2.8664
13/06/2012,MUR,70.6002
13/06/2012,MXN,7.3755
13/06/2012,MDL,7.1788
13/06/2012,MNT,0.1681
13/06/2012,MAD,2.5662
13/06/2012,MZN,5.732
13/06/2012,MMK,2.7393
13/06/2012,ANG,8.5018
13/06/2012,NAD,2.7905
13/06/2012,NPR,1.237
13/06/2012,NZD,2.2285
13/06/2012,NIO,1.7683
13/06/2012,NGN,0.1652
13/06/2012,KPW,2.3381
13/06/2012,NOK,1.1536
13/06/2012,OMR,4.2424
13/06/2012,PKR,10.1022
13/06/2012,PAB,13.7929
13/06/2012,PGK,2.4027
13/06/2012,PYG,9.173
13/06/2012,PEN,0.2089
13/06/2012,PHP,58.8931
13/06/2012,PLN,0.1807
13/06/2012,QAR,3.603
13/06/2012,RON,1.4866
13/06/2012,RUB,17.119
13/06/2012,RWF,6.4015
13/06/2012,WST,2.5383
13/06/2012,STD,5.6242
13/06/2012,SAR,7.4151
13/06/2012,RSD,1.0506
13/06/2012,SCR,3.995
13/06/2012,SLL,3.2492
13/06/2012,SGD,7.0449
13/06/2012,SBD,10.4696
13/06/2012,SOS,2.9455
13/06/2012,ZAR,5.2219
13/06/2012,KRW,0.2472
13/06/2012,LKR,1.7095
13/06/2012,SHP,4.0713
13/06/2012,SDG,8.3456
13/06/2012,SRD,7.3744
13/06/2012,SZL,4.9335
13/06/2012,SEK,3.7024
13/06/2012,CHF,8.0327
13/06/2012,SYP,4.0926
13/06/2012,TWD,407.5681
13/06/2012,TZS,11.067
13/06/2012,THB,0.9336
13/06/2012,TOP,7.2312
13/06/2012,TTD,5.0505
13/06/2012,TND,5.5351
13/06/2012,TRY,0.7468
13/06/2012,TMM,3.6319
13/06/2012,USD,1
13/06/2012,UGX,10.0334
13/06/2012,UAH,29.631
13/06/2012,UYU,38.6234
13/06/2012,AED,1.2573
13/06/2012,VUV,26.7431
13/06/2012,VEB,1.5118
13/06/2012,VND,6.3745
13/06/2012,YER,7.0715
13/06/2012,ZMK,5.5454
13/06/2012,ZWD,4.7866
