date,product,marketPrice
09/05/2012,Moloko Plus,63.93
09/05/2012,Pan-Galactic Gargle Blaster,675.89
09/05/2012,Victory Gin,41.32
09/05/2012,Vesper,422.09
09/05/2012,Duff,363.2
09/05/2012,Dark Planet Cola,124.27
09/05/2012,Slurm,142.18
09/05/2012,Nuka-cola,35.46
09/05/2012,Ent-draught,30.39
09/05/2012,Ambrosia,58.0
09/05/2012,Romulan Ale,109.84
09/05/2012,Astro Boys,865.62
09/05/2012,Marvins,75.73
09/05/2012,K-9s,187.77
09/05/2012,Autobots,51.38
09/05/2012,Decepticons,66.6
09/05/2012,Golems,17.18
09/05/2012,Master Balls,121.02
09/05/2012,Ultra Balls,82.9
09/05/2012,T-800s,277.85
09/05/2012,T-1000s,82.53
09/05/2012,Flubbers,439.43
09/05/2012,Spyders,144.25
09/05/2012,B-4s,33.06
09/05/2012,Ultrons,215.99
09/05/2012,Ruby Slippers,59.07
09/05/2012,Catbuses,715.86
09/05/2012,Evangelions,414.92
09/05/2012,Behelits,723.22
09/05/2012,Lightsabres,12.35
09/05/2012,Devil Fruits,280.23
09/05/2012,SMILEs,304.49
09/05/2012,Cornballers,223.02
09/05/2012,Sabor de Soledad Chips,115.06
09/05/2012,Red Apple Cigarettes,291.51
09/05/2012,Wonka Bars,289.8
09/05/2012,Bags of Holding,320.95
09/05/2012,Sending Stones,497.33
09/05/2012,Elder Wands,318.71
09/05/2012,Dornish Red,297.2
09/05/2012,Valaryian Steel Bars,292.63
09/05/2012,Dragon Eggs,563.21
09/05/2012,Cranium Inflolinks,138.22
09/05/2012,LiDAR Mark-Trackers,323.38
09/05/2012,Arm Nanoblades,371.95
09/05/2012,Replicants,17.63
09/05/2012,Venom Canisters,132.57
09/05/2012,Atium Bars,140.43
09/05/2012,Otataral Bars,19.47
09/05/2012,Night Dust,279.09
09/05/2012,Dragon Scales,263.44
09/05/2012,Teeth of the Dragon,618.45
09/05/2012,Chunin Headband,161.02
09/05/2012,Djinns,195.26
09/05/2012,Flying Brooms,8.36
09/05/2012,Flying Carpets,199.48
09/05/2012,Mjolnirs,624.42
09/05/2012,Infinity Stones,169.92
09/05/2012,Infinity Gauntlets,14.56
09/05/2012,Repulsor Beams,420.82
09/05/2012,Super Soldier Serums,134.63
09/05/2012,Vibranium Bars,427.13
09/05/2012,Adamantium Bars,176.65
09/05/2012,Mithril Bars,2.9
09/05/2012,Rune Bars,332.35
09/05/2012,True Names,102.19
09/05/2012,Sigils,158.77
09/05/2012,Strongest Potions,78.1
09/05/2012,Knightmare Frames,425.97
09/05/2012,Mirrors of Erised,496.68
09/05/2012,Pensieves,61.69
09/05/2012,Veritaserums,603.81
09/05/2012,Felix Felicis,363.6
09/05/2012,Horcuxes,247.58
09/05/2012,Philosopher Stones,105.92
09/05/2012,Sorceror Stones,20.92
09/05/2012,Dragon Balls,102.09
09/05/2012,Wind Shurikens,118.13
09/05/2012,Time Turners,458.86
09/05/2012,Moranth Burners,289.36
09/05/2012,Moranth Crackers,144.5
09/05/2012,Moranth Cussers,197.9
09/05/2012,Moranth Flamers,343.48
09/05/2012,Moranth Melters,231.72
09/05/2012,Moranth Shapers,105.79
09/05/2012,Moranth Smokers,96.65
09/05/2012,Finnests,100.41
09/05/2012,Terondais,251.79
09/05/2012,White Gold Rings,89.39
09/05/2012,Hurtloam,313.46
09/05/2012,Rare Candies,145.8
09/05/2012,PP Ups,415.87
09/05/2012,Phoenix Downs,17.56
09/05/2012,Zanpakutos,11.74
09/05/2012,Sensu Beans,393.85
09/05/2012,Namekian Spring Water,13.78
09/05/2012,Australium Bars,197.48
09/05/2012,Aether Tanks,30.65
09/05/2012,Mana Ore,132.24
09/05/2012,Dilithium Crystals,442.88
09/05/2012,Dust Cannisters,602.15
09/05/2012,Energon Cubes,558.62
09/05/2012,Jumbonium Atoms,193.33
09/05/2012,Katchin Bars,18.68
09/05/2012,Krytonite Ore,278.34
09/05/2012,Nanomachines,226.46
09/05/2012,Octiron Bars,198.26
09/05/2012,Redstone Blocks,368.47
09/05/2012,Seastone Cuffs,60.85
09/05/2012,Z-crystals,298.63
09/05/2012,Digivices,81.04
09/05/2012,Pym Particles,12.47
09/05/2012,Wild Card Virus Vials,47.69
09/05/2012,Tachyons,250.94
09/05/2012,Hope,215.72
09/05/2012,Decks of Many Things,245.39
09/05/2012,Golden Fleeces,175.34
09/05/2012,Argonaughts,255.9
09/05/2012,Vestiges,371.55
09/05/2012,Tricorders,130.32
09/05/2012,Replicators,87.03
09/05/2012,Transporters,306.3
09/05/2012,Sonic Screwdrivers,215.32
09/05/2012,Holy Grails,253.94
09/05/2012,Nails of Helena,350.65
09/05/2012,Shrouds of Turin,243.91
09/05/2012,Hoverboards,27.12
09/05/2012,Holodecks,183.69
09/05/2012,Neuralizers,170.17
09/05/2012,Symbiotes,190.8
09/05/2012,Meow Meow Beans,346.99
09/05/2012,6IV Shiny Dittos,481.49
09/05/2012,Holy Hand Grenades,189.6
09/05/2012,Alpha-Omega Bombs,431.83
09/05/2012,Fatmans,83.41
09/05/2012,BFG 9000s,120.09
09/05/2012,Noisy Crickets,168.22
09/05/2012,Lawgivers,76.95
09/05/2012,Phasers,195.76
09/05/2012,Pulse Rifles,27.82
09/05/2012,Vorpal Swords,287.16
