date,product,marketPrice
27/05/2012,Moloko Plus,64.74
27/05/2012,Pan-Galactic Gargle Blaster,661.27
27/05/2012,Victory Gin,43.09
27/05/2012,Vesper,410.43
27/05/2012,Duff,363.46
27/05/2012,Dark Planet Cola,112.9
27/05/2012,Slurm,142.93
27/05/2012,Nuka-cola,36.77
27/05/2012,Ent-draught,32.89
27/05/2012,Ambrosia,62.51
27/05/2012,Romulan Ale,113.5
27/05/2012,Astro Boys,942.5
27/05/2012,Marvins,77.44
27/05/2012,K-9s,176.45
27/05/2012,Autobots,51.05
27/05/2012,Decepticons,67.28
27/05/2012,Golems,16.43
27/05/2012,Master Balls,120.3
27/05/2012,Ultra Balls,77.09
27/05/2012,T-800s,260.89
27/05/2012,T-1000s,82.73
27/05/2012,Flubbers,434.74
27/05/2012,Spyders,150.65
27/05/2012,B-4s,31.17
27/05/2012,Ultrons,214.05
27/05/2012,Ruby Slippers,57.84
27/05/2012,Catbuses,692.36
27/05/2012,Evangelions,406.25
27/05/2012,Behelits,707.29
27/05/2012,Lightsabres,12.78
27/05/2012,Devil Fruits,289.91
27/05/2012,SMILEs,308.11
27/05/2012,Cornballers,233.35
27/05/2012,Sabor de Soledad Chips,108.14
27/05/2012,Red Apple Cigarettes,312.39
27/05/2012,Wonka Bars,289.88
27/05/2012,Bags of Holding,309.13
27/05/2012,Sending Stones,507.38
27/05/2012,Elder Wands,295.99
27/05/2012,Dornish Red,298.54
27/05/2012,Valaryian Steel Bars,297.82
27/05/2012,Dragon Eggs,567.31
27/05/2012,Cranium Inflolinks,134.31
27/05/2012,LiDAR Mark-Trackers,337.93
27/05/2012,Arm Nanoblades,376.62
27/05/2012,Replicants,16.25
27/05/2012,Venom Canisters,136.56
27/05/2012,Atium Bars,145.48
27/05/2012,Otataral Bars,20.51
27/05/2012,Night Dust,272.21
27/05/2012,Dragon Scales,273.54
27/05/2012,Teeth of the Dragon,682.08
27/05/2012,Chunin Headband,166.33
27/05/2012,Djinns,200.52
27/05/2012,Flying Brooms,8.98
27/05/2012,Flying Carpets,204.33
27/05/2012,Mjolnirs,629.82
27/05/2012,Infinity Stones,153.65
27/05/2012,Infinity Gauntlets,14.67
27/05/2012,Repulsor Beams,417.78
27/05/2012,Super Soldier Serums,135.24
27/05/2012,Vibranium Bars,415.63
27/05/2012,Adamantium Bars,175.82
27/05/2012,Mithril Bars,2.93
27/05/2012,Rune Bars,305.26
27/05/2012,True Names,104.28
27/05/2012,Sigils,155.49
27/05/2012,Strongest Potions,79.93
27/05/2012,Knightmare Frames,420.87
27/05/2012,Mirrors of Erised,457.12
27/05/2012,Pensieves,58.4
27/05/2012,Veritaserums,664.07
27/05/2012,Felix Felicis,363.02
27/05/2012,Horcuxes,236.14
27/05/2012,Philosopher Stones,104.93
27/05/2012,Sorceror Stones,20.96
27/05/2012,Dragon Balls,102.3
27/05/2012,Wind Shurikens,115.12
27/05/2012,Time Turners,467.92
27/05/2012,Moranth Burners,292.24
27/05/2012,Moranth Crackers,146.71
27/05/2012,Moranth Cussers,193.04
27/05/2012,Moranth Flamers,332.66
27/05/2012,Moranth Melters,229.53
27/05/2012,Moranth Shapers,100.98
27/05/2012,Moranth Smokers,96.56
27/05/2012,Finnests,102.93
27/05/2012,Terondais,234.38
27/05/2012,White Gold Rings,94.95
27/05/2012,Hurtloam,311.79
27/05/2012,Rare Candies,144.12
27/05/2012,PP Ups,362.33
27/05/2012,Phoenix Downs,17.8
27/05/2012,Zanpakutos,11.16
27/05/2012,Sensu Beans,404.54
27/05/2012,Namekian Spring Water,15.05
27/05/2012,Australium Bars,197.62
27/05/2012,Aether Tanks,29.47
27/05/2012,Mana Ore,131.09
27/05/2012,Dilithium Crystals,444.51
27/05/2012,Dust Cannisters,614.6
27/05/2012,Energon Cubes,520.88
27/05/2012,Jumbonium Atoms,197.31
27/05/2012,Katchin Bars,19.82
27/05/2012,Krytonite Ore,266.47
27/05/2012,Nanomachines,254.17
27/05/2012,Octiron Bars,208.75
27/05/2012,Redstone Blocks,406.51
27/05/2012,Seastone Cuffs,56.3
27/05/2012,Z-crystals,298.43
27/05/2012,Digivices,84.39
27/05/2012,Pym Particles,13.17
27/05/2012,Wild Card Virus Vials,49.46
27/05/2012,Tachyons,237.07
27/05/2012,Hope,198.52
27/05/2012,Decks of Many Things,242.36
27/05/2012,Golden Fleeces,163.53
27/05/2012,Argonaughts,255.63
27/05/2012,Vestiges,376.66
27/05/2012,Tricorders,133.8
27/05/2012,Replicators,94.79
27/05/2012,Transporters,310.39
27/05/2012,Sonic Screwdrivers,215.57
27/05/2012,Holy Grails,265.13
27/05/2012,Nails of Helena,379.14
27/05/2012,Shrouds of Turin,264.12
27/05/2012,Hoverboards,28.14
27/05/2012,Holodecks,182.71
27/05/2012,Neuralizers,166.01
27/05/2012,Symbiotes,176.04
27/05/2012,Meow Meow Beans,355.43
27/05/2012,6IV Shiny Dittos,488.89
27/05/2012,Holy Hand Grenades,195.46
27/05/2012,Alpha-Omega Bombs,453.34
27/05/2012,Fatmans,84.09
27/05/2012,BFG 9000s,109.69
27/05/2012,Noisy Crickets,170.24
27/05/2012,Lawgivers,78.65
27/05/2012,Phasers,192.21
27/05/2012,Pulse Rifles,28.48
27/05/2012,Vorpal Swords,287.36
27/05/2012,Sausages inna bun,10.75
27/05/2012,Gundams,392.61
27/05/2012,HALs,682.51
27/05/2012,Agents,126.94
27/05/2012,Pipboys,153.22
27/05/2012,Scouters,71.95
27/05/2012,Daemons,376.06
27/05/2012,Pacts,79.41
27/05/2012,Souls,95.87
27/05/2012,Key of Kings,162.55
27/05/2012,Horns of Gondor,378.27
27/05/2012,Excalibers,29.88
27/05/2012,Thousand Sunnys,228.61
27/05/2012,Ampules,292.69
27/05/2012,Badgers,515.86
27/05/2012,Blinds,135.47
27/05/2012,Butterflys,224.95
27/05/2012,Cancellers,256.15
27/05/2012,Carpenters,200.56
27/05/2012,Centipedes,382.08
27/05/2012,Chainsaws,58.92
27/05/2012,Cocoons,280.23
27/05/2012,Drops,370.99
27/05/2012,Diverseys,156.78
27/05/2012,Fridays,112.43
27/05/2012,Full Faces,471.22
27/05/2012,Fumbles,325.38
27/05/2012,Gauntlets,269.22
27/05/2012,Javelins,331.27
27/05/2012,Lavenders,376.45
27/05/2012,Beams,36.03
27/05/2012,Pressures,474.95
27/05/2012,Rapids,164.85
27/05/2012,Reflectors,841.78
27/05/2012,Scripts,55.38
27/05/2012,Shooters,37.49
27/05/2012,Stalkers,562.69
27/05/2012,Stations,270.74
27/05/2012,Stickers,251.92
27/05/2012,Stoles,350.32
27/05/2012,Stringers,621.77
27/05/2012,Surfacers,71.13
27/05/2012,Surrounders,44.74
27/05/2012,Tasters,362.42
27/05/2012,Tortures,54.83
27/05/2012,3D Maneuver Gears,3.01
27/05/2012,Red Orbs,375.83
27/05/2012,Blue Orbs,371.57
27/05/2012,Choice Bands,119.24
27/05/2012,Choice Scarfs,76.38
27/05/2012,Choice Specs,115.6
27/05/2012,Binding Bands,226.75
27/05/2012,Damp Rocks,60.67
27/05/2012,Grip Claws,427.78
27/05/2012,Heat Rocks,16.48
27/05/2012,Icy Rocks,276.07
27/05/2012,Light Clays,76.28
