date,currency,valueInUSD
23/06/2013,AFN,11.3885
23/06/2013,ALL,2.024
23/06/2013,DZD,3.1783
23/06/2013,AOA,6.1593
23/06/2013,ARS,16.4228
23/06/2013,AMD,11.1306
23/06/2013,AWG,8.3317
23/06/2013,AUD,89.9912
23/06/2013,AZN,7.4114
23/06/2013,BSD,7.6543
23/06/2013,BHD,3.0073
23/06/2013,BDT,7.2809
23/06/2013,BBD,89.5929
23/06/2013,BYR,7.872
23/06/2013,BZD,6.7687
23/06/2013,BMD,0.9439
23/06/2013,BTN,6.5899
23/06/2013,BOB,38.2459
23/06/2013,BAM,0.3375
23/06/2013,BWP,3.1454
23/06/2013,BRL,12.3473
23/06/2013,GBP,11.1366
23/06/2013,BND,0.3462
23/06/2013,BGN,0.0873
23/06/2013,BIF,1.6212
23/06/2013,XOF,6.105
23/06/2013,XAF,3.5824
23/06/2013,XPF,0.3299
23/06/2013,KHR,2.1269
23/06/2013,CAD,14.7419
23/06/2013,CVE,11.7694
23/06/2013,KYD,6.8094
23/06/2013,CLP,6.6945
23/06/2013,CNY,7.3451
23/06/2013,COP,75.7696
23/06/2013,KMF,5.9823
23/06/2013,CDF,0.252
23/06/2013,CRC,1.1001
23/06/2013,HRK,107.548
23/06/2013,CUC,5.2327
23/06/2013,CUP,2.285
23/06/2013,CZK,4.8559
23/06/2013,DKK,1.4785
23/06/2013,DJF,8.8245
23/06/2013,DOP,7.4658
23/06/2013,XCD,24.9194
23/06/2013,EGP,4.2906
23/06/2013,SVC,3.9311
23/06/2013,ETB,9.4329
23/06/2013,FKP,7.2773
23/06/2013,FJD,9.6897
23/06/2013,GMD,8.0122
23/06/2013,GEL,4.7173
23/06/2013,GHS,10.2569
23/06/2013,GIP,7.5825
23/06/2013,GTQ,0.5908
23/06/2013,GNF,132.1351
23/06/2013,GYD,4.103
23/06/2013,HTG,18.4309
23/06/2013,HNL,2.0013
23/06/2013,HKD,5.4911
23/06/2013,HUF,3.6542
23/06/2013,ISK,3.025
23/06/2013,INR,28.0228
23/06/2013,IDR,4.8143
23/06/2013,IRR,12.2295
23/06/2013,IQD,11.2826
23/06/2013,ILS,7.0243
23/06/2013,JMD,0.7904
23/06/2013,JPY,0.0393
23/06/2013,JOD,2.8443
23/06/2013,KZT,3.3271
23/06/2013,KES,5.7023
23/06/2013,KWD,8.2623
23/06/2013,KGS,8.1617
23/06/2013,LAK,3.7541
23/06/2013,LBP,9.2685
23/06/2013,LSL,1.8068
23/06/2013,LRD,4.4148
23/06/2013,LYD,10.1287
23/06/2013,MOP,0.8813
23/06/2013,MKD,4.6087
23/06/2013,MGA,4.2006
23/06/2013,MWK,6.2558
23/06/2013,MYR,54.8342
23/06/2013,MVR,6.0269
23/06/2013,MRO,2.4368
23/06/2013,MUR,52.8801
23/06/2013,MXN,6.155
23/06/2013,MDL,6.5621
23/06/2013,MNT,0.1736
23/06/2013,MAD,2.4157
23/06/2013,MZN,4.9209
23/06/2013,MMK,3.3274
23/06/2013,ANG,9.8546
23/06/2013,NAD,2.1313
23/06/2013,NPR,1.0133
23/06/2013,NZD,2.0152
23/06/2013,NIO,1.5999
23/06/2013,NGN,0.1486
23/06/2013,KPW,2.3496
23/06/2013,NOK,1.1606
23/06/2013,OMR,4.1449
23/06/2013,PKR,10.8388
23/06/2013,PAB,12.422
23/06/2013,PGK,2.9028
23/06/2013,PYG,7.4775
23/06/2013,PEN,0.2306
23/06/2013,PHP,60.9651
23/06/2013,PLN,0.1979
23/06/2013,QAR,3.1508
23/06/2013,RON,1.5946
23/06/2013,RUB,20.028
23/06/2013,RWF,6.941
23/06/2013,WST,2.7864
23/06/2013,STD,4.3263
23/06/2013,SAR,6.7074
23/06/2013,RSD,1.1889
23/06/2013,SCR,4.728
23/06/2013,SLL,3.9367
23/06/2013,SGD,7.4502
23/06/2013,SBD,8.4526
23/06/2013,SOS,2.7646
23/06/2013,ZAR,4.8855
23/06/2013,KRW,0.2596
23/06/2013,LKR,1.3413
23/06/2013,SHP,3.4775
23/06/2013,SDG,7.6521
23/06/2013,SRD,5.5178
23/06/2013,SZL,4.0073
23/06/2013,SEK,3.289
23/06/2013,CHF,8.9752
23/06/2013,SYP,4.3432
23/06/2013,TWD,476.3023
23/06/2013,TZS,12.3154
23/06/2013,THB,0.8921
23/06/2013,TOP,9.1653
23/06/2013,TTD,5.2628
23/06/2013,TND,6.9665
23/06/2013,TRY,0.6323
23/06/2013,TMM,3.8347
23/06/2013,USD,1
23/06/2013,UGX,10.2139
23/06/2013,UAH,30.6451
23/06/2013,UYU,34.0917
23/06/2013,AED,1.1868
23/06/2013,VUV,28.2314
23/06/2013,VEB,1.3992
23/06/2013,VND,6.0517
23/06/2013,YER,7.46
23/06/2013,ZMK,5.0337
23/06/2013,ZWD,4.9199
