date,currency,valueInUSD
02/05/2017,AFN,12.6612
02/05/2017,ALL,1.9137
02/05/2017,DZD,5.1794
02/05/2017,AOA,5.9329
02/05/2017,ARS,15.2739
02/05/2017,AMD,8.8805
02/05/2017,AWG,5.0343
02/05/2017,AUD,49.6529
02/05/2017,AZN,4.2865
02/05/2017,BSD,5.4043
02/05/2017,BHD,3.3122
02/05/2017,BDT,6.5422
02/05/2017,BBD,56.2408
02/05/2017,BYR,6.281
02/05/2017,BZD,6.5014
02/05/2017,BMD,1.1979
02/05/2017,BTN,7.7092
02/05/2017,BOB,29.1295
02/05/2017,BAM,0.279
02/05/2017,BWP,3.5641
02/05/2017,BRL,12.7998
02/05/2017,GBP,11.9992
02/05/2017,BND,0.2903
02/05/2017,BGN,0.09
02/05/2017,BIF,1.074
02/05/2017,XOF,5.7274
02/05/2017,XAF,2.7146
02/05/2017,XPF,0.2741
02/05/2017,KHR,1.7157
02/05/2017,CAD,15.6011
02/05/2017,CVE,9.5696
02/05/2017,KYD,8.3682
02/05/2017,CLP,6.6797
02/05/2017,CNY,7.7704
02/05/2017,COP,52.4033
02/05/2017,KMF,3.8603
02/05/2017,CDF,0.2153
02/05/2017,CRC,0.8201
02/05/2017,HRK,190.5931
02/05/2017,CUC,6.6929
02/05/2017,CUP,1.9167
02/05/2017,CZK,3.3549
02/05/2017,DKK,1.1317
02/05/2017,DJF,7.2152
02/05/2017,DOP,6.5828
02/05/2017,XCD,25.216
02/05/2017,EGP,4.1497
02/05/2017,SVC,3.0824
02/05/2017,ETB,9.5759
02/05/2017,FKP,5.8443
02/05/2017,FJD,8.8247
02/05/2017,GMD,11.0245
02/05/2017,GEL,4.9768
02/05/2017,GHS,7.3927
02/05/2017,GIP,9.6432
02/05/2017,GTQ,0.5253
02/05/2017,GNF,146.7753
02/05/2017,GYD,3.9808
02/05/2017,HTG,19.8997
02/05/2017,HNL,2.6263
02/05/2017,HKD,3.517
02/05/2017,HUF,3.641
02/05/2017,ISK,1.9996
02/05/2017,INR,30.6691
02/05/2017,IDR,4.7663
02/05/2017,IRR,11.1055
02/05/2017,IQD,13.4629
02/05/2017,ILS,7.8139
02/05/2017,JMD,0.7526
02/05/2017,JPY,0.0388
02/05/2017,JOD,2.1431
02/05/2017,KZT,3.3463
02/05/2017,KES,6.6421
02/05/2017,KWD,5.0122
02/05/2017,KGS,5.5964
02/05/2017,LAK,2.6695
02/05/2017,LBP,11.1802
02/05/2017,LSL,3.2685
02/05/2017,LRD,3.9426
02/05/2017,LYD,14.4271
02/05/2017,MOP,1.023
02/05/2017,MKD,4.3624
02/05/2017,MGA,5.3624
02/05/2017,MWK,6.2338
02/05/2017,MYR,30.6724
02/05/2017,MVR,6.2934
02/05/2017,MRO,3.2455
02/05/2017,MUR,64.7765
02/05/2017,MXN,5.7312
02/05/2017,MDL,6.8349
02/05/2017,MNT,0.0996
02/05/2017,MAD,1.9445
02/05/2017,MZN,6.0474
02/05/2017,MMK,3.8758
02/05/2017,ANG,7.2694
02/05/2017,NAD,1.6034
02/05/2017,NPR,0.6723
02/05/2017,NZD,2.5478
02/05/2017,NIO,1.8275
02/05/2017,NGN,0.1485
02/05/2017,KPW,1.7825
02/05/2017,NOK,0.9846
02/05/2017,OMR,5.5812
02/05/2017,PKR,11.1326
02/05/2017,PAB,10.9489
02/05/2017,PGK,3.383
02/05/2017,PYG,6.6291
02/05/2017,PEN,0.2799
02/05/2017,PHP,111.3892
02/05/2017,PLN,0.2787
02/05/2017,QAR,2.1719
02/05/2017,RON,1.7441
02/05/2017,RUB,12.814
02/05/2017,RWF,4.5953
02/05/2017,WST,2.1878
02/05/2017,STD,4.0051
02/05/2017,SAR,6.1365
02/05/2017,RSD,0.8186
02/05/2017,SCR,4.4366
02/05/2017,SLL,2.8327
02/05/2017,SGD,7.5539
02/05/2017,SBD,7.8954
02/05/2017,SOS,2.0768
02/05/2017,ZAR,5.492
02/05/2017,KRW,0.1867
02/05/2017,LKR,1.8816
02/05/2017,SHP,3.3535
02/05/2017,SDG,6.599
02/05/2017,SRD,3.6435
02/05/2017,SZL,4.5149
02/05/2017,SEK,3.7605
02/05/2017,CHF,10.3974
02/05/2017,SYP,4.9863
02/05/2017,TWD,403.5732
02/05/2017,TZS,10.3771
02/05/2017,THB,0.8618
02/05/2017,TOP,8.1027
02/05/2017,TTD,4.2138
02/05/2017,TND,4.0222
02/05/2017,TRY,0.4432
02/05/2017,TMM,3.8557
02/05/2017,USD,1
02/05/2017,UGX,6.8861
02/05/2017,UAH,35.4629
02/05/2017,UYU,28.934
02/05/2017,AED,1.1745
02/05/2017,VUV,30.9547
02/05/2017,VEB,1.1241
02/05/2017,VND,5.8236
02/05/2017,YER,7.872
02/05/2017,ZMK,4.6571
02/05/2017,ZWD,4.06
