date,currency,valueInUSD
16/11/2013,AFN,12.8161
16/11/2013,ALL,1.8957
16/11/2013,DZD,3.7399
16/11/2013,AOA,6.9501
16/11/2013,ARS,16.1184
16/11/2013,AMD,14.3708
16/11/2013,AWG,8.5238
16/11/2013,AUD,76.306
16/11/2013,AZN,7.3684
16/11/2013,BSD,7.7794
16/11/2013,BHD,3.6453
16/11/2013,BDT,8.0148
16/11/2013,BBD,97.7103
16/11/2013,BYR,7.8731
16/11/2013,BZD,7.2376
16/11/2013,BMD,0.9232
16/11/2013,BTN,6.2788
16/11/2013,BOB,33.3126
16/11/2013,BAM,0.3657
16/11/2013,BWP,3.1716
16/11/2013,BRL,12.1406
16/11/2013,GBP,10.3573
16/11/2013,BND,0.3349
16/11/2013,BGN,0.0878
16/11/2013,BIF,1.3099
16/11/2013,XOF,6.0273
16/11/2013,XAF,3.6339
16/11/2013,XPF,0.3014
16/11/2013,KHR,2.1615
16/11/2013,CAD,14.2268
16/11/2013,CVE,11.1515
16/11/2013,KYD,7.99
16/11/2013,CLP,6.115
16/11/2013,CNY,7.3946
16/11/2013,COP,74.7329
16/11/2013,KMF,6.1624
16/11/2013,CDF,0.2777
16/11/2013,CRC,1.0519
16/11/2013,HRK,98.1847
16/11/2013,CUC,4.3733
16/11/2013,CUP,2.7768
16/11/2013,CZK,5.0478
16/11/2013,DKK,1.4355
16/11/2013,DJF,8.2078
16/11/2013,DOP,6.7869
16/11/2013,XCD,22.0532
16/11/2013,EGP,5.0945
16/11/2013,SVC,3.4782
16/11/2013,ETB,8.4588
16/11/2013,FKP,7.1908
16/11/2013,FJD,9.9381
16/11/2013,GMD,8.6936
16/11/2013,GEL,5.0437
16/11/2013,GHS,10.1494
16/11/2013,GIP,7.1229
16/11/2013,GTQ,0.6146
16/11/2013,GNF,120.3412
16/11/2013,GYD,4.0829
16/11/2013,HTG,15.4401
16/11/2013,HNL,2.0675
16/11/2013,HKD,5.2619
16/11/2013,HUF,3.4878
16/11/2013,ISK,2.9708
16/11/2013,INR,27.3792
16/11/2013,IDR,5.0386
16/11/2013,IRR,13.5551
16/11/2013,IQD,12.7746
16/11/2013,ILS,6.3562
16/11/2013,JMD,0.842
16/11/2013,JPY,0.037
16/11/2013,JOD,2.7637
16/11/2013,KZT,3.0215
16/11/2013,KES,5.846
16/11/2013,KWD,6.6981
16/11/2013,KGS,7.981
16/11/2013,LAK,3.2519
16/11/2013,LBP,9.4758
16/11/2013,LSL,2.0786
16/11/2013,LRD,4.9236
16/11/2013,LYD,11.3457
16/11/2013,MOP,0.9914
16/11/2013,MKD,4.7878
16/11/2013,MGA,4.8122
16/11/2013,MWK,5.609
16/11/2013,MYR,42.5676
16/11/2013,MVR,6.6951
16/11/2013,MRO,2.9863
16/11/2013,MUR,56.1698
16/11/2013,MXN,6.5147
16/11/2013,MDL,6.0991
16/11/2013,MNT,0.1805
16/11/2013,MAD,2.5772
16/11/2013,MZN,5.296
16/11/2013,MMK,2.9512
16/11/2013,ANG,10.1581
16/11/2013,NAD,2.4983
16/11/2013,NPR,0.9951
16/11/2013,NZD,2.0955
16/11/2013,NIO,1.6915
16/11/2013,NGN,0.1598
16/11/2013,KPW,2.2946
16/11/2013,NOK,1.1983
16/11/2013,OMR,4.0631
16/11/2013,PKR,9.5531
16/11/2013,PAB,13.3246
16/11/2013,PGK,3.1273
16/11/2013,PYG,6.8953
16/11/2013,PEN,0.2354
16/11/2013,PHP,55.7167
16/11/2013,PLN,0.2068
16/11/2013,QAR,3.0068
16/11/2013,RON,1.741
16/11/2013,RUB,18.9541
16/11/2013,RWF,6.4192
16/11/2013,WST,2.3782
16/11/2013,STD,4.3599
16/11/2013,SAR,7.3701
16/11/2013,RSD,1.0416
16/11/2013,SCR,5.3219
16/11/2013,SLL,4.1638
16/11/2013,SGD,7.3847
16/11/2013,SBD,9.0297
16/11/2013,SOS,2.9734
16/11/2013,ZAR,5.0461
16/11/2013,KRW,0.2494
16/11/2013,LKR,1.2359
16/11/2013,SHP,3.6502
16/11/2013,SDG,7.496
16/11/2013,SRD,5.3345
16/11/2013,SZL,3.8906
16/11/2013,SEK,3.5793
16/11/2013,CHF,8.0736
16/11/2013,SYP,4.2735
16/11/2013,TWD,484.4764
16/11/2013,TZS,11.2577
16/11/2013,THB,0.922
16/11/2013,TOP,7.7188
16/11/2013,TTD,6.4296
16/11/2013,TND,5.7576
16/11/2013,TRY,0.6382
16/11/2013,TMM,4.0767
16/11/2013,USD,1
16/11/2013,UGX,10.327
16/11/2013,UAH,32.5195
16/11/2013,UYU,33.0575
16/11/2013,AED,1.4254
16/11/2013,VUV,29.7194
16/11/2013,VEB,1.3857
16/11/2013,VND,6.7243
16/11/2013,YER,7.5422
16/11/2013,ZMK,4.3746
16/11/2013,ZWD,4.296
