dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
10/11/2011 00:01,ZHVJBNQL49781996,Stocks,KRXZ15,CQPJ57,41432.0,USD,800,12/06/2012,51.79,USD,57.29
10/11/2011 00:01,ATXCTUZC77084689,Rings of Teleportation,KKGY69,CBOX52,9526131.28,KZT,9000,12/03/2016,267.47,USD,1212.16
10/11/2011 00:01,LCQZRLFE98444286,Companion Cubes,YLGZ72,EKXA24,101140.0,USD,2000,08/09/2016,50.57,USD,53.57
10/11/2011 00:02,GSEUNUZY34678069,Stocks,KTLA69,CMOI26,388897.68,HUF,800,29/03/2015,174.5,USD,456.92
10/11/2011 00:02,PPRYAKLK80607816,Stocks,VESX21,NCXS33,1605600.0,USD,10000,26/04/2013,160.56,USD,165.75
10/11/2011 00:02,PTLCOWXS10405861,Stocks,YOQG45,HFLM11,142569.0,USD,900,05/11/2016,158.41,USD,172.67
10/11/2011 00:02,TVMEKLBT48313402,Scent Charms,DVVB31,BPLN25,29580.84,BIF,600,24/07/2013,31.75,USD,55.28
10/11/2011 00:02,PLASZMOS71759992,Time Turners,RDBE21,DJNE62,17933600.0,USD,40000,14/07/2014,2023.18,MKD,437.92
10/11/2011 00:03,OMJLZTNW81446676,Stocks,SEKK26,WWNS72,6876383.28,INR,900,28/05/2014,630.97,MMK,8183.36
10/11/2011 00:03,BCQZDBGN13780496,Golem Disks,FJOI82,PJKH65,10574102.34,ZAR,9000,16/04/2012,238.51,USD,1160.48
10/11/2011 00:04,XXYEVCUU51729893,Stocks,QODV38,ZXVX98,351720.0,USD,3000,19/08/2015,117.24,USD,107.14
10/11/2011 00:05,KNFLPMKB70725711,Bags of Tricks,ZVEN26,WVHK10,204730.0,USD,500,25/04/2015,409.46,USD,450.18
10/11/2011 00:05,TEMBSFBS24020956,Pixie Disks,SXTM39,UFAY59,924900.0,USD,3000,15/11/2013,308.3,USD,334.54
10/11/2011 00:05,IYCVDWEZ74097514,Night Dust,CAVR54,QLMY86,1113477.4,ZWD,700,22/06/2016,304.53,USD,1432.95
10/11/2011 00:05,KBHSHMKD28096649,Cell Batteries,EPZN28,OQXV70,46546.67,XOF,200,14/01/2016,48.17,USD,264.08
10/11/2011 00:05,YXVHBYNO91676842,Rings of Slow Digestion,THJF58,XHYN07,2496505.28,RON,4000,09/09/2013,421.28,USD,602.39
10/11/2011 00:05,DKCWXQJG55252792,Stocks,LKPN86,XRBV61,1317050.0,USD,7000,28/01/2016,188.15,USD,201.98
10/11/2011 00:06,ADPTIAFS47935578,Lead Elixirs,KKGY69,NGBA40,368040.0,USD,2000,28/11/2016,184.02,USD,169.77
10/11/2011 00:06,CISXCISO76737439,Stocks,GIWG34,GZED20,162855.0,USD,700,20/07/2016,232.65,USD,221.3
10/11/2011 00:06,YXPBFRQH80268621,Stocks,DBCS17,VKMV12,82256.0,USD,800,28/07/2016,102.82,USD,115.01
10/11/2011 00:07,NOZVGTWH65829401,Stocks,GYWU23,RJUD59,8310.0,USD,1000,26/08/2012,8.31,USD,8.51
10/11/2011 00:07,KNYIPMNY97844851,Mermaid Coins,LIIS96,FAWI50,12411007.64,SDG,10000,21/05/2013,179.56,USD,1133.43
10/11/2011 00:07,ETLDQCYG50799292,Romulan Ale,ISWT83,SMYT95,7924.31,TRY,100,09/04/2013,119.54,USD,68.26
10/11/2011 00:07,PZFFEWZR25227278,Ghost Disks,WWNS72,NCCX02,17680.0,USD,500,07/05/2012,35.36,USD,40.42
10/11/2011 00:08,VEPEBOHO58370968,Dunce Caps,DGTY64,HWJF09,50056.0,USD,400,22/05/2016,125.14,USD,121.96
10/11/2011 00:08,IFWNYYUH95503136,Stocks,AGBH66,SFEO61,2779.0,USD,700,02/11/2016,3.97,USD,3.66
10/11/2011 00:09,TNFVTDSS35677260,Stocks,ISWT83,AYIH50,64160.0,USD,500,26/09/2016,129.39,THB,120.46
10/11/2011 00:09,YUTFKJBG70496905,Super Soldier Serums,MFJJ99,YOQG45,547789.44,MZN,600,23/03/2014,154.22,USD,1095.68
10/11/2011 00:09,BVBPVZUE68200919,Stocks,CUVZ50,CMOI26,122150.0,USD,700,20/07/2015,174.5,USD,154.89
10/11/2011 00:09,DFEPAHDT87064487,Stocks,TFLS35,YSSR29,5040900.0,USD,90000,13/02/2015,56.01,USD,62.33
10/11/2011 00:10,RWHALLMU68936953,Butterflys,JXGF57,SBUT62,23288.0,USD,100,14/05/2013,232.88,USD,233.19
10/11/2011 00:10,CQAUXLTE06509078,Expert Belts,QLCE04,HXDA52,26278316.97,GNF,900,13/07/2012,243.94,USD,32964.57
10/11/2011 00:10,ALOKDOSM12385237,Pokeballs,CBOX52,OUNH49,25698475.92,STD,40000,11/01/2016,122.46,USD,679.06
10/11/2011 00:10,ZDWCQFNY56123403,Stocks,AMRO66,OPZI26,12648.0,USD,400,25/10/2012,7.14,CDF,31.11
10/11/2011 00:10,MGDIZGFV94201477,Luckstones,CMOI26,VKMV12,14461300.0,USD,70000,08/11/2012,206.59,USD,184.44
10/11/2011 00:10,IDETPVHH62036408,Magic Harps,VAHJ53,LIJW00,1251813.52,JOD,5000,22/10/2016,171.66,VEB,228.15
10/11/2011 00:11,LEZPAEDQ27109319,Stocks,EPZN28,OPET16,14280.0,USD,2000,10/09/2014,7.14,USD,7.68
10/11/2011 00:11,EATDKDQA67400821,Amulets of Strangulation,SRYE59,ERHJ34,46242.0,USD,600,07/06/2016,77.07,USD,83.09
10/11/2011 00:12,EUVCNPUC06753217,Stocks,HPTP65,YTAI13,406319.76,SAR,500,23/10/2015,109.88,USD,865.59
10/11/2011 00:12,LUYSDURF16121523,Mental Herbs,HWJF09,HSWX88,2471680.51,MVR,800,04/03/2014,392.4,USD,3594.2
10/11/2011 00:12,NOFBZWZB07354396,Stocks,CBOX52,MRAH32,111312.0,USD,900,25/03/2013,123.68,USD,133.96
10/11/2011 00:12,YVMNYKGE85515235,Stocks,VCSF07,SBUT62,58356.0,USD,900,11/07/2014,64.84,USD,71.44
10/11/2011 00:12,PTIVMOVH94246558,Stocks,SAAM06,WWNS72,1501850.0,USD,7000,19/08/2012,2154.0,FJD,235.96
10/11/2011 00:14,FFJTHKOC24073165,Stocks,HWHS51,CIXF70,72459.0,USD,900,19/03/2015,80.51,USD,86.2
10/11/2011 00:14,VULYPLQN98173251,Transporters,DNIL23,QMZU44,335144.0,USD,800,25/11/2013,418.93,USD,400.02
10/11/2011 00:14,GYVLANKJ70613479,Stocks,MFZY76,IZLM67,17364.0,USD,200,19/05/2013,86.82,USD,82.08
10/11/2011 00:14,WIDBXJJF11973027,Gorgon Heads,LAUA80,KKZA87,10340500.0,USD,50000,01/01/2016,206.81,USD,185.83
10/11/2011 00:14,GUEYINEW26225041,Stocks,PKBF70,WVEI17,49156.0,USD,400,16/09/2015,1126.29,LBP,117.35
10/11/2011 00:15,QROATFWC64004118,Hare Disks,AMRO66,LIIS96,22967306.46,KHR,30000,22/12/2014,251.19,USD,780.54
10/11/2011 00:15,GTNDDWGS62390086,Rings of See Invisible,HNLV68,DILF10,26471263.89,DOP,9000,06/07/2013,397.59,USD,2696.61
10/11/2011 00:15,NFOMTLLN68177183,Fatmans,DJNE62,AWYB85,50020.0,USD,500,22/03/2016,100.04,USD,105.34
10/11/2011 00:15,RYEROJIQ71268283,Dino Disks,AGBH66,MHFC34,129660.0,USD,2000,02/04/2012,64.83,USD,60.34
10/11/2011 00:16,ZGHOJGLO80966512,Stocks,IZLM67,FAWI50,27722.0,USD,100,18/11/2012,2681.44,IQD,282.88
10/11/2011 00:16,EOKAHBJZ20879375,Stocks,UEVD88,FDWI64,8889.0,USD,300,16/04/2013,29.63,USD,35.45
10/11/2011 00:16,JQSUBDBD22034073,Infobots,ZMLP81,BMRZ75,74352.0,USD,300,18/09/2015,1087.13,OMR,218.02
10/11/2011 00:16,TPPQLMQK72701549,Stocks,VCSF07,MRAH32,247360.0,USD,2000,30/07/2012,367.9,SOS,113.31
10/11/2011 00:17,FFDDMAIN77873272,Stamina Pluses,TKVF94,EMNK67,148237.33,KWD,900,22/06/2013,26.66,USD,143.96
10/11/2011 00:17,UQEBPZJF59744745,Key of Kings,RNZB01,KKZA87,102846.0,USD,600,19/02/2016,171.41,USD,177.1
10/11/2011 00:17,LSDJONVS07889255,Stocks,GSTD71,JVHD93,5500.0,USD,1000,07/03/2015,5.5,USD,6.35
10/11/2011 00:18,YAQNFMJG77880550,Keys of Orthanc,VGYT30,KRXZ15,101520.0,USD,500,14/07/2013,203.04,USD,180.2
10/11/2011 00:18,FOJRKRFF70604097,Badgers,SRYE59,GGLV00,170280.0,USD,300,06/11/2013,567.6,USD,642.71
10/11/2011 00:18,BHSPMKYI62282741,Stocks,GZED20,LWGE44,46100.0,USD,5000,07/03/2013,9.22,USD,9.84
10/11/2011 00:18,HFFRAPWT14686608,Blasting Rods,GZED20,CUVZ50,79033630.2,RWF,50000,19/07/2016,242.52,USD,1772.0
10/11/2011 00:20,KBZIPJJX86389623,Stocks,TRFG21,DBCS17,9746100.0,USD,90000,10/07/2012,791.47,SRD,122.91
10/11/2011 00:20,HXTRZRFI96441771,Stocks,CMZC67,KKGI60,270980.0,USD,2000,16/12/2016,135.49,USD,149.11
10/11/2011 00:20,EDIMKULG31160421,Cornuthaums,JZTC69,FGQR22,2450400.0,USD,20000,16/03/2015,122.52,USD,126.18
10/11/2011 00:20,WIEEULZX90158124,Stocks,FTFI87,GBEZ65,328900.0,USD,5000,27/05/2013,65.78,USD,64.53
10/11/2011 00:21,DMEUJFLH20426097,Stocks,SWGF93,GYWU23,2606.0,USD,100,10/06/2014,26.06,USD,25.64
10/11/2011 00:21,JODQELJU08144511,Stocks,YCZA59,YOQG45,22552.0,USD,800,24/01/2016,28.19,USD,29.19
10/11/2011 00:21,GNVKIOHK69885617,Stocks,HPTP65,QETH27,15760.0,USD,8000,11/09/2013,1.97,USD,2.05
10/11/2011 00:21,BFXILWYP38571588,Ent-draught,TVQQ54,LIJW00,209520.0,USD,6000,16/11/2016,34.92,USD,35.89
10/11/2011 00:22,YXVUMFFJ36454390,Shining Coins,VGYT30,NCCX02,18627000.0,USD,50000,17/08/2013,372.54,USD,430.31
10/11/2011 00:22,PBLQSVGE07231456,Stocks,CVMG22,OQXV70,3459.75,MNT,3000,24/02/2015,6.59,USD,1.15
10/11/2011 00:23,XHRQAIMW62593493,Fire Flowers,RDBE21,TQSJ85,7997600.0,USD,20000,03/10/2015,399.88,USD,331.42
10/11/2011 00:23,BHKUVWFK48320271,Amulets of ESP,ZNQA84,PIFN94,94200.0,USD,10000,31/05/2012,9.42,USD,9.69
10/11/2011 00:23,YXESDTWY14025211,Scooby Snacks,SWGF93,YCZA59,79876.0,USD,400,29/07/2012,199.69,USD,214.81
10/11/2011 00:24,WVGLZGGZ02971061,Iron Sands,ORQH73,YTAI13,29575700.0,USD,70000,18/11/2012,422.51,USD,360.94
10/11/2011 00:24,FGKUIMMR05777104,Stocks,CMOI26,ZVEN26,35752.0,USD,800,24/11/2016,203.34,XAF,48.56
10/11/2011 00:24,WNPEQKAW61249901,Stocks,VCSF07,MSHS03,102767.0,USD,700,24/09/2012,146.81,USD,159.85
10/11/2011 00:24,YCCNVMGX94304438,Amulets of Reflection,VIMV38,UHOG52,15448.83,BND,400,13/09/2016,93.2,USD,44.72
10/11/2011 00:24,SVGBOBCB41912866,6IV Shiny Dittos,GBEZ65,AMBT33,243545.0,USD,500,05/09/2015,487.09,USD,576.22
10/11/2011 00:24,XRKTISPF63977630,Piranha Plants,SXTM39,HNLV68,493398.34,DKK,800,27/10/2015,426.52,USD,709.65
10/11/2011 00:25,NVCFSRAX32322751,Stocks,BBJG05,FTFI87,191340.0,USD,1000,24/06/2016,191.34,USD,214.84
10/11/2011 00:25,WVBJMSLA02113720,Stocks,SXHU74,YSSR29,22404.0,USD,400,27/05/2015,56.01,USD,48.12
10/11/2011 00:25,SRMWNAYC45736312,Stocks,CMOI26,IZTD25,671702.85,LBP,600,15/10/2014,122.15,USD,1271.32
10/11/2011 00:26,HFALZZQJ40251386,Stocks,MSHS03,TBVE46,819950.0,USD,5000,31/01/2016,858.29,CUC,146.76
10/11/2011 00:26,DMQMQMET73486668,Cainhurst Badges,PIFN94,UIKN63,181832.0,USD,700,28/01/2016,259.76,USD,289.45
10/11/2011 00:26,BBLCITLX75858686,Stocks,HSWX88,OPZI26,12648.0,USD,400,24/11/2014,31.62,USD,39.18
10/11/2011 00:26,PCXPNZOU35314502,Stocks,LKPN86,SMYT95,404620.0,USD,2000,03/11/2013,202.31,USD,176.09
10/11/2011 00:27,HCTXRIPI06966695,Centipedes,PKBF70,SUOX82,2802160.0,USD,8000,21/10/2015,350.27,USD,367.76
10/11/2011 00:27,CNELFJOI62166971,Rings of Hunger,KTLA69,ITTS26,6622369.78,TMM,8000,09/08/2014,218.93,USD,653.81
10/11/2011 00:28,WPWZBZGR53013762,Stocks,VTKE98,ZNQA84,4492200.0,USD,60000,17/05/2012,10.93,NGN,68.13
10/11/2011 00:29,VBDEPQIJ16828048,Stocks,QLCE04,NFAH30,133840.0,USD,500,08/06/2016,267.68,USD,232.56
10/11/2011 00:29,MGVNMXPF56363993,Traveler Charms,PKBF70,AMBT33,1349280.0,USD,8000,10/10/2015,168.66,USD,174.5
10/11/2011 00:30,FSLEWKCJ46144474,Stocks,ZFHD93,SBUT62,8698.29,KRW,500,28/11/2012,64.84,USD,19.69
10/11/2011 00:30,PUSYHQOG11207580,Stocks,YWMD69,RLZK87,2942442.36,CUC,3000,15/07/2013,187.4,USD,915.66
10/11/2011 00:31,TRMRCGDL29902325,Power Pluses,GIWG34,TBVE46,62005532.4,ZAR,70000,02/11/2016,179.82,USD,953.69
10/11/2011 00:31,EPBYVBED10093827,Stocks,FGVK43,SAAM06,2100966.91,KPW,7000,21/08/2013,130.58,USD,363.14
10/11/2011 00:32,WVWVQTEI76659558,Stocks,ZFHD93,ORQH73,287710.0,USD,1000,20/12/2015,287.71,USD,325.36
10/11/2011 00:33,MPVDFWSY25741669,Scouters,HXDA52,GGLV00,2529600.0,USD,40000,26/11/2014,63.24,USD,75.4
10/11/2011 00:33,WAZOLNHJ36095847,Stocks,YTAI13,QXFF29,1511475.56,BSD,8000,16/09/2012,36.05,USD,163.93
10/11/2011 00:33,TQUQKSAB77430543,Stocks,HWHS51,XRBV61,7246032.8,MXN,5000,01/12/2012,188.15,USD,1377.18
10/11/2011 00:33,UFDPOYPJ37572343,Stocks,KKZA87,GZED20,1395900.0,USD,6000,10/01/2015,232.65,USD,242.09
10/11/2011 00:34,VHHMGWXN78188985,Stocks,KEVJ11,RLZK87,6875012.62,BSD,7000,17/10/2016,187.4,USD,841.17
10/11/2011 00:34,LCOZKQON54212014,Moranth Shapers,KKGY69,ERHJ34,177356.4,FKP,200,30/01/2012,107.55,USD,995.98
10/11/2011 00:34,DYNPTDQI45901564,Stocks,RDBE21,JVHD93,4761262.0,CAD,40000,29/12/2015,5.5,USD,105.26
10/11/2011 00:34,FXHYUMNN08696614,Mind Pluses,VXSM31,EKXA24,90433.0,USD,700,06/09/2015,129.19,USD,119.55
10/11/2011 00:34,CIXISAZV87710184,Souls,KRXZ15,HHFP66,8156700.0,USD,90000,15/03/2014,90.63,USD,82.03
10/11/2011 00:34,TKZPNAVO74911894,Chunin Headband,RJCA92,EIWJ22,30960.0,USD,200,19/04/2014,1288.29,BDT,184.33
10/11/2011 00:35,PFXNAKRC07763229,Stocks,AGBH66,CIXF70,6440800.0,USD,80000,09/03/2014,80.51,USD,72.72
10/11/2011 00:35,ODIDQWUU31049883,Stocks,BBAX06,AYIH50,38496.0,USD,300,08/03/2014,128.32,USD,145.61
10/11/2011 00:35,ZRJRYBPE41734161,Stocks,MFJJ99,NCCX02,1118001.12,ZMK,1000,01/05/2014,196.8,USD,1011.69
10/11/2011 00:35,YXYEGHEC59095488,Dino Disks,KRRO64,MHFC34,47690.24,MDL,100,29/09/2015,64.83,USD,395.51
10/11/2011 00:35,YHDUTSBH48673956,Bright Powders,SHXQ48,FORM54,924897.44,DOP,500,27/03/2012,250.05,USD,2025.39
10/11/2011 00:36,IZLCNQHN17381401,Stocks,OPET16,YCZA59,7405.0,USD,100,20/10/2015,74.05,USD,70.68
10/11/2011 00:36,ZHIVZKPG65336537,Stocks,QOKP03,IZLM67,43410.0,USD,500,17/01/2013,86.82,USD,94.31
10/11/2011 00:36,RQGBKJCE61150045,Tortures,ZXVX98,DVVB31,2568490.79,MDL,7000,02/01/2013,49.88,USD,408.1
10/11/2011 00:37,ROLNQOBU03077249,Treasure Mappers,MDEQ10,EMNK67,23871.0,USD,100,14/02/2014,41.77,MNT,236.79
10/11/2011 00:37,XXPOYKQY82798275,Kamidogus,TVQQ54,EWUY52,955080.0,MNT,40000,18/06/2014,136.44,USD,26.49
10/11/2011 00:37,BCGQKSOO19064159,Shell Bells,ESPL27,TRFG21,836017.43,KRW,7000,29/08/2015,445.14,USD,126.95
10/11/2011 00:37,JDVSVLLK26579232,Lavenders,YLGZ72,KTLA69,106566.0,USD,300,08/12/2016,10551.99,HTG,317.72
10/11/2011 00:37,CNVIHYBL54636137,Stocks,FGQR22,EWUY52,11176200.0,USD,60000,01/03/2012,186.27,USD,202.05
10/11/2011 00:38,YBGJKNTN06902552,Stocks,WIZJ73,UACN81,39048.18,XOF,600,22/09/2014,13.47,USD,56.0
10/11/2011 00:38,GSIHNMRI71839785,Curries of Life,DGTY64,DILF10,83786.0,USD,200,11/01/2015,418.93,USD,455.63
10/11/2011 00:38,KXXNJOHU15545567,Stocks,QLCE04,SHXQ48,64602.0,USD,600,22/02/2014,107.67,USD,113.82
10/11/2011 00:38,VELYSROW68680707,Moranth Burners,YOQG45,QHXJ50,575380.0,USD,2000,02/09/2012,287.69,USD,268.18
10/11/2011 00:38,WUINYZXH42441456,Kamidogus,BMRZ75,EWUY52,81864.0,USD,600,30/09/2014,816.29,CNY,152.5
10/11/2011 00:39,KWARFMTX52541438,Old Hunter Bells,LIJW00,WYFO79,1737300.0,USD,6000,04/04/2016,289.55,USD,236.29
10/11/2011 00:39,SYWVKDAG20247801,Choice Scarfs,NGBA40,PVAZ61,58122.0,USD,600,16/04/2014,96.87,USD,103.12
10/11/2011 00:39,TQQUNRNB15594656,Blue Shells,IIZF28,QBAP68,245994.0,USD,600,25/12/2016,409.99,USD,449.48
10/11/2011 00:39,GUJUKZHX00099167,Victory Gin,ORQH73,QETH27,14912.0,USD,400,26/04/2014,37.28,USD,33.99
10/11/2011 00:39,KUNLCBRD16242899,Stocks,QLCE04,NCXS33,32112.0,USD,200,28/07/2013,160.56,USD,154.07
10/11/2011 00:40,REKYTFVK84654295,Stocks,FDWI64,IZTD25,29350.2,AED,200,11/06/2012,122.15,USD,162.75
10/11/2011 00:40,HMXYIOLY57130569,Sylkis Greens,IBLA29,ZFHD93,18586500.0,USD,30000,19/06/2016,619.55,USD,697.43
10/11/2011 00:40,XBJCDOBR32360150,Gold Needles,SXHU74,PKBF70,9738000.0,USD,20000,16/11/2012,486.9,USD,542.44
10/11/2011 00:40,QTTLJYOF44438027,Stocks,SUOX82,EPZN28,6931653.48,VEB,60000,17/04/2014,63.62,USD,109.7
10/11/2011 00:40,GHFUKNAN54401923,Stocks,PKBF70,MDEQ10,55818.0,USD,600,27/04/2014,93.03,USD,108.74
10/11/2011 00:41,UCHAXJRD40210860,Stocks,EWUY52,OQXV70,39540.0,USD,6000,03/06/2014,6.59,USD,7.33
10/11/2011 00:41,DWAFASRM21116585,Stocks,UHOG52,GIWG34,2718.0,USD,900,19/08/2016,3.02,USD,2.81
10/11/2011 00:41,MTALTACJ19047959,Stocks,GZED20,SAAM06,1044640.0,USD,8000,09/01/2015,798.21,BZD,114.81
10/11/2011 00:42,ESXCUROV00999726,Stocks,CBOX52,ZMLP81,21530.0,USD,500,03/05/2016,43.06,USD,38.44
10/11/2011 00:42,NORHXBVZ41470899,Rocky Helmets,CQPJ57,AHMZ79,256670.0,USD,1000,18/01/2015,256.67,USD,283.0
10/11/2011 00:42,MYQYZCPF81529888,Stocks,PQSW95,ERHJ34,19975.0,USD,100,12/02/2014,199.75,USD,217.01
10/11/2011 00:42,QCDCDEYD58812026,Stocks,GZED20,SEKK26,27477.0,USD,300,30/11/2016,91.59,USD,91.42
10/11/2011 00:43,URIGWCOU61458568,Stocks,WYFO79,AHMZ79,1092840.0,USD,7000,28/09/2013,156.12,USD,163.12
10/11/2011 00:43,CUNDUVWB97574421,Gadgetrons,INIL60,SHXQ48,273150.0,USD,9000,10/12/2014,71.66,PGK,28.52
10/11/2011 00:43,UWPSUZRI39664298,Wumpa Fruits,NFAH30,FJOI82,669700.0,USD,2000,24/08/2014,1749.06,ZWD,394.73
10/11/2011 00:43,JNCAFZCU21171956,Stocks,VCSF07,ZVEN26,2234500.0,USD,50000,15/04/2015,196.03,OMR,47.26
10/11/2011 00:43,DKQUKNKX01275766,Stocks,PVAZ61,SBUT62,518720.0,USD,8000,13/01/2013,64.84,USD,73.17
10/11/2011 00:43,JROVXFNP17986907,Thousand Sunnys,YWMD69,WVHK10,25837.0,USD,100,26/10/2015,258.37,USD,287.91
10/11/2011 00:44,ATBAWINL44345404,Stocks,HNLV68,JCWS17,1567680.0,USD,8000,12/06/2014,195.96,USD,201.86
10/11/2011 00:44,AWNROOEA36634280,Stocks,SMYT95,QLCE04,393450.0,USD,5000,23/10/2016,78.69,USD,83.67
10/11/2011 00:44,PIXLQSDK41276117,Cloaks of Protection,SXHU74,SBUT62,553715.49,SCR,700,10/01/2016,222.06,USD,703.94
10/11/2011 00:45,ZWZNVWEA14459163,Krytonite Ore,QHXJ50,HFLM11,460960.0,USD,2000,11/08/2015,230.48,USD,267.41
10/11/2011 00:45,RPKVFCHR63204483,Fatmans,YLGZ72,AWYB85,400160.0,USD,4000,27/10/2015,100.04,USD,82.57
10/11/2011 00:45,DQARKUCG34498562,Romulan Ale,MSHS03,SMYT95,23908.0,USD,200,26/09/2015,119.54,USD,134.4
10/11/2011 00:45,BHZFCVQO11291872,Master Balls,AYIH50,DOGG07,427289.02,JMD,4000,03/02/2015,136.01,USD,92.07
10/11/2011 00:45,MBOIZAWU16236613,Qwark Statuettes,DDIB11,ZSXF19,36974.0,USD,700,07/04/2016,52.82,USD,63.82
10/11/2011 00:45,GEJALOTY86459890,Stocks,HXDA52,CAVR54,1415360.0,USD,8000,16/08/2016,176.92,USD,154.72
10/11/2011 00:46,VKPZHBOV73069249,Stocks,VKMV12,BBAX06,4382.0,USD,100,28/12/2014,43.82,USD,38.59
10/11/2011 00:46,GNQCACKG01762423,Stocks,QODV38,HPTP65,870480.0,USD,4000,13/04/2012,217.62,USD,216.66
10/11/2011 00:47,VZGZSUKE30827319,Red Curtains,YWMD69,ZELV96,16884400.0,USD,40000,26/07/2015,422.11,USD,333.79
10/11/2011 00:47,NZPZGROT87313140,Stocks,QBVN33,OPET16,14280.0,USD,2000,16/02/2016,7.14,USD,6.24
10/11/2011 00:47,WJATBWUF66441676,Thermal Regulation Suppositories,VGYT30,ZVEN26,20797000.0,USD,70000,20/01/2014,297.1,USD,324.09
10/11/2011 00:47,LSBDSEHN79007710,Stocks,BBJG05,CMOI26,87250.0,USD,500,14/02/2014,174.5,USD,151.52
10/11/2011 00:48,GKQFGOAN76604459,Stocks,YTAI13,ITTS26,558136.15,BHD,800,27/08/2016,218.63,USD,777.47
10/11/2011 00:48,OFDRQJRV30770540,Stocks,WVHK10,TKVF94,234418.75,NZD,4000,06/04/2016,23.44,USD,64.29
10/11/2011 00:48,ORJVWXQC52348220,Stocks,CAVR54,MHFC34,31529.68,HUF,100,15/02/2014,891.13,MVR,290.79
10/11/2011 00:49,YCGEPDSG68023664,Stocks,SEKK26,UIKN63,305180.0,USD,2000,30/11/2012,152.59,USD,137.76
10/11/2011 00:49,NODZJHHJ65726544,Cloaks of Levitation,PJKH65,NFAH30,33673500.0,USD,90000,31/01/2012,374.15,USD,384.37
10/11/2011 00:49,JXWBDKGK97553159,Alpha-Omega Bombs,CMOI26,SAAM06,1928379.52,EGP,900,05/03/2012,385.43,USD,2026.31
10/11/2011 00:50,XRLXYTRE02267830,Stocks,DOGG07,PBFW95,35890.0,USD,200,16/10/2014,179.45,USD,155.48
10/11/2011 00:50,IDYWQGQU58900443,PP Ups,VESX21,OPZI26,2677800.0,USD,6000,07/03/2013,446.3,USD,494.1
10/11/2011 00:51,VRKOHWKA44116337,Shed Shells,OHKH76,DBCS17,80800.0,USD,1000,24/03/2016,80.8,USD,70.63
10/11/2011 00:51,YSKGGZHQ06977814,Protopacks,SWGF93,OKYS51,1437310.0,USD,7000,08/10/2016,205.33,USD,167.08
