date,product,marketPrice
19/12/2018,Moloko Plus,28.38
19/12/2018,Pan-Galactic Gargle Blaster,1294.34
19/12/2018,Victory Gin,28.13
19/12/2018,Vesper,217.22
19/12/2018,Duff,245.94
19/12/2018,Dark Planet Cola,88.68
19/12/2018,Slurm,84.48
19/12/2018,Nuka-cola,36.75
19/12/2018,Ent-draught,19.28
19/12/2018,Ambrosia,69.42
19/12/2018,Romulan Ale,105.15
19/12/2018,Astro Boys,1994.26
19/12/2018,Marvins,88.88
19/12/2018,K-9s,84.29
19/12/2018,Autobots,38.14
19/12/2018,Decepticons,52.73
19/12/2018,Golems,6.88
19/12/2018,Master Balls,40.14
19/12/2018,Ultra Balls,40.46
19/12/2018,T-800s,242.29
19/12/2018,T-1000s,25.28
19/12/2018,Flubbers,184.01
19/12/2018,Spyders,235.69
19/12/2018,B-4s,61.96
19/12/2018,Ultrons,157.47
19/12/2018,Ruby Slippers,53.6
19/12/2018,Catbuses,627.8
19/12/2018,Evangelions,624.43
19/12/2018,Behelits,446.98
19/12/2018,Lightsabres,8.87
19/12/2018,Devil Fruits,196.61
19/12/2018,SMILEs,176.71
19/12/2018,Cornballers,165.65
19/12/2018,Sabor de Soledad Chips,110.06
19/12/2018,Red Apple Cigarettes,292.87
19/12/2018,Wonka Bars,320.76
19/12/2018,Bags of Holding,188.95
19/12/2018,Sending Stones,882.23
19/12/2018,Elder Wands,228.9
19/12/2018,Dornish Red,104.05
19/12/2018,Valaryian Steel Bars,290.79
19/12/2018,Dragon Eggs,366.95
19/12/2018,Cranium Inflolinks,78.99
19/12/2018,LiDAR Mark-Trackers,182.22
19/12/2018,Arm Nanoblades,312.45
19/12/2018,Replicants,5.48
19/12/2018,Venom Canisters,96.91
19/12/2018,Atium Bars,259.06
19/12/2018,Otataral Bars,20.06
19/12/2018,Night Dust,182.39
19/12/2018,Dragon Scales,196.95
19/12/2018,Teeth of the Dragon,417.14
19/12/2018,Chunin Headband,264.98
19/12/2018,Djinns,199.82
19/12/2018,Flying Brooms,8.83
