date,product,marketPrice
16/02/2018,Moloko Plus,40.77
16/02/2018,Pan-Galactic Gargle Blaster,1309.56
16/02/2018,Victory Gin,38.46
16/02/2018,Vesper,181.97
16/02/2018,Duff,273.65
16/02/2018,Dark Planet Cola,96.91
16/02/2018,Slurm,88.26
16/02/2018,Nuka-cola,34.71
16/02/2018,Ent-draught,20.85
16/02/2018,Ambrosia,79.44
16/02/2018,Romulan Ale,103.26
16/02/2018,Astro Boys,1773.1
16/02/2018,Marvins,52.9
16/02/2018,K-9s,69.15
16/02/2018,Autobots,32.82
16/02/2018,Decepticons,43.32
16/02/2018,Golems,8.7
16/02/2018,Master Balls,41.52
16/02/2018,Ultra Balls,33.57
16/02/2018,T-800s,268.7
16/02/2018,T-1000s,31.91
16/02/2018,Flubbers,230.76
16/02/2018,Spyders,167.51
16/02/2018,B-4s,40.34
16/02/2018,Ultrons,162.08
16/02/2018,Ruby Slippers,39.63
16/02/2018,Catbuses,812.54
16/02/2018,Evangelions,537.96
16/02/2018,Behelits,517.79
16/02/2018,Lightsabres,7.92
16/02/2018,Devil Fruits,154.07
16/02/2018,SMILEs,207.0
16/02/2018,Cornballers,246.03
16/02/2018,Sabor de Soledad Chips,108.36
16/02/2018,Red Apple Cigarettes,463.94
16/02/2018,Wonka Bars,302.46
16/02/2018,Bags of Holding,179.15
16/02/2018,Sending Stones,804.58
16/02/2018,Elder Wands,148.49
16/02/2018,Dornish Red,121.54
16/02/2018,Valaryian Steel Bars,221.2
16/02/2018,Dragon Eggs,273.83
16/02/2018,Cranium Inflolinks,80.05
16/02/2018,LiDAR Mark-Trackers,159.85
16/02/2018,Arm Nanoblades,340.68
16/02/2018,Replicants,6.37
16/02/2018,Venom Canisters,122.09
16/02/2018,Atium Bars,175.15
16/02/2018,Otataral Bars,19.11
16/02/2018,Night Dust,154.87
16/02/2018,Dragon Scales,216.47
16/02/2018,Teeth of the Dragon,507.96
16/02/2018,Chunin Headband,221.55
16/02/2018,Djinns,167.81
16/02/2018,Flying Brooms,9.31
16/02/2018,Flying Carpets,96.42
16/02/2018,Mjolnirs,369.79
16/02/2018,Infinity Stones,110.46
16/02/2018,Infinity Gauntlets,15.08
16/02/2018,Repulsor Beams,612.88
16/02/2018,Super Soldier Serums,93.18
16/02/2018,Vibranium Bars,622.33
16/02/2018,Adamantium Bars,449.33
16/02/2018,Mithril Bars,3.56
16/02/2018,Rune Bars,260.62
16/02/2018,True Names,88.14
16/02/2018,Sigils,172.83
16/02/2018,Strongest Potions,72.45
16/02/2018,Knightmare Frames,733.86
16/02/2018,Mirrors of Erised,231.68
16/02/2018,Pensieves,93.5
16/02/2018,Veritaserums,305.15
16/02/2018,Felix Felicis,264.02
16/02/2018,Horcuxes,115.06
16/02/2018,Philosopher Stones,137.47
16/02/2018,Sorceror Stones,9.56
16/02/2018,Dragon Balls,58.48
16/02/2018,Wind Shurikens,166.28
16/02/2018,Time Turners,394.12
16/02/2018,Moranth Burners,323.6
16/02/2018,Moranth Crackers,107.43
16/02/2018,Moranth Cussers,164.25
16/02/2018,Moranth Flamers,136.95
16/02/2018,Moranth Melters,185.96
16/02/2018,Moranth Shapers,73.97
16/02/2018,Moranth Smokers,97.83
16/02/2018,Finnests,154.76
16/02/2018,Terondais,147.55
16/02/2018,White Gold Rings,78.85
16/02/2018,Hurtloam,293.24
16/02/2018,Rare Candies,142.47
16/02/2018,PP Ups,641.42
16/02/2018,Phoenix Downs,18.69
16/02/2018,Zanpakutos,18.02
16/02/2018,Sensu Beans,172.97
16/02/2018,Namekian Spring Water,16.73
16/02/2018,Australium Bars,45.33
16/02/2018,Aether Tanks,26.07
16/02/2018,Mana Ore,47.73
16/02/2018,Dilithium Crystals,154.99
16/02/2018,Dust Cannisters,493.3
16/02/2018,Energon Cubes,720.29
16/02/2018,Jumbonium Atoms,166.73
16/02/2018,Katchin Bars,10.38
16/02/2018,Krytonite Ore,295.61
16/02/2018,Nanomachines,207.91
16/02/2018,Octiron Bars,199.95
16/02/2018,Redstone Blocks,372.31
16/02/2018,Seastone Cuffs,96.76
16/02/2018,Z-crystals,154.11
16/02/2018,Digivices,80.49
16/02/2018,Pym Particles,13.61
16/02/2018,Wild Card Virus Vials,65.79
16/02/2018,Tachyons,129.81
16/02/2018,Hope,151.3
16/02/2018,Decks of Many Things,450.31
