date,companyID,stockPrice
12/02/2010,QETH27,1.49
12/02/2010,DVVB31,164.04
12/02/2010,EMNK67,174.23
12/02/2010,KTLA69,141.59
12/02/2010,EIWJ22,91.62
12/02/2010,SFZS08,232.83
12/02/2010,YSSR29,66.34
12/02/2010,SWGF93,42.95
12/02/2010,YTAI13,141.2
12/02/2010,NGBA40,124.58
12/02/2010,CMZC67,52.07
12/02/2010,PJKH65,24.64
12/02/2010,HWHS51,194.14
12/02/2010,ZBIO05,22.13
12/02/2010,YWMD69,243.59
12/02/2010,EPZN28,84.97
12/02/2010,VAHJ53,65.38
12/02/2010,HWJF09,139.99
12/02/2010,AGBH66,162.32
12/02/2010,TFLS35,22.86
12/02/2010,VPTI00,78.04
12/02/2010,FORM54,38.8
12/02/2010,QLCE04,86.74
12/02/2010,WIZJ73,10.51
12/02/2010,UFAY59,114.7
12/02/2010,DJNE62,149.21
12/02/2010,GBEZ65,73.47
12/02/2010,SXHU74,152.0
12/02/2010,DOGG07,51.48
12/02/2010,HPTP65,212.43
12/02/2010,GIWG34,4.56
12/02/2010,QHXJ50,144.77
12/02/2010,ERHJ34,225.98
12/02/2010,ZEHM52,119.09
12/02/2010,TBVE46,149.19
12/02/2010,RJUD59,7.52
12/02/2010,PKBF70,156.37
12/02/2010,BPLN25,120.74
12/02/2010,WVEI17,115.63
12/02/2010,VESX21,239.71
12/02/2010,UWUK72,115.58
12/02/2010,SHXQ48,94.75
12/02/2010,TRFG21,3.12
12/02/2010,SEKK26,229.24
12/02/2010,EKXA24,128.22
12/02/2010,PNFK78,88.49
12/02/2010,HFLM11,143.95
12/02/2010,VIMV38,200.26
12/02/2010,DDIB11,8.13
12/02/2010,LBKT00,8.46
12/02/2010,WVHK10,125.49
12/02/2010,EWUY52,242.04
12/02/2010,UHOG52,36.35
12/02/2010,GYWU23,26.64
12/02/2010,THJF58,27.51
12/02/2010,QAZT26,211.22
12/02/2010,MEOQ86,4.94
12/02/2010,KKZA87,46.47
12/02/2010,CQPJ57,51.25
12/02/2010,SAAM06,217.11
12/02/2010,QOKP03,282.57
12/02/2010,LKPN86,84.2
12/02/2010,SFEO61,4.46
12/02/2010,OKYS51,15.6
12/02/2010,MHFC34,153.89
12/02/2010,UIKN63,156.91
12/02/2010,CIXF70,125.36
