date,companyID,stockPrice
17/02/2010,QETH27,1.56
17/02/2010,DVVB31,172.33
17/02/2010,EMNK67,179.54
17/02/2010,KTLA69,139.99
17/02/2010,EIWJ22,91.5
17/02/2010,SFZS08,234.92
17/02/2010,YSSR29,67.84
17/02/2010,SWGF93,42.87
17/02/2010,YTAI13,144.61
17/02/2010,NGBA40,130.15
17/02/2010,CMZC67,53.55
17/02/2010,PJKH65,24.39
17/02/2010,HWHS51,201.86
17/02/2010,ZBIO05,21.32
17/02/2010,YWMD69,236.46
17/02/2010,EPZN28,84.86
17/02/2010,VAHJ53,64.87
17/02/2010,HWJF09,135.57
17/02/2010,AGBH66,162.01
17/02/2010,TFLS35,21.69
17/02/2010,VPTI00,78.68
17/02/2010,FORM54,37.79
17/02/2010,QLCE04,86.35
17/02/2010,WIZJ73,10.34
17/02/2010,UFAY59,113.43
17/02/2010,DJNE62,143.05
17/02/2010,GBEZ65,70.19
17/02/2010,SXHU74,147.97
17/02/2010,DOGG07,50.91
17/02/2010,HPTP65,204.77
17/02/2010,GIWG34,4.79
17/02/2010,QHXJ50,143.76
17/02/2010,ERHJ34,219.66
17/02/2010,ZEHM52,125.46
17/02/2010,TBVE46,145.31
17/02/2010,RJUD59,7.39
17/02/2010,PKBF70,149.9
17/02/2010,BPLN25,121.35
17/02/2010,WVEI17,120.01
17/02/2010,VESX21,244.15
17/02/2010,UWUK72,119.61
17/02/2010,SHXQ48,95.49
17/02/2010,TRFG21,3.12
17/02/2010,SEKK26,227.21
17/02/2010,EKXA24,120.21
17/02/2010,PNFK78,88.79
17/02/2010,HFLM11,139.44
17/02/2010,VIMV38,193.03
17/02/2010,DDIB11,8.08
17/02/2010,LBKT00,8.18
17/02/2010,WVHK10,124.66
17/02/2010,EWUY52,235.55
17/02/2010,UHOG52,37.59
17/02/2010,GYWU23,25.2
17/02/2010,THJF58,27.96
17/02/2010,QAZT26,205.44
17/02/2010,MEOQ86,4.76
17/02/2010,KKZA87,44.92
17/02/2010,CQPJ57,50.29
17/02/2010,SAAM06,225.2
17/02/2010,QOKP03,283.07
17/02/2010,LKPN86,82.38
17/02/2010,SFEO61,4.42
17/02/2010,OKYS51,15.23
17/02/2010,MHFC34,150.32
17/02/2010,UIKN63,155.97
17/02/2010,CIXF70,128.32
17/02/2010,WYFO79,47.04
17/02/2010,SBUT62,66.82
17/02/2010,DREA89,61.67
17/02/2010,RNZB01,11.42
17/02/2010,ZFHD93,90.77
17/02/2010,NFAH30,230.57
17/02/2010,KUWI70,7.86
17/02/2010,CVMG22,91.92
17/02/2010,HSWX88,20.57
17/02/2010,VLJL11,208.39
17/02/2010,VCSF07,26.98
17/02/2010,IIZF28,96.11
17/02/2010,VVXA11,220.06
17/02/2010,BDBU00,164.93
17/02/2010,FTFI87,221.41
17/02/2010,DNIL23,260.0
17/02/2010,ZVEN26,70.77
17/02/2010,CBOX52,223.41
17/02/2010,LIIS96,130.8
17/02/2010,FDWI64,39.22
17/02/2010,NCYN50,19.85
17/02/2010,MRAH32,95.08
17/02/2010,FGVK43,73.69
17/02/2010,IJPI82,171.29
17/02/2010,AHMZ79,183.27
17/02/2010,TVQQ54,107.06
17/02/2010,SUOX82,193.59
17/02/2010,QODV38,204.68
17/02/2010,TGZI54,263.55
17/02/2010,BMRZ75,233.21
17/02/2010,QWOA67,180.54
17/02/2010,UEVD88,195.05
17/02/2010,ITTS26,213.61
17/02/2010,ZELV96,36.83
17/02/2010,RFZG50,37.02
17/02/2010,PIFN94,253.09
17/02/2010,YLGZ72,79.18
17/02/2010,ZSXF19,146.93
17/02/2010,IZLM67,97.74
17/02/2010,ORQH73,217.4
17/02/2010,QLMY86,193.02
17/02/2010,VGYT30,115.84
17/02/2010,DGTY64,28.58
17/02/2010,RJCA92,14.59
17/02/2010,JXGF57,137.7
17/02/2010,ZDAI73,160.73
17/02/2010,TKVF94,24.07
17/02/2010,XRBV61,159.79
17/02/2010,QCRG59,132.27
17/02/2010,GZED20,184.13
