dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
31/08/2017 00:00,HQGZROKS79556338,Stocks,VESX21,GYWU23,25515.0,USD,900,27/09/2020,28.35,USD,30.52
31/08/2017 00:00,AGAGVXUF40437776,Stocks,BBJG05,QAZT26,3343055.64,ETB,800,01/04/2021,380.55,USD,4787.46
31/08/2017 00:02,MGIJJSJU25095068,Books of Cagliostro,CAVR54,MSHS03,196154.16,PLN,6000,05/04/2022,124.78,USD,35.05
31/08/2017 00:02,ZUDPKRIC14112146,Stocks,GSTD71,QAZT26,1141650.0,USD,3000,19/05/2021,380.55,USD,392.62
31/08/2017 00:02,DYIAQROI19534747,Time Turners,HSWX88,DJNE62,783157.68,QAR,900,14/12/2022,363.74,USD,801.09
31/08/2017 00:02,DDQIYDSY92494179,Stocks,NXTO39,FDWI64,1268100.0,USD,90000,13/09/2018,14.09,USD,13.19
31/08/2017 00:02,DSMUIWYA30466263,Amulets of ESP,HHOA99,PIFN94,10920.0,USD,1000,24/06/2021,10.92,USD,12.32
31/08/2017 00:03,FUWNACTJ65467139,Stocks,FDWI64,ZMLP81,8532.0,USD,300,25/05/2021,28.44,USD,24.08
31/08/2017 00:03,LTZGVHLN41488010,Wild Card Virus Vials,MRAH32,NQJL85,65088.0,USD,800,19/10/2022,81.36,USD,88.51
31/08/2017 00:04,JYKWKTIB50860964,Stocks,WVHK10,GGLV00,115920.0,USD,6000,25/05/2022,19.32,USD,21.67
31/08/2017 00:05,CCKPMGKM24941710,Stocks,VLJL11,GZED20,1058587805.52,PHP,40000,10/04/2020,248.22,USD,24705.87
31/08/2017 00:05,RGZUDVVB42289790,Azath Houses,EKXA24,TFLS35,416455.53,UGX,1000,22/03/2019,62.27,USD,471.25
31/08/2017 00:05,ZMUCJCSV38529258,Stocks,ZNQA84,XRBV61,3331790.0,USD,7000,31/05/2021,475.97,USD,528.07
31/08/2017 00:06,DFZCNQOW68296392,Stocks,EIWJ22,HYSJ42,2165924.71,TTD,5000,10/10/2021,98.17,USD,446.98
31/08/2017 00:06,KRAHLEPM64688126,Stocks,JXGF57,TYAE14,3807000.0,USD,60000,22/12/2018,63.45,USD,64.14
31/08/2017 00:06,SBBPPVUU75102700,Water Walking Boots,OPET16,BMRZ75,118435.0,USD,500,10/11/2019,236.87,USD,260.19
