date,currency,valueInUSD
11/03/2019,AFN,19.1637
11/03/2019,ALL,1.3155
11/03/2019,DZD,5.2395
11/03/2019,AOA,5.9228
11/03/2019,ARS,10.957
11/03/2019,AMD,8.7767
11/03/2019,AWG,4.5579
11/03/2019,AUD,58.4532
11/03/2019,AZN,4.9008
11/03/2019,BSD,4.7682
11/03/2019,BHD,4.9281
11/03/2019,BDT,7.1894
11/03/2019,BBD,45.1876
11/03/2019,BYR,6.8602
11/03/2019,BZD,9.0538
11/03/2019,BMD,1.1433
11/03/2019,BTN,6.4942
11/03/2019,BOB,43.1422
11/03/2019,BAM,0.2816
11/03/2019,BWP,4.8285
11/03/2019,BRL,11.0105
11/03/2019,GBP,11.795
11/03/2019,BND,0.4031
11/03/2019,BGN,0.0927
11/03/2019,BIF,1.1967
11/03/2019,XOF,5.2702
11/03/2019,XAF,2.1282
11/03/2019,XPF,0.1592
11/03/2019,KHR,1.6124
11/03/2019,CAD,18.9112
11/03/2019,CVE,8.8493
11/03/2019,KYD,5.9707
11/03/2019,CLP,7.076
11/03/2019,CNY,6.8013
11/03/2019,COP,53.5307
11/03/2019,KMF,3.9242
11/03/2019,CDF,0.2352
11/03/2019,CRC,0.8463
11/03/2019,HRK,192.7018
11/03/2019,CUC,5.7064
11/03/2019,CUP,2.0378
11/03/2019,CZK,2.978
11/03/2019,DKK,0.895
11/03/2019,DJF,7.4617
11/03/2019,DOP,9.6963
11/03/2019,XCD,32.8557
11/03/2019,EGP,3.4251
11/03/2019,SVC,4.1569
11/03/2019,ETB,8.303
11/03/2019,FKP,4.507
11/03/2019,FJD,6.908
11/03/2019,GMD,11.3408
11/03/2019,GEL,4.1629
11/03/2019,GHS,6.7059
11/03/2019,GIP,8.6477
11/03/2019,GTQ,0.4231
11/03/2019,GNF,111.7748
11/03/2019,GYD,3.5846
11/03/2019,HTG,18.8438
11/03/2019,HNL,2.7467
11/03/2019,HKD,3.3018
11/03/2019,HUF,3.2964
11/03/2019,ISK,2.0943
11/03/2019,INR,50.9657
11/03/2019,IDR,4.5337
11/03/2019,IRR,10.9468
11/03/2019,IQD,13.1006
11/03/2019,ILS,6.5831
11/03/2019,JMD,0.7331
11/03/2019,JPY,0.0469
11/03/2019,JOD,2.198
11/03/2019,KZT,2.7439
11/03/2019,KES,6.4665
11/03/2019,KWD,3.7891
11/03/2019,KGS,4.163
11/03/2019,LAK,3.0026
11/03/2019,LBP,12.7944
11/03/2019,LSL,3.4142
11/03/2019,LRD,5.2205
11/03/2019,LYD,18.5696
11/03/2019,MOP,0.9591
11/03/2019,MKD,3.8701
11/03/2019,MGA,5.5211
11/03/2019,MWK,6.3216
11/03/2019,MYR,32.7053
11/03/2019,MVR,6.1013
11/03/2019,MRO,3.3674
11/03/2019,MUR,75.6285
11/03/2019,MXN,8.8793
11/03/2019,MDL,5.223
11/03/2019,MNT,0.062
11/03/2019,MAD,1.7265
11/03/2019,MZN,5.267
11/03/2019,MMK,4.4316
11/03/2019,ANG,6.8693
11/03/2019,NAD,1.3628
11/03/2019,NPR,0.9626
11/03/2019,NZD,1.5827
11/03/2019,NIO,2.791
11/03/2019,NGN,0.1335
11/03/2019,KPW,1.6018
11/03/2019,NOK,0.9757
11/03/2019,OMR,4.6273
11/03/2019,PKR,11.9704
11/03/2019,PAB,11.8417
11/03/2019,PGK,4.6302
11/03/2019,PYG,5.7138
11/03/2019,PEN,0.3638
11/03/2019,PHP,147.0073
11/03/2019,PLN,0.2661
11/03/2019,QAR,2.2062
11/03/2019,RON,2.1223
11/03/2019,RUB,8.4438
11/03/2019,RWF,5.3371
11/03/2019,WST,2.8972
11/03/2019,STD,4.6149
11/03/2019,SAR,4.8444
11/03/2019,RSD,0.7853
11/03/2019,SCR,3.0487
11/03/2019,SLL,2.2812
11/03/2019,SGD,6.1038
11/03/2019,SBD,7.6968
11/03/2019,SOS,2.1453
11/03/2019,ZAR,5.2504
11/03/2019,KRW,0.1795
11/03/2019,LKR,1.9177
11/03/2019,SHP,3.9917
11/03/2019,SDG,6.1323
11/03/2019,SRD,3.1099
11/03/2019,SZL,4.9911
11/03/2019,SEK,3.543
11/03/2019,CHF,8.2006
11/03/2019,SYP,4.3883
11/03/2019,TWD,319.9368
11/03/2019,TZS,11.8977
11/03/2019,THB,1.1583
11/03/2019,TOP,7.9499
11/03/2019,TTD,4.4345
11/03/2019,TND,4.0554
11/03/2019,TRY,0.6141
11/03/2019,TMM,5.1815
11/03/2019,USD,1
11/03/2019,UGX,6.9206
11/03/2019,UAH,31.5695
11/03/2019,UYU,40.68
11/03/2019,AED,0.9109
11/03/2019,VUV,32.0603
11/03/2019,VEB,0.7835
11/03/2019,VND,5.7734
11/03/2019,YER,7.7888
11/03/2019,ZMK,6.0056
11/03/2019,ZWD,4.0221
