date,currency,valueInUSD
31/12/2016,AFN,12.3611
31/12/2016,ALL,2.0444
31/12/2016,DZD,5.9203
31/12/2016,AOA,5.8933
31/12/2016,ARS,14.9511
31/12/2016,AMD,8.1961
31/12/2016,AWG,4.9226
31/12/2016,AUD,54.6191
31/12/2016,AZN,4.6354
31/12/2016,BSD,4.966
31/12/2016,BHD,3.1033
31/12/2016,BDT,7.7353
31/12/2016,BBD,51.5113
31/12/2016,BYR,6.4631
31/12/2016,BZD,6.3938
31/12/2016,BMD,1.2397
31/12/2016,BTN,6.6574
31/12/2016,BOB,29.5942
31/12/2016,BAM,0.2708
31/12/2016,BWP,4.0183
31/12/2016,BRL,12.9745
31/12/2016,GBP,11.956
31/12/2016,BND,0.2702
31/12/2016,BGN,0.0838
31/12/2016,BIF,0.9936
31/12/2016,XOF,6.8992
31/12/2016,XAF,2.6035
31/12/2016,XPF,0.2586
31/12/2016,KHR,1.5902
31/12/2016,CAD,13.9311
31/12/2016,CVE,8.9548
31/12/2016,KYD,8.8791
31/12/2016,CLP,8.0517
31/12/2016,CNY,7.5516
31/12/2016,COP,54.9966
31/12/2016,KMF,4.4863
31/12/2016,CDF,0.2332
31/12/2016,CRC,0.8526
31/12/2016,HRK,189.8414
31/12/2016,CUC,6.6971
31/12/2016,CUP,2.1364
31/12/2016,CZK,3.1177
31/12/2016,DKK,1.0642
31/12/2016,DJF,7.5767
31/12/2016,DOP,6.052
31/12/2016,XCD,25.8604
31/12/2016,EGP,4.2283
31/12/2016,SVC,2.8748
31/12/2016,ETB,9.4115
31/12/2016,FKP,5.9311
31/12/2016,FJD,9.6242
31/12/2016,GMD,10.8017
31/12/2016,GEL,5.6896
31/12/2016,GHS,6.9051
31/12/2016,GIP,9.6367
31/12/2016,GTQ,0.5993
31/12/2016,GNF,147.7554
31/12/2016,GYD,3.9301
31/12/2016,HTG,17.716
31/12/2016,HNL,2.5091
31/12/2016,HKD,3.8338
31/12/2016,HUF,3.4841
31/12/2016,ISK,2.1284
31/12/2016,INR,28.4356
31/12/2016,IDR,5.8366
31/12/2016,IRR,10.682
31/12/2016,IQD,11.6897
31/12/2016,ILS,7.433
31/12/2016,JMD,0.7234
31/12/2016,JPY,0.0364
31/12/2016,JOD,2.1784
31/12/2016,KZT,3.4057
31/12/2016,KES,7.2624
31/12/2016,KWD,4.6467
31/12/2016,KGS,5.855
31/12/2016,LAK,2.9113
31/12/2016,LBP,10.3553
31/12/2016,LSL,3.1964
31/12/2016,LRD,3.579
31/12/2016,LYD,15.2326
31/12/2016,MOP,0.8317
31/12/2016,MKD,4.836
31/12/2016,MGA,6.1848
31/12/2016,MWK,5.8647
31/12/2016,MYR,34.2914
31/12/2016,MVR,5.7824
31/12/2016,MRO,2.781
31/12/2016,MUR,68.066
31/12/2016,MXN,5.5735
31/12/2016,MDL,6.7587
31/12/2016,MNT,0.1097
31/12/2016,MAD,2.0261
31/12/2016,MZN,5.6215
31/12/2016,MMK,3.7903
31/12/2016,ANG,7.317
31/12/2016,NAD,1.6079
31/12/2016,NPR,0.7131
31/12/2016,NZD,2.2259
31/12/2016,NIO,1.8167
31/12/2016,NGN,0.1683
31/12/2016,KPW,1.6838
31/12/2016,NOK,1.1081
31/12/2016,OMR,5.3993
31/12/2016,PKR,11.4501
31/12/2016,PAB,11.0979
31/12/2016,PGK,3.3583
31/12/2016,PYG,6.1984
31/12/2016,PEN,0.2796
31/12/2016,PHP,99.1203
31/12/2016,PLN,0.3061
31/12/2016,QAR,2.2566
31/12/2016,RON,1.8549
31/12/2016,RUB,13.8498
31/12/2016,RWF,4.939
31/12/2016,WST,2.5572
31/12/2016,STD,4.2943
31/12/2016,SAR,6.5175
31/12/2016,RSD,0.9285
31/12/2016,SCR,4.5641
31/12/2016,SLL,2.8834
31/12/2016,SGD,6.8014
31/12/2016,SBD,8.6524
31/12/2016,SOS,2.1898
31/12/2016,ZAR,5.2512
31/12/2016,KRW,0.1891
31/12/2016,LKR,1.8056
31/12/2016,SHP,2.8833
31/12/2016,SDG,7.0441
31/12/2016,SRD,3.614
31/12/2016,SZL,4.4031
31/12/2016,SEK,3.9681
31/12/2016,CHF,11.9637
31/12/2016,SYP,5.1611
31/12/2016,TWD,423.568
31/12/2016,TZS,10.2324
31/12/2016,THB,0.841
31/12/2016,TOP,7.8022
31/12/2016,TTD,4.2178
31/12/2016,TND,4.8812
31/12/2016,TRY,0.4167
31/12/2016,TMM,3.6057
31/12/2016,USD,1
31/12/2016,UGX,7.549
31/12/2016,UAH,33.3632
31/12/2016,UYU,31.1995
31/12/2016,AED,1.3636
31/12/2016,VUV,30.8334
31/12/2016,VEB,1.1012
31/12/2016,VND,6.4137
31/12/2016,YER,7.2377
31/12/2016,ZMK,4.26
31/12/2016,ZWD,5.2807
