date,currency,valueInUSD
05/11/2012,AFN,11.6464
05/11/2012,ALL,2.1461
05/11/2012,DZD,3.152
05/11/2012,AOA,6.4323
05/11/2012,ARS,21.095
05/11/2012,AMD,12.1062
05/11/2012,AWG,9.4854
05/11/2012,AUD,84.3519
05/11/2012,AZN,6.8585
05/11/2012,BSD,6.7631
05/11/2012,BHD,3.5205
05/11/2012,BDT,7.7217
05/11/2012,BBD,88.8474
05/11/2012,BYR,7.3812
05/11/2012,BZD,5.3762
05/11/2012,BMD,1.0923
05/11/2012,BTN,6.4685
05/11/2012,BOB,41.5872
05/11/2012,BAM,0.382
05/11/2012,BWP,3.1353
05/11/2012,BRL,12.1685
05/11/2012,GBP,10.8821
05/11/2012,BND,0.3608
05/11/2012,BGN,0.0972
05/11/2012,BIF,1.7301
05/11/2012,XOF,6.5293
05/11/2012,XAF,4.0464
05/11/2012,XPF,0.3493
05/11/2012,KHR,2.2979
05/11/2012,CAD,17.8975
05/11/2012,CVE,11.7095
05/11/2012,KYD,7.9577
05/11/2012,CLP,7.8779
05/11/2012,CNY,6.8105
05/11/2012,COP,80.2624
05/11/2012,KMF,6.7459
05/11/2012,CDF,0.2145
05/11/2012,CRC,1.1271
05/11/2012,HRK,100.5851
05/11/2012,CUC,6.1651
05/11/2012,CUP,2.3084
05/11/2012,CZK,4.2136
05/11/2012,DKK,1.4763
05/11/2012,DJF,8.4767
05/11/2012,DOP,6.9818
05/11/2012,XCD,30.191
05/11/2012,EGP,4.0761
05/11/2012,SVC,4.1266
05/11/2012,ETB,10.6648
05/11/2012,FKP,7.7129
05/11/2012,FJD,9.7742
05/11/2012,GMD,9.5596
05/11/2012,GEL,3.8788
05/11/2012,GHS,8.9344
05/11/2012,GIP,6.4258
05/11/2012,GTQ,0.5519
05/11/2012,GNF,131.6538
05/11/2012,GYD,3.6186
05/11/2012,HTG,18.7983
05/11/2012,HNL,2.3297
05/11/2012,HKD,4.3385
05/11/2012,HUF,3.3702
05/11/2012,ISK,3.0418
05/11/2012,INR,35.7128
05/11/2012,IDR,5.6446
05/11/2012,IRR,12.7955
05/11/2012,IQD,11.5647
05/11/2012,ILS,8.1512
05/11/2012,JMD,0.7922
05/11/2012,JPY,0.0435
05/11/2012,JOD,2.6521
05/11/2012,KZT,3.8028
05/11/2012,KES,5.7549
05/11/2012,KWD,7.0684
05/11/2012,KGS,8.1122
05/11/2012,LAK,4.3173
05/11/2012,LBP,10.3932
05/11/2012,LSL,1.8718
05/11/2012,LRD,4.3507
05/11/2012,LYD,10.0452
05/11/2012,MOP,0.8397
05/11/2012,MKD,3.9309
05/11/2012,MGA,4.2351
05/11/2012,MWK,6.1622
05/11/2012,MYR,51.548
05/11/2012,MVR,8.276
05/11/2012,MRO,2.5428
05/11/2012,MUR,62.4014
05/11/2012,MXN,6.1682
05/11/2012,MDL,7.2303
05/11/2012,MNT,0.1627
05/11/2012,MAD,2.6969
05/11/2012,MZN,5.7117
05/11/2012,MMK,2.9453
05/11/2012,ANG,8.9755
05/11/2012,NAD,2.5516
05/11/2012,NPR,1.2773
05/11/2012,NZD,2.0883
05/11/2012,NIO,1.733
05/11/2012,NGN,0.162
05/11/2012,KPW,2.2873
05/11/2012,NOK,1.1632
05/11/2012,OMR,4.6176
05/11/2012,PKR,8.3759
05/11/2012,PAB,12.7177
05/11/2012,PGK,2.7722
05/11/2012,PYG,8.213
05/11/2012,PEN,0.2141
05/11/2012,PHP,55.5456
05/11/2012,PLN,0.2116
05/11/2012,QAR,3.6713
05/11/2012,RON,1.3815
05/11/2012,RUB,16.8237
05/11/2012,RWF,6.4807
05/11/2012,WST,2.5961
05/11/2012,STD,5.2211
05/11/2012,SAR,7.0645
05/11/2012,RSD,1.1688
05/11/2012,SCR,4.5329
05/11/2012,SLL,3.049
05/11/2012,SGD,7.7096
05/11/2012,SBD,9.3507
05/11/2012,SOS,2.6996
05/11/2012,ZAR,4.8382
05/11/2012,KRW,0.2399
05/11/2012,LKR,1.4987
05/11/2012,SHP,3.7814
05/11/2012,SDG,8.3084
05/11/2012,SRD,6.7066
05/11/2012,SZL,4.3138
05/11/2012,SEK,3.4738
05/11/2012,CHF,8.5753
05/11/2012,SYP,4.5464
05/11/2012,TWD,447.521
05/11/2012,TZS,9.8821
05/11/2012,THB,0.9446
05/11/2012,TOP,8.2209
05/11/2012,TTD,4.9201
05/11/2012,TND,6.1821
05/11/2012,TRY,0.6682
05/11/2012,TMM,3.6886
05/11/2012,USD,1
05/11/2012,UGX,9.7403
05/11/2012,UAH,29.1442
05/11/2012,UYU,40.3452
05/11/2012,AED,1.1294
05/11/2012,VUV,29.0206
05/11/2012,VEB,1.3807
05/11/2012,VND,5.6427
05/11/2012,YER,7.4401
05/11/2012,ZMK,5.3383
05/11/2012,ZWD,4.4074
