date,currency,valueInUSD
20/07/2018,AFN,17.5684
20/07/2018,ALL,1.5911
20/07/2018,DZD,4.7945
20/07/2018,AOA,5.44
20/07/2018,ARS,13.5395
20/07/2018,AMD,7.8762
20/07/2018,AWG,5.3706
20/07/2018,AUD,53.687
20/07/2018,AZN,4.3746
20/07/2018,BSD,5.0453
20/07/2018,BHD,3.8718
20/07/2018,BDT,7.5564
20/07/2018,BBD,49.6285
20/07/2018,BYR,6.9832
20/07/2018,BZD,6.8762
20/07/2018,BMD,1.0415
20/07/2018,BTN,6.9991
20/07/2018,BOB,34.8261
20/07/2018,BAM,0.3452
20/07/2018,BWP,4.0497
20/07/2018,BRL,12.1477
20/07/2018,GBP,13.9235
20/07/2018,BND,0.329
20/07/2018,BGN,0.0822
20/07/2018,BIF,1.2541
20/07/2018,XOF,5.9066
20/07/2018,XAF,2.5775
20/07/2018,XPF,0.206
20/07/2018,KHR,1.5814
20/07/2018,CAD,20.5077
20/07/2018,CVE,7.8405
20/07/2018,KYD,7.0109
20/07/2018,CLP,8.3434
20/07/2018,CNY,7.6096
20/07/2018,COP,49.9656
20/07/2018,KMF,4.0241
20/07/2018,CDF,0.2267
20/07/2018,CRC,0.7129
20/07/2018,HRK,176.8425
20/07/2018,CUC,5.4571
20/07/2018,CUP,2.3034
20/07/2018,CZK,2.8717
20/07/2018,DKK,0.9969
20/07/2018,DJF,7.3009
20/07/2018,DOP,9.0082
20/07/2018,XCD,28.4836
20/07/2018,EGP,3.372
20/07/2018,SVC,4.09
20/07/2018,ETB,9.0486
20/07/2018,FKP,4.7881
20/07/2018,FJD,7.8291
20/07/2018,GMD,11.3617
20/07/2018,GEL,4.4112
20/07/2018,GHS,7.3198
20/07/2018,GIP,9.6574
20/07/2018,GTQ,0.4983
20/07/2018,GNF,117.5978
20/07/2018,GYD,4.2152
20/07/2018,HTG,20.6826
20/07/2018,HNL,2.6784
20/07/2018,HKD,3.1552
20/07/2018,HUF,3.3703
20/07/2018,ISK,2.4706
20/07/2018,INR,38.7927
20/07/2018,IDR,4.3645
20/07/2018,IRR,13.5404
20/07/2018,IQD,13.7681
20/07/2018,ILS,7.6841
20/07/2018,JMD,0.7689
20/07/2018,JPY,0.0437
20/07/2018,JOD,2.1337
20/07/2018,KZT,2.4341
20/07/2018,KES,7.3817
20/07/2018,KWD,4.2652
20/07/2018,KGS,5.6687
20/07/2018,LAK,2.5824
20/07/2018,LBP,11.5637
20/07/2018,LSL,3.5731
20/07/2018,LRD,4.6451
20/07/2018,LYD,17.5546
20/07/2018,MOP,0.911
20/07/2018,MKD,4.3223
20/07/2018,MGA,6.2004
20/07/2018,MWK,7.1178
20/07/2018,MYR,34.0684
20/07/2018,MVR,5.8094
20/07/2018,MRO,3.223
20/07/2018,MUR,77.57
20/07/2018,MXN,7.6274
20/07/2018,MDL,5.8487
20/07/2018,MNT,0.0822
20/07/2018,MAD,2.172
20/07/2018,MZN,5.8416
20/07/2018,MMK,4.1491
20/07/2018,ANG,7.7281
20/07/2018,NAD,1.3447
20/07/2018,NPR,1.0145
20/07/2018,NZD,1.8977
20/07/2018,NIO,2.4186
20/07/2018,NGN,0.1518
20/07/2018,KPW,1.6169
20/07/2018,NOK,0.8978
20/07/2018,OMR,4.6428
20/07/2018,PKR,12.7917
20/07/2018,PAB,13.0834
20/07/2018,PGK,3.8014
20/07/2018,PYG,6.0797
20/07/2018,PEN,0.3666
20/07/2018,PHP,139.208
20/07/2018,PLN,0.2489
20/07/2018,QAR,2.192
20/07/2018,RON,2.1255
20/07/2018,RUB,11.2943
20/07/2018,RWF,5.6595
20/07/2018,WST,2.9024
20/07/2018,STD,5.0348
20/07/2018,SAR,6.1376
20/07/2018,RSD,0.8627
20/07/2018,SCR,3.6947
20/07/2018,SLL,1.9087
20/07/2018,SGD,6.4719
20/07/2018,SBD,7.7136
20/07/2018,SOS,2.51
20/07/2018,ZAR,5.3436
20/07/2018,KRW,0.2038
20/07/2018,LKR,2.1
20/07/2018,SHP,4.0078
20/07/2018,SDG,6.677
20/07/2018,SRD,3.0137
20/07/2018,SZL,4.8173
20/07/2018,SEK,3.4484
20/07/2018,CHF,8.3668
20/07/2018,SYP,3.9962
20/07/2018,TWD,360.8342
20/07/2018,TZS,11.5107
20/07/2018,THB,1.0651
20/07/2018,TOP,8.3019
20/07/2018,TTD,4.4702
20/07/2018,TND,3.5252
20/07/2018,TRY,0.5452
20/07/2018,TMM,4.9019
20/07/2018,USD,1
20/07/2018,UGX,7.1433
20/07/2018,UAH,35.2628
20/07/2018,UYU,39.926
20/07/2018,AED,1.0902
20/07/2018,VUV,29.9034
20/07/2018,VEB,0.9326
20/07/2018,VND,5.7899
20/07/2018,YER,7.6429
20/07/2018,ZMK,5.7394
20/07/2018,ZWD,3.9162
