date,currency,valueInUSD
23/08/2015,AFN,15.9593
23/08/2015,ALL,1.7504
23/08/2015,DZD,6.3344
23/08/2015,AOA,6.6075
23/08/2015,ARS,16.7275
23/08/2015,AMD,9.1035
23/08/2015,AWG,5.237
23/08/2015,AUD,57.7128
23/08/2015,AZN,6.4367
23/08/2015,BSD,6.3965
23/08/2015,BHD,4.1219
23/08/2015,BDT,6.1956
23/08/2015,BBD,73.6264
23/08/2015,BYR,6.3163
23/08/2015,BZD,7.5335
23/08/2015,BMD,1.1466
23/08/2015,BTN,6.8276
23/08/2015,BOB,35.7434
23/08/2015,BAM,0.3161
23/08/2015,BWP,3.0132
23/08/2015,BRL,12.6542
23/08/2015,GBP,10.4029
23/08/2015,BND,0.3427
23/08/2015,BGN,0.0968
23/08/2015,BIF,0.9684
23/08/2015,XOF,6.2946
23/08/2015,XAF,2.9406
23/08/2015,XPF,0.3087
23/08/2015,KHR,2.1642
23/08/2015,CAD,15.4945
23/08/2015,CVE,10.1659
23/08/2015,KYD,7.4346
23/08/2015,CLP,7.9417
23/08/2015,CNY,7.0409
23/08/2015,COP,56.5282
23/08/2015,KMF,4.9921
23/08/2015,CDF,0.231
23/08/2015,CRC,0.8475
23/08/2015,HRK,156.973
23/08/2015,CUC,6.775
23/08/2015,CUP,2.9189
23/08/2015,CZK,3.2667
23/08/2015,DKK,1.2411
23/08/2015,DJF,8.1727
23/08/2015,DOP,7.5743
23/08/2015,XCD,26.7966
23/08/2015,EGP,4.3278
23/08/2015,SVC,3.2123
23/08/2015,ETB,9.6055
23/08/2015,FKP,6.7836
23/08/2015,FJD,7.5968
23/08/2015,GMD,9.0446
23/08/2015,GEL,5.9596
23/08/2015,GHS,7.1084
23/08/2015,GIP,8.28
23/08/2015,GTQ,0.5757
23/08/2015,GNF,123.6672
23/08/2015,GYD,4.457
23/08/2015,HTG,13.769
23/08/2015,HNL,2.1467
23/08/2015,HKD,4.8022
23/08/2015,HUF,3.8775
23/08/2015,ISK,2.0988
23/08/2015,INR,22.884
23/08/2015,IDR,5.1153
23/08/2015,IRR,12.6029
23/08/2015,IQD,13.6464
23/08/2015,ILS,7.6286
23/08/2015,JMD,0.7723
23/08/2015,JPY,0.0346
23/08/2015,JOD,2.2359
23/08/2015,KZT,2.779
23/08/2015,KES,7.8861
23/08/2015,KWD,5.8623
23/08/2015,KGS,7.0718
23/08/2015,LAK,2.2383
23/08/2015,LBP,9.893
23/08/2015,LSL,2.5875
23/08/2015,LRD,4.8172
23/08/2015,LYD,16.3011
23/08/2015,MOP,1.0509
23/08/2015,MKD,3.6978
23/08/2015,MGA,6.7038
23/08/2015,MWK,5.4988
23/08/2015,MYR,38.6401
23/08/2015,MVR,5.8102
23/08/2015,MRO,4.0245
23/08/2015,MUR,53.4872
23/08/2015,MXN,6.5013
23/08/2015,MDL,6.8019
23/08/2015,MNT,0.1337
23/08/2015,MAD,2.5369
23/08/2015,MZN,5.2488
23/08/2015,MMK,2.9873
23/08/2015,ANG,7.8663
23/08/2015,NAD,1.2935
23/08/2015,NPR,0.6746
23/08/2015,NZD,2.1897
23/08/2015,NIO,1.7183
23/08/2015,NGN,0.1623
23/08/2015,KPW,1.8105
23/08/2015,NOK,0.9548
23/08/2015,OMR,5.6008
23/08/2015,PKR,8.7699
23/08/2015,PAB,10.7827
23/08/2015,PGK,2.81
23/08/2015,PYG,6.4953
23/08/2015,PEN,0.2172
23/08/2015,PHP,80.4681
23/08/2015,PLN,0.2729
23/08/2015,QAR,2.5612
23/08/2015,RON,1.6426
23/08/2015,RUB,15.336
23/08/2015,RWF,4.638
23/08/2015,WST,2.5537
23/08/2015,STD,4.2504
23/08/2015,SAR,5.9657
23/08/2015,RSD,0.7512
23/08/2015,SCR,4.2669
23/08/2015,SLL,3.1114
23/08/2015,SGD,6.4436
23/08/2015,SBD,11.1995
23/08/2015,SOS,2.4999
23/08/2015,ZAR,3.7071
23/08/2015,KRW,0.218
23/08/2015,LKR,1.4885
23/08/2015,SHP,3.1827
23/08/2015,SDG,6.9948
23/08/2015,SRD,3.9199
23/08/2015,SZL,5.0878
23/08/2015,SEK,3.9619
23/08/2015,CHF,11.8016
23/08/2015,SYP,5.2145
23/08/2015,TWD,618.1086
23/08/2015,TZS,10.882
23/08/2015,THB,0.7329
23/08/2015,TOP,7.8792
23/08/2015,TTD,3.9939
23/08/2015,TND,4.6406
23/08/2015,TRY,0.4793
23/08/2015,TMM,4.3125
23/08/2015,USD,1
23/08/2015,UGX,9.1075
23/08/2015,UAH,40.9085
23/08/2015,UYU,34.9061
23/08/2015,AED,1.6022
23/08/2015,VUV,27.5701
23/08/2015,VEB,1.115
23/08/2015,VND,7.0786
23/08/2015,YER,8.4875
23/08/2015,ZMK,4.1542
23/08/2015,ZWD,5.1461
