date,product,marketPrice
26/12/2014,Moloko Plus,39.51
26/12/2014,Pan-Galactic Gargle Blaster,718.23
26/12/2014,Victory Gin,60.78
26/12/2014,Vesper,307.02
26/12/2014,Duff,380.68
26/12/2014,Dark Planet Cola,90.48
26/12/2014,Slurm,149.79
26/12/2014,Nuka-cola,29.8
26/12/2014,Ent-draught,28.13
26/12/2014,Ambrosia,47.7
26/12/2014,Romulan Ale,119.4
26/12/2014,Astro Boys,2362.34
26/12/2014,Marvins,49.94
26/12/2014,K-9s,80.1
26/12/2014,Autobots,51.98
26/12/2014,Decepticons,66.53
26/12/2014,Golems,16.73
26/12/2014,Master Balls,113.21
26/12/2014,Ultra Balls,58.99
26/12/2014,T-800s,240.97
26/12/2014,T-1000s,70.79
26/12/2014,Flubbers,325.58
26/12/2014,Spyders,141.59
26/12/2014,B-4s,52.89
26/12/2014,Ultrons,212.29
26/12/2014,Ruby Slippers,51.72
26/12/2014,Catbuses,901.82
26/12/2014,Evangelions,470.37
26/12/2014,Behelits,764.44
26/12/2014,Lightsabres,15.63
26/12/2014,Devil Fruits,198.05
26/12/2014,SMILEs,245.92
26/12/2014,Cornballers,211.53
26/12/2014,Sabor de Soledad Chips,190.93
26/12/2014,Red Apple Cigarettes,259.21
26/12/2014,Wonka Bars,226.47
26/12/2014,Bags of Holding,343.74
26/12/2014,Sending Stones,1043.15
26/12/2014,Elder Wands,234.95
26/12/2014,Dornish Red,271.39
26/12/2014,Valaryian Steel Bars,195.57
26/12/2014,Dragon Eggs,579.3
26/12/2014,Cranium Inflolinks,87.19
26/12/2014,LiDAR Mark-Trackers,346.93
26/12/2014,Arm Nanoblades,459.44
26/12/2014,Replicants,8.23
26/12/2014,Venom Canisters,138.32
26/12/2014,Atium Bars,146.16
26/12/2014,Otataral Bars,18.02
26/12/2014,Night Dust,252.83
26/12/2014,Dragon Scales,243.66
26/12/2014,Teeth of the Dragon,383.05
26/12/2014,Chunin Headband,171.68
26/12/2014,Djinns,233.07
