dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
13/01/2014 00:00,KOFOUDWQ88610830,Iron Balls,ESPL27,RJCA92,2225942.13,MGA,3000,25/09/2015,166.3,USD,637.6
13/01/2014 00:01,IZKYTKYL13239135,Scent Charms,QBVN33,BPLN25,1731000.0,USD,60000,02/11/2019,28.85,USD,32.64
13/01/2014 00:02,OGPNASJF58765771,Stocks,WHPS18,TFLS35,2865.0,USD,100,19/08/2018,28.65,USD,33.7
13/01/2014 00:03,HWYAVONQ38165066,Symbiotes,JVHD93,KKGI60,43618.0,USD,200,16/11/2016,218.09,USD,189.68
13/01/2014 00:03,XFBZKMHI94024340,Stocks,DOGG07,GBEZ65,49115.54,BIF,400,11/11/2015,92.58,USD,117.07
13/01/2014 00:03,HUIKSAFV96326617,Stocks,LWGE44,GYWU23,13428.0,USD,600,30/10/2019,22.38,USD,20.4
13/01/2014 00:03,NATJOZFV36163002,Stocks,AHMZ79,NQJL85,5921.0,USD,100,04/02/2017,59.21,USD,67.29
13/01/2014 00:03,VULDKACO18472203,Stocks,WVHK10,BMRZ75,17120237.4,CNY,9000,26/06/2016,265.9,USD,1925.19
13/01/2014 00:04,TZFNQDBR11633399,Stocks,GYWU23,PBFW95,110806.74,BGN,7000,11/06/2017,178.06,USD,15.16
13/01/2014 00:04,HBVOJCCW46192122,Magic Lamps,HWJF09,JVHD93,922200.0,USD,30000,03/12/2016,30.74,USD,28.23
13/01/2014 00:04,AYGINNZD71864435,Stocks,HWJF09,KEVJ11,30120.0,USD,3000,24/08/2019,10.04,USD,9.59
13/01/2014 00:04,TRENKQRA89709683,Ent-draught,FTFI87,LIJW00,168998.29,BSD,800,16/12/2018,230.99,BDT,200.36
13/01/2014 00:04,AUFMGGCJ57563513,Ambrosia,VIMV38,FGVK43,2965200.0,USD,60000,02/11/2015,49.42,USD,47.0
13/01/2014 00:05,KAYULNDC00449286,Stocks,QBAP68,FORM54,725000.0,USD,50000,06/10/2016,14.5,USD,13.13
13/01/2014 00:05,YOEVTQOO62045149,Stocks,LIIS96,ZDAI73,586720.0,USD,4000,12/09/2019,146.68,USD,139.21
13/01/2014 00:05,FFWYVHVP51180063,Celestial Dials,THJF58,INIL60,1611900.0,USD,10000,14/10/2018,1000.57,TND,142.86
13/01/2014 00:06,ZMQSDINU00273199,Golem Disks,GGLV00,PJKH65,25774.0,USD,200,16/08/2016,869.98,KWD,120.5
13/01/2014 00:06,LJMHRJCU43831367,Magic Whistles,EMNK67,PJKH65,18097200.0,USD,90000,21/08/2019,201.08,USD,208.92
13/01/2014 00:06,APATAYDP13126872,Dino Disks,EWUY52,MHFC34,20328.0,USD,600,17/05/2018,33.88,USD,35.22
