date,currency,valueInUSD
11/05/2016,AFN,13.9084
11/05/2016,ALL,1.973
11/05/2016,DZD,5.9229
11/05/2016,AOA,6.7117
11/05/2016,ARS,16.2474
11/05/2016,AMD,7.7262
11/05/2016,AWG,4.962
11/05/2016,AUD,55.7299
11/05/2016,AZN,5.8097
11/05/2016,BSD,5.666
11/05/2016,BHD,3.838
11/05/2016,BDT,7.2881
11/05/2016,BBD,61.2388
11/05/2016,BYR,5.741
11/05/2016,BZD,6.1784
11/05/2016,BMD,1.1418
11/05/2016,BTN,6.6247
11/05/2016,BOB,33.8058
11/05/2016,BAM,0.3185
11/05/2016,BWP,3.637
11/05/2016,BRL,14.3127
11/05/2016,GBP,10.3567
11/05/2016,BND,0.2883
11/05/2016,BGN,0.0835
11/05/2016,BIF,1.0776
11/05/2016,XOF,6.608
11/05/2016,XAF,2.8708
11/05/2016,XPF,0.2904
11/05/2016,KHR,2.092
11/05/2016,CAD,14.6504
11/05/2016,CVE,9.7039
11/05/2016,KYD,8.5636
11/05/2016,CLP,7.5296
11/05/2016,CNY,7.5541
11/05/2016,COP,56.54
11/05/2016,KMF,4.1726
11/05/2016,CDF,0.2065
11/05/2016,CRC,0.9861
11/05/2016,HRK,201.155
11/05/2016,CUC,7.014
11/05/2016,CUP,2.2854
11/05/2016,CZK,3.6985
11/05/2016,DKK,1.2945
11/05/2016,DJF,7.1982
11/05/2016,DOP,6.4524
11/05/2016,XCD,23.3275
11/05/2016,EGP,3.8171
11/05/2016,SVC,3.0144
11/05/2016,ETB,8.3283
11/05/2016,FKP,6.0926
11/05/2016,FJD,9.5116
11/05/2016,GMD,8.8097
11/05/2016,GEL,5.5538
11/05/2016,GHS,6.428
11/05/2016,GIP,9.3635
11/05/2016,GTQ,0.6048
11/05/2016,GNF,152.2781
11/05/2016,GYD,4.2189
11/05/2016,HTG,15.5029
11/05/2016,HNL,1.9793
11/05/2016,HKD,4.8175
11/05/2016,HUF,3.6637
11/05/2016,ISK,2.1202
11/05/2016,INR,27.7489
11/05/2016,IDR,4.8184
11/05/2016,IRR,10.2662
11/05/2016,IQD,11.9596
11/05/2016,ILS,8.4331
11/05/2016,JMD,0.8069
11/05/2016,JPY,0.0362
11/05/2016,JOD,1.9558
11/05/2016,KZT,3.0309
11/05/2016,KES,7.6428
11/05/2016,KWD,4.5676
11/05/2016,KGS,5.2878
11/05/2016,LAK,2.4016
11/05/2016,LBP,10.8578
11/05/2016,LSL,2.859
11/05/2016,LRD,4.6154
11/05/2016,LYD,17.1448
11/05/2016,MOP,0.8146
11/05/2016,MKD,4.8509
11/05/2016,MGA,5.436
11/05/2016,MWK,5.3261
11/05/2016,MYR,38.0745
11/05/2016,MVR,5.5673
11/05/2016,MRO,3.2682
11/05/2016,MUR,62.6594
11/05/2016,MXN,5.7574
11/05/2016,MDL,6.9734
11/05/2016,MNT,0.1295
11/05/2016,MAD,2.2625
11/05/2016,MZN,5.3963
11/05/2016,MMK,3.5
11/05/2016,ANG,8.6072
11/05/2016,NAD,1.2727
11/05/2016,NPR,0.6933
11/05/2016,NZD,2.0947
11/05/2016,NIO,1.6058
11/05/2016,NGN,0.1821
11/05/2016,KPW,1.7273
11/05/2016,NOK,0.9512
11/05/2016,OMR,5.3669
11/05/2016,PKR,10.462
11/05/2016,PAB,10.7385
11/05/2016,PGK,2.9017
11/05/2016,PYG,6.881
11/05/2016,PEN,0.24
11/05/2016,PHP,92.1772
11/05/2016,PLN,0.3037
11/05/2016,QAR,2.4061
11/05/2016,RON,1.8828
11/05/2016,RUB,14.2953
11/05/2016,RWF,5.6642
11/05/2016,WST,2.5197
11/05/2016,STD,4.7207
11/05/2016,SAR,6.4702
11/05/2016,RSD,0.9458
11/05/2016,SCR,3.7802
11/05/2016,SLL,3.1108
11/05/2016,SGD,6.4521
11/05/2016,SBD,10.4047
11/05/2016,SOS,2.4568
11/05/2016,ZAR,4.3096
11/05/2016,KRW,0.219
11/05/2016,LKR,1.4164
11/05/2016,SHP,3.3393
11/05/2016,SDG,6.8021
11/05/2016,SRD,3.9458
11/05/2016,SZL,5.3288
11/05/2016,SEK,3.8033
11/05/2016,CHF,11.5731
11/05/2016,SYP,4.1787
11/05/2016,TWD,513.1683
11/05/2016,TZS,9.7442
11/05/2016,THB,0.7957
11/05/2016,TOP,8.2223
11/05/2016,TTD,4.743
11/05/2016,TND,4.0148
11/05/2016,TRY,0.4466
11/05/2016,TMM,3.7818
11/05/2016,USD,1
11/05/2016,UGX,8.7792
11/05/2016,UAH,38.03
11/05/2016,UYU,34.3016
11/05/2016,AED,1.4278
11/05/2016,VUV,31.1279
11/05/2016,VEB,1.148
11/05/2016,VND,6.3435
11/05/2016,YER,7.8797
11/05/2016,ZMK,4.6536
11/05/2016,ZWD,5.6382
