date,currency,valueInUSD
06/07/2017,AFN,14.7026
06/07/2017,ALL,2.0259
06/07/2017,DZD,5.3345
06/07/2017,AOA,6.282
06/07/2017,ARS,15.4683
06/07/2017,AMD,8.4269
06/07/2017,AWG,4.7015
06/07/2017,AUD,53.4514
06/07/2017,AZN,3.9304
06/07/2017,BSD,5.2116
06/07/2017,BHD,3.4423
06/07/2017,BDT,6.2165
06/07/2017,BBD,56.626
06/07/2017,BYR,7.0168
06/07/2017,BZD,6.8184
06/07/2017,BMD,1.1823
06/07/2017,BTN,8.3824
06/07/2017,BOB,30.3098
06/07/2017,BAM,0.2985
06/07/2017,BWP,3.5308
06/07/2017,BRL,12.6507
06/07/2017,GBP,13.4873
06/07/2017,BND,0.2779
06/07/2017,BGN,0.0835
06/07/2017,BIF,0.9982
06/07/2017,XOF,5.8982
06/07/2017,XAF,2.7369
06/07/2017,XPF,0.2536
06/07/2017,KHR,1.6534
06/07/2017,CAD,15.9598
06/07/2017,CVE,9.1686
06/07/2017,KYD,8.1928
06/07/2017,CLP,7.1374
06/07/2017,CNY,7.3173
06/07/2017,COP,50.5958
06/07/2017,KMF,3.5301
06/07/2017,CDF,0.2104
06/07/2017,CRC,0.7843
06/07/2017,HRK,185.9317
06/07/2017,CUC,6.4639
06/07/2017,CUP,1.7695
06/07/2017,CZK,3.2022
06/07/2017,DKK,1.0907
06/07/2017,DJF,7.301
06/07/2017,DOP,6.6939
06/07/2017,XCD,25.197
06/07/2017,EGP,3.9431
06/07/2017,SVC,3.1402
06/07/2017,ETB,10.0957
06/07/2017,FKP,5.6004
06/07/2017,FJD,8.2971
06/07/2017,GMD,9.9932
06/07/2017,GEL,5.1893
06/07/2017,GHS,7.4826
06/07/2017,GIP,9.4757
06/07/2017,GTQ,0.4847
06/07/2017,GNF,140.3371
06/07/2017,GYD,3.7785
06/07/2017,HTG,17.0494
06/07/2017,HNL,2.6236
06/07/2017,HKD,3.55
06/07/2017,HUF,3.332
06/07/2017,ISK,2.034
06/07/2017,INR,31.5609
06/07/2017,IDR,4.8196
06/07/2017,IRR,11.9248
06/07/2017,IQD,14.2872
06/07/2017,ILS,7.3126
06/07/2017,JMD,0.8169
06/07/2017,JPY,0.0386
06/07/2017,JOD,2.241
06/07/2017,KZT,3.4412
06/07/2017,KES,6.7107
06/07/2017,KWD,5.3782
06/07/2017,KGS,5.552
06/07/2017,LAK,2.3316
06/07/2017,LBP,10.9513
06/07/2017,LSL,3.0876
06/07/2017,LRD,3.8554
06/07/2017,LYD,14.3636
06/07/2017,MOP,1.0607
06/07/2017,MKD,4.3359
06/07/2017,MGA,5.4824
06/07/2017,MWK,6.6527
06/07/2017,MYR,30.6537
06/07/2017,MVR,6.1255
06/07/2017,MRO,3.4986
06/07/2017,MUR,72.3223
06/07/2017,MXN,6.0506
06/07/2017,MDL,6.3379
06/07/2017,MNT,0.095
06/07/2017,MAD,2.0459
06/07/2017,MZN,6.1376
06/07/2017,MMK,3.7563
06/07/2017,ANG,6.8102
06/07/2017,NAD,1.6432
06/07/2017,NPR,0.7061
06/07/2017,NZD,2.6986
06/07/2017,NIO,1.8824
06/07/2017,NGN,0.1629
06/07/2017,KPW,1.7433
06/07/2017,NOK,0.9279
06/07/2017,OMR,5.7233
06/07/2017,PKR,10.7633
06/07/2017,PAB,10.2589
06/07/2017,PGK,3.2826
06/07/2017,PYG,6.7979
06/07/2017,PEN,0.3102
06/07/2017,PHP,108.787
06/07/2017,PLN,0.2711
06/07/2017,QAR,2.177
06/07/2017,RON,1.7863
06/07/2017,RUB,12.6546
06/07/2017,RWF,4.6133
06/07/2017,WST,2.1375
06/07/2017,STD,3.6129
06/07/2017,SAR,6.2045
06/07/2017,RSD,0.8259
06/07/2017,SCR,4.0267
06/07/2017,SLL,2.439
06/07/2017,SGD,7.3129
06/07/2017,SBD,7.9395
06/07/2017,SOS,2.2678
06/07/2017,ZAR,5.3297
06/07/2017,KRW,0.1906
06/07/2017,LKR,1.7778
06/07/2017,SHP,3.4265
06/07/2017,SDG,7.5644
06/07/2017,SRD,3.338
06/07/2017,SZL,4.262
06/07/2017,SEK,3.7299
06/07/2017,CHF,10.0705
06/07/2017,SYP,5.1926
06/07/2017,TWD,388.3196
06/07/2017,TZS,10.3514
06/07/2017,THB,0.9917
06/07/2017,TOP,8.3892
06/07/2017,TTD,4.2936
06/07/2017,TND,3.7909
06/07/2017,TRY,0.4505
06/07/2017,TMM,4.248
06/07/2017,USD,1
06/07/2017,UGX,6.988
06/07/2017,UAH,36.083
06/07/2017,UYU,30.4524
06/07/2017,AED,1.2028
06/07/2017,VUV,27.3889
06/07/2017,VEB,1.0651
06/07/2017,VND,5.7145
06/07/2017,YER,7.9433
06/07/2017,ZMK,5.2716
06/07/2017,ZWD,4.0363
