date,currency,valueInUSD
24/05/2011,AFN,10.5446
24/05/2011,ALL,2.0903
24/05/2011,DZD,3.7964
24/05/2011,AOA,6.3877
24/05/2011,ARS,23.9202
24/05/2011,AMD,10.4558
24/05/2011,AWG,9.2534
24/05/2011,AUD,70.1125
24/05/2011,AZN,7.025
24/05/2011,BSD,5.7576
24/05/2011,BHD,3.1626
24/05/2011,BDT,8.2249
24/05/2011,BBD,92.4355
24/05/2011,BYR,7.932
24/05/2011,BZD,5.8257
24/05/2011,BMD,1.2721
24/05/2011,BTN,8.461
24/05/2011,BOB,33.6253
24/05/2011,BAM,0.3383
24/05/2011,BWP,3.5681
24/05/2011,BRL,11.3975
24/05/2011,GBP,10.2576
24/05/2011,BND,0.3091
24/05/2011,BGN,0.1227
24/05/2011,BIF,1.4274
24/05/2011,XOF,5.2974
24/05/2011,XAF,4.1073
24/05/2011,XPF,0.3703
24/05/2011,KHR,3.453
24/05/2011,CAD,24.2015
24/05/2011,CVE,9.7055
24/05/2011,KYD,7.1246
24/05/2011,CLP,8.039
24/05/2011,CNY,7.2586
24/05/2011,COP,65.3819
24/05/2011,KMF,4.953
24/05/2011,CDF,0.222
24/05/2011,CRC,1.3318
24/05/2011,HRK,118.4072
24/05/2011,CUC,5.3476
24/05/2011,CUP,2.3488
24/05/2011,CZK,5.097
24/05/2011,DKK,1.3001
24/05/2011,DJF,9.2712
24/05/2011,DOP,7.4157
24/05/2011,XCD,45.2123
24/05/2011,EGP,5.9409
24/05/2011,SVC,4.3101
24/05/2011,ETB,10.9523
24/05/2011,FKP,7.8287
24/05/2011,FJD,9.7429
24/05/2011,GMD,7.9696
24/05/2011,GEL,4.6499
24/05/2011,GHS,9.7522
24/05/2011,GIP,7.261
24/05/2011,GTQ,0.6933
24/05/2011,GNF,116.708
24/05/2011,GYD,3.9388
24/05/2011,HTG,30.4579
24/05/2011,HNL,2.4833
24/05/2011,HKD,3.8255
24/05/2011,HUF,2.6535
24/05/2011,ISK,2.7983
24/05/2011,INR,31.4349
24/05/2011,IDR,5.1248
24/05/2011,IRR,10.4536
24/05/2011,IQD,10.466
24/05/2011,ILS,8.6345
24/05/2011,JMD,0.7624
24/05/2011,JPY,0.04
24/05/2011,JOD,2.7466
24/05/2011,KZT,3.636
24/05/2011,KES,6.0479
24/05/2011,KWD,6.4744
24/05/2011,KGS,8.4053
24/05/2011,LAK,6.2108
24/05/2011,LBP,8.9061
24/05/2011,LSL,2.0734
24/05/2011,LRD,4.4312
24/05/2011,LYD,11.2427
24/05/2011,MOP,0.8838
24/05/2011,MKD,5.5147
24/05/2011,MGA,4.7443
24/05/2011,MWK,8.0453
24/05/2011,MYR,55.0354
24/05/2011,MVR,7.868
24/05/2011,MRO,3.0233
24/05/2011,MUR,87.3553
24/05/2011,MXN,6.0205
24/05/2011,MDL,6.956
24/05/2011,MNT,0.1981
24/05/2011,MAD,2.317
24/05/2011,MZN,5.9553
24/05/2011,MMK,3.4286
24/05/2011,ANG,7.167
24/05/2011,NAD,2.706
24/05/2011,NPR,1.2296
24/05/2011,NZD,2.5689
24/05/2011,NIO,1.5998
24/05/2011,NGN,0.1449
24/05/2011,KPW,2.6154
24/05/2011,NOK,1.1386
24/05/2011,OMR,4.1349
24/05/2011,PKR,9.6828
24/05/2011,PAB,12.9723
24/05/2011,PGK,2.3554
24/05/2011,PYG,8.5375
24/05/2011,PEN,0.2548
24/05/2011,PHP,65.2801
24/05/2011,PLN,0.2109
24/05/2011,QAR,3.0183
24/05/2011,RON,1.4821
24/05/2011,RUB,16.1501
24/05/2011,RWF,6.3804
24/05/2011,WST,2.6415
24/05/2011,STD,5.8669
24/05/2011,SAR,7.9138
24/05/2011,RSD,1.0776
24/05/2011,SCR,3.6616
24/05/2011,SLL,2.933
24/05/2011,SGD,5.8172
24/05/2011,SBD,8.4454
24/05/2011,SOS,3.0808
24/05/2011,ZAR,6.1653
24/05/2011,KRW,0.2773
24/05/2011,LKR,1.6787
24/05/2011,SHP,3.9708
24/05/2011,SDG,6.4329
24/05/2011,SRD,7.9037
24/05/2011,SZL,6.227
24/05/2011,SEK,4.2964
24/05/2011,CHF,7.4327
24/05/2011,SYP,4.753
24/05/2011,TWD,471.3704
24/05/2011,TZS,9.7321
24/05/2011,THB,0.9313
24/05/2011,TOP,8.4327
24/05/2011,TTD,4.8132
24/05/2011,TND,5.5394
24/05/2011,TRY,0.6136
24/05/2011,TMM,3.7849
24/05/2011,USD,1
24/05/2011,UGX,10.3548
24/05/2011,UAH,31.1941
24/05/2011,UYU,39.8147
24/05/2011,AED,1.3789
24/05/2011,VUV,29.0363
24/05/2011,VEB,1.4025
24/05/2011,VND,7.7099
24/05/2011,YER,7.9573
24/05/2011,ZMK,5.6235
24/05/2011,ZWD,5.1458
