date,companyID,stockPrice
15/03/2010,QETH27,1.63
15/03/2010,DVVB31,180.46
15/03/2010,EMNK67,174.32
15/03/2010,KTLA69,153.94
15/03/2010,EIWJ22,92.33
15/03/2010,SFZS08,204.38
15/03/2010,YSSR29,66.23
15/03/2010,SWGF93,38.27
15/03/2010,YTAI13,138.43
15/03/2010,NGBA40,125.91
15/03/2010,CMZC67,55.27
15/03/2010,PJKH65,24.06
15/03/2010,HWHS51,193.12
15/03/2010,ZBIO05,21.2
15/03/2010,YWMD69,235.14
15/03/2010,EPZN28,89.51
15/03/2010,VAHJ53,60.36
15/03/2010,HWJF09,146.07
15/03/2010,AGBH66,168.78
15/03/2010,TFLS35,22.38
15/03/2010,VPTI00,79.82
15/03/2010,FORM54,37.06
15/03/2010,QLCE04,83.67
15/03/2010,WIZJ73,10.3
15/03/2010,UFAY59,112.18
15/03/2010,DJNE62,140.15
15/03/2010,GBEZ65,69.2
15/03/2010,SXHU74,141.04
15/03/2010,DOGG07,49.56
15/03/2010,HPTP65,209.04
15/03/2010,GIWG34,4.9
15/03/2010,QHXJ50,132.75
15/03/2010,ERHJ34,228.55
15/03/2010,ZEHM52,129.56
15/03/2010,TBVE46,154.95
15/03/2010,RJUD59,7.36
15/03/2010,PKBF70,148.18
15/03/2010,BPLN25,120.63
15/03/2010,WVEI17,116.0
15/03/2010,VESX21,241.94
15/03/2010,UWUK72,122.82
15/03/2010,SHXQ48,88.48
15/03/2010,TRFG21,3.12
15/03/2010,SEKK26,219.77
15/03/2010,EKXA24,119.95
15/03/2010,PNFK78,95.57
15/03/2010,HFLM11,151.69
15/03/2010,VIMV38,173.72
15/03/2010,DDIB11,8.72
15/03/2010,LBKT00,8.4
15/03/2010,WVHK10,129.82
15/03/2010,EWUY52,238.32
15/03/2010,UHOG52,41.69
15/03/2010,GYWU23,23.86
15/03/2010,THJF58,26.5
15/03/2010,QAZT26,195.13
15/03/2010,MEOQ86,4.77
15/03/2010,KKZA87,41.81
15/03/2010,CQPJ57,51.14
15/03/2010,SAAM06,221.31
15/03/2010,QOKP03,281.33
15/03/2010,LKPN86,78.89
15/03/2010,SFEO61,4.44
15/03/2010,OKYS51,14.96
15/03/2010,MHFC34,148.42
15/03/2010,UIKN63,163.67
15/03/2010,CIXF70,113.16
15/03/2010,WYFO79,45.98
15/03/2010,SBUT62,65.46
15/03/2010,DREA89,61.82
15/03/2010,RNZB01,11.01
15/03/2010,ZFHD93,81.77
15/03/2010,NFAH30,207.51
15/03/2010,KUWI70,7.6
15/03/2010,CVMG22,87.16
15/03/2010,HSWX88,21.58
15/03/2010,VLJL11,218.84
15/03/2010,VCSF07,27.91
15/03/2010,IIZF28,92.2
15/03/2010,VVXA11,212.29
15/03/2010,BDBU00,162.23
15/03/2010,FTFI87,244.08
15/03/2010,DNIL23,262.87
15/03/2010,ZVEN26,66.54
15/03/2010,CBOX52,220.14
15/03/2010,LIIS96,133.38
15/03/2010,FDWI64,38.2
15/03/2010,NCYN50,17.43
15/03/2010,MRAH32,103.45
15/03/2010,FGVK43,75.47
15/03/2010,IJPI82,172.42
15/03/2010,AHMZ79,182.35
15/03/2010,TVQQ54,119.49
15/03/2010,SUOX82,211.14
15/03/2010,QODV38,219.95
15/03/2010,TGZI54,275.39
15/03/2010,BMRZ75,220.85
15/03/2010,QWOA67,181.34
15/03/2010,UEVD88,203.89
15/03/2010,ITTS26,229.86
15/03/2010,ZELV96,36.33
15/03/2010,RFZG50,35.46
15/03/2010,PIFN94,250.66
15/03/2010,YLGZ72,74.09
15/03/2010,ZSXF19,142.37
15/03/2010,IZLM67,85.32
15/03/2010,ORQH73,223.19
15/03/2010,QLMY86,195.9
15/03/2010,VGYT30,121.98
15/03/2010,DGTY64,28.04
15/03/2010,RJCA92,14.33
15/03/2010,JXGF57,140.82
15/03/2010,ZDAI73,166.8
15/03/2010,TKVF94,23.4
15/03/2010,XRBV61,163.49
15/03/2010,QCRG59,126.37
15/03/2010,GZED20,180.21
15/03/2010,VTKE98,111.18
15/03/2010,TYAE14,107.66
15/03/2010,OPET16,10.43
15/03/2010,KEVJ11,15.14
15/03/2010,DBCS17,97.08
15/03/2010,IZTD25,116.84
15/03/2010,KKGI60,145.32
15/03/2010,XHYN07,28.69
15/03/2010,OPZI26,39.1
15/03/2010,HNLV68,117.54
15/03/2010,ZNQA84,67.26
15/03/2010,IBLA29,206.87
15/03/2010,SZRJ90,177.33
15/03/2010,HYSJ42,219.42
15/03/2010,RLZK87,260.11
15/03/2010,NCCX02,212.45
15/03/2010,PVAZ61,139.49
15/03/2010,QBVN33,60.73
15/03/2010,RDBE21,27.38
15/03/2010,FGQR22,25.33
15/03/2010,KKGY69,204.67
15/03/2010,NCXS33,169.22
15/03/2010,NQJL85,105.73
15/03/2010,BBAX06,52.0
15/03/2010,PQSW95,17.41
15/03/2010,VXSM31,169.92
15/03/2010,LAUA80,145.07
15/03/2010,QXFF29,51.42
15/03/2010,LWGE44,8.72
15/03/2010,AMBT33,28.23
15/03/2010,MFZY76,189.74
15/03/2010,BBJG05,221.56
15/03/2010,UACN81,9.55
15/03/2010,NXTO39,187.31
15/03/2010,INIL60,42.49
15/03/2010,MKHA46,244.32
15/03/2010,OUNH49,129.83
15/03/2010,MYXF05,20.47
15/03/2010,GSTD71,135.44
15/03/2010,TQSJ85,124.62
15/03/2010,GGLV00,28.85
15/03/2010,AYIH50,135.81
15/03/2010,RQGG65,42.01
15/03/2010,OHKH76,30.95
15/03/2010,WWNS72,188.81
15/03/2010,SRYE59,5.99
15/03/2010,MFJJ99,78.92
15/03/2010,VVBY18,43.86
15/03/2010,KRRO64,215.61
15/03/2010,JZTC69,144.96
15/03/2010,KRXZ15,255.18
15/03/2010,QMZU44,140.82
15/03/2010,OQXV70,6.24
15/03/2010,FYYD57,125.51
15/03/2010,OCQF34,196.42
15/03/2010,EDYH00,74.22
15/03/2010,ISWT83,133.52
15/03/2010,QBAP68,16.53
15/03/2010,AMRO66,56.53
15/03/2010,YOQG45,42.88
15/03/2010,ESPL27,77.35
15/03/2010,VKMV12,193.71
15/03/2010,FAWI50,251.31
15/03/2010,SMYT95,258.75
15/03/2010,YCZA59,69.1
15/03/2010,ZMLP81,35.55
15/03/2010,MDEQ10,49.59
15/03/2010,JVHD93,6.58
15/03/2010,SXTM39,208.0
15/03/2010,HHFP66,184.15
15/03/2010,JCWS17,192.9
15/03/2010,HHOA99,28.99
15/03/2010,MSHS03,148.42
15/03/2010,YFAM59,77.95
15/03/2010,CAVR54,134.06
15/03/2010,HXDA52,242.13
15/03/2010,PBFW95,152.06
15/03/2010,CMOI26,158.62
15/03/2010,FJOI82,105.72
15/03/2010,WHPS18,78.97
15/03/2010,CUVZ50,92.56
15/03/2010,ZXVX98,143.59
15/03/2010,LIJW00,216.07
15/03/2010,AWYB85,127.55
15/03/2010,DILF10,210.56
