date,companyID,stockPrice
14/05/2018,QETH27,1.55
14/05/2018,DVVB31,86.94
14/05/2018,EMNK67,121.18
14/05/2018,KTLA69,132.91
14/05/2018,EIWJ22,28.18
14/05/2018,SFZS08,62.35
14/05/2018,YSSR29,27.64
14/05/2018,SWGF93,15.73
14/05/2018,YTAI13,196.89
14/05/2018,NGBA40,157.23
14/05/2018,CMZC67,49.07
14/05/2018,PJKH65,13.93
14/05/2018,HWHS51,190.96
14/05/2018,ZBIO05,8.92
14/05/2018,YWMD69,140.82
14/05/2018,EPZN28,51.03
14/05/2018,VAHJ53,48.44
14/05/2018,HWJF09,478.39
14/05/2018,AGBH66,105.52
14/05/2018,TFLS35,19.25
14/05/2018,VPTI00,64.37
14/05/2018,FORM54,10.1
14/05/2018,QLCE04,132.44
14/05/2018,WIZJ73,9.82
14/05/2018,UFAY59,47.23
14/05/2018,DJNE62,73.05
14/05/2018,GBEZ65,49.73
14/05/2018,SXHU74,52.73
14/05/2018,DOGG07,24.65
14/05/2018,HPTP65,121.61
14/05/2018,GIWG34,2.31
14/05/2018,QHXJ50,162.4
14/05/2018,ERHJ34,501.08
14/05/2018,ZEHM52,40.77
14/05/2018,TBVE46,145.83
14/05/2018,RJUD59,16.67
14/05/2018,PKBF70,194.12
14/05/2018,BPLN25,176.65
14/05/2018,WVEI17,90.34
14/05/2018,VESX21,327.04
14/05/2018,UWUK72,70.31
14/05/2018,SHXQ48,127.91
14/05/2018,TRFG21,3.12
14/05/2018,SEKK26,56.86
14/05/2018,EKXA24,33.59
14/05/2018,PNFK78,228.61
14/05/2018,HFLM11,140.02
14/05/2018,VIMV38,298.43
14/05/2018,DDIB11,30.08
14/05/2018,LBKT00,5.71
14/05/2018,WVHK10,126.76
14/05/2018,EWUY52,313.16
14/05/2018,UHOG52,48.04
14/05/2018,GYWU23,33.19
14/05/2018,THJF58,21.19
14/05/2018,QAZT26,453.23
14/05/2018,MEOQ86,7.13
14/05/2018,KKZA87,37.53
14/05/2018,CQPJ57,43.09
14/05/2018,SAAM06,134.37
14/05/2018,QOKP03,711.78
14/05/2018,LKPN86,75.78
14/05/2018,SFEO61,13.2
14/05/2018,OKYS51,7.99
14/05/2018,MHFC34,113.76
14/05/2018,UIKN63,159.07
14/05/2018,CIXF70,48.61
14/05/2018,WYFO79,141.33
14/05/2018,SBUT62,80.11
14/05/2018,DREA89,38.02
14/05/2018,RNZB01,4.69
14/05/2018,ZFHD93,159.05
14/05/2018,NFAH30,198.07
14/05/2018,KUWI70,9.69
14/05/2018,CVMG22,28.87
14/05/2018,HSWX88,37.61
14/05/2018,VLJL11,210.39
14/05/2018,VCSF07,35.76
14/05/2018,IIZF28,76.9
14/05/2018,VVXA11,212.52
14/05/2018,BDBU00,164.71
14/05/2018,FTFI87,538.77
14/05/2018,DNIL23,256.26
14/05/2018,ZVEN26,26.9
14/05/2018,CBOX52,469.5
14/05/2018,LIIS96,116.11
14/05/2018,FDWI64,16.38
14/05/2018,NCYN50,18.52
14/05/2018,MRAH32,113.06
14/05/2018,FGVK43,11.99
14/05/2018,IJPI82,42.92
14/05/2018,AHMZ79,151.64
14/05/2018,TVQQ54,64.78
14/05/2018,SUOX82,92.98
14/05/2018,QODV38,100.88
14/05/2018,TGZI54,139.22
14/05/2018,BMRZ75,248.57
14/05/2018,QWOA67,213.32
14/05/2018,UEVD88,286.17
14/05/2018,ITTS26,129.88
14/05/2018,ZELV96,17.79
14/05/2018,RFZG50,46.38
14/05/2018,PIFN94,399.45
14/05/2018,YLGZ72,75.08
14/05/2018,ZSXF19,53.6
14/05/2018,IZLM67,81.4
14/05/2018,ORQH73,250.93
14/05/2018,QLMY86,297.29
14/05/2018,VGYT30,216.68
14/05/2018,DGTY64,16.92
14/05/2018,RJCA92,23.31
14/05/2018,JXGF57,177.2
14/05/2018,ZDAI73,192.41
14/05/2018,TKVF94,44.0
14/05/2018,XRBV61,462.28
14/05/2018,QCRG59,251.28
14/05/2018,GZED20,191.87
14/05/2018,VTKE98,86.96
14/05/2018,TYAE14,55.79
14/05/2018,OPET16,4.29
14/05/2018,KEVJ11,23.63
14/05/2018,DBCS17,136.78
14/05/2018,IZTD25,25.25
14/05/2018,KKGI60,99.6
14/05/2018,XHYN07,26.9
14/05/2018,OPZI26,14.83
14/05/2018,HNLV68,51.54
14/05/2018,ZNQA84,152.85
14/05/2018,IBLA29,295.95
14/05/2018,SZRJ90,229.45
14/05/2018,HYSJ42,102.74
14/05/2018,RLZK87,97.19
14/05/2018,NCCX02,708.33
14/05/2018,PVAZ61,135.86
14/05/2018,QBVN33,37.24
14/05/2018,RDBE21,14.91
14/05/2018,FGQR22,7.31
14/05/2018,KKGY69,101.48
14/05/2018,NCXS33,88.94
14/05/2018,NQJL85,32.34
14/05/2018,BBAX06,43.7
14/05/2018,PQSW95,27.22
