date,companyID,stockPrice
28/07/2015,QETH27,2.56
28/07/2015,DVVB31,181.1
28/07/2015,EMNK67,137.33
28/07/2015,KTLA69,112.14
28/07/2015,EIWJ22,31.97
28/07/2015,SFZS08,74.08
28/07/2015,YSSR29,40.41
28/07/2015,SWGF93,24.56
28/07/2015,YTAI13,186.62
28/07/2015,NGBA40,91.38
28/07/2015,CMZC67,62.29
28/07/2015,PJKH65,11.78
28/07/2015,HWHS51,225.25
28/07/2015,ZBIO05,10.07
28/07/2015,YWMD69,115.63
28/07/2015,EPZN28,47.53
28/07/2015,VAHJ53,80.86
28/07/2015,HWJF09,220.13
28/07/2015,AGBH66,114.15
28/07/2015,TFLS35,28.48
28/07/2015,VPTI00,71.39
28/07/2015,FORM54,14.69
28/07/2015,QLCE04,143.11
28/07/2015,WIZJ73,11.51
28/07/2015,UFAY59,85.76
28/07/2015,DJNE62,107.91
28/07/2015,GBEZ65,107.86
28/07/2015,SXHU74,78.07
28/07/2015,DOGG07,22.6
28/07/2015,HPTP65,142.99
28/07/2015,GIWG34,2.55
28/07/2015,QHXJ50,109.26
28/07/2015,ERHJ34,363.82
28/07/2015,ZEHM52,46.84
28/07/2015,TBVE46,145.47
28/07/2015,RJUD59,15.57
28/07/2015,PKBF70,213.52
28/07/2015,BPLN25,167.55
28/07/2015,WVEI17,85.54
28/07/2015,VESX21,178.36
28/07/2015,UWUK72,61.17
28/07/2015,SHXQ48,70.42
28/07/2015,TRFG21,3.12
28/07/2015,SEKK26,75.67
28/07/2015,EKXA24,66.23
28/07/2015,PNFK78,259.12
28/07/2015,HFLM11,174.58
28/07/2015,VIMV38,194.2
28/07/2015,DDIB11,13.58
28/07/2015,LBKT00,6.6
28/07/2015,WVHK10,134.71
28/07/2015,EWUY52,223.69
28/07/2015,UHOG52,42.27
28/07/2015,GYWU23,29.0
28/07/2015,THJF58,20.62
28/07/2015,QAZT26,313.64
28/07/2015,MEOQ86,4.99
28/07/2015,KKZA87,24.61
28/07/2015,CQPJ57,60.0
28/07/2015,SAAM06,134.42
28/07/2015,QOKP03,670.3
28/07/2015,LKPN86,39.83
28/07/2015,SFEO61,6.66
28/07/2015,OKYS51,14.66
28/07/2015,MHFC34,126.13
28/07/2015,UIKN63,165.97
28/07/2015,CIXF70,44.49
28/07/2015,WYFO79,103.38
28/07/2015,SBUT62,59.17
28/07/2015,DREA89,47.4
28/07/2015,RNZB01,9.52
28/07/2015,ZFHD93,101.23
28/07/2015,NFAH30,197.38
28/07/2015,KUWI70,13.28
28/07/2015,CVMG22,35.59
28/07/2015,HSWX88,28.31
28/07/2015,VLJL11,266.54
28/07/2015,VCSF07,35.67
28/07/2015,IIZF28,109.96
28/07/2015,VVXA11,261.62
28/07/2015,BDBU00,126.6
