date,currency,valueInUSD
30/08/2018,AFN,18.214
30/08/2018,ALL,1.543
30/08/2018,DZD,4.6965
30/08/2018,AOA,5.2438
30/08/2018,ARS,14.131
30/08/2018,AMD,8.0106
30/08/2018,AWG,5.5653
30/08/2018,AUD,53.2714
30/08/2018,AZN,4.4166
30/08/2018,BSD,5.1674
30/08/2018,BHD,4.3302
30/08/2018,BDT,7.2945
30/08/2018,BBD,49.0772
30/08/2018,BYR,6.6547
30/08/2018,BZD,7.2687
30/08/2018,BMD,1.0049
30/08/2018,BTN,7.2048
30/08/2018,BOB,36.2802
30/08/2018,BAM,0.3331
30/08/2018,BWP,4.2815
30/08/2018,BRL,12.0168
30/08/2018,GBP,13.198
30/08/2018,BND,0.3427
30/08/2018,BGN,0.0819
30/08/2018,BIF,1.2363
30/08/2018,XOF,5.7387
30/08/2018,XAF,2.6701
30/08/2018,XPF,0.1991
30/08/2018,KHR,1.7753
30/08/2018,CAD,21.1006
30/08/2018,CVE,7.8247
30/08/2018,KYD,6.6482
30/08/2018,CLP,8.1483
30/08/2018,CNY,8.4318
30/08/2018,COP,50.8562
30/08/2018,KMF,3.7902
30/08/2018,CDF,0.2321
30/08/2018,CRC,0.7328
30/08/2018,HRK,170.1653
30/08/2018,CUC,5.4732
30/08/2018,CUP,2.1173
30/08/2018,CZK,3.1777
30/08/2018,DKK,0.966
30/08/2018,DJF,7.1397
30/08/2018,DOP,8.697
30/08/2018,XCD,28.4925
30/08/2018,EGP,3.3196
30/08/2018,SVC,4.3654
30/08/2018,ETB,8.9152
30/08/2018,FKP,5.1793
30/08/2018,FJD,7.9467
30/08/2018,GMD,11.1832
30/08/2018,GEL,4.4515
30/08/2018,GHS,7.384
30/08/2018,GIP,9.3094
30/08/2018,GTQ,0.4734
30/08/2018,GNF,108.5553
30/08/2018,GYD,3.9856
30/08/2018,HTG,19.4462
30/08/2018,HNL,2.5722
30/08/2018,HKD,3.3801
30/08/2018,HUF,3.271
30/08/2018,ISK,2.4878
30/08/2018,INR,38.6228
30/08/2018,IDR,4.5946
30/08/2018,IRR,12.8255
30/08/2018,IQD,14.5522
30/08/2018,ILS,7.6191
30/08/2018,JMD,0.8154
30/08/2018,JPY,0.0466
30/08/2018,JOD,2.3536
30/08/2018,KZT,2.7769
30/08/2018,KES,7.0322
30/08/2018,KWD,3.759
30/08/2018,KGS,5.2507
30/08/2018,LAK,2.9807
30/08/2018,LBP,11.3083
30/08/2018,LSL,3.3499
30/08/2018,LRD,4.6578
30/08/2018,LYD,16.7705
30/08/2018,MOP,0.9298
30/08/2018,MKD,4.0854
30/08/2018,MGA,5.8439
30/08/2018,MWK,6.8888
30/08/2018,MYR,33.2638
30/08/2018,MVR,5.1809
30/08/2018,MRO,3.0039
30/08/2018,MUR,78.5643
30/08/2018,MXN,7.3898
30/08/2018,MDL,6.0654
30/08/2018,MNT,0.0831
30/08/2018,MAD,2.0121
30/08/2018,MZN,6.1181
30/08/2018,MMK,4.3545
30/08/2018,ANG,7.3212
30/08/2018,NAD,1.3345
30/08/2018,NPR,1.077
30/08/2018,NZD,1.6697
30/08/2018,NIO,2.6322
30/08/2018,NGN,0.1494
30/08/2018,KPW,1.6949
30/08/2018,NOK,0.8442
30/08/2018,OMR,4.5894
30/08/2018,PKR,11.7951
30/08/2018,PAB,12.2805
30/08/2018,PGK,4.0546
30/08/2018,PYG,6.111
30/08/2018,PEN,0.3678
30/08/2018,PHP,142.9663
30/08/2018,PLN,0.2626
30/08/2018,QAR,2.121
30/08/2018,RON,2.0045
30/08/2018,RUB,11.4705
30/08/2018,RWF,5.4812
30/08/2018,WST,2.8801
30/08/2018,STD,4.8896
30/08/2018,SAR,6.0229
30/08/2018,RSD,0.8297
30/08/2018,SCR,3.5243
30/08/2018,SLL,1.9725
30/08/2018,SGD,6.5362
30/08/2018,SBD,8.6341
30/08/2018,SOS,2.287
30/08/2018,ZAR,5.1083
30/08/2018,KRW,0.1928
30/08/2018,LKR,1.9197
30/08/2018,SHP,3.7031
30/08/2018,SDG,6.8735
30/08/2018,SRD,2.9912
30/08/2018,SZL,5.1154
30/08/2018,SEK,3.7687
30/08/2018,CHF,8.4784
30/08/2018,SYP,4.0626
30/08/2018,TWD,366.761
30/08/2018,TZS,11.2022
30/08/2018,THB,1.0854
30/08/2018,TOP,8.7565
30/08/2018,TTD,4.3503
30/08/2018,TND,3.5766
30/08/2018,TRY,0.5472
30/08/2018,TMM,4.8695
30/08/2018,USD,1
30/08/2018,UGX,7.0945
30/08/2018,UAH,34.505
30/08/2018,UYU,39.9685
30/08/2018,AED,1.0723
30/08/2018,VUV,29.9159
30/08/2018,VEB,0.8571
30/08/2018,VND,5.8487
30/08/2018,YER,8.0877
30/08/2018,ZMK,5.6889
30/08/2018,ZWD,4.1935
