date,currency,valueInUSD
02/02/2017,AFN,12.2964
02/02/2017,ALL,2.1281
02/02/2017,DZD,5.9859
02/02/2017,AOA,5.4457
02/02/2017,ARS,15.3013
02/02/2017,AMD,7.845
02/02/2017,AWG,4.8537
02/02/2017,AUD,53.9475
02/02/2017,AZN,4.3747
02/02/2017,BSD,5.4352
02/02/2017,BHD,3.3419
02/02/2017,BDT,7.1864
02/02/2017,BBD,55.2697
02/02/2017,BYR,6.4154
02/02/2017,BZD,6.4262
02/02/2017,BMD,1.2522
02/02/2017,BTN,6.8536
02/02/2017,BOB,32.7778
02/02/2017,BAM,0.2853
02/02/2017,BWP,4.2022
02/02/2017,BRL,13.4126
02/02/2017,GBP,12.1233
02/02/2017,BND,0.2878
02/02/2017,BGN,0.0799
02/02/2017,BIF,0.9745
02/02/2017,XOF,6.6138
02/02/2017,XAF,2.5427
02/02/2017,XPF,0.2522
02/02/2017,KHR,1.6664
02/02/2017,CAD,15.144
02/02/2017,CVE,9.1227
02/02/2017,KYD,8.5319
02/02/2017,CLP,7.7238
02/02/2017,CNY,7.2356
02/02/2017,COP,54.176
02/02/2017,KMF,3.9151
02/02/2017,CDF,0.226
02/02/2017,CRC,0.8208
02/02/2017,HRK,189.9398
02/02/2017,CUC,6.6384
02/02/2017,CUP,2.1739
02/02/2017,CZK,3.0283
02/02/2017,DKK,1.1066
02/02/2017,DJF,7.3036
02/02/2017,DOP,6.1172
02/02/2017,XCD,24.8664
02/02/2017,EGP,4.1866
02/02/2017,SVC,2.9245
02/02/2017,ETB,10.0802
02/02/2017,FKP,5.514
02/02/2017,FJD,9.6432
02/02/2017,GMD,10.8542
02/02/2017,GEL,5.0515
02/02/2017,GHS,7.3366
02/02/2017,GIP,9.8388
02/02/2017,GTQ,0.5818
02/02/2017,GNF,150.4301
02/02/2017,GYD,4.1662
02/02/2017,HTG,18.6406
02/02/2017,HNL,2.5488
02/02/2017,HKD,3.83
02/02/2017,HUF,3.4821
02/02/2017,ISK,2.0978
02/02/2017,INR,28.5028
02/02/2017,IDR,5.8766
02/02/2017,IRR,10.6402
02/02/2017,IQD,12.9727
02/02/2017,ILS,7.0863
02/02/2017,JMD,0.7716
02/02/2017,JPY,0.0406
02/02/2017,JOD,2.1321
02/02/2017,KZT,3.4945
02/02/2017,KES,6.9114
02/02/2017,KWD,4.5135
02/02/2017,KGS,6.0411
02/02/2017,LAK,2.7879
02/02/2017,LBP,11.0326
02/02/2017,LSL,3.0172
02/02/2017,LRD,3.5789
02/02/2017,LYD,14.2107
02/02/2017,MOP,0.9639
02/02/2017,MKD,4.4394
02/02/2017,MGA,5.7089
02/02/2017,MWK,5.7437
02/02/2017,MYR,34.5322
02/02/2017,MVR,5.6637
02/02/2017,MRO,3.0305
02/02/2017,MUR,66.7788
02/02/2017,MXN,5.4491
02/02/2017,MDL,6.6775
02/02/2017,MNT,0.1061
02/02/2017,MAD,2.0287
02/02/2017,MZN,5.7249
02/02/2017,MMK,3.7087
02/02/2017,ANG,7.8082
02/02/2017,NAD,1.6455
02/02/2017,NPR,0.6998
02/02/2017,NZD,2.2596
02/02/2017,NIO,1.9503
02/02/2017,NGN,0.1581
02/02/2017,KPW,1.733
02/02/2017,NOK,1.0265
02/02/2017,OMR,5.3326
02/02/2017,PKR,11.0702
02/02/2017,PAB,11.0072
02/02/2017,PGK,3.3164
02/02/2017,PYG,6.2745
02/02/2017,PEN,0.26
02/02/2017,PHP,100.4637
02/02/2017,PLN,0.2996
02/02/2017,QAR,2.2347
02/02/2017,RON,1.7589
02/02/2017,RUB,13.2336
02/02/2017,RWF,4.9199
02/02/2017,WST,2.4186
02/02/2017,STD,3.9613
02/02/2017,SAR,6.4474
02/02/2017,RSD,0.9204
02/02/2017,SCR,4.4552
02/02/2017,SLL,2.7554
02/02/2017,SGD,6.9889
02/02/2017,SBD,8.5347
02/02/2017,SOS,1.9952
02/02/2017,ZAR,5.1664
02/02/2017,KRW,0.1913
02/02/2017,LKR,1.7497
02/02/2017,SHP,3.0321
02/02/2017,SDG,7.2063
02/02/2017,SRD,3.3789
02/02/2017,SZL,4.4968
02/02/2017,SEK,3.9737
02/02/2017,CHF,11.3903
02/02/2017,SYP,4.8747
02/02/2017,TWD,436.6917
02/02/2017,TZS,10.0212
02/02/2017,THB,0.8222
02/02/2017,TOP,7.8727
02/02/2017,TTD,4.103
02/02/2017,TND,4.6511
02/02/2017,TRY,0.4395
02/02/2017,TMM,3.4973
02/02/2017,USD,1
02/02/2017,UGX,6.817
02/02/2017,UAH,33.9275
02/02/2017,UYU,32.3463
02/02/2017,AED,1.2744
02/02/2017,VUV,30.4695
02/02/2017,VEB,1.0368
02/02/2017,VND,6.139
02/02/2017,YER,7.8426
02/02/2017,ZMK,4.3178
02/02/2017,ZWD,5.1508
