date,currency,valueInUSD
24/01/2019,AFN,18.7615
24/01/2019,ALL,1.3812
24/01/2019,DZD,5.4519
24/01/2019,AOA,5.7693
24/01/2019,ARS,11.6381
24/01/2019,AMD,9.1684
24/01/2019,AWG,4.9098
24/01/2019,AUD,62.6157
24/01/2019,AZN,4.2719
24/01/2019,BSD,4.9676
24/01/2019,BHD,4.6447
24/01/2019,BDT,7.3374
24/01/2019,BBD,43.2885
24/01/2019,BYR,6.6989
24/01/2019,BZD,8.304
24/01/2019,BMD,1.2073
24/01/2019,BTN,6.7108
24/01/2019,BOB,41.3197
24/01/2019,BAM,0.2818
24/01/2019,BWP,4.6792
24/01/2019,BRL,11.4887
24/01/2019,GBP,11.9226
24/01/2019,BND,0.378
24/01/2019,BGN,0.0891
24/01/2019,BIF,1.2187
24/01/2019,XOF,5.2137
24/01/2019,XAF,2.0375
24/01/2019,XPF,0.1888
24/01/2019,KHR,1.6763
24/01/2019,CAD,19.2515
24/01/2019,CVE,9.0111
24/01/2019,KYD,6.1004
24/01/2019,CLP,7.3478
24/01/2019,CNY,7.2602
24/01/2019,COP,53.9829
24/01/2019,KMF,3.9148
24/01/2019,CDF,0.2314
24/01/2019,CRC,0.8629
24/01/2019,HRK,192.238
24/01/2019,CUC,5.7837
24/01/2019,CUP,2.2338
24/01/2019,CZK,3.029
24/01/2019,DKK,0.9844
24/01/2019,DJF,7.1092
24/01/2019,DOP,9.5271
24/01/2019,XCD,31.1141
24/01/2019,EGP,3.6027
24/01/2019,SVC,4.4197
24/01/2019,ETB,8.5162
24/01/2019,FKP,4.7234
24/01/2019,FJD,7.2269
24/01/2019,GMD,11.2416
24/01/2019,GEL,4.4328
24/01/2019,GHS,6.5621
24/01/2019,GIP,8.7944
24/01/2019,GTQ,0.4359
24/01/2019,GNF,109.5849
24/01/2019,GYD,3.8623
24/01/2019,HTG,18.2343
24/01/2019,HNL,2.74
24/01/2019,HKD,3.3449
24/01/2019,HUF,3.1825
24/01/2019,ISK,2.2029
24/01/2019,INR,46.7382
24/01/2019,IDR,4.4386
24/01/2019,IRR,11.8913
24/01/2019,IQD,15.3225
24/01/2019,ILS,6.6929
24/01/2019,JMD,0.7721
24/01/2019,JPY,0.0479
24/01/2019,JOD,2.2161
24/01/2019,KZT,2.9258
24/01/2019,KES,6.8405
24/01/2019,KWD,3.7605
24/01/2019,KGS,4.3623
24/01/2019,LAK,2.7894
24/01/2019,LBP,11.2806
24/01/2019,LSL,3.2379
24/01/2019,LRD,5.0063
24/01/2019,LYD,18.5686
24/01/2019,MOP,0.9231
24/01/2019,MKD,4.1424
24/01/2019,MGA,5.8727
24/01/2019,MWK,6.0319
24/01/2019,MYR,33.7294
24/01/2019,MVR,5.7746
24/01/2019,MRO,3.1119
24/01/2019,MUR,78.3333
24/01/2019,MXN,8.6999
24/01/2019,MDL,5.4715
24/01/2019,MNT,0.0645
24/01/2019,MAD,1.683
24/01/2019,MZN,5.3213
24/01/2019,MMK,4.5161
24/01/2019,ANG,6.9314
24/01/2019,NAD,1.3243
24/01/2019,NPR,0.9909
24/01/2019,NZD,1.5214
24/01/2019,NIO,2.8656
24/01/2019,NGN,0.1416
24/01/2019,KPW,1.6054
24/01/2019,NOK,0.8889
24/01/2019,OMR,4.7297
24/01/2019,PKR,12.5373
24/01/2019,PAB,12.2957
24/01/2019,PGK,4.4439
24/01/2019,PYG,5.7106
24/01/2019,PEN,0.333
24/01/2019,PHP,154.1902
24/01/2019,PLN,0.2644
24/01/2019,QAR,2.316
24/01/2019,RON,1.9961
24/01/2019,RUB,8.6367
24/01/2019,RWF,5.2035
24/01/2019,WST,2.9078
24/01/2019,STD,4.5459
24/01/2019,SAR,5.069
24/01/2019,RSD,0.7609
24/01/2019,SCR,3.3497
24/01/2019,SLL,2.2008
24/01/2019,SGD,6.098
24/01/2019,SBD,7.6857
24/01/2019,SOS,2.2087
24/01/2019,ZAR,5.3711
24/01/2019,KRW,0.1781
24/01/2019,LKR,1.8792
24/01/2019,SHP,4.0351
24/01/2019,SDG,6.2585
24/01/2019,SRD,2.9678
24/01/2019,SZL,5.0334
24/01/2019,SEK,3.7151
24/01/2019,CHF,8.6052
24/01/2019,SYP,4.1725
24/01/2019,TWD,338.1853
24/01/2019,TZS,12.1871
24/01/2019,THB,1.2043
24/01/2019,TOP,7.7992
24/01/2019,TTD,4.0524
24/01/2019,TND,4.2115
24/01/2019,TRY,0.5809
24/01/2019,TMM,5.1741
24/01/2019,USD,1
24/01/2019,UGX,7.04
24/01/2019,UAH,31.2027
24/01/2019,UYU,40.7386
24/01/2019,AED,0.9508
24/01/2019,VUV,32.1653
24/01/2019,VEB,0.8206
24/01/2019,VND,6.0815
24/01/2019,YER,7.8325
24/01/2019,ZMK,5.93
24/01/2019,ZWD,4.0312
