date,currency,valueInUSD
23/02/2015,AFN,16.4427
23/02/2015,ALL,1.8134
23/02/2015,DZD,5.1714
23/02/2015,AOA,5.8976
23/02/2015,ARS,17.6562
23/02/2015,AMD,9.9319
23/02/2015,AWG,5.9115
23/02/2015,AUD,57.9113
23/02/2015,AZN,6.5326
23/02/2015,BSD,7.3493
23/02/2015,BHD,4.4704
23/02/2015,BDT,5.7825
23/02/2015,BBD,77.8997
23/02/2015,BYR,6.7433
23/02/2015,BZD,7.1717
23/02/2015,BMD,0.8935
23/02/2015,BTN,6.9241
23/02/2015,BOB,39.429
23/02/2015,BAM,0.3345
23/02/2015,BWP,2.8168
23/02/2015,BRL,13.3984
23/02/2015,GBP,12.6522
23/02/2015,BND,0.3516
23/02/2015,BGN,0.1012
23/02/2015,BIF,1.0973
23/02/2015,XOF,6.6672
23/02/2015,XAF,2.9022
23/02/2015,XPF,0.2533
23/02/2015,KHR,1.8691
23/02/2015,CAD,15.9485
23/02/2015,CVE,10.3845
23/02/2015,KYD,7.194
23/02/2015,CLP,7.0054
23/02/2015,CNY,7.9056
23/02/2015,COP,61.8534
23/02/2015,KMF,4.8058
23/02/2015,CDF,0.2624
23/02/2015,CRC,0.9423
23/02/2015,HRK,133.0627
23/02/2015,CUC,6.0722
23/02/2015,CUP,3.0817
23/02/2015,CZK,3.8415
23/02/2015,DKK,1.4451
23/02/2015,DJF,10.1002
23/02/2015,DOP,8.0535
23/02/2015,XCD,22.7268
23/02/2015,EGP,4.6459
23/02/2015,SVC,3.6712
23/02/2015,ETB,10.5767
23/02/2015,FKP,7.4795
23/02/2015,FJD,10.4199
23/02/2015,GMD,8.7967
23/02/2015,GEL,6.3592
23/02/2015,GHS,7.8987
23/02/2015,GIP,8.3607
23/02/2015,GTQ,0.6042
23/02/2015,GNF,116.7344
23/02/2015,GYD,3.7757
23/02/2015,HTG,15.5765
23/02/2015,HNL,1.9925
23/02/2015,HKD,5.0379
23/02/2015,HUF,3.7966
23/02/2015,ISK,2.4368
23/02/2015,INR,20.711
23/02/2015,IDR,4.4812
23/02/2015,IRR,11.1534
23/02/2015,IQD,13.3299
23/02/2015,ILS,7.7182
23/02/2015,JMD,0.7762
23/02/2015,JPY,0.0347
23/02/2015,JOD,2.6214
23/02/2015,KZT,2.7838
23/02/2015,KES,7.305
23/02/2015,KWD,5.3545
23/02/2015,KGS,6.6671
23/02/2015,LAK,2.4591
23/02/2015,LBP,8.7166
23/02/2015,LSL,2.2918
23/02/2015,LRD,4.7931
23/02/2015,LYD,14.8518
23/02/2015,MOP,0.9152
23/02/2015,MKD,4.0432
23/02/2015,MGA,5.7107
23/02/2015,MWK,4.1484
23/02/2015,MYR,36.0301
23/02/2015,MVR,6.6201
23/02/2015,MRO,3.4018
23/02/2015,MUR,58.0721
23/02/2015,MXN,7.2003
23/02/2015,MDL,6.7063
23/02/2015,MNT,0.1575
23/02/2015,MAD,2.7254
23/02/2015,MZN,5.6919
23/02/2015,MMK,3.3343
23/02/2015,ANG,8.9069
23/02/2015,NAD,1.715
23/02/2015,NPR,0.6856
23/02/2015,NZD,2.2773
23/02/2015,NIO,1.8133
23/02/2015,NGN,0.148
23/02/2015,KPW,1.9406
23/02/2015,NOK,1.1062
23/02/2015,OMR,4.9252
23/02/2015,PKR,9.4969
23/02/2015,PAB,11.1582
23/02/2015,PGK,2.697
23/02/2015,PYG,6.4966
23/02/2015,PEN,0.2307
23/02/2015,PHP,74.6594
23/02/2015,PLN,0.2838
23/02/2015,QAR,2.7935
23/02/2015,RON,1.7209
23/02/2015,RUB,16.8338
23/02/2015,RWF,6.0731
23/02/2015,WST,2.2056
23/02/2015,STD,3.6726
23/02/2015,SAR,6.1932
23/02/2015,RSD,0.9243
23/02/2015,SCR,4.1575
23/02/2015,SLL,3.1447
23/02/2015,SGD,6.4272
23/02/2015,SBD,9.4023
23/02/2015,SOS,3.0096
23/02/2015,ZAR,4.0337
23/02/2015,KRW,0.246
23/02/2015,LKR,1.4164
23/02/2015,SHP,3.5674
23/02/2015,SDG,6.9669
23/02/2015,SRD,3.843
23/02/2015,SZL,4.9181
23/02/2015,SEK,4.1646
23/02/2015,CHF,9.5471
23/02/2015,SYP,4.9986
23/02/2015,TWD,622.144
23/02/2015,TZS,10.1651
23/02/2015,THB,0.812
23/02/2015,TOP,8.8538
23/02/2015,TTD,3.9372
23/02/2015,TND,5.3189
23/02/2015,TRY,0.5342
23/02/2015,TMM,4.1374
23/02/2015,USD,1
23/02/2015,UGX,8.6074
23/02/2015,UAH,37.202
23/02/2015,UYU,33.1122
23/02/2015,AED,1.7148
23/02/2015,VUV,29.7801
23/02/2015,VEB,1.2301
23/02/2015,VND,6.3995
23/02/2015,YER,7.0465
23/02/2015,ZMK,3.9809
23/02/2015,ZWD,4.8578
