date,currency,valueInUSD
03/08/2016,AFN,13.828
03/08/2016,ALL,1.8828
03/08/2016,DZD,6.04
03/08/2016,AOA,6.078
03/08/2016,ARS,16.5199
03/08/2016,AMD,7.7646
03/08/2016,AWG,5.0048
03/08/2016,AUD,55.5921
03/08/2016,AZN,5.5733
03/08/2016,BSD,5.0797
03/08/2016,BHD,3.5708
03/08/2016,BDT,6.9991
03/08/2016,BBD,57.2519
03/08/2016,BYR,6.2887
03/08/2016,BZD,5.9555
03/08/2016,BMD,1.0608
03/08/2016,BTN,6.6518
03/08/2016,BOB,30.9062
03/08/2016,BAM,0.3127
03/08/2016,BWP,4.0822
03/08/2016,BRL,12.449
03/08/2016,GBP,10.0998
03/08/2016,BND,0.2789
03/08/2016,BGN,0.0818
03/08/2016,BIF,1.0642
03/08/2016,XOF,6.7502
03/08/2016,XAF,2.888
03/08/2016,XPF,0.2808
03/08/2016,KHR,1.7604
03/08/2016,CAD,14.7167
03/08/2016,CVE,9.8456
03/08/2016,KYD,7.8805
03/08/2016,CLP,8.1848
03/08/2016,CNY,7.7383
03/08/2016,COP,60.1419
03/08/2016,KMF,4.3974
03/08/2016,CDF,0.2438
03/08/2016,CRC,0.9653
03/08/2016,HRK,222.4619
03/08/2016,CUC,6.7492
03/08/2016,CUP,2.2907
03/08/2016,CZK,3.3782
03/08/2016,DKK,1.3707
03/08/2016,DJF,7.2526
03/08/2016,DOP,6.3116
03/08/2016,XCD,24.344
03/08/2016,EGP,3.9922
03/08/2016,SVC,3.1376
03/08/2016,ETB,8.8901
03/08/2016,FKP,6.4044
03/08/2016,FJD,9.3356
03/08/2016,GMD,8.8832
03/08/2016,GEL,6.0505
03/08/2016,GHS,6.2574
03/08/2016,GIP,9.5519
03/08/2016,GTQ,0.6072
03/08/2016,GNF,156.0077
03/08/2016,GYD,4.1413
03/08/2016,HTG,15.9518
03/08/2016,HNL,2.2515
03/08/2016,HKD,4.6387
03/08/2016,HUF,3.5801
03/08/2016,ISK,1.906
03/08/2016,INR,28.7599
03/08/2016,IDR,4.9564
03/08/2016,IRR,10.67
03/08/2016,IQD,12.8889
03/08/2016,ILS,8.0098
03/08/2016,JMD,0.7964
03/08/2016,JPY,0.0401
03/08/2016,JOD,1.9695
03/08/2016,KZT,3.7823
03/08/2016,KES,7.6634
03/08/2016,KWD,4.6491
03/08/2016,KGS,5.1286
03/08/2016,LAK,2.4677
03/08/2016,LBP,11.2993
03/08/2016,LSL,3.0214
03/08/2016,LRD,4.0803
03/08/2016,LYD,15.4278
03/08/2016,MOP,0.7935
03/08/2016,MKD,4.6547
03/08/2016,MGA,5.6514
03/08/2016,MWK,5.7469
03/08/2016,MYR,39.1592
03/08/2016,MVR,5.4334
03/08/2016,MRO,3.0859
03/08/2016,MUR,61.7897
03/08/2016,MXN,6.2034
03/08/2016,MDL,6.6144
03/08/2016,MNT,0.1168
03/08/2016,MAD,2.0054
03/08/2016,MZN,4.9386
03/08/2016,MMK,3.1415
03/08/2016,ANG,8.1425
03/08/2016,NAD,1.3531
03/08/2016,NPR,0.7591
03/08/2016,NZD,2.2334
03/08/2016,NIO,1.4773
03/08/2016,NGN,0.1761
03/08/2016,KPW,1.5976
03/08/2016,NOK,0.9844
03/08/2016,OMR,5.3842
03/08/2016,PKR,10.1432
03/08/2016,PAB,11.4448
03/08/2016,PGK,2.8775
03/08/2016,PYG,6.173
03/08/2016,PEN,0.2732
03/08/2016,PHP,98.6972
03/08/2016,PLN,0.2912
03/08/2016,QAR,2.4534
03/08/2016,RON,1.8661
03/08/2016,RUB,13.844
03/08/2016,RWF,4.9355
03/08/2016,WST,2.3727
03/08/2016,STD,4.9079
03/08/2016,SAR,7.216
03/08/2016,RSD,0.9988
03/08/2016,SCR,4.2536
03/08/2016,SLL,3.0875
03/08/2016,SGD,6.3555
03/08/2016,SBD,9.7704
03/08/2016,SOS,2.4388
03/08/2016,ZAR,4.706
03/08/2016,KRW,0.1933
03/08/2016,LKR,1.6172
03/08/2016,SHP,3.1242
03/08/2016,SDG,6.7226
03/08/2016,SRD,3.5357
03/08/2016,SZL,4.7425
03/08/2016,SEK,3.8028
03/08/2016,CHF,12.1419
03/08/2016,SYP,4.3509
03/08/2016,TWD,453.984
03/08/2016,TZS,9.811
03/08/2016,THB,0.8722
03/08/2016,TOP,7.8607
03/08/2016,TTD,4.6271
03/08/2016,TND,4.0219
03/08/2016,TRY,0.4753
03/08/2016,TMM,3.8235
03/08/2016,USD,1
03/08/2016,UGX,8.7342
03/08/2016,UAH,35.5259
03/08/2016,UYU,32.8783
03/08/2016,AED,1.6291
03/08/2016,VUV,31.413
03/08/2016,VEB,1.1725
03/08/2016,VND,5.9091
03/08/2016,YER,7.9843
03/08/2016,ZMK,4.3711
03/08/2016,ZWD,5.9712
